"course","speed","day","time","lon","lat","seq"
274.8,0,"230717",2017-07-22 21:27:01,-84.3827433333333,33.7841516666667,1060
274.8,0,"230717",2017-07-22 21:27:02,-84.3827433333333,33.7841516666667,1061
274.8,0,"230717",2017-07-22 21:27:03,-84.3827433333333,33.7841516666667,1062
274.8,0,"230717",2017-07-22 21:27:04,-84.3827433333333,33.7841516666667,1063
274.8,0,"230717",2017-07-22 21:27:05,-84.3827433333333,33.7841516666667,1064
274.8,0,"230717",2017-07-22 21:27:06,-84.3827433333333,33.7841516666667,1065
274.8,2.24,"230717",2017-07-22 21:27:07,-84.3827483333333,33.7841533333333,1066
277.99,2.98,"230717",2017-07-22 21:27:08,-84.3827633333333,33.78415,1067
279.93,3.3,"230717",2017-07-22 21:27:09,-84.38278,33.7841433333333,1068
279.2,3.48,"230717",2017-07-22 21:27:10,-84.3828016666667,33.7841383333333,1069
281.71,4.14,"230717",2017-07-22 21:27:11,-84.382825,33.7841366666667,1070
285.13,4.45,"230717",2017-07-22 21:27:12,-84.38285,33.7841383333333,1071
288.55,3.97,"230717",2017-07-22 21:27:13,-84.3828766666667,33.7841366666667,1072
286.42,4.04,"230717",2017-07-22 21:27:14,-84.3829033333333,33.7841333333333,1073
286.54,4.54,"230717",2017-07-22 21:27:15,-84.3829266666667,33.7841233333333,1074
283.82,5.06,"230717",2017-07-22 21:27:16,-84.3829533333333,33.78411,1075
279.84,5.7,"230717",2017-07-22 21:27:17,-84.382985,33.7841216666667,1076
275.19,6.13,"230717",2017-07-22 21:27:18,-84.3830133333333,33.7841283333333,1077
270.79,6.51,"230717",2017-07-22 21:27:19,-84.3830416666667,33.7841316666667,1078
266.16,6.55,"230717",2017-07-22 21:27:20,-84.3830633333333,33.7841216666667,1079
261.13,6.34,"230717",2017-07-22 21:27:21,-84.3830783333333,33.7841166666667,1080
255.5,6.82,"230717",2017-07-22 21:27:22,-84.3830433333333,33.7840733333333,1081
249.46,7.59,"230717",2017-07-22 21:27:23,-84.383025,33.7840333333333,1082
243.1,7.83,"230717",2017-07-22 21:27:24,-84.383,33.783985,1083
236.49,8.52,"230717",2017-07-22 21:27:25,-84.38296,33.7839283333333,1084
230.1,8.54,"230717",2017-07-22 21:27:26,-84.3829533333333,33.7838883333333,1085
224.2,8.31,"230717",2017-07-22 21:27:27,-84.382945,33.78385,1086
218.73,8.53,"230717",2017-07-22 21:27:28,-84.38294,33.783815,1087
182.54,8.17,"230717",2017-07-22 21:27:29,-84.3829433333333,33.78378,1088
186.29,8.43,"230717",2017-07-22 21:27:30,-84.3829533333333,33.7837416666667,1089
186.25,7.37,"230717",2017-07-22 21:27:31,-84.3829616666667,33.7837066666667,1090
187.87,7.2,"230717",2017-07-22 21:27:32,-84.3829683333333,33.783675,1091
188.25,7.38,"230717",2017-07-22 21:27:33,-84.3829716666667,33.78364,1092
190.23,7.44,"230717",2017-07-22 21:27:34,-84.3829866666667,33.7836033333333,1093
190.62,7.6,"230717",2017-07-22 21:27:35,-84.3829933333333,33.7835683333333,1094
191.02,7.6,"230717",2017-07-22 21:27:36,-84.382995,33.78353,1095
190.79,8.18,"230717",2017-07-22 21:27:37,-84.3830033333333,33.7834933333333,1096
191.01,7.48,"230717",2017-07-22 21:27:38,-84.383015,33.78346,1097
191.06,7.43,"230717",2017-07-22 21:27:39,-84.383025,33.783425,1098
199.35,7.37,"230717",2017-07-22 21:27:40,-84.3830433333333,33.7833966666667,1099
202.65,7.4,"230717",2017-07-22 21:27:41,-84.383055,33.7833616666667,1100
214.39,7.09,"230717",2017-07-22 21:27:42,-84.3830866666667,33.78334,1101
213.45,7.31,"230717",2017-07-22 21:27:43,-84.383115,33.7833166666667,1102
210.81,7.27,"230717",2017-07-22 21:27:44,-84.3831566666667,33.7833,1103
204.37,8.15,"230717",2017-07-22 21:27:45,-84.3831933333333,33.7832783333333,1104
203.24,8.97,"230717",2017-07-22 21:27:46,-84.38322,33.7832483333333,1105
205.31,10.22,"230717",2017-07-22 21:27:47,-84.38326,33.7832183333333,1106
206.32,10.86,"230717",2017-07-22 21:27:48,-84.3832883333333,33.783175,1107
205.68,10.83,"230717",2017-07-22 21:27:49,-84.3833166666667,33.78313,1108
202.86,11.77,"230717",2017-07-22 21:27:50,-84.38334,33.78308,1109
201.74,11.96,"230717",2017-07-22 21:27:51,-84.3833683333333,33.7830333333333,1110
200.15,11.96,"230717",2017-07-22 21:27:52,-84.3833866666667,33.7829816666667,1111
197.19,11,"230717",2017-07-22 21:27:53,-84.383405,33.7829333333333,1112
194.33,11.22,"230717",2017-07-22 21:27:54,-84.38342,33.7828833333333,1113
193.95,11,"230717",2017-07-22 21:27:55,-84.3834583333333,33.7828433333333,1114
194.54,10.59,"230717",2017-07-22 21:27:56,-84.3834916666667,33.7828066666667,1115
194.89,10.33,"230717",2017-07-22 21:27:57,-84.3835316666667,33.7827716666667,1116
195.56,9.29,"230717",2017-07-22 21:27:58,-84.3835633333333,33.7827416666667,1117
197.64,9.09,"230717",2017-07-22 21:27:59,-84.3835816666667,33.7827033333333,1118
198.98,8.14,"230717",2017-07-22 21:28:00,-84.38361,33.78268,1119
200.63,7.26,"230717",2017-07-22 21:28:01,-84.3836383333333,33.7826616666667,1120
200.88,6.83,"230717",2017-07-22 21:28:02,-84.3836616666667,33.78264,1121
200.4,7.26,"230717",2017-07-22 21:28:03,-84.3836883333333,33.7826133333333,1122
198.6,7.31,"230717",2017-07-22 21:28:04,-84.3837083333333,33.78258,1123
198.13,7.8,"230717",2017-07-22 21:28:05,-84.383765,33.782535,1124
197.89,8.13,"230717",2017-07-22 21:28:06,-84.383785,33.7825033333333,1125
203.89,8.05,"230717",2017-07-22 21:28:07,-84.3838133333333,33.7824783333333,1126
204.4,8.02,"230717",2017-07-22 21:28:08,-84.3838766666667,33.7824333333333,1127
203.73,8.05,"230717",2017-07-22 21:28:09,-84.3839166666667,33.7823816666667,1128
202.61,6.82,"230717",2017-07-22 21:28:10,-84.3839383333333,33.78235,1129
201.99,6.3,"230717",2017-07-22 21:28:11,-84.3839683333333,33.78232,1130
200.28,6.27,"230717",2017-07-22 21:28:12,-84.3839933333333,33.7822916666667,1131
201.73,6.44,"230717",2017-07-22 21:28:13,-84.3840233333333,33.782255,1132
195.49,4.95,"230717",2017-07-22 21:28:14,-84.38405,33.7822266666667,1133
196.03,3.85,"230717",2017-07-22 21:28:15,-84.384065,33.7822083333333,1134
194.47,3.09,"230717",2017-07-22 21:28:16,-84.384075,33.7821916666667,1135
194.47,2.41,"230717",2017-07-22 21:28:17,-84.3840966666667,33.7821766666667,1136
194.47,1.87,"230717",2017-07-22 21:28:18,-84.3841116666667,33.782155,1137
194.47,1.48,"230717",2017-07-22 21:28:19,-84.3841183333333,33.7821333333333,1138
194.18,0.85,"230717",2017-07-22 21:28:20,-84.3841183333333,33.78212,1139
194.32,0.79,"230717",2017-07-22 21:28:21,-84.3841266666667,33.7821166666667,1140
194.28,0.83,"230717",2017-07-22 21:28:22,-84.38413,33.7821166666667,1141
194.28,0,"230717",2017-07-22 21:28:23,-84.384135,33.7821166666667,1142
194.28,0,"230717",2017-07-22 21:28:24,-84.384135,33.7821166666667,1143
194.28,0,"230717",2017-07-22 21:28:25,-84.384135,33.7821166666667,1144
194.28,0,"230717",2017-07-22 21:28:26,-84.384135,33.7821166666667,1145
194.28,0,"230717",2017-07-22 21:28:27,-84.384135,33.7821166666667,1146
194.28,0.01,"230717",2017-07-22 21:28:28,-84.384135,33.7821166666667,1147
194.28,0.06,"230717",2017-07-22 21:28:29,-84.384135,33.7821166666667,1148
194.28,0,"230717",2017-07-22 21:28:30,-84.3841366666667,33.7821183333333,1149
194.28,0,"230717",2017-07-22 21:28:31,-84.3841366666667,33.7821183333333,1150
194.28,0,"230717",2017-07-22 21:28:32,-84.3841366666667,33.7821183333333,1151
194.28,0,"230717",2017-07-22 21:28:33,-84.3841366666667,33.7821183333333,1152
194.28,1.4,"230717",2017-07-22 21:28:34,-84.3841433333333,33.7821166666667,1153
194.28,1.21,"230717",2017-07-22 21:28:35,-84.38415,33.78212,1154
194.28,1.46,"230717",2017-07-22 21:28:36,-84.3841533333333,33.7821233333333,1155
194.28,0,"230717",2017-07-22 21:28:37,-84.3841516666667,33.78213,1156
194.28,0,"230717",2017-07-22 21:28:38,-84.3841516666667,33.7821316666667,1157
194.28,0,"230717",2017-07-22 21:28:39,-84.384155,33.7821333333333,1158
194.28,0,"230717",2017-07-22 21:28:40,-84.384155,33.7821333333333,1159
194.28,0,"230717",2017-07-22 21:28:41,-84.384155,33.7821333333333,1160
194.28,0,"230717",2017-07-22 21:28:42,-84.384155,33.7821333333333,1161
194.28,0,"230717",2017-07-22 21:28:43,-84.384155,33.7821333333333,1162
194.28,0,"230717",2017-07-22 21:28:44,-84.3841566666667,33.782135,1163
194.28,0,"230717",2017-07-22 21:28:45,-84.3841566666667,33.782135,1164
194.28,0,"230717",2017-07-22 21:28:46,-84.3841566666667,33.782135,1165
194.28,0.06,"230717",2017-07-22 21:28:47,-84.3841616666667,33.7821333333333,1166
194.28,0,"230717",2017-07-22 21:28:48,-84.384165,33.782135,1167
194.28,0,"230717",2017-07-22 21:28:49,-84.384165,33.782135,1168
194.28,0,"230717",2017-07-22 21:28:50,-84.38416,33.7821383333333,1169
194.28,0,"230717",2017-07-22 21:28:51,-84.38416,33.7821383333333,1170
194.28,0,"230717",2017-07-22 21:28:52,-84.38416,33.7821383333333,1171
194.28,0,"230717",2017-07-22 21:28:53,-84.38416,33.7821383333333,1172
194.28,0,"230717",2017-07-22 21:28:54,-84.38416,33.7821383333333,1173
194.28,0,"230717",2017-07-22 21:28:55,-84.38416,33.7821383333333,1174
194.28,0,"230717",2017-07-22 21:28:56,-84.38416,33.7821383333333,1175
194.28,0,"230717",2017-07-22 21:28:57,-84.38416,33.7821383333333,1176
194.28,0,"230717",2017-07-22 21:28:58,-84.38416,33.7821383333333,1177
194.28,0,"230717",2017-07-22 21:28:59,-84.38416,33.7821383333333,1178
194.28,0,"230717",2017-07-22 21:29:00,-84.38416,33.7821383333333,1179
194.28,0,"230717",2017-07-22 21:29:01,-84.38416,33.7821383333333,1180
194.28,0,"230717",2017-07-22 21:29:02,-84.38416,33.7821383333333,1181
194.28,0,"230717",2017-07-22 21:29:03,-84.38416,33.7821383333333,1182
194.28,0,"230717",2017-07-22 21:29:04,-84.38416,33.7821383333333,1183
194.28,0,"230717",2017-07-22 21:29:05,-84.38416,33.7821383333333,1184
194.28,0,"230717",2017-07-22 21:29:06,-84.38416,33.7821383333333,1185
194.28,0,"230717",2017-07-22 21:29:07,-84.38416,33.7821383333333,1186
194.28,0,"230717",2017-07-22 21:29:08,-84.38416,33.7821383333333,1187
194.28,2.41,"230717",2017-07-22 21:29:09,-84.38416,33.7821316666667,1188
194.28,0,"230717",2017-07-22 21:29:10,-84.3841616666667,33.78212,1189
201.68,0,"230717",2017-07-22 21:29:11,-84.3841566666667,33.7821083333333,1190
198.47,4.73,"230717",2017-07-22 21:29:12,-84.3841583333333,33.7820683333333,1191
197.53,5.67,"230717",2017-07-22 21:29:13,-84.3841616666667,33.7820283333333,1192
195.99,7.36,"230717",2017-07-22 21:29:14,-84.3841516666667,33.7819733333333,1193
194.55,8.05,"230717",2017-07-22 21:29:15,-84.3841233333333,33.7819083333333,1194
193.74,7.66,"230717",2017-07-22 21:29:16,-84.3841133333333,33.7818533333333,1195
192.63,7.19,"230717",2017-07-22 21:29:17,-84.3841166666667,33.7818083333333,1196
191.65,7.47,"230717",2017-07-22 21:29:18,-84.3841133333333,33.781765,1197
190.83,7.43,"230717",2017-07-22 21:29:19,-84.3841116666667,33.7817233333333,1198
189.96,7.35,"230717",2017-07-22 21:29:20,-84.3841016666667,33.781675,1199
189.18,7.09,"230717",2017-07-22 21:29:21,-84.3840966666667,33.7816083333333,1200
177.59,7.27,"230717",2017-07-22 21:29:22,-84.3840933333333,33.7815683333333,1201
180.65,6.72,"230717",2017-07-22 21:29:23,-84.3841,33.7815333333333,1202
181.25,6.44,"230717",2017-07-22 21:29:24,-84.3841033333333,33.7814966666667,1203
184.01,6.7,"230717",2017-07-22 21:29:25,-84.38411,33.7814583333333,1204
184.91,6.35,"230717",2017-07-22 21:29:26,-84.384115,33.7814233333333,1205
190.82,6.3,"230717",2017-07-22 21:29:27,-84.384125,33.78139,1206
191,6.03,"230717",2017-07-22 21:29:28,-84.3841316666667,33.7813683333333,1207
188.06,6.37,"230717",2017-07-22 21:29:29,-84.384135,33.78134,1208
189.5,7.49,"230717",2017-07-22 21:29:30,-84.3841383333333,33.7813016666667,1209
187.62,7.94,"230717",2017-07-22 21:29:31,-84.3841433333333,33.7812633333333,1210
187.43,7.35,"230717",2017-07-22 21:29:32,-84.3841466666667,33.781225,1211
184.13,7.88,"230717",2017-07-22 21:29:33,-84.3841266666667,33.781175,1212
183.84,7.9,"230717",2017-07-22 21:29:34,-84.38409,33.7811183333333,1213
189.01,8.28,"230717",2017-07-22 21:29:37,-84.38409,33.7809916666667,1214
188.39,8.9,"230717",2017-07-22 21:29:38,-84.38409,33.7809516666667,1215
187.81,9.29,"230717",2017-07-22 21:29:39,-84.38409,33.7809083333333,1216
187.05,8.91,"230717",2017-07-22 21:29:40,-84.3840733333333,33.78086,1217
186.32,8.85,"230717",2017-07-22 21:29:41,-84.3840733333333,33.7808183333333,1218
185.67,8.88,"230717",2017-07-22 21:29:42,-84.3840766666667,33.7807783333333,1219
185.4,8.86,"230717",2017-07-22 21:29:43,-84.384075,33.7807366666667,1220
184.44,8.62,"230717",2017-07-22 21:29:44,-84.3840783333333,33.7806966666667,1221
183.92,8.66,"230717",2017-07-22 21:29:45,-84.3840766666667,33.7806566666667,1222
181.1,9.14,"230717",2017-07-22 21:29:46,-84.3840766666667,33.7806116666667,1223
181.93,9.15,"230717",2017-07-22 21:29:47,-84.3840833333333,33.78057,1224
181.75,8.59,"230717",2017-07-22 21:29:48,-84.3840883333333,33.7805266666667,1225
182.91,8.4,"230717",2017-07-22 21:29:49,-84.3840933333333,33.7804883333333,1226
183.86,7.68,"230717",2017-07-22 21:29:50,-84.3841,33.780455,1227
184.47,7.31,"230717",2017-07-22 21:29:51,-84.3840983333333,33.78042,1228
184.84,7.92,"230717",2017-07-22 21:29:52,-84.3841066666667,33.7803883333333,1229
185.17,7.95,"230717",2017-07-22 21:29:53,-84.3840966666667,33.7803583333333,1230
186.77,8.37,"230717",2017-07-22 21:29:54,-84.3841033333333,33.7803266666667,1231
187.72,7.88,"230717",2017-07-22 21:29:55,-84.3841,33.780295,1232
189.31,7.53,"230717",2017-07-22 21:29:56,-84.3841083333333,33.7802566666667,1233
197.93,7.81,"230717",2017-07-22 21:29:57,-84.3841133333333,33.78022,1234
197.32,8.02,"230717",2017-07-22 21:29:58,-84.3841083333333,33.7801816666667,1235
196.68,7.84,"230717",2017-07-22 21:29:59,-84.38411,33.7801416666667,1236
195.65,7.26,"230717",2017-07-22 21:30:00,-84.3841033333333,33.780105,1237
194.66,6.19,"230717",2017-07-22 21:30:01,-84.384105,33.780075,1238
193.44,6.4,"230717",2017-07-22 21:30:02,-84.384115,33.7800366666667,1239
192.43,7.04,"230717",2017-07-22 21:30:03,-84.384125,33.7799966666667,1240
191.33,6.14,"230717",2017-07-22 21:30:04,-84.3841333333333,33.7799633333333,1241
190.21,6.13,"230717",2017-07-22 21:30:05,-84.3841366666667,33.7799283333333,1242
192.07,5.68,"230717",2017-07-22 21:30:06,-84.3841433333333,33.7798966666667,1243
191.87,5.72,"230717",2017-07-22 21:30:07,-84.3841533333333,33.7798666666667,1244
191.63,5.73,"230717",2017-07-22 21:30:08,-84.3841616666667,33.7798366666667,1245
199.72,5.68,"230717",2017-07-22 21:30:09,-84.3841716666667,33.77981,1246
199.21,5.66,"230717",2017-07-22 21:30:10,-84.3841766666667,33.7797816666667,1247
198.64,5.9,"230717",2017-07-22 21:30:11,-84.3841833333333,33.7797483333333,1248
197.49,4.86,"230717",2017-07-22 21:30:12,-84.384185,33.77972,1249
196.43,5.28,"230717",2017-07-22 21:30:13,-84.384185,33.7796916666667,1250
195.81,4.55,"230717",2017-07-22 21:30:14,-84.3841916666667,33.779665,1251
200.09,3.6,"230717",2017-07-22 21:30:15,-84.3842,33.7796483333333,1252
200.09,0.17,"230717",2017-07-22 21:30:16,-84.3842033333333,33.7796416666667,1253
200.09,0.11,"230717",2017-07-22 21:30:17,-84.3842,33.7796333333333,1254
200.09,0.07,"230717",2017-07-22 21:30:18,-84.3842,33.7796283333333,1255
200.09,0.06,"230717",2017-07-22 21:30:19,-84.3842016666667,33.779625,1256
200.09,0.16,"230717",2017-07-22 21:30:20,-84.3842016666667,33.7796216666667,1257
200.09,0.34,"230717",2017-07-22 21:30:21,-84.3842033333333,33.779615,1258
188.76,4.95,"230717",2017-07-22 21:30:22,-84.384205,33.7795866666667,1259
189.28,5.39,"230717",2017-07-22 21:30:23,-84.38421,33.7795616666667,1260
190.8,6,"230717",2017-07-22 21:30:24,-84.384215,33.7795316666667,1261
189.88,5.31,"230717",2017-07-22 21:30:25,-84.3842166666667,33.7795066666667,1262
188.35,5,"230717",2017-07-22 21:30:26,-84.3842183333333,33.779485,1263
190.66,5.66,"230717",2017-07-22 21:30:27,-84.3842266666667,33.7794566666667,1264
197.35,6.38,"230717",2017-07-22 21:30:28,-84.3842383333333,33.7794283333333,1265
199.32,5.94,"230717",2017-07-22 21:30:29,-84.38425,33.7794033333333,1266
199.21,6.79,"230717",2017-07-22 21:30:30,-84.3842633333333,33.7793716666667,1267
190.75,6.44,"230717",2017-07-22 21:30:31,-84.38426,33.7793433333333,1268
186.93,6.51,"230717",2017-07-22 21:30:32,-84.38427,33.77931,1269
188.05,7.04,"230717",2017-07-22 21:30:33,-84.3842816666667,33.7792733333333,1270
185.45,7.96,"230717",2017-07-22 21:30:34,-84.384285,33.779225,1271
186.79,8.29,"230717",2017-07-22 21:30:35,-84.3842966666667,33.7791816666667,1272
186.92,8.05,"230717",2017-07-22 21:30:36,-84.3843016666667,33.7791416666667,1273
183.86,8.06,"230717",2017-07-22 21:30:37,-84.3843033333333,33.7791,1274
182.98,8.48,"230717",2017-07-22 21:30:38,-84.3843033333333,33.7790533333333,1275
181.76,8.46,"230717",2017-07-22 21:30:39,-84.384305,33.77901,1276
186.58,8.09,"230717",2017-07-22 21:30:40,-84.384315,33.7789716666667,1277
187.18,8.06,"230717",2017-07-22 21:30:41,-84.3843216666667,33.7789333333333,1278
188.32,8.21,"230717",2017-07-22 21:30:42,-84.3843283333333,33.778895,1279
188.13,8.23,"230717",2017-07-22 21:30:43,-84.3843366666667,33.7788516666667,1280
185.85,9.06,"230717",2017-07-22 21:30:44,-84.3843316666667,33.7787983333333,1281
173.89,10.37,"230717",2017-07-22 21:30:45,-84.38431,33.7787316666667,1282
169.69,9.38,"230717",2017-07-22 21:30:46,-84.3842966666667,33.7786866666667,1283
161.06,10.04,"230717",2017-07-22 21:30:47,-84.3842683333333,33.7786283333333,1284
161.75,10.31,"230717",2017-07-22 21:30:48,-84.3842533333333,33.778575,1285
162.63,9.28,"230717",2017-07-22 21:30:49,-84.3842516666667,33.7785316666667,1286
164.65,8.7,"230717",2017-07-22 21:30:50,-84.3842633333333,33.7784966666667,1287
167.13,9.93,"230717",2017-07-22 21:30:51,-84.3842816666667,33.7784483333333,1288
169.32,10.11,"230717",2017-07-22 21:30:52,-84.3842866666667,33.7783933333333,1289
171.17,10.78,"230717",2017-07-22 21:30:53,-84.38429,33.7783333333333,1290
173.21,10.38,"230717",2017-07-22 21:30:54,-84.3843033333333,33.7782516666667,1291
175.1,10.83,"230717",2017-07-22 21:30:55,-84.3843233333333,33.7781816666667,1292
176.95,10.51,"230717",2017-07-22 21:30:56,-84.384345,33.778125,1293
178.61,10.88,"230717",2017-07-22 21:30:57,-84.38436,33.778065,1294
180.05,10.13,"230717",2017-07-22 21:30:58,-84.38437,33.7780133333333,1295
181.49,10.78,"230717",2017-07-22 21:30:59,-84.3843833333333,33.7779633333333,1296
182.63,11.15,"230717",2017-07-22 21:31:00,-84.3843916666667,33.7779083333333,1297
183.58,11.44,"230717",2017-07-22 21:31:01,-84.38439,33.77785,1298
185.86,11.18,"230717",2017-07-22 21:31:02,-84.3843933333333,33.7777916666667,1299
186.51,11.25,"230717",2017-07-22 21:31:03,-84.3843933333333,33.777735,1300
185.79,12.1,"230717",2017-07-22 21:31:04,-84.38439,33.7776733333333,1301
185.02,11.82,"230717",2017-07-22 21:31:05,-84.3843916666667,33.777615,1302
185.24,10.59,"230717",2017-07-22 21:31:06,-84.3843983333333,33.7775666666667,1303
184.73,8.66,"230717",2017-07-22 21:31:07,-84.3844066666667,33.7775283333333,1304
186.21,8.32,"230717",2017-07-22 21:31:08,-84.3844083333333,33.7774883333333,1305
178.98,6.62,"230717",2017-07-22 21:31:09,-84.3844,33.77746,1306
167.71,4.48,"230717",2017-07-22 21:31:10,-84.3843966666667,33.7774366666667,1307
167.71,2.09,"230717",2017-07-22 21:31:11,-84.38439,33.7774283333333,1308
167.71,1.71,"230717",2017-07-22 21:31:12,-84.3843833333333,33.7774216666667,1309
167.71,1.28,"230717",2017-07-22 21:31:13,-84.3843833333333,33.7774166666667,1310
167.71,0.05,"230717",2017-07-22 21:31:14,-84.3843883333333,33.7774183333333,1311
167.71,0.05,"230717",2017-07-22 21:31:15,-84.384395,33.7774166666667,1312
167.71,0.08,"230717",2017-07-22 21:31:16,-84.3843933333333,33.777415,1313
167.71,0,"230717",2017-07-22 21:31:17,-84.3843966666667,33.7774133333333,1314
167.71,0,"230717",2017-07-22 21:31:18,-84.3843966666667,33.7774133333333,1315
167.71,0,"230717",2017-07-22 21:31:19,-84.3843966666667,33.7774133333333,1316
167.71,0,"230717",2017-07-22 21:31:20,-84.3843966666667,33.7774133333333,1317
167.71,0,"230717",2017-07-22 21:31:21,-84.3843966666667,33.7774133333333,1318
167.71,0,"230717",2017-07-22 21:31:22,-84.3843966666667,33.7774133333333,1319
167.71,0,"230717",2017-07-22 21:31:23,-84.3843966666667,33.7774133333333,1320
167.71,0,"230717",2017-07-22 21:31:24,-84.3843966666667,33.7774133333333,1321
167.71,0,"230717",2017-07-22 21:31:25,-84.3843966666667,33.7774133333333,1322
167.71,0,"230717",2017-07-22 21:31:26,-84.3843966666667,33.7774133333333,1323
167.71,0,"230717",2017-07-22 21:31:27,-84.3843966666667,33.7774133333333,1324
167.71,0,"230717",2017-07-22 21:31:28,-84.3843966666667,33.7774133333333,1325
167.71,0.72,"230717",2017-07-22 21:31:29,-84.3843933333333,33.7774083333333,1326
167.71,0.94,"230717",2017-07-22 21:31:30,-84.38439,33.77741,1327
167.71,0,"230717",2017-07-22 21:31:31,-84.3843916666667,33.7774133333333,1328
167.71,0,"230717",2017-07-22 21:31:32,-84.3843916666667,33.7774133333333,1329
167.71,0,"230717",2017-07-22 21:31:33,-84.3843916666667,33.7774133333333,1330
167.71,0,"230717",2017-07-22 21:31:34,-84.3843916666667,33.7774133333333,1331
167.71,0,"230717",2017-07-22 21:31:35,-84.3843916666667,33.7774133333333,1332
167.71,0,"230717",2017-07-22 21:31:36,-84.3843916666667,33.7774133333333,1333
167.71,0,"230717",2017-07-22 21:31:37,-84.3843916666667,33.7774133333333,1334
167.71,0.14,"230717",2017-07-22 21:31:38,-84.3843916666667,33.7774133333333,1335
167.71,0.23,"230717",2017-07-22 21:31:39,-84.3843933333333,33.7774066666667,1336
174.52,4.24,"230717",2017-07-22 21:31:40,-84.384395,33.77739,1337
178.45,5.67,"230717",2017-07-22 21:31:41,-84.38441,33.7773733333333,1338
175.96,6.31,"230717",2017-07-22 21:31:42,-84.3844166666667,33.7773466666667,1339
173.47,6.52,"230717",2017-07-22 21:31:43,-84.3844266666667,33.7773216666667,1340
164.66,6.81,"230717",2017-07-22 21:31:44,-84.3844183333333,33.777295,1341
165.7,6.98,"230717",2017-07-22 21:31:45,-84.3844266666667,33.7772566666667,1342
167.15,7.21,"230717",2017-07-22 21:31:46,-84.3844366666667,33.7772183333333,1343
169.54,7.56,"230717",2017-07-22 21:31:47,-84.3844633333333,33.7771733333333,1344
172.87,8.51,"230717",2017-07-22 21:31:48,-84.3845016666667,33.7771266666667,1345
176.57,10.17,"230717",2017-07-22 21:31:49,-84.384545,33.7770733333333,1346
179.04,9.47,"230717",2017-07-22 21:31:50,-84.3845683333333,33.7770266666667,1347
186.71,10.25,"230717",2017-07-22 21:31:51,-84.38454,33.7769583333333,1348
187.82,11.06,"230717",2017-07-22 21:31:52,-84.3845483333333,33.7769016666667,1349
184.73,12.06,"230717",2017-07-22 21:31:53,-84.3845366666667,33.776845,1350
182.04,12.43,"230717",2017-07-22 21:31:54,-84.384535,33.7767833333333,1351
181.53,12.22,"230717",2017-07-22 21:31:55,-84.3845283333333,33.776725,1352
182.58,12.47,"230717",2017-07-22 21:31:56,-84.3845333333333,33.7766683333333,1353
182.84,11.69,"230717",2017-07-22 21:31:57,-84.3845383333333,33.776615,1354
185.3,11.47,"230717",2017-07-22 21:31:58,-84.384545,33.7765616666667,1355
187.32,10.64,"230717",2017-07-22 21:31:59,-84.3845516666667,33.7765116666667,1356
186.9,10.66,"230717",2017-07-22 21:32:00,-84.384555,33.7764583333333,1357
185.4,10.93,"230717",2017-07-22 21:32:01,-84.3845516666667,33.7763983333333,1358
183.27,10.27,"230717",2017-07-22 21:32:02,-84.3845433333333,33.77634,1359
180.38,9.78,"230717",2017-07-22 21:32:03,-84.3845366666667,33.77629,1360
181.52,8.39,"230717",2017-07-22 21:32:04,-84.3845366666667,33.7762466666667,1361
181,7.74,"230717",2017-07-22 21:32:05,-84.3845366666667,33.77621,1362
190.23,6.49,"230717",2017-07-22 21:32:06,-84.384545,33.77618,1363
202.84,5.86,"230717",2017-07-22 21:32:07,-84.3845633333333,33.7761566666667,1364
225.42,4.99,"230717",2017-07-22 21:32:08,-84.38459,33.7761466666667,1365
253.82,4.96,"230717",2017-07-22 21:32:09,-84.38462,33.7761533333333,1366
268.84,5.01,"230717",2017-07-22 21:32:10,-84.3846516666667,33.77616,1367
276.78,6.73,"230717",2017-07-22 21:32:11,-84.3847,33.7761683333333,1368
284.28,7.04,"230717",2017-07-22 21:32:12,-84.3847416666667,33.7761833333333,1369
287.36,8.23,"230717",2017-07-22 21:32:13,-84.3847983333333,33.7761983333333,1370
286.69,9.75,"230717",2017-07-22 21:32:14,-84.384895,33.7762133333333,1371
289.43,9.81,"230717",2017-07-22 21:32:15,-84.3849466666667,33.7762316666667,1372
290.69,10.25,"230717",2017-07-22 21:32:16,-84.3850033333333,33.776245,1373
293.9,10.44,"230717",2017-07-22 21:32:17,-84.38505,33.77626,1374
295.35,10.77,"230717",2017-07-22 21:32:18,-84.385105,33.776275,1375
295.84,10.71,"230717",2017-07-22 21:32:19,-84.3851666666667,33.7762866666667,1376
296.25,10.75,"230717",2017-07-22 21:32:20,-84.3852266666667,33.776315,1377
296,10.93,"230717",2017-07-22 21:32:21,-84.3852966666667,33.7763266666667,1378
294.13,9.97,"230717",2017-07-22 21:32:22,-84.3853533333333,33.776325,1379
293.99,9.91,"230717",2017-07-22 21:32:23,-84.3854116666667,33.7763416666667,1380
292.74,9.91,"230717",2017-07-22 21:32:24,-84.38548,33.7763416666667,1381
291.79,10.51,"230717",2017-07-22 21:32:25,-84.38555,33.77634,1382
276.95,10.51,"230717",2017-07-22 21:32:26,-84.3856266666667,33.7763016666667,1383
276.57,10.3,"230717",2017-07-22 21:32:27,-84.3856933333333,33.776285,1384
276.25,10.91,"230717",2017-07-22 21:32:28,-84.3857733333333,33.776275,1385
275.2,11.22,"230717",2017-07-22 21:32:29,-84.3858516666667,33.7762683333333,1386
