"course","speed","day","time","lon","lat","seq","video_time","USRight","USLeft","USRear","LidarRight","LidarLeft","CO","SO","O3","NO","P10","P25"
286.58,0.73,"230717",2017-07-22 21:09:03,-84.3887983333333,33.77725,1,2017-07-23 00:00:04,400.685,76.2,207.01,436,1,790,560,902,837,22.5,20.1
296.99,0.73,"230717",2017-07-22 21:09:04,-84.3888016666667,33.7772533333333,2,2017-07-23 00:00:05,398.78,75.3533333333333,293.793333333333,428.666666666667,1,787,820,828,817,22.5,20.1
301.07,0.61,"230717",2017-07-22 21:09:05,-84.3888083333333,33.77725,3,2017-07-23 00:00:06,400.473333333333,68.58,330.2,1007.66666666667,1122,NA,NA,NA,NA,NA,NA
301.07,0.47,"230717",2017-07-22 21:09:06,-84.38881,33.7772466666667,4,2017-07-23 00:00:07,401.32,71.8457142857143,259.442857142857,294.285714285714,725.714285714286,791.5,647,991.5,901,22.65,20
301.07,0.32,"230717",2017-07-22 21:09:08,-84.3888166666667,33.777245,5,2017-07-23 00:00:08,400.473333333333,75.3533333333333,370.84,403.333333333333,569,791,709,909,860,22.7,20
301.07,0.41,"230717",2017-07-22 21:09:09,-84.3888216666667,33.7772416666667,6,2017-07-23 00:00:09,400.685,75.565,202.565,867.5,844.5,790,467,977,866,22.7,20
301.07,0.45,"230717",2017-07-22 21:09:10,-84.388825,33.7772416666667,7,2017-07-23 00:00:10,398.78,74.5066666666667,258.233333333333,407,1,784,872,760,778,22.7,20
301.07,0.42,"230717",2017-07-22 21:09:11,-84.3888283333333,33.7772466666667,8,2017-07-23 00:00:11,400.685,69.85,303.53,308.75,846.25,783,665,922,871,22.7,20
301.07,0.37,"230717",2017-07-22 21:09:12,-84.3888283333333,33.7772483333333,9,2017-07-23 00:00:12,401.32,74.5066666666667,579.12,135.666666666667,1124.16666666667,784,1090,470,609,22.6,19.9
301.07,0.36,"230717",2017-07-22 21:09:14,-84.38883,33.7772533333333,10,2017-07-23 00:00:13,405.13,66.04,331.47,203.5,850.25,784,789,805,763,22.5,19.9
301.07,0.51,"230717",2017-07-22 21:09:15,-84.3888333333333,33.777255,11,2017-07-23 00:00:14,438.573333333333,71.9666666666667,282.786666666667,1,2.33333333333333,793,272,1252,1036,22.4,20
301.07,0.51,"230717",2017-07-22 21:09:16,-84.3888366666667,33.777255,12,2017-07-23 00:00:15,399.415,63.5,358.775,640,1,785,823,799,767,22.5,20
301.07,0.49,"230717",2017-07-22 21:09:17,-84.38884,33.7772583333333,13,2017-07-23 00:00:16,397.51,78.74,167.64,614,1,NA,NA,NA,NA,NA,NA
0.76,0.64,"230717",2017-07-22 21:09:18,-84.3888366666667,33.777265,14,2017-07-23 00:00:17,518.16,310.605714285714,334.917142857143,988.285714285714,482.571428571429,785,850.5,751,807,22.55,20.05
7.17,0.51,"230717",2017-07-22 21:09:20,-84.3888383333333,33.7772733333333,15,2017-07-23 00:00:18,642.112,348.488,320.04,2099.8,339.6,786,666,932,855,22.4,19.9
42.91,0.63,"230717",2017-07-22 21:09:21,-84.3888383333333,33.7772766666667,16,2017-07-23 00:00:19,641.773333333333,342.053333333333,426.72,2617,1,789,282,1237,1045,22.2,19.8
42.91,0.45,"230717",2017-07-22 21:09:22,-84.3888383333333,33.77728,17,2017-07-23 00:00:20,642.62,356.446666666667,640.08,2632.33333333333,1,787,830,764,765,22.3,19.8
42.91,0.2,"230717",2017-07-22 21:09:23,-84.388845,33.7772766666667,18,2017-07-23 00:00:21,641.773333333333,358.14,640.926666666667,1762,1,784,722,851,836,22.3,19.8
42.91,0.17,"230717",2017-07-22 21:09:24,-84.3888466666667,33.7772766666667,19,2017-07-23 00:00:22,641.894285714286,344.714285714286,640.08,1879.42857142857,1,784,1039,471,602,22.3,19.9
42.91,0.34,"230717",2017-07-22 21:09:26,-84.3888566666667,33.77727,20,2017-07-23 00:00:23,642.62,377.613333333333,640.08,1769.66666666667,1,784,698,918,863,22.3,19.8
42.91,0.14,"230717",2017-07-22 21:09:27,-84.3888566666667,33.77727,21,2017-07-23 00:00:24,642.62,296.333333333333,640.926666666667,872.666666666667,1,787,332,1156,989,22.3,19.8
42.91,0.1,"230717",2017-07-22 21:09:28,-84.3888616666667,33.77727,22,2017-07-23 00:00:25,642.62,293.793333333333,640.08,1774.33333333333,1,783,802,833,797,22.2,19.8
42.91,0.16,"230717",2017-07-22 21:09:29,-84.388865,33.777275,23,2017-07-23 00:00:26,641.985,328.295,640.08,1963.5,1,786,480,1207,1075,22,19.7
42.91,0.31,"230717",2017-07-22 21:09:30,-84.388875,33.7772833333333,24,2017-07-23 00:00:27,641.894285714286,357.414285714286,640.442857142857,1506.28571428571,1,783,1015,511,618,22,19.7
42.91,0.3,"230717",2017-07-22 21:09:32,-84.38888,33.777285,25,2017-07-23 00:00:28,642.62,339.513333333333,640.08,877,1,784,691,928,851,22.1,19.7
42.91,0.24,"230717",2017-07-22 21:09:33,-84.3888783333333,33.7772866666667,26,2017-07-23 00:00:29,642.62,236.22,640.08,2637.33333333333,1,784,419,1119,971,22.1,19.7
42.91,0.2,"230717",2017-07-22 21:09:34,-84.3888783333333,33.7772883333333,27,2017-07-23 00:00:30,641.985,241.3,640.715,1965.75,1,782,783,867,833,22.1,19.7
42.91,0.21,"230717",2017-07-22 21:09:35,-84.3888833333333,33.77729,28,2017-07-23 00:00:31,641.773333333333,265.853333333333,640.08,1769.66666666667,1,785,401,1263,1082,22,19.7
42.91,0.27,"230717",2017-07-22 21:09:36,-84.3888883333333,33.7772933333333,29,2017-07-23 00:00:32,615.042857142857,336.368571428571,640.805714285714,1514.42857142857,1,780,1008,550,631,22.1,19.8
42.91,0.32,"230717",2017-07-22 21:09:38,-84.3889016666667,33.777295,30,2017-07-23 00:00:33,447.04,396.24,640.08,1,956,784,700,916,872,22.3,19.9
42.91,0.35,"230717",2017-07-22 21:09:39,-84.3889033333333,33.777295,31,2017-07-23 00:00:34,564.726666666667,642.62,640.926666666667,236,1379.66666666667,788,398,1041,911,22.4,20
42.91,0.17,"230717",2017-07-22 21:09:40,-84.3888966666667,33.7772933333333,32,2017-07-23 00:00:35,643.255,641.35,641.35,467,1392.25,786,772,874,843,22.3,20
42.91,0.16,"230717",2017-07-22 21:09:41,-84.3888966666667,33.7772933333333,33,2017-07-23 00:00:36,642.62,640.08,640.08,1,1368,791,398,1256,1079,22.3,20
42.91,0.1,"230717",2017-07-22 21:09:42,-84.3888916666667,33.77729,34,2017-07-23 00:00:37,368.723333333333,386.503333333333,640.503333333333,55.6666666666667,491.166666666667,784,1001,589,687,22.3,20
42.91,0.1,"230717",2017-07-22 21:09:44,-84.3888866666667,33.77729,35,2017-07-23 00:00:38,323.85,269.24,640.08,2026.5,963,782,739,822,787,22.3,20
42.91,0.14,"230717",2017-07-22 21:09:45,-84.3888816666667,33.7772916666667,36,2017-07-23 00:00:39,338.666666666667,277.706666666667,640.08,777.666666666667,1778.33333333333,789,467,984,878,22.4,20.1
42.91,0.56,"230717",2017-07-22 21:09:46,-84.3888533333333,33.7773,37,2017-07-23 00:00:40,321.31,237.49,640.715,464,810,785,766,874,843,22.4,20.1
76.82,0.64,"230717",2017-07-22 21:09:47,-84.3888383333333,33.7773016666667,38,2017-07-23 00:00:41,321.733333333333,204.046666666667,640.926666666667,1398.66666666667,799.333333333333,787,372,1318,1120,22.4,20.1
85.06,0.7,"230717",2017-07-22 21:09:48,-84.3888283333333,33.7773,39,2017-07-23 00:00:42,325.966666666667,94.8266666666667,556.683333333333,959.666666666667,150.333333333333,782,1008,573,665,22.3,20
96.07,0.84,"230717",2017-07-22 21:09:50,-84.38881,33.7772966666667,40,2017-07-23 00:00:43,342.9,126.153333333333,369.146666666667,618.333333333333,1,782,704,900,827,22.3,20
102.7,0.9,"230717",2017-07-22 21:09:51,-84.3888016666667,33.777295,41,2017-07-23 00:00:44,307.975,247.015,311.15,668.5,435.75,788,422,1098,981,22.2,19.9
123.49,0.96,"230717",2017-07-22 21:09:52,-84.3888,33.7772866666667,42,2017-07-23 00:00:45,315.806666666667,288.713333333333,209.973333333333,128.333333333333,1,785,782,843,806,22.2,19.9
126.56,1.03,"230717",2017-07-22 21:09:53,-84.3887966666667,33.777285,43,2017-07-23 00:00:46,273.685,120.015,313.055,988,158.75,789,354,1345,1124,22.2,19.9
132.6,1.03,"230717",2017-07-22 21:09:54,-84.3888,33.7772833333333,44,2017-07-23 00:00:47,303.106666666667,56.3033333333333,242.146666666667,1386,561.5,788,902,730,723,22.2,19.9
137.03,0.87,"230717",2017-07-22 21:09:56,-84.3887933333333,33.77728,45,2017-07-23 00:00:48,323.85,62.865,330.2,1799.5,1415.5,790,688,895,833,22.1,19.8
138.52,0.87,"230717",2017-07-22 21:09:57,-84.38879,33.7772766666667,46,2017-07-23 00:00:49,331.47,68.58,436.88,517,1184,791,615,852,815,22,19.8
137.26,0.89,"230717",2017-07-22 21:09:58,-84.3887783333333,33.7772783333333,47,2017-07-23 00:00:50,334.645,64.77,519.43,543.5,1192.25,789,791,834,825,22,19.8
141.79,0.89,"230717",2017-07-22 21:09:59,-84.3887783333333,33.777275,48,2017-07-23 00:00:51,326.813333333333,67.7333333333333,252.306666666667,672.666666666667,867.333333333333,NA,NA,NA,NA,NA,NA
150.84,0.88,"230717",2017-07-22 21:10:00,-84.3887833333333,33.7772683333333,49,2017-07-23 00:00:52,309.88,68.9428571428572,337.457142857143,805.714285714286,1196.14285714286,792.5,640,947.5,854.5,21.95,19.75
162.12,1.07,"230717",2017-07-22 21:10:02,-84.3887866666667,33.7772516666667,50,2017-07-23 00:00:53,518.16,71.12,393.7,526.25,1647.5,795,712,870,807,22.1,19.9
166.01,1.14,"230717",2017-07-22 21:10:03,-84.38879,33.77724,51,2017-07-23 00:00:54,393.7,66.04,303.106666666667,532.666666666667,2332.33333333333,800,516,961,906,22.1,19.9
164.16,1.18,"230717",2017-07-22 21:10:04,-84.3887816666667,33.777235,52,2017-07-23 00:00:55,325.966666666667,69.4266666666667,178.646666666667,1439.66666666667,778.333333333333,793,819,756,747,22.2,20
157.8,1.2,"230717",2017-07-22 21:10:05,-84.3887716666667,33.77723,53,2017-07-23 00:00:56,335.28,79.5866666666667,209.126666666667,780.666666666667,1560,NA,NA,NA,NA,NA,NA
154.43,1.21,"230717",2017-07-22 21:10:06,-84.388765,33.7772266666667,54,2017-07-23 00:00:57,348.705714285714,64.5885714285714,424.905714285714,963.428571428571,1665.71428571429,792.5,712,952.5,911.5,22.25,20.1
150.63,1.22,"230717",2017-07-22 21:10:08,-84.38875,33.7772216666667,55,2017-07-23 00:00:58,331.046666666667,61.8066666666667,458.893333333333,1126,2325,789,708,885,831,22.4,20.2
147.81,1.2,"230717",2017-07-22 21:10:09,-84.3887433333333,33.77722,56,2017-07-23 00:00:59,257.175,76.835,323.215,135.5,1767.75,787,616,871,805,22.5,20.3
160.25,1.21,"230717",2017-07-22 21:10:10,-84.3887466666667,33.77721,57,2017-07-23 00:01:00,255.693333333333,85.5133333333333,520.7,1410.66666666667,671,789,760,832,786,22.6,20.4
162.66,1.22,"230717",2017-07-22 21:10:11,-84.3887483333333,33.7772033333333,58,2017-07-23 00:01:01,335.28,93.98,407.246666666667,631.333333333333,815.333333333333,NA,NA,NA,NA,NA,NA
167.77,1.24,"230717",2017-07-22 21:10:12,-84.3887516666667,33.777195,59,2017-07-23 00:01:02,575.491428571429,95.7942857142857,279.4,920,176.714285714286,786.5,633,974.5,880,22.6,20.4
166.38,1.49,"230717",2017-07-22 21:10:14,-84.388745,33.7771733333333,60,2017-07-23 00:01:03,426.72,87.2066666666667,385.233333333333,768.666666666667,1848.66666666667,788,731,853,820,22.6,20.4
164.4,1.49,"230717",2017-07-22 21:10:15,-84.3887416666667,33.777165,61,2017-07-23 00:01:04,361.95,91.44,454.025,839.25,1311,790,530,946,837,22.6,20.4
166.02,1.49,"230717",2017-07-22 21:10:16,-84.388745,33.7771583333333,62,2017-07-23 00:01:05,443.653333333333,95.6733333333333,328.506666666667,620.333333333333,96,785,796,848,805,22.7,20.5
166.56,1.52,"230717",2017-07-22 21:10:17,-84.3887533333333,33.7771433333333,63,2017-07-23 00:01:06,372.533333333333,97.3666666666667,287.02,1148.33333333333,349,NA,NA,NA,NA,NA,NA
173.93,1.53,"230717",2017-07-22 21:10:18,-84.3887583333333,33.777135,64,2017-07-23 00:01:07,439.782857142857,144.054285714286,244.928571428571,1222.57142857143,926,789,626,985,881.5,22.8,20.6
182.27,1.55,"230717",2017-07-22 21:10:20,-84.38878,33.7771116666667,65,2017-07-23 00:01:08,535.94,106.68,313.266666666667,1,1135.66666666667,783,696,883,831,22.8,20.6
181.17,1.54,"230717",2017-07-22 21:10:21,-84.388785,33.7771016666667,66,2017-07-23 00:01:09,594.36,90.805,235.585,1,297.25,780,553,928,856,22.9,20.7
179.64,1.5,"230717",2017-07-22 21:10:22,-84.388785,33.7770933333333,67,2017-07-23 00:01:10,512.233333333333,101.6,321.733333333333,1,140,778,818,825,801,22.8,20.6
173.91,1.52,"230717",2017-07-22 21:10:23,-84.3887733333333,33.777075,68,2017-07-23 00:01:11,438.15,97.79,227.965,1,77,779,707,899,854,22.6,20.5
175.91,1.53,"230717",2017-07-22 21:10:24,-84.388775,33.7770666666667,69,2017-07-23 00:01:12,322.942857142857,133.531428571429,428.534285714286,454.142857142857,631.714285714286,780,983,590,653,22.6,20.5
177.69,1.57,"230717",2017-07-22 21:10:26,-84.3887733333333,33.77705,70,2017-07-23 00:01:13,322.58,214.206666666667,454.66,1,2133,784,700,866,793,22.6,20.5
177.86,1.55,"230717",2017-07-22 21:10:27,-84.3887733333333,33.777045,71,2017-07-23 00:01:14,322.58,154.093333333333,627.38,1310,2137.33333333333,789,390,1086,945,22.7,20.6
177.77,1.37,"230717",2017-07-22 21:10:28,-84.3887766666667,33.7770366666667,72,2017-07-23 00:01:15,322.58,160.655,612.775,1,2142.75,780,763,874,835,22.6,20.5
177.82,1.36,"230717",2017-07-22 21:10:29,-84.3887783333333,33.7770283333333,73,2017-07-23 00:01:16,322.58,164.253333333333,334.433333333333,2120,2122.33333333333,785,754,842,817,22.5,20.4
169.25,1.2,"230717",2017-07-22 21:10:30,-84.38877,33.777025,74,2017-07-23 00:01:17,322.58,153.246666666667,284.903333333333,3181.83333333333,2124.66666666667,784,966,650,723,22.5,20.4
169.25,0.49,"230717",2017-07-22 21:10:32,-84.3895283333333,33.77694,75,2017-07-23 00:01:18,322.58,147.32,314.96,3152.5,1,787,764,826,801,22.6,20.5
169.25,0.31,"230717",2017-07-22 21:10:33,-84.3895283333333,33.776935,76,2017-07-23 00:01:19,323.215,132.08,393.065,1,646.25,790,486,994,874,22.6,20.5
169.25,0.25,"230717",2017-07-22 21:10:34,-84.38953,33.776935,77,2017-07-23 00:01:20,322.58,134.62,303.953333333333,1,850.333333333333,NA,NA,NA,NA,NA,NA
169.25,0.22,"230717",2017-07-22 21:10:35,-84.3895316666667,33.7769366666667,78,2017-07-23 00:01:21,322.58,144.78,341.206666666667,1,1226,785,688,936,829,22.5,20.4
169.25,0.23,"230717",2017-07-22 21:10:36,-84.3895316666667,33.7769366666667,79,2017-07-23 00:01:22,322.58,146.685,612.775,1,912.75,790,178,1423,1115,22.5,20.4
169.25,0.23,"230717",2017-07-22 21:10:37,-84.3895333333333,33.7769366666667,80,2017-07-23 00:01:23,322.58,153.246666666667,640.08,340.666666666667,1021,786,911,720,727,22.4,20.3
169.25,0.18,"230717",2017-07-22 21:10:38,-84.389535,33.7769366666667,81,2017-07-23 00:01:24,322.58,176.106666666667,640.08,1161,463,783,787,781,776,22.3,20.2
169.25,0.19,"230717",2017-07-22 21:10:39,-84.389535,33.7769366666667,82,2017-07-23 00:01:25,322.58,364.066666666667,641.773333333333,179.333333333333,192.666666666667,NA,NA,NA,NA,NA,NA
169.25,0.1,"230717",2017-07-22 21:10:40,-84.3895366666667,33.7769366666667,83,2017-07-23 00:01:26,391.795,369.57,640.715,669.25,180,784,762,632,610,22.2,20.1
169.25,0.21,"230717",2017-07-22 21:10:41,-84.3895366666667,33.7769383333333,84,2017-07-23 00:01:27,640.926666666667,215.053333333333,640.08,886.666666666667,64,783,718,888,840,22.2,20.1
169.25,0.33,"230717",2017-07-22 21:10:42,-84.389535,33.7769383333333,85,2017-07-23 00:01:28,642.62,203.2,640.08,1,1,788,351,1124,944,22.2,20.1
169.25,0.41,"230717",2017-07-22 21:10:43,-84.3895333333333,33.7769383333333,86,2017-07-23 00:01:29,107.315,94.615,640.715,1988.25,1,784,886,799,791,22.2,20.1
162.53,0.71,"230717",2017-07-22 21:10:44,-84.38953,33.7769383333333,87,2017-07-23 00:01:30,327.66,66.04,613.833333333333,1755.33333333333,1035.66666666667,785,790,814,806,22.2,20.1
99.55,0.78,"230717",2017-07-22 21:10:45,-84.3895183333333,33.7769333333333,88,2017-07-23 00:01:31,302.26,82.1266666666667,490.22,1048,86.3333333333333,NA,NA,NA,NA,NA,NA
100.06,1.15,"230717",2017-07-22 21:10:46,-84.3894983333333,33.776925,89,2017-07-23 00:01:32,164.465,90.17,304.8,353,114.75,789,734,701,651,22.1,20
100.87,1.17,"230717",2017-07-22 21:10:47,-84.3894883333333,33.7769216666667,90,2017-07-23 00:01:33,192.193333333333,125.306666666667,252.306666666667,151,677.666666666667,786,740,922,864,22,19.9
108.3,1.17,"230717",2017-07-22 21:10:48,-84.38948,33.7769183333333,91,2017-07-23 00:01:34,255.27,254.635,309.88,309.5,458.75,793,383,1135,945,22,19.9
106.66,1.18,"230717",2017-07-22 21:10:49,-84.3894716666667,33.7769166666667,92,2017-07-23 00:01:35,117.686666666667,310.726666666667,311.573333333333,863,1167.66666666667,795,884,720,742,22,19.9
106.09,1.2,"230717",2017-07-22 21:10:50,-84.3894583333333,33.7769116666667,93,2017-07-23 00:01:36,133.773333333333,640.926666666667,640.08,359,260.666666666667,795,688,869,816,22,19.9
95.05,1.18,"230717",2017-07-22 21:10:51,-84.3894516666667,33.7769116666667,94,2017-07-23 00:01:37,221.615,338.455,567.69,169,320.75,795,596,922,861,22,19.9
94.44,1.19,"230717",2017-07-22 21:10:52,-84.3894433333333,33.7769116666667,95,2017-07-23 00:01:38,199.813333333333,151.553333333333,383.54,575.333333333333,440.666666666667,NA,NA,NA,NA,NA,NA
92.03,1.21,"230717",2017-07-22 21:10:53,-84.389435,33.7769116666667,96,2017-07-23 00:01:39,203.2,111.76,228.6,973.333333333333,463.333333333333,797,802,847,831,21.7,19.7
88.07,1.24,"230717",2017-07-22 21:10:54,-84.3894266666667,33.7769133333333,97,2017-07-23 00:01:40,490.855,99.695,318.77,1877.25,1113.75,808,338,1208,987,21.6,19.6
87.49,1.51,"230717",2017-07-22 21:10:55,-84.3894116666667,33.776915,98,2017-07-23 00:01:41,641.773333333333,95.6733333333333,304.8,1,208.333333333333,798,889,732,747,21.6,19.6
88.87,1.67,"230717",2017-07-22 21:10:56,-84.389395,33.776915,99,2017-07-23 00:01:42,437.515,189.23,396.875,457.5,517.75,795,818,772,759,21.8,19.7
90.42,1.85,"230717",2017-07-22 21:10:57,-84.3893783333333,33.776915,100,2017-07-23 00:01:43,288.713333333333,111.76,207.433333333333,369,173.333333333333,797,532,954,891,21.8,19.7
87.82,2.07,"230717",2017-07-22 21:10:58,-84.3893583333333,33.7769183333333,101,2017-07-23 00:01:44,303.953333333333,72.8133333333333,319.193333333333,119.666666666667,281.666666666667,NA,NA,NA,NA,NA,NA
86.61,2.1,"230717",2017-07-22 21:10:59,-84.3893416666667,33.7769216666667,102,2017-07-23 00:01:45,228.6,115.146666666667,350.52,712.333333333333,167.333333333333,797,710,916,846,21.8,19.7
86.42,2.11,"230717",2017-07-22 21:11:00,-84.38933,33.7769216666667,103,2017-07-23 00:01:46,426.72,95.6733333333333,368.3,521.666666666667,155,798,387,1133,952,21.8,19.6
84.49,2.31,"230717",2017-07-22 21:11:01,-84.38931,33.7769266666667,104,2017-07-23 00:01:47,264.16,138.43,334.01,1311.25,267,795,771,850,778,21.8,19.6
82.32,2.34,"230717",2017-07-22 21:11:02,-84.3892966666667,33.77693,105,2017-07-23 00:01:48,322.58,38.9466666666667,254,1752,448.333333333333,793,719,917,863,21.8,19.6
81.1,2.35,"230717",2017-07-22 21:11:03,-84.3892833333333,33.7769333333333,106,2017-07-23 00:01:49,322.58,129.54,255.693333333333,1279,348.333333333333,NA,NA,NA,NA,NA,NA
78.57,2.64,"230717",2017-07-22 21:11:04,-84.389255,33.7769433333333,107,2017-07-23 00:01:50,200.025,196.215,294.64,1643.75,332,799,583,844,725,21.8,19.6
76.3,2.71,"230717",2017-07-22 21:11:05,-84.38923,33.7769516666667,108,2017-07-23 00:01:51,322.58,182.033333333333,292.946666666667,2388,376,791,682,973,898,21.8,19.6
75.99,2.78,"230717",2017-07-22 21:11:06,-84.3892083333333,33.77695,109,2017-07-23 00:01:52,137.16,86.36,301.625,1787.75,677.5,796,339,1388,1149,21.8,19.6
76.38,2.83,"230717",2017-07-22 21:11:07,-84.3891883333333,33.77695,110,2017-07-23 00:01:53,322.58,88.9,225.213333333333,1690,465.333333333333,790,970,639,693,21.7,19.5
77.16,2.99,"230717",2017-07-22 21:11:08,-84.389165,33.7769533333333,111,2017-07-23 00:01:54,194.945,262.89,619.76,1417.25,346.75,793,668,916,829,21.6,19.4
78.95,2.97,"230717",2017-07-22 21:11:09,-84.389145,33.7769533333333,112,2017-07-23 00:01:55,243.84,192.193333333333,277.706666666667,998.666666666667,695,793,629,844,809,21.5,19.3
80.42,2.97,"230717",2017-07-22 21:11:10,-84.3891266666667,33.7769533333333,113,2017-07-23 00:01:56,91.44,206.586666666667,435.186666666667,967.666666666667,405.333333333333,NA,NA,NA,NA,NA,NA
82.31,2.93,"230717",2017-07-22 21:11:11,-84.3891083333333,33.7769516666667,114,2017-07-23 00:01:57,302.26,307.34,641.985,1461,443.75,788,749,908,857,21.5,19.3
89.55,2.64,"230717",2017-07-22 21:11:12,-84.3891133333333,33.7769383333333,115,2017-07-23 00:01:58,104.14,424.18,524.933333333333,1465.33333333333,887.666666666667,792,329,1297,1061,21.4,19.2
95.88,2.46,"230717",2017-07-22 21:11:13,-84.3891,33.7769283333333,116,2017-07-23 00:01:59,322.58,131.233333333333,519.006666666667,1520.33333333333,841.333333333333,788,982,604,665,21.4,19.2
96.93,2.49,"230717",2017-07-22 21:11:14,-84.38908,33.77692,117,2017-07-23 00:02:00,322.58,156.845,549.275,767.75,394,786,822,766,782,21.3,19.1
94.7,2.49,"230717",2017-07-22 21:11:15,-84.38906,33.77692,118,2017-07-23 00:02:01,322.58,193.04,612.14,2186.33333333333,667,787,560,892,820,21.2,19
95.42,2.52,"230717",2017-07-22 21:11:16,-84.3890266666667,33.7769083333333,119,2017-07-23 00:02:02,212.725,157.48,333.375,1327.5,1003.5,787,743,922,860,21,18.9
96.76,2.76,"230717",2017-07-22 21:11:17,-84.3889833333333,33.776895,120,2017-07-23 00:02:03,179.493333333333,138.853333333333,497.84,2444.33333333333,124.666666666667,NA,NA,NA,NA,NA,NA
104.49,2.7,"230717",2017-07-22 21:11:18,-84.3889566666667,33.7768833333333,121,2017-07-23 00:02:04,322.58,59.2666666666667,640.926666666667,816,107,791,321,1340,1092,20.9,18.8
111.04,2.99,"230717",2017-07-22 21:11:19,-84.38892,33.7768633333333,122,2017-07-23 00:02:05,322.58,87.2066666666667,506.306666666667,1685,169.666666666667,787,930,620,693,20.8,18.7
111.18,2.25,"230717",2017-07-22 21:11:20,-84.3889033333333,33.7768633333333,123,2017-07-23 00:02:06,322.58,97.3666666666667,320.04,1699,76,788,785,802,765,20.8,18.7
110.42,0.66,"230717",2017-07-22 21:11:21,-84.388895,33.776865,124,2017-07-23 00:02:07,322.58,54.61,320.04,2553.5,85.5,792,582,908,775,20.8,18.7
109.26,0.66,"230717",2017-07-22 21:11:22,-84.38888,33.77686,125,2017-07-23 00:02:08,322.58,48.26,358.14,2546,71.6666666666667,NA,NA,NA,NA,NA,NA
95.16,0.6,"230717",2017-07-22 21:11:23,-84.388875,33.77686,126,2017-07-23 00:02:09,442.806666666667,51.6466666666667,357.293333333333,2544,86.3333333333333,789,703,962,886,21,18.8
108.19,1.01,"230717",2017-07-22 21:11:24,-84.3888683333333,33.7768583333333,127,2017-07-23 00:02:10,640.926666666667,60.1133333333333,368.3,2545,110.666666666667,791,405,1135,970,21.1,18.9
124.17,1.03,"230717",2017-07-22 21:11:25,-84.3888683333333,33.77686,128,2017-07-23 00:02:11,641.35,71.12,417.83,2539.5,110.5,788,903,683,690,21.1,18.9
122.98,1,"230717",2017-07-22 21:11:26,-84.3888633333333,33.7768633333333,129,2017-07-23 00:02:12,642.62,75.3533333333333,298.873333333333,2550.66666666667,75.3333333333333,786,737,846,791,21.1,18.9
122.27,1.28,"230717",2017-07-22 21:11:27,-84.3888533333333,33.7768633333333,130,2017-07-23 00:02:13,640.926666666667,74.5066666666667,325.966666666667,2551.33333333333,85.3333333333333,NA,NA,NA,NA,NA,NA
119.81,0.83,"230717",2017-07-22 21:11:28,-84.3888416666667,33.7768616666667,131,2017-07-23 00:02:14,641.35,120.015,257.81,2544.5,1,791,476,1026,910,21.1,18.9
119.81,0.5,"230717",2017-07-22 21:11:29,-84.38883,33.77686,132,2017-07-23 00:02:15,641.773333333333,320.04,585.893333333333,2545.33333333333,1,787,700,949,904,21.2,19
119.81,0.29,"230717",2017-07-22 21:11:30,-84.388835,33.7768566666667,133,2017-07-23 00:02:16,641.773333333333,569.806666666667,396.24,1639.66666666667,356.666666666667,791,270,1264,1030,21.2,19
119.09,0.33,"230717",2017-07-22 21:11:31,-84.3888316666667,33.7768566666667,134,2017-07-23 00:02:17,641.35,630.555,286.385,1830.25,665.5,786,896,697,701,21.1,18.9
119.75,0.59,"230717",2017-07-22 21:11:32,-84.38883,33.7768566666667,135,2017-07-23 00:02:18,640.926666666667,340.36,566.42,2447,719,784,769,813,800,20.9,18.7
102.44,0.65,"230717",2017-07-22 21:11:33,-84.38881,33.77685,136,2017-07-23 00:02:19,641.773333333333,321.733333333333,295.486666666667,2441.66666666667,716,NA,NA,NA,NA,NA,NA
130.73,0.65,"230717",2017-07-22 21:11:34,-84.388805,33.77685,137,2017-07-23 00:02:20,640.926666666667,261.62,320.886666666667,1,363.333333333333,787,502,917,746,20.8,18.6
130.73,0.08,"230717",2017-07-22 21:11:35,-84.3888066666667,33.7768516666667,138,2017-07-23 00:02:21,320.675,497.84,435.61,1255.5,1,783,754,836,789,20.8,18.6
90.66,0.93,"230717",2017-07-22 21:11:36,-84.3888016666667,33.7768533333333,139,2017-07-23 00:02:22,322.58,640.926666666667,325.12,427.333333333333,1,787,306,1237,1017,20.8,18.6
90.66,0.5,"230717",2017-07-22 21:11:37,-84.3888033333333,33.7768533333333,140,2017-07-23 00:02:23,322.58,613.833333333333,319.193333333333,1611.33333333333,1,781,876,759,778,20.8,18.6
90.66,0.54,"230717",2017-07-22 21:11:38,-84.3888016666667,33.7768533333333,141,2017-07-23 00:02:24,322.58,391.795,405.765,1849.5,1,781,743,844,789,20.8,18.6
90.66,0.27,"230717",2017-07-22 21:11:39,-84.3887916666667,33.7768533333333,142,2017-07-23 00:02:25,314.113333333333,182.88,123.613333333333,1696,541,NA,NA,NA,NA,NA,NA
107.26,0.59,"230717",2017-07-22 21:11:40,-84.3887916666667,33.7768533333333,143,2017-07-23 00:02:26,322.58,101.6,142.875,1319.25,92.75,786,659,740,648,20.7,18.5
131.25,0.61,"230717",2017-07-22 21:11:41,-84.3887833333333,33.77685,144,2017-07-23 00:02:27,322.58,164.253333333333,147.32,1,91.6666666666667,780,737,913,872,20.7,18.5
