"","long","course","lat","speed","day","utc_time","DateN","TimeN","Time","sequenceTime"
"379","08423.5296","129.78","3346.6836","0.20","200717",141335,"141335","",NA,379
"380","08423.5290","129.78","3346.6831","0.23","200717",141336,"141336","",NA,380
"381","08423.5283","131.40","3346.6824","3.67","200717",141337,"141337","",NA,381
"382","08423.5276","133.63","3346.6812","4.95","200717",141338,"141338","",NA,382
"383","08423.5273","136.69","3346.6798","5.40","200717",141339,"141339","",NA,383
"384","08423.5273","140.36","3346.6782","5.92","200717",141340,"141340","",NA,384
"385","08423.5276","144.48","3346.6765","6.40","200717",141341,"141341","",NA,385
"386","08423.5275","147.64","3346.6748","6.55","200717",141342,"141342","",NA,386
"387","08423.5274","150.59","3346.6732","6.30","200717",141343,"141343","",NA,387
"388","08423.5273","153.28","3346.6715","6.65","200717",141344,"141344","",NA,388
"389","08423.5273","155.72","3346.6698","6.59","200717",141345,"141345","",NA,389
"390","08423.5272","157.92","3346.6679","7.00","200717",141346,"141346","",NA,390
"391","08423.5272","160.27","3346.6660","6.94","200717",141347,"141347","",NA,391
"392","08423.5273","162.49","3346.6640","6.74","200717",141348,"141348","",NA,392
"393","08423.5274","164.74","3346.6623","5.98","200717",141349,"141349","",NA,393
"394","08423.5274","177.50","3346.6609","5.50","200717",141350,"141350","",NA,394
"395","08423.5276","179.93","3346.6593","5.84","200717",141351,"141351","",NA,395
"396","08423.5275","178.03","3346.6577","5.89","200717",141352,"141352","",NA,396
"397","08423.5275","178.32","3346.6560","6.57","200717",141353,"141353","",NA,397
"398","08423.5276","178.83","3346.6541","6.63","200717",141354,"141354","",NA,398
"399","08423.5277","179.17","3346.6523","6.28","200717",141355,"141355","",NA,399
"400","08423.5277","184.34","3346.6505","6.52","200717",141356,"141356","",NA,400
"401","08423.5279","185.66","3346.6486","6.73","200717",141357,"141357","",NA,401
"402","08423.5280","183.98","3346.6468","6.73","200717",141358,"141358","",NA,402
"403","08423.5279","180.62","3346.6451","6.06","200717",141359,"141359","",NA,403
"404","08423.5279","180.09","3346.6434","6.27","200717",141400,"141400","",NA,404
"405","08423.5278","177.21","3346.6416","6.31","200717",141401,"141401","",NA,405
"406","08423.5277","176.82","3346.6399","6.27","200717",141402,"141402","",NA,406
"407","08423.5276","176.54","3346.6380","6.75","200717",141403,"141403","",NA,407
"408","08423.5277","177.62","3346.6362","5.88","200717",141404,"141404","",NA,408
"409","08423.5273","176.91","3346.6345","5.63","200717",141405,"141405","",NA,409
"410","08423.5266","176.77","3346.6332","4.00","200717",141406,"141406","",NA,410
"411","08423.5263","176.50","3346.6322","2.54","200717",141407,"141407","",NA,411
"412","08423.5266","176.02","3346.6315","2.86","200717",141408,"141408","",NA,412
"413","08423.5265","176.71","3346.6303","5.12","200717",141409,"141409","",NA,413
"414","08423.5265","177.62","3346.6288","5.52","200717",141410,"141410","",NA,414
"415","08423.5261","177.95","3346.6272","5.49","200717",141411,"141411","",NA,415
"416","08423.5258","179.56","3346.6256","5.10","200717",141412,"141412","",NA,416
"417","08423.5255","180.95","3346.6239","4.81","200717",141413,"141413","",NA,417
"418","08423.5255","182.10","3346.6225","5.21","200717",141414,"141414","",NA,418
"419","08423.5254","183.00","3346.6210","5.24","200717",141415,"141415","",NA,419
"420","08423.5254","183.52","3346.6195","5.22","200717",141416,"141416","",NA,420
"421","08423.5247","181.77","3346.6182","5.56","200717",141417,"141417","",NA,421
"422","08423.5237","179.43","3346.6171","3.99","200717",141418,"141418","",NA,422
"423","08423.5223","174.13","3346.6169","3.95","200717",141419,"141419","",NA,423
"424","08423.5203","84.38","3346.6169","5.74","200717",141420,"141420","",NA,424
"425","08423.5182","85.98","3346.6171","5.95","200717",141421,"141421","",NA,425
"426","08423.5161","87.65","3346.6171","5.99","200717",141422,"141422","",NA,426
"427","08423.5141","87.89","3346.6171","5.92","200717",141423,"141423","",NA,427
"428","08423.5120","90.42","3346.6171","5.99","200717",141424,"141424","",NA,428
"429","08423.5099","85.20","3346.6171","6.31","200717",141425,"141425","",NA,429
"430","08423.5078","82.29","3346.6173","6.24","200717",141426,"141426","",NA,430
"431","08423.5058","78.58","3346.6175","5.45","200717",141427,"141427","",NA,431
"432","08423.5038","78.62","3346.6179","6.01","200717",141428,"141428","",NA,432
"433","08423.5018","80.67","3346.6182","5.93","200717",141429,"141429","",NA,433
"434","08423.4998","81.85","3346.6184","6.01","200717",141430,"141430","",NA,434
"435","08423.4979","89.07","3346.6185","5.14","200717",141431,"141431","",NA,435
"436","08423.4961","95.86","3346.6184","5.76","200717",141432,"141432","",NA,436
"437","08423.4943","97.60","3346.6181","5.72","200717",141433,"141433","",NA,437
"438","08423.4925","96.43","3346.6180","6.13","200717",141434,"141434","",NA,438
"439","08423.4907","95.25","3346.6180","5.91","200717",141435,"141435","",NA,439
"440","08423.4885","93.67","3346.6180","6.08","200717",141436,"141436","",NA,440
"441","08423.4866","92.52","3346.6182","5.54","200717",141437,"141437","",NA,441
"442","08423.4847","91.41","3346.6184","5.52","200717",141438,"141438","",NA,442
"443","08423.4832","69.78","3346.6188","5.19","200717",141439,"141439","",NA,443
"444","08423.4815","70.29","3346.6192","5.20","200717",141440,"141440","",NA,444
"445","08423.4796","72.38","3346.6195","5.00","200717",141441,"141441","",NA,445
"446","08423.4778","74.46","3346.6194","5.40","200717",141442,"141442","",NA,446
"447","08423.4759","75.19","3346.6194","5.42","200717",141443,"141443","",NA,447
"448","08423.4741","76.13","3346.6196","5.25","200717",141444,"141444","",NA,448
"449","08423.4722","77.68","3346.6196","5.53","200717",141445,"141445","",NA,449
"450","08423.4704","99.06","3346.6195","5.33","200717",141446,"141446","",NA,450
"451","08423.4686","100.16","3346.6193","5.40","200717",141447,"141447","",NA,451
"452","08423.4667","99.19","3346.6191","5.47","200717",141448,"141448","",NA,452
"453","08423.4649","98.22","3346.6191","5.51","200717",141449,"141449","",NA,453
"454","08423.4629","97.31","3346.6192","5.70","200717",141450,"141450","",NA,454
"455","08423.4609","94.14","3346.6192","5.90","200717",141451,"141451","",NA,455
"456","08423.4589","96.03","3346.6190","5.91","200717",141452,"141452","",NA,456
"457","08423.4568","92.60","3346.6189","6.16","200717",141453,"141453","",NA,457
"458","08423.4547","92.49","3346.6188","6.18","200717",141454,"141454","",NA,458
"459","08423.4526","90.86","3346.6188","6.21","200717",141455,"141455","",NA,459
"460","08423.4504","90.24","3346.6188","6.23","200717",141456,"141456","",NA,460
"461","08423.4483","89.71","3346.6189","6.17","200717",141457,"141457","",NA,461
"462","08423.4464","91.10","3346.6190","5.41","200717",141458,"141458","",NA,462
"463","08423.4444","95.13","3346.6189","5.82","200717",141459,"141459","",NA,463
"464","08423.4424","95.37","3346.6188","5.85","200717",141500,"141500","",NA,464
"465","08423.4404","96.19","3346.6186","5.92","200717",141501,"141501","",NA,465
"466","08423.4383","90.94","3346.6185","5.95","200717",141502,"141502","",NA,466
"467","08423.4362","90.01","3346.6185","5.90","200717",141503,"141503","",NA,467
"468","08423.4342","90.52","3346.6184","5.98","200717",141504,"141504","",NA,468
"469","08423.4322","93.45","3346.6183","5.39","200717",141505,"141505","",NA,469
"470","08423.4304","94.66","3346.6181","5.58","200717",141506,"141506","",NA,470
"471","08423.4285","106.89","3346.6177","5.65","200717",141507,"141507","",NA,471
"472","08423.4266","105.54","3346.6172","5.89","200717",141508,"141508","",NA,472
"473","08423.4248","104.55","3346.6169","4.79","200717",141509,"141509","",NA,473
"474","08423.4231","101.91","3346.6170","5.02","200717",141510,"141510","",NA,474
"475","08423.4216","98.47","3346.6172","4.10","200717",141511,"141511","",NA,475
"476","08423.4200","96.60","3346.6176","5.71","200717",141512,"141512","",NA,476
"477","08423.4185","94.60","3346.6178","4.59","200717",141513,"141513","",NA,477
"478","08423.4174","93.34","3346.6179","2.67","200717",141514,"141514","",NA,478
"479","08423.4162","93.13","3346.6180","4.05","200717",141515,"141515","",NA,479
"480","08423.4149","93.29","3346.6180","3.89","200717",141516,"141516","",NA,480
"481","08423.4138","92.73","3346.6184","3.60","200717",141517,"141517","",NA,481
"482","08423.4128","91.34","3346.6190","3.84","200717",141518,"141518","",NA,482
"483","08423.4113","89.80","3346.6193","4.23","200717",141519,"141519","",NA,483
"484","08423.4099","88.19","3346.6194","4.00","200717",141520,"141520","",NA,484
"485","08423.4084","83.96","3346.6193","4.05","200717",141521,"141521","",NA,485
"486","08423.4076","83.96","3346.6192","2.91","200717",141522,"141522","",NA,486
"487","08423.4067","83.96","3346.6189","2.57","200717",141523,"141523","",NA,487
"488","08423.4057","83.96","3346.6184","1.91","200717",141524,"141524","",NA,488
"489","08423.4050","83.96","3346.6184","1.53","200717",141525,"141525","",NA,489
"490","08423.4042","83.96","3346.6184","1.57","200717",141526,"141526","",NA,490
"491","08423.4038","83.96","3346.6182","1.55","200717",141527,"141527","",NA,491
"492","08423.4033","83.96","3346.6181","1.41","200717",141528,"141528","",NA,492
"493","08423.4029","83.96","3346.6181","1.72","200717",141529,"141529","",NA,493
"494","08423.4028","83.96","3346.6186","0.00","200717",141530,"141530","",NA,494
"495","08423.4027","83.96","3346.6186","0.00","200717",141531,"141531","",NA,495
"496","08423.4022","83.96","3346.6190","0.00","200717",141532,"141532","",NA,496
"497","08423.4021","83.96","3346.6190","0.00","200717",141533,"141533","",NA,497
"498","08423.4023","83.96","3346.6188","0.12","200717",141534,"141534","",NA,498
"499","08423.4027","83.96","3346.6190","0.02","200717",141535,"141535","",NA,499
"500","08423.4035","83.96","3346.6197","0.09","200717",141536,"141536","",NA,500
"501","08423.4039","83.96","3346.6197","0.08","200717",141537,"141537","",NA,501
"502","08423.4043","83.96","3346.6202","0.05","200717",141538,"141538","",NA,502
"503","08423.4041","83.96","3346.6204","0.01","200717",141539,"141539","",NA,503
"504","08423.4045","83.96","3346.6210","0.03","200717",141540,"141540","",NA,504
"505","08423.4047","83.96","3346.6216","0.06","200717",141541,"141541","",NA,505
"506","08423.4048","332.73","3346.6218","1.19","200717",141542,"141542","",NA,506
"507","08423.4053","313.60","3346.6221","1.92","200717",141543,"141543","",NA,507
"508","08423.4059","312.51","3346.6225","1.97","200717",141544,"141544","",NA,508
"509","08423.4063","309.48","3346.6229","1.81","200717",141545,"141545","",NA,509
"510","08423.4068","308.41","3346.6233","1.63","200717",141546,"141546","",NA,510
"511","08423.4071","292.31","3346.6236","0.67","200717",141547,"141547","",NA,511
"512","08423.4071","309.54","3346.6239","0.75","200717",141548,"141548","",NA,512
"513","08423.4070","314.14","3346.6242","0.96","200717",141549,"141549","",NA,513
"514","08423.4072","333.87","3346.6246","1.00","200717",141550,"141550","",NA,514
"515","08423.4077","332.79","3346.6250","1.43","200717",141551,"141551","",NA,515
"516","08423.4059","335.51","3346.6259","1.77","200717",141552,"141552","",NA,516
"517","08423.4047","1.70","3346.6266","1.54","200717",141553,"141553","",NA,517
"518","08423.4036","12.18","3346.6272","1.51","200717",141554,"141554","",NA,518
"519","08423.4034","19.15","3346.6277","1.15","200717",141555,"141555","",NA,519
"520","08423.4030","30.38","3346.6281","1.31","200717",141556,"141556","",NA,520
"521","08423.4025","28.50","3346.6287","1.47","200717",141557,"141557","",NA,521
"522","08423.4018","29.68","3346.6293","1.50","200717",141558,"141558","",NA,522
"523","08423.4014","59.41","3346.6295","1.27","200717",141559,"141559","",NA,523
"524","08423.4012","58.23","3346.6297","0.95","200717",141600,"141600","",NA,524
"525","08423.4014","25.69","3346.6297","0.66","200717",141601,"141601","",NA,525
"526","08423.4018","25.69","3346.6296","0.24","200717",141602,"141602","",NA,526
"527","08423.4020","25.69","3346.6297","0.40","200717",141603,"141603","",NA,527
"528","08423.4023","309.23","3346.6298","0.63","200717",141604,"141604","",NA,528
"529","08423.4025","309.23","3346.6299","0.57","200717",141605,"141605","",NA,529
"530","08423.4027","309.23","3346.6299","0.56","200717",141606,"141606","",NA,530
"531","08423.4026","309.23","3346.6299","0.35","200717",141607,"141607","",NA,531
"532","08423.4026","309.23","3346.6299","0.31","200717",141608,"141608","",NA,532
"533","08423.4027","309.23","3346.6299","0.26","200717",141609,"141609","",NA,533
"534","08423.4027","309.23","3346.6299","0.25","200717",141610,"141610","",NA,534
"535","08423.4028","309.23","3346.6299","0.27","200717",141611,"141611","",NA,535
"536","08423.4029","309.23","3346.6300","0.29","200717",141612,"141612","",NA,536
"537","08423.4030","309.23","3346.6300","0.31","200717",141613,"141613","",NA,537
"538","08423.4031","309.23","3346.6300","0.33","200717",141614,"141614","",NA,538
"539","08423.4032","309.23","3346.6301","0.36","200717",141615,"141615","",NA,539
"540","08423.4033","309.23","3346.6301","0.42","200717",141616,"141616","",NA,540
"541","","309.23","","0.48","200717",141617,"141617","",NA,541
"542","","309.23","","0.55","200717",141618,"141618","",NA,542
"543","","325.00","","0.64","200717",141619,"141619","",NA,543
"544","","331.23","","0.66","200717",141620,"141620","",NA,544
"545","","331.23","","0.67","200717",141621,"141621","",NA,545
"546","","331.23","","0.67","200717",141622,"141622","",NA,546
"547","","331.23","","0.67","200717",141623,"141623","",NA,547
"548","","331.23","","0.68","200717",141624,"141624","",NA,548
"549","","331.23","","0.68","200717",141625,"141625","",NA,549
"550","","331.21","","0.66","200717",141626,"141626","",NA,550
"551","","331.20","","0.63","200717",141627,"141627","",NA,551
"552","","331.19","","0.47","200717",141628,"141628","",NA,552
"553","","331.19","","0.42","200717",141629,"141629","",NA,553
"554","","331.19","","0.35","200717",141630,"141630","",NA,554
"555","","331.19","","0.19","200717",141631,"141631","",NA,555
"556","","331.19","","0.16","200717",141632,"141632","",NA,556
"557","","331.19","","0.12","200717",141633,"141633","",NA,557
"558","","331.19","","0.08","200717",141634,"141634","",NA,558
"559","","331.19","","0.05","200717",141635,"141635","",NA,559
"560","","331.19","","0.03","200717",141636,"141636","",NA,560
"561","","331.19","","0.00","200717",141637,"141637","",NA,561
"562","","331.19","","-0.01","200717",141638,"141638","",NA,562
"563","","331.19","","-0.01","200717",141639,"141639","",NA,563
"564","","331.19","","-0.01","200717",141640,"141640","",NA,564
"565","","331.19","","-0.01","200717",141641,"141641","",NA,565
"566","","331.19","","-0.01","200717",141642,"141642","",NA,566
"567","","331.19","","-0.01","200717",141643,"141643","",NA,567
"568","","331.19","","-0.01","200717",141644,"141644","",NA,568
"569","","331.19","","0.00","200717",141645,"141645","",NA,569
"570","","331.19","","0.00","200717",141646,"141646","",NA,570
"571","","331.19","","0.00","200717",141647,"141647","",NA,571
"572","","331.19","","0.00","200717",141648,"141648","",NA,572
"573","","331.19","","0.00","200717",141649,"141649","",NA,573
"574","","331.19","","0.00","200717",141650,"141650","",NA,574
"575","","331.19","","0.00","200717",141651,"141651","",NA,575
"576","","331.19","","0.00","200717",141652,"141652","",NA,576
"577","","331.19","","0.00","200717",141653,"141653","",NA,577
"578","","331.19","","0.00","200717",141654,"141654","",NA,578
"579","","331.19","","0.00","200717",141655,"141655","",NA,579
"580","","331.19","","0.00","200717",141656,"141656","",NA,580
"581","","331.19","","0.00","200717",141657,"141657","",NA,581
"582","","331.19","","0.00","200717",141658,"141658","",NA,582
"583","","331.19","","0.00","200717",141659,"141659","",NA,583
"584","","331.19","","0.00","200717",141700,"141700","",NA,584
"585","","331.19","","0.00","200717",141701,"141701","",NA,585
"586","","331.19","","0.00","200717",141702,"141702","",NA,586
"587","","331.19","","0.00","200717",141703,"141703","",NA,587
"588","","331.19","","0.00","200717",141704,"141704","",NA,588
"589","","331.19","","0.00","200717",141705,"141705","",NA,589
"590","","331.19","","0.00","200717",141706,"141706","",NA,590
"591","","331.19","","0.00","200717",141707,"141707","",NA,591
"592","","331.19","","0.00","200717",141708,"141708","",NA,592
"593","","331.19","","0.00","200717",141709,"141709","",NA,593
"594","","331.19","","0.00","200717",141710,"141710","",NA,594
"595","","331.19","","0.00","200717",141711,"141711","",NA,595
"596","","331.19","","0.00","200717",141712,"141712","",NA,596
"597","","331.19","","0.00","200717",141713,"141713","",NA,597
"598","","331.19","","0.00","200717",141714,"141714","",NA,598
"599","","331.19","","0.00","200717",141715,"141715","",NA,599
"600","","331.19","","0.00","200717",141716,"141716","",NA,600
"601","","331.19","","0.00","200717",141717,"141717","",NA,601
"602","","331.19","","0.00","200717",141718,"141718","",NA,602
"603","","331.19","","0.00","200717",141719,"141719","",NA,603
"604","","331.19","","0.00","200717",141720,"141720","",NA,604
"605","","331.19","","0.00","200717",141721,"141721","",NA,605
"606","","331.19","","0.00","200717",141722,"141722","",NA,606
"607","","331.19","","0.00","200717",141723,"141723","",NA,607
"608","","331.19","","0.00","200717",141724,"141724","",NA,608
"609","","331.19","","0.00","200717",141725,"141725","",NA,609
"610","","331.19","","0.00","200717",141726,"141726","",NA,610
"611","","331.19","","0.00","200717",141727,"141727","",NA,611
"612","","331.19","","0.00","200717",141728,"141728","",NA,612
"613","","331.19","","0.00","200717",141729,"141729","",NA,613
"614","","331.19","","0.00","200717",141730,"141730","",NA,614
"615","","331.19","","0.00","200717",141731,"141731","",NA,615
"616","","331.19","","0.00","200717",141732,"141732","",NA,616
"617","","331.19","","0.00","200717",141733,"141733","",NA,617
"618","","331.19","","0.00","200717",141734,"141734","",NA,618
"619","","331.19","","0.00","200717",141735,"141735","",NA,619
"620","","331.19","","0.00","200717",141736,"141736","",NA,620
"621","","331.19","","0.00","200717",141737,"141737","",NA,621
"622","","331.19","","0.00","200717",141738,"141738","",NA,622
"623","","331.19","","0.00","200717",141739,"141739","",NA,623
"624","","331.19","","0.00","200717",141740,"141740","",NA,624
"625","","331.19","","0.00","200717",141741,"141741","",NA,625
"626","","331.19","","0.00","200717",141742,"141742","",NA,626
"627","","331.19","","0.00","200717",141743,"141743","",NA,627
"628","","331.19","","0.00","200717",141744,"141744","",NA,628
"629","","331.19","","0.00","200717",141745,"141745","",NA,629
"630","","331.19","","0.00","200717",141746,"141746","",NA,630
"631","","331.19","","0.00","200717",141747,"141747","",NA,631
"632","","331.19","","0.00","200717",141748,"141748","",NA,632
"633","","331.19","","0.00","200717",141749,"141749","",NA,633
"634","","331.19","","0.00","200717",141750,"141750","",NA,634
"635","","331.19","","0.00","200717",141751,"141751","",NA,635
"636","","331.19","","0.00","200717",141752,"141752","",NA,636
"637","","331.19","","0.00","200717",141753,"141753","",NA,637
"638","","331.19","","0.00","200717",141754,"141754","",NA,638
"639","","331.19","","0.00","200717",141755,"141755","",NA,639
"640","","331.19","","0.00","200717",141756,"141756","",NA,640
"641","","331.19","","0.00","200717",141757,"141757","",NA,641
