252.05,10.79,"220717",2017-07-22 03:49:54,-84.39046,33.777085,184,"go",2017-07-22 00:02:45,321.733333333333,640.08,640.08,1836,1436.33333333333,NA,NA,NA,NA,NA,NA
254.47,10.85,"220717",2017-07-22 03:49:55,-84.3905183333333,33.777085,185,"go",2017-07-22 00:02:46,322.58,640.08,640.08,1297.25,1789,790,614,783,689,23.8,21.5
256.45,10.81,"220717",2017-07-22 03:49:56,-84.3905766666667,33.7770866666667,186,"go",2017-07-22 00:02:47,230.293333333333,640.08,640.08,829.666666666667,729,785,784,826,790,23.8,21.5
258.31,10.84,"220717",2017-07-22 03:49:57,-84.3906316666667,33.7770883333333,187,"go",2017-07-22 00:02:48,443.865,640.08,640.715,806.25,2134.5,788,314,1307,1077,23.8,21.5
259.98,10.86,"220717",2017-07-22 03:49:58,-84.3906866666667,33.7770916666667,188,"go",2017-07-22 00:02:49,293.37,640.08,640.08,1315.25,1092.75,783,943,611,678,23.8,21.5
