86.02,10.06,"220717",2017-07-22 11:11:08,-84.3915,33.776865,934,"come",2017-07-22 00:07:09,388.62,639.233333333333,640.08,528.333333333333,1068.66666666667,NA,NA,NA,NA,NA,NA
86,10.02,"220717",2017-07-22 11:11:09,-84.3914533333333,33.7768716666667,935,"come",2017-07-22 00:07:10,401.955,267.335,640.08,507.5,1100.5,783,778,812,780,38.2,34.3
88.87,9.7,"220717",2017-07-22 11:11:10,-84.3914033333333,33.776875,936,"come",2017-07-22 00:07:11,594.36,320.04,640.08,560.666666666667,1702.33333333333,788,440,1054,948,38.1,34.2
86.73,10.59,"220717",2017-07-22 11:11:11,-84.3913533333333,33.7768816666667,937,"come",2017-07-22 00:07:12,494.453333333333,320.04,640.08,514.666666666667,1005.33333333333,784,837,754,762,37.9,34
86.41,9.52,"220717",2017-07-22 11:11:12,-84.3912916666667,33.7768866666667,938,"come",2017-07-22 00:07:13,499.11,320.04,640.08,606.25,1,788,446,1252,1130,37.8,33.9
