"lat","lon"
33.777105,-84.3927366666667
33.7771016666667,-84.39286
33.7770966666667,-84.3929866666667
33.777095,-84.3931116666667
33.7770966666667,-84.39324
33.7771016666667,-84.3933633333333
33.7771066666667,-84.3934916666667
33.777115,-84.39362
33.7771183333333,-84.3937566666667
33.77712,-84.3938916666667
33.7771216666667,-84.394025
33.7771216666667,-84.3941566666667
33.77712,-84.394285
33.7771183333333,-84.394415
33.77712,-84.39454
33.77712,-84.3946566666667
33.77712,-84.3947716666667
33.7771183333333,-84.3948816666667
33.77712,-84.39498
33.7771233333333,-84.3950733333333
33.7771333333333,-84.3951616666667
33.7771516666667,-84.3952416666667
33.7771833333333,-84.3953133333333
33.7772283333333,-84.3953733333333
33.7772883333333,-84.39541
33.777345,-84.395445
33.777455,-84.3955116666667
33.7775066666667,-84.3955433333333
33.7775533333333,-84.3955766666667
33.7776,-84.3956083333333
33.7776483333333,-84.3956366666667
33.7776883333333,-84.3956633333333
33.77773,-84.3956883333333
33.7777666666667,-84.3957166666667
33.777805,-84.395745
33.77784,-84.395775
33.7778783333333,-84.395805
33.777915,-84.3958366666667
33.7779483333333,-84.3958683333333
33.7779833333333,-84.3958983333333
33.778015,-84.3959283333333
33.7780466666667,-84.39596
33.778075,-84.3959966666667
33.7780983333333,-84.3960316666667
33.7781233333333,-84.3960633333333
33.7781466666667,-84.396095
33.7781683333333,-84.3961316666667
33.77819,-84.3961683333333
33.7782116666667,-84.3962083333333
33.7782333333333,-84.3962466666667
33.77825,-84.3962883333333
33.7782683333333,-84.39633
33.778285,-84.396375
33.7783016666667,-84.3964183333333
33.7783166666667,-84.3964633333333
33.7783266666667,-84.3965083333333
33.7783366666667,-84.396555
33.77835,-84.3966
33.7783616666667,-84.39664
33.7783716666667,-84.3966833333333
33.77838,-84.3967316666667
33.7783883333333,-84.3967766666667
33.7783916666667,-84.3968283333333
33.7783933333333,-84.3968816666667
33.7783966666667,-84.396935
33.7784,-84.3969866666667
33.7784016666667,-84.397035
33.7784,-84.3970833333333
33.7784016666667,-84.3971266666667
33.7784,-84.3971733333333
33.7783983333333,-84.3972183333333
33.7784,-84.3972666666667
33.7784016666667,-84.3973133333333
33.7784016666667,-84.397365
33.7784,-84.397415
33.7783983333333,-84.3974666666667
33.778395,-84.3975166666667
33.778395,-84.3975683333333
33.7783966666667,-84.39762
33.7783983333333,-84.3976716666667
33.7783933333333,-84.3977266666667
33.7783966666667,-84.3977783333333
33.77841,-84.39782
33.7784283333333,-84.39785
33.7784516666667,-84.397845
33.7784866666667,-84.3978466666667
33.7785366666667,-84.3978383333333
33.7785866666667,-84.3978316666667
33.7786366666667,-84.3978266666667
33.778695,-84.3978166666667
33.7787583333333,-84.397815
33.77883,-84.3978116666667
33.7789016666667,-84.397805
33.7789716666667,-84.3978033333333
33.7790483333333,-84.3978
33.7791316666667,-84.3977966666667
33.7792233333333,-84.3977916666667
33.779315,-84.3977866666667
33.7794066666667,-84.3977866666667
33.7795,-84.3977866666667
33.7796,-84.3977833333333
33.7796983333333,-84.39778
33.7797933333333,-84.3977766666667
33.7798883333333,-84.397775
33.7799816666667,-84.3977666666667
33.7800716666667,-84.3977583333333
33.78016,-84.3977566666667
33.7802483333333,-84.3977583333333
33.7803333333333,-84.3977566666667
33.7804133333333,-84.397755
33.7804916666667,-84.3977533333333
33.78056,-84.3977516666667
33.7806266666667,-84.3977483333333
33.7806916666667,-84.39775
33.7807566666667,-84.3977483333333
33.7808216666667,-84.397745
33.7808816666667,-84.3977466666667
33.7809416666667,-84.3977466666667
33.7810066666667,-84.3977433333333
33.7810716666667,-84.397745
33.781125,-84.3977416666667
33.7811733333333,-84.3977383333333
33.78122,-84.3977366666667
33.7812616666667,-84.3977366666667
33.7813066666667,-84.3977366666667
33.781345,-84.397735
33.781375,-84.3977266666667
33.7814033333333,-84.397725
33.7814333333333,-84.39773
33.7814516666667,-84.3977466666667
33.7814566666667,-84.3977683333333
33.781445,-84.3978566666667
33.7814266666667,-84.397935
33.781435,-84.3979916666667
33.7814383333333,-84.3980483333333
33.78144,-84.3980833333333
33.7814416666667,-84.39813
33.781445,-84.39818
33.781445,-84.3982233333333
33.7814483333333,-84.3982716666667
33.7814483333333,-84.3983166666667
33.7814483333333,-84.3983666666667
33.7814516666667,-84.3984133333333
33.7814566666667,-84.3984583333333
33.78146,-84.3985083333333
33.7814616666667,-84.3985583333333
33.7814616666667,-84.3986066666667
33.7814616666667,-84.3986566666667
33.78147,-84.3987633333333
33.7814733333333,-84.3988166666667
33.7814833333333,-84.3988733333333
33.7814833333333,-84.39892
33.78148,-84.3989633333333
33.78148,-84.399005
33.7814766666667,-84.3990416666667
33.7814683333333,-84.3990766666667
33.781455,-84.3991016666667
33.78145,-84.3991166666667
33.7814483333333,-84.3991233333333
33.78145,-84.3991216666667
33.7814516666667,-84.3991183333333
33.7814516666667,-84.3991166666667
33.7814533333333,-84.399115
33.7814533333333,-84.399115
33.7814533333333,-84.399115
33.7814533333333,-84.399115
33.78145,-84.3991066666667
33.78145,-84.3991066666667
33.78145,-84.3991066666667
33.78145,-84.3991066666667
33.78145,-84.3991066666667
33.78145,-84.3991066666667
33.78145,-84.3991066666667
33.78145,-84.3991083333333
33.7814516666667,-84.3991116666667
33.7814566666667,-84.399115
33.78147,-84.3991066666667
33.7814733333333,-84.3990766666667
33.7814966666667,-84.399065
33.7815283333333,-84.3990666666667
33.7815666666667,-84.399065
33.7816116666667,-84.3990633333333
33.781655,-84.39906
33.7817016666667,-84.39905
33.7817416666667,-84.399045
33.78179,-84.3990466666667
33.7818366666667,-84.3990433333333
33.78188,-84.3990316666667
33.7819316666667,-84.3990216666667
33.7819733333333,-84.3990166666667
33.78202,-84.3990116666667
33.7820666666667,-84.3990066666667
33.7821116666667,-84.3990033333333
33.78216,-84.3989983333333
33.782205,-84.398995
33.78225,-84.39899
33.7822933333333,-84.3989916666667
33.7823383333333,-84.39899
33.7823816666667,-84.3989883333333
33.7824316666667,-84.39899
33.7824716666667,-84.3989933333333
33.7825133333333,-84.3989966666667
33.7825583333333,-84.3989966666667
33.7826083333333,-84.398995
33.7826633333333,-84.3989966666667
33.782715,-84.3990083333333
33.78276,-84.3990366666667
33.7828016666667,-84.3990783333333
33.782835,-84.3991416666667
33.7828516666667,-84.3992
33.7828583333333,-84.3992616666667
33.7828616666667,-84.3993183333333
33.7828633333333,-84.399375
33.7828566666667,-84.399425
33.7828516666667,-84.3994766666667
33.7828483333333,-84.399525
33.7828416666667,-84.3995783333333
33.782835,-84.39963
33.7828283333333,-84.39968
33.7828283333333,-84.39973
33.7828316666667,-84.3997783333333
33.7828333333333,-84.3998283333333
33.7828366666667,-84.399875
33.782835,-84.3999233333333
33.7828316666667,-84.3999716666667
33.782825,-84.4000166666667
33.782825,-84.4000616666667
33.7828316666667,-84.40011
33.7828383333333,-84.400165
33.7828433333333,-84.4002166666667
33.78285,-84.40026
33.78285,-84.400305
33.7828516666667,-84.4003483333333
33.7828516666667,-84.4003883333333
33.7828533333333,-84.400425
33.78285,-84.4004583333333
33.7828516666667,-84.4004916666667
33.7828583333333,-84.4005266666667
33.7828633333333,-84.4005633333333
33.7828766666667,-84.4005933333333
33.7828783333333,-84.4006383333333
33.7828766666667,-84.40069
33.782875,-84.40074
33.7828733333333,-84.4007883333333
33.7828733333333,-84.400835
33.7828766666667,-84.4008766666667
33.7828766666667,-84.4009183333333
33.7828766666667,-84.400955
33.7828766666667,-84.4009933333333
33.78288,-84.4010316666667
33.7828833333333,-84.4010733333333
33.782885,-84.4011133333333
33.782885,-84.4011533333333
33.7828883333333,-84.4011933333333
33.7828933333333,-84.4012333333333
33.7828966666667,-84.4012766666667
33.7829,-84.4013183333333
33.782905,-84.4013516666667
33.7829033333333,-84.4013883333333
33.7829016666667,-84.4014266666667
33.7828966666667,-84.40146
33.7829,-84.4015133333333
33.78291,-84.4015816666667
33.7829166666667,-84.401625
33.7829216666667,-84.4016733333333
33.782925,-84.4017266666667
33.7829266666667,-84.401785
33.7829283333333,-84.40185
33.7829283333333,-84.4019183333333
33.7829266666667,-84.4019816666667
33.7829233333333,-84.4020433333333
33.7829183333333,-84.4021033333333
33.7829183333333,-84.4021583333333
33.78292,-84.4022133333333
33.7829216666667,-84.40227
33.7829216666667,-84.402325
33.78292,-84.4023733333333
33.7829216666667,-84.40242
33.7829233333333,-84.4024666666667
33.7829233333333,-84.40251
33.7829233333333,-84.40255
33.782925,-84.40259
33.7829333333333,-84.4026266666667
33.782935,-84.4026583333333
33.78293,-84.4026866666667
33.7829233333333,-84.4027233333333
33.7829216666667,-84.4027616666667
33.7829183333333,-84.402805
33.782915,-84.402845
33.7829116666667,-84.4028866666667
33.7829083333333,-84.4029366666667
33.7829066666667,-84.4029866666667
33.7829066666667,-84.4030333333333
33.7829116666667,-84.4030883333333
33.7829133333333,-84.403135
33.782925,-84.4031766666667
33.7829466666667,-84.4032216666667
33.7829866666667,-84.4032383333333
33.7830216666667,-84.40324
33.7830516666667,-84.4032366666667
33.7831066666667,-84.4032316666667
33.7831416666667,-84.40323
33.7831783333333,-84.40323
33.78322,-84.40323
33.7832633333333,-84.4032316666667
33.7833033333333,-84.4032333333333
33.7833466666667,-84.40323
33.7833916666667,-84.4032333333333
33.7834383333333,-84.4032366666667
33.7834766666667,-84.4032383333333
33.78351,-84.4032416666667
33.7835366666667,-84.4032433333333
33.7835633333333,-84.4032416666667
33.783595,-84.403235
33.7836316666667,-84.403235
33.7836683333333,-84.4032383333333
33.7837016666667,-84.403245
33.78373,-84.40325
33.7837516666667,-84.403255
33.7837666666667,-84.4032516666667
33.7837883333333,-84.40325
33.7838116666667,-84.4032566666667
33.78383,-84.403265
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
33.7830583333333,-84.403725
33.7830866666667,-84.4034316666667
33.783085,-84.403425
33.7830866666667,-84.4034033333333
33.7830933333333,-84.4033516666667
33.7831,-84.4033233333333
33.7831033333333,-84.40332
33.7831066666667,-84.40332
33.7831066666667,-84.403315
33.7831033333333,-84.4033166666667
33.7831016666667,-84.403325
33.7831016666667,-84.40332
33.7830933333333,-84.40322
33.7831016666667,-84.4030733333333
33.7830883333333,-84.4030716666667
33.783075,-84.4030583333333
33.7830616666667,-84.4030533333333
33.7829566666667,-84.403155
33.7829383333333,-84.4031783333333
33.7829416666667,-84.4031833333333
33.7829433333333,-84.4031883333333
33.78294,-84.4031966666667
33.782935,-84.4032016666667
33.7829333333333,-84.4032066666667
33.7829316666667,-84.4032116666667
33.78293,-84.4032133333333
33.782925,-84.4032133333333
33.7829183333333,-84.40321
33.7829033333333,-84.4031983333333
33.7828966666667,-84.4031766666667
33.78289,-84.4031566666667
33.7828833333333,-84.40313
33.7828783333333,-84.403095
33.782875,-84.403055
33.78287,-84.4030166666667
33.7828666666667,-84.4029783333333
33.7828633333333,-84.4029433333333
33.7828583333333,-84.4029083333333
33.782855,-84.40288
33.782855,-84.4028483333333
33.782855,-84.4028116666667
33.7828516666667,-84.402765
33.7828483333333,-84.4027133333333
33.7828466666667,-84.4026666666667
33.7828466666667,-84.4026133333333
33.78285,-84.4025633333333
33.7828566666667,-84.4025116666667
33.78286,-84.4024616666667
33.78286,-84.4024133333333
33.78286,-84.402355
33.7828616666667,-84.4022933333333
33.7828633333333,-84.4022333333333
33.7828633333333,-84.4021683333333
33.7828683333333,-84.40206
33.7828683333333,-84.402005
33.7828666666667,-84.4019416666667
33.7828633333333,-84.401885
33.78286,-84.401825
33.7828616666667,-84.40175
33.7828616666667,-84.4016933333333
33.7828633333333,-84.4016383333333
33.78286,-84.40158
33.7828566666667,-84.40152
33.78285,-84.4014616666667
33.7828466666667,-84.401405
33.7828466666667,-84.401335
33.782845,-84.40128
33.78284,-84.4012316666667
33.7828366666667,-84.4011833333333
33.7828366666667,-84.4011366666667
33.7828383333333,-84.4010816666667
33.7828383333333,-84.4010133333333
33.7828383333333,-84.400935
33.7828383333333,-84.40086
33.7828366666667,-84.4007633333333
33.7828333333333,-84.4006916666667
33.7828233333333,-84.4006133333333
33.7828116666667,-84.4005283333333
33.782805,-84.400445
33.7828016666667,-84.4003616666667
33.7828016666667,-84.4002766666667
33.7828033333333,-84.4001883333333
33.7828033333333,-84.4001016666667
33.7828,-84.4000116666667
33.7827983333333,-84.399915
33.7827966666667,-84.3998233333333
33.7827933333333,-84.39973
33.7827966666667,-84.3996283333333
33.7827983333333,-84.3995333333333
33.7828,-84.3994433333333
33.7828,-84.39936
33.7827983333333,-84.3992783333333
33.782795,-84.399205
33.782785,-84.39914
33.7827516666667,-84.3990966666667
33.7827083333333,-84.3990766666667
33.7826566666667,-84.3990583333333
33.7826016666667,-84.3990483333333
33.782545,-84.399045
33.7824966666667,-84.3990533333333
33.7824433333333,-84.3990616666667
33.7823883333333,-84.3990633333333
33.782335,-84.3990733333333
33.7822816666667,-84.399085
33.782225,-84.3990966666667
33.7821683333333,-84.39911
33.782115,-84.3991183333333
33.7820683333333,-84.39912
33.7820133333333,-84.3991416666667
33.7819583333333,-84.3991666666667
33.781895,-84.3991816666667
33.7818283333333,-84.3991883333333
33.781765,-84.3991883333333
33.7817066666667,-84.3991866666667
33.7816516666667,-84.3991783333333
33.7815966666667,-84.3991666666667
33.7815333333333,-84.3991516666667
33.7814933333333,-84.39913
33.7814516666667,-84.3990916666667
33.781425,-84.39905
33.7814233333333,-84.398995
33.7814233333333,-84.3989316666667
33.78142,-84.3988616666667
33.7814033333333,-84.3987766666667
33.781395,-84.398705
33.7813916666667,-84.398635
33.7813916666667,-84.398565
33.7813866666667,-84.3984783333333
33.7813866666667,-84.3983966666667
33.7813916666667,-84.398315
33.7813883333333,-84.3982416666667
33.7813933333333,-84.3981683333333
33.7813933333333,-84.3980866666667
33.7813933333333,-84.398005
33.7813933333333,-84.3979216666667
33.78139,-84.3978466666667
33.78139,-84.3977666666667
33.78139,-84.397685
33.7813883333333,-84.3975983333333
33.78138,-84.3975216666667
33.781375,-84.397455
33.7813766666667,-84.3973866666667
33.7813766666667,-84.3973116666667
33.7813733333333,-84.3972333333333
33.781365,-84.3971566666667
33.7813566666667,-84.397075
33.781345,-84.3969983333333
33.7813416666667,-84.39692
33.7813433333333,-84.3968466666667
33.7813433333333,-84.39677
33.7813466666667,-84.3966883333333
33.7813433333333,-84.3966033333333
33.781335,-84.3965216666667
33.7813233333333,-84.396445
33.781295,-84.3963633333333
33.78126,-84.39628
33.7812266666667,-84.3961966666667
33.7812016666667,-84.3961116666667
33.7811983333333,-84.39604
33.7812033333333,-84.3959633333333
33.7812,-84.3958783333333
33.7811933333333,-84.3957883333333
33.7811816666667,-84.395695
33.7811716666667,-84.395605
33.7811666666667,-84.395515
33.7811666666667,-84.395425
33.7811616666667,-84.39534
33.7811583333333,-84.3952566666667
33.781165,-84.3951683333333
33.7811816666667,-84.395085
33.7811883333333,-84.3949983333333
33.7812383333333,-84.39494
33.7812466666667,-84.3948533333333
33.7812583333333,-84.3947666666667
33.7812566666667,-84.39469
33.7812433333333,-84.3946116666667
33.7812316666667,-84.3945383333333
33.7812266666667,-84.3944566666667
33.7812266666667,-84.3943766666667
33.7812333333333,-84.3943033333333
33.7812416666667,-84.3942366666667
33.7812616666667,-84.394175
33.7812716666667,-84.394105
33.7812816666667,-84.3940283333333
33.7813033333333,-84.3939716666667
33.78132,-84.3939183333333
33.7813166666667,-84.3938516666667
33.7812766666667,-84.3937716666667
33.78123,-84.3937416666667
33.7811816666667,-84.3937216666667
33.7811283333333,-84.3937166666667
33.78108,-84.3937166666667
33.781035,-84.3937216666667
33.7809883333333,-84.3937266666667
33.7809383333333,-84.3937183333333
33.7808933333333,-84.3937266666667
33.7808466666667,-84.393725
33.7808066666667,-84.3937266666667
33.780765,-84.3937366666667
33.780725,-84.3937366666667
33.7806916666667,-84.393735
33.7806566666667,-84.3937483333333
33.7806183333333,-84.3937483333333
33.7805766666667,-84.3937516666667
33.7805283333333,-84.3937583333333
33.7804866666667,-84.393765
33.7804433333333,-84.3937683333333
33.7804233333333,-84.3937616666667
33.7803866666667,-84.3937616666667
33.7803483333333,-84.39376
33.780305,-84.3937633333333
33.7802666666667,-84.393765
33.780255,-84.39378
33.7802416666667,-84.393795
33.7801983333333,-84.393805
33.7801483333333,-84.3938133333333
33.7801066666667,-84.39381
33.7800683333333,-84.39381
33.7800333333333,-84.3937983333333
33.7800166666667,-84.3938116666667
33.7800066666667,-84.393825
33.77999,-84.393835
33.7799416666667,-84.393815
33.779905,-84.39379
33.7798716666667,-84.3937833333333
33.77982,-84.393795
33.779775,-84.3938283333333
33.7797316666667,-84.3938466666667
33.7797066666667,-84.3938633333333
33.779675,-84.3938583333333
33.779635,-84.3938466666667
33.779595,-84.3938283333333
33.7795533333333,-84.3938283333333
33.7795166666667,-84.3938316666667
33.779475,-84.3938433333333
33.7794333333333,-84.3938233333333
33.7793883333333,-84.39382
33.7793466666667,-84.39381
33.7793,-84.3938116666667
33.77925,-84.393835
33.7792016666667,-84.39386
33.779155,-84.39388
33.7791033333333,-84.3938616666667
33.7790566666667,-84.3938516666667
33.7790033333333,-84.3938433333333
33.7789433333333,-84.3938416666667
33.7788716666667,-84.3938383333333
33.7788016666667,-84.39384
33.7787383333333,-84.3938383333333
33.77867,-84.3938333333333
33.7786,-84.393825
33.778535,-84.3938266666667
33.778455,-84.3938316666667
33.778375,-84.393835
33.7782983333333,-84.3938383333333
33.7782233333333,-84.393845
33.7781516666667,-84.3938283333333
33.7780783333333,-84.3938166666667
33.77801,-84.3937983333333
33.77794,-84.3937983333333
33.7778766666667,-84.3938033333333
33.77782,-84.3938066666667
33.7777566666667,-84.39381
33.7776933333333,-84.393815
33.7776433333333,-84.3938183333333
33.7776016666667,-84.39382
33.7775466666667,-84.3938183333333
33.7774933333333,-84.39382
33.777445,-84.393825
33.7773933333333,-84.39383
33.77734,-84.3938283333333
33.7772766666667,-84.3938316666667
33.7772183333333,-84.3938383333333
33.7771616666667,-84.3938416666667
33.7771116666667,-84.3938433333333
33.777055,-84.3938433333333
33.7769966666667,-84.39384
33.7769416666667,-84.3938216666667
33.7768966666667,-84.3937866666667
33.7768633333333,-84.3937333333333
33.7768416666667,-84.3936516666667
33.7768366666667,-84.3935883333333
33.7768333333333,-84.3935333333333
33.776835,-84.39348
33.776835,-84.3934316666667
33.7768366666667,-84.3933866666667
33.7768366666667,-84.3933466666667
33.7768333333333,-84.3933016666667
33.7768266666667,-84.3932533333333
33.7768216666667,-84.393205
33.7768183333333,-84.3931583333333
33.77681,-84.3931416666667
33.7768033333333,-84.3930983333333
33.7768033333333,-84.3930483333333
33.7768,-84.3929966666667
33.7768,-84.3929616666667
33.7768016666667,-84.3929316666667
33.7768016666667,-84.3929
33.7768033333333,-84.3928616666667
33.776805,-84.39282
33.7768033333333,-84.3927833333333
33.7768016666667,-84.3927316666667
33.7768033333333,-84.39269
33.7768033333333,-84.39264
33.7768033333333,-84.3926
33.7768016666667,-84.3925583333333
33.7768,-84.3925133333333
33.7767983333333,-84.3924716666667
33.7767983333333,-84.3924283333333
33.7767983333333,-84.3924033333333
33.7767966666667,-84.3923566666667
33.776795,-84.3923016666667
33.7767933333333,-84.3922433333333
33.7767933333333,-84.3921933333333
33.7767916666667,-84.392145
33.7767933333333,-84.3920916666667
33.7767866666667,-84.3920366666667
33.7767783333333,-84.3919933333333
33.7767766666667,-84.3919466666667
33.776775,-84.3919033333333
33.776775,-84.3918566666667
33.7767833333333,-84.391815
33.776785,-84.3917683333333
33.7767866666667,-84.3917266666667
33.7767933333333,-84.391685
33.7768,-84.391645
33.7768,-84.391605
33.7767983333333,-84.3915666666667
33.776795,-84.391525
33.7767933333333,-84.39148
33.7767933333333,-84.39144
33.7767916666667,-84.3913983333333
33.7767883333333,-84.3913583333333
33.7767866666667,-84.3913183333333
33.7767916666667,-84.391275
33.7767916666667,-84.39123
33.77679,-84.3911683333333
33.776805,-84.391115
33.7768116666667,-84.3910716666667
33.77681,-84.39102
33.7768066666667,-84.3909716666667
33.7768033333333,-84.3909233333333
33.7768,-84.3908766666667
33.7767966666667,-84.3908283333333
33.7767933333333,-84.3907816666667
33.7767916666667,-84.39073
33.77679,-84.3906833333333
33.7767866666667,-84.3906383333333
33.776785,-84.39059
33.776785,-84.3905416666667
33.7767833333333,-84.3904916666667
33.7767816666667,-84.3904416666667
33.77678,-84.390395
33.77678,-84.3903483333333
33.7767783333333,-84.390295
33.7767733333333,-84.3902483333333
33.776765,-84.3902033333333
33.7767683333333,-84.390155
33.7767766666667,-84.3901083333333
33.7767916666667,-84.3900633333333
33.7768116666667,-84.3900266666667
33.776845,-84.389995
33.7768783333333,-84.3899616666667
33.7768683333333,-84.38992
33.776885,-84.3898816666667
33.7769016666667,-84.38985
33.7769166666667,-84.3898283333333
33.7769216666667,-84.38984
33.7769283333333,-84.389845
33.7769316666667,-84.3898333333333
33.7769116666667,-84.3898183333333
33.7769066666667,-84.3897983333333
33.7769233333333,-84.3897716666667
33.7769616666667,-84.38973
33.77701,-84.3896983333333
33.7770583333333,-84.38968
33.7770933333333,-84.3896633333333
33.777115,-84.3896533333333
33.7771483333333,-84.3896483333333
33.7771716666667,-84.389645
33.7771983333333,-84.3896466666667
33.7772283333333,-84.3896483333333
33.777255,-84.38967
33.7772716666667,-84.3896983333333
33.77729,-84.3897233333333
33.7773083333333,-84.3897466666667
33.777315,-84.3897733333333
33.7773133333333,-84.38978
33.77731,-84.3897916666667
33.7773066666667,-84.3897966666667
33.7773116666667,-84.3898
33.7773533333333,-84.3897766666667
33.77737,-84.3897616666667
33.77737,-84.3897533333333
33.7773483333333,-84.389735
33.777365,-84.3896983333333
33.7774033333333,-84.3896766666667
33.7773966666667,-84.3896833333333
33.7773833333333,-84.38968
33.7774,-84.3896566666667
33.7774066666667,-84.38965
33.7774033333333,-84.389645
33.77739,-84.38964
33.7773833333333,-84.389635
33.7773766666667,-84.3896366666667
33.7773666666667,-84.3896266666667
33.7773766666667,-84.38962
33.7773933333333,-84.38961
33.7774016666667,-84.3896116666667
33.7774116666667,-84.3895966666667
33.7773983333333,-84.389605
33.77738,-84.389615
33.777365,-84.389655
33.7773633333333,-84.3896466666667
33.777365,-84.3896383333333
33.77737,-84.38963
33.7773666666667,-84.38963
33.7773666666667,-84.3896316666667
33.77737,-84.3896366666667
33.7773733333333,-84.3896416666667
33.777375,-84.389645
33.7773766666667,-84.38965
33.7773783333333,-84.3896533333333
33.77738,-84.3896583333333
33.77738,-84.3896616666667
33.77738,-84.389665
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
