"course","speed","day","time","lon","lat","seq","way"
287.68,6.51,"210717",2017-07-20 21:10:54,-84.4026066666667,33.7829,384,"go"
286.8,5.89,"210717",2017-07-20 21:10:55,-84.40265,33.7829066666667,385,"go"
284.99,6.75,"210717",2017-07-20 21:10:56,-84.4026866666667,33.78291,386,"go"
282.96,7.15,"210717",2017-07-20 21:10:57,-84.402725,33.7829066666667,387,"go"
280.84,7.81,"210717",2017-07-20 21:10:58,-84.4027683333333,33.7829033333333,388,"go"
278.72,8.04,"210717",2017-07-20 21:10:59,-84.4028133333333,33.7828966666667,389,"go"
276.79,8.09,"210717",2017-07-20 21:11:00,-84.4028583333333,33.78289,390,"go"
275.13,8.45,"210717",2017-07-20 21:11:01,-84.4029116666667,33.7828866666667,391,"go"
275.99,8.63,"210717",2017-07-20 21:11:02,-84.4029616666667,33.78289,392,"go"
275.65,8.66,"210717",2017-07-20 21:11:03,-84.4030133333333,33.7828966666667,393,"go"
272.23,8.7,"210717",2017-07-20 21:11:04,-84.4030616666667,33.7828983333333,394,"go"
270.36,8.11,"210717",2017-07-20 21:11:05,-84.4031083333333,33.7829,395,"go"
284.14,7.54,"210717",2017-07-20 21:11:06,-84.4031466666667,33.7829083333333,396,"go"
303.15,7.17,"210717",2017-07-20 21:11:07,-84.4031783333333,33.7829283333333,397,"go"
321.82,6.99,"210717",2017-07-20 21:11:08,-84.4032033333333,33.782955,398,"go"
345.43,7.33,"210717",2017-07-20 21:11:09,-84.40322,33.7829883333333,399,"go"
348.69,7.3,"210717",2017-07-20 21:11:10,-84.40323,33.7830266666667,400,"go"
346.64,7.36,"210717",2017-07-20 21:11:11,-84.40324,33.783065,401,"go"
349.19,8.36,"210717",2017-07-20 21:11:12,-84.4032483333333,33.7831083333333,402,"go"
355.35,9.08,"210717",2017-07-20 21:11:13,-84.403255,33.7831483333333,403,"go"
0.3,9.1,"210717",2017-07-20 21:11:14,-84.4032516666667,33.78319,404,"go"
2.12,9.09,"210717",2017-07-20 21:11:15,-84.4032483333333,33.78323,405,"go"
358.68,9.01,"210717",2017-07-20 21:11:16,-84.40325,33.78327,406,"go"
358.85,9.27,"210717",2017-07-20 21:11:17,-84.4032533333333,33.783315,407,"go"
358.8,8.31,"210717",2017-07-20 21:11:18,-84.403255,33.7833516666667,408,"go"
358.84,7.4,"210717",2017-07-20 21:11:19,-84.4032566666667,33.783385,409,"go"
2.5,6.39,"210717",2017-07-20 21:11:20,-84.403255,33.7834133333333,410,"go"
1.43,6.6,"210717",2017-07-20 21:11:21,-84.403255,33.78344,411,"go"
8.77,6.25,"210717",2017-07-20 21:11:22,-84.4032516666667,33.7834666666667,412,"go"
6.93,7.15,"210717",2017-07-20 21:11:23,-84.4032483333333,33.7834983333333,413,"go"
6.34,6.88,"210717",2017-07-20 21:11:24,-84.4032483333333,33.7835283333333,414,"go"
354.45,8.11,"210717",2017-07-20 21:11:25,-84.403255,33.783565,415,"go"
354.52,8.78,"210717",2017-07-20 21:11:26,-84.4032583333333,33.7836066666667,416,"go"
0,0,"210717",2017-07-21 10:07:24,0,0,417,"come"
0,0,"210717",2017-07-21 10:07:32,0,0,418,"come"
0,0,"210717",2017-07-21 10:07:33,0,0,419,"come"
0,0,"210717",2017-07-21 10:07:34,0,0,420,"come"
0,0,"210717",2017-07-21 10:07:35,0,0,421,"come"
0,0,"210717",2017-07-21 10:07:36,0,0,422,"come"
0,0,"210717",2017-07-21 10:07:37,0,0,423,"come"
0,0,"210717",2017-07-21 10:07:38,0,0,424,"come"
0,0,"210717",2017-07-21 10:07:39,0,0,425,"come"
0,0,"210717",2017-07-21 10:07:40,0,0,426,"come"
0,0,"210717",2017-07-21 10:07:41,0,0,427,"come"
0,0,"210717",2017-07-21 10:07:42,0,0,428,"come"
0,0,"210717",2017-07-21 10:07:43,0,0,429,"come"
0,0,"210717",2017-07-21 10:07:44,0,0,430,"come"
0,0,"210717",2017-07-21 10:07:45,0,0,431,"come"
0,0,"210717",2017-07-21 10:07:46,0,0,432,"come"
0,0,"210717",2017-07-21 10:07:47,0,0,433,"come"
0,0,"210717",2017-07-21 10:07:48,0,0,434,"come"
0,0,"210717",2017-07-21 10:07:49,0,0,435,"come"
0,0,"210717",2017-07-21 10:07:50,0,0,436,"come"
0,0,"210717",2017-07-21 10:07:51,0,0,437,"come"
0,0,"210717",2017-07-21 10:07:52,0,0,438,"come"
0,0,"210717",2017-07-21 10:07:53,0,0,439,"come"
0,0,"210717",2017-07-21 10:07:54,0,0,440,"come"
0,0,"210717",2017-07-21 10:07:55,0,0,441,"come"
0,0,"210717",2017-07-21 10:07:56,0,0,442,"come"
0,0,"210717",2017-07-21 10:07:57,0,0,443,"come"
0,0,"210717",2017-07-21 10:07:58,0,0,444,"come"
0,0,"210717",2017-07-21 10:07:59,0,0,445,"come"
0,0,"210717",2017-07-21 10:08:00,0,0,446,"come"
0,0,"210717",2017-07-21 10:08:01,0,0,447,"come"
0,0,"210717",2017-07-21 10:08:02,0,0,448,"come"
0,0,"210717",2017-07-21 10:08:03,0,0,449,"come"
0,0,"210717",2017-07-21 10:08:04,0,0,450,"come"
0,0,"210717",2017-07-21 10:08:05,0,0,451,"come"
0,0,"210717",2017-07-21 10:08:06,0,0,452,"come"
0,0,"210717",2017-07-21 10:08:07,0,0,453,"come"
0,0,"210717",2017-07-21 10:08:08,0,0,454,"come"
0,0,"210717",2017-07-21 10:08:09,0,0,455,"come"
0,0,"210717",2017-07-21 10:08:10,0,0,456,"come"
0,0,"210717",2017-07-21 10:08:11,0,0,457,"come"
0,0,"210717",2017-07-21 10:08:12,0,0,458,"come"
0,0,"210717",2017-07-21 10:08:13,0,0,459,"come"
0,0,"210717",2017-07-21 10:08:14,0,0,460,"come"
0,0,"210717",2017-07-21 10:08:15,0,0,461,"come"
0,0,"210717",2017-07-21 10:08:16,0,0,462,"come"
0,0,"210717",2017-07-21 10:08:17,0,0,463,"come"
0,0,"210717",2017-07-21 10:08:18,0,0,464,"come"
0,0,"210717",2017-07-21 10:08:19,0,0,465,"come"
0,0,"210717",2017-07-21 10:08:20,0,0,466,"come"
0,0,"210717",2017-07-21 10:08:21,0,0,467,"come"
0,0,"210717",2017-07-21 10:08:22,0,0,468,"come"
0,0,"210717",2017-07-21 10:08:23,0,0,469,"come"
0,0,"210717",2017-07-21 10:08:24,0,0,470,"come"
0,0,"210717",2017-07-21 10:08:25,0,0,471,"come"
0,0,"210717",2017-07-21 10:08:26,0,0,472,"come"
0,0,"210717",2017-07-21 10:08:28,0,0,473,"come"
0,0,"210717",2017-07-21 10:08:29,0,0,474,"come"
0,0,"210717",2017-07-21 10:08:30,0,0,475,"come"
0,0,"210717",2017-07-21 10:08:31,0,0,476,"come"
0,0,"210717",2017-07-21 10:08:32,0,0,477,"come"
0,0,"210717",2017-07-21 10:08:33,0,0,478,"come"
0,0,"210717",2017-07-21 10:08:34,0,0,479,"come"
0,0,"210717",2017-07-21 10:08:35,0,0,480,"come"
0,0,"210717",2017-07-21 10:08:36,0,0,481,"come"
0,0,"210717",2017-07-21 10:08:37,0,0,482,"come"
0,0,"210717",2017-07-21 10:08:38,0,0,483,"come"
0,0,"210717",2017-07-21 10:08:39,0,0,484,"come"
0,0,"210717",2017-07-21 10:08:40,0,0,485,"come"
0,0,"210717",2017-07-21 10:08:41,0,0,486,"come"
0,0,"210717",2017-07-21 10:08:42,0,0,487,"come"
0,0,"210717",2017-07-21 10:08:43,0,0,488,"come"
0,0,"210717",2017-07-21 10:08:44,0,0,489,"come"
0,0,"210717",2017-07-21 10:08:45,0,0,490,"come"
0,0,"210717",2017-07-21 10:08:46,0,0,491,"come"
0,0,"210717",2017-07-21 10:08:47,0,0,492,"come"
0,0,"210717",2017-07-21 10:08:48,0,0,493,"come"
0,0,"210717",2017-07-21 10:08:49,0,0,494,"come"
0,0,"210717",2017-07-21 10:08:50,0,0,495,"come"
0,0,"210717",2017-07-21 10:08:51,0,0,496,"come"
0,0,"210717",2017-07-21 10:08:52,0,0,497,"come"
0,0,"210717",2017-07-21 10:08:53,0,0,498,"come"
0,0,"210717",2017-07-21 10:08:54,0,0,499,"come"
0,0,"210717",2017-07-21 10:08:55,0,0,500,"come"
0,0,"210717",2017-07-21 10:08:56,0,0,501,"come"
0,0,"210717",2017-07-21 10:08:57,0,0,502,"come"
0,0,"210717",2017-07-21 10:08:58,0,0,503,"come"
0,0,"210717",2017-07-21 10:08:59,0,0,504,"come"
0,0,"210717",2017-07-21 10:09:00,0,0,505,"come"
0,0,"210717",2017-07-21 10:09:01,0,0,506,"come"
0,0,"210717",2017-07-21 10:09:02,0,0,507,"come"
0,0,"210717",2017-07-21 10:09:03,0,0,508,"come"
0,0,"210717",2017-07-21 10:09:04,0,0,509,"come"
0,0,"210717",2017-07-21 10:09:05,0,0,510,"come"
0,0,"210717",2017-07-21 10:09:06,0,0,511,"come"
0,0,"210717",2017-07-21 10:09:07,0,0,512,"come"
0,0,"210717",2017-07-21 10:09:08,0,0,513,"come"
0,0,"210717",2017-07-21 10:09:09,0,0,514,"come"
0,0,"210717",2017-07-21 10:09:10,0,0,515,"come"
0,0,"210717",2017-07-21 10:09:11,0,0,516,"come"
0,0,"210717",2017-07-21 10:09:12,0,0,517,"come"
0,0,"210717",2017-07-21 10:09:13,0,0,518,"come"
0,0,"210717",2017-07-21 10:09:14,0,0,519,"come"
0,0,"210717",2017-07-21 10:09:15,0,0,520,"come"
0,0,"210717",2017-07-21 10:09:16,0,0,521,"come"
0,0,"210717",2017-07-21 10:09:17,0,0,522,"come"
0,0,"210717",2017-07-21 10:09:18,0,0,523,"come"
0,0,"210717",2017-07-21 10:09:19,0,0,524,"come"
0,0,"210717",2017-07-21 10:09:20,0,0,525,"come"
0,0,"210717",2017-07-21 10:09:21,0,0,526,"come"
0,0,"210717",2017-07-21 10:09:22,0,0,527,"come"
0,0,"210717",2017-07-21 10:09:23,0,0,528,"come"
102.67,0.97,"210717",2017-07-21 10:09:24,0,0,529,"come"
107.84,1.74,"210717",2017-07-21 10:09:25,0,0,530,"come"
94.04,2.35,"210717",2017-07-21 10:09:27,0,0,531,"come"
87.03,2.96,"210717",2017-07-21 10:09:28,-84.3998233333333,33.7828116666667,532,"come"
99.59,5.18,"210717",2017-07-21 10:09:29,-84.3997833333333,33.78281,533,"come"
110.86,6.52,"210717",2017-07-21 10:09:30,-84.3997233333333,33.78278,534,"come"
115.08,7.8,"210717",2017-07-21 10:09:32,-84.3996383333333,33.7827316666667,535,"come"
132.64,7.32,"210717",2017-07-21 10:09:33,-84.3996433333333,33.7826733333333,536,"come"
147.47,7.66,"210717",2017-07-21 10:09:34,-84.3996466666667,33.7826233333333,537,"come"
150.41,8.56,"210717",2017-07-21 10:09:35,-84.3996466666667,33.7825716666667,538,"come"
152.65,8.59,"210717",2017-07-21 10:09:36,-84.3996383333333,33.7825316666667,539,"come"
157.98,8.75,"210717",2017-07-21 10:09:38,-84.399635,33.7824416666667,540,"come"
163.35,8.97,"210717",2017-07-21 10:09:39,-84.3996566666667,33.7823866666667,541,"come"
164.94,9.09,"210717",2017-07-21 10:09:40,-84.3996566666667,33.78234,542,"come"
166.61,9.2,"210717",2017-07-21 10:09:41,-84.399655,33.78229,543,"come"
167.83,9.32,"210717",2017-07-21 10:09:42,-84.39965,33.78224,544,"come"
169.45,9.7,"210717",2017-07-21 10:09:44,-84.3996416666667,33.7821383333333,545,"come"
168.77,9.89,"210717",2017-07-21 10:09:45,-84.39963,33.7820883333333,546,"come"
169.34,10.05,"210717",2017-07-21 10:09:46,-84.3996266666667,33.782035,547,"come"
171.93,10.88,"210717",2017-07-21 10:09:47,-84.3996233333333,33.7819816666667,548,"come"
171.91,11.14,"210717",2017-07-21 10:09:48,-84.3996166666667,33.7819266666667,549,"come"
172.39,11.34,"210717",2017-07-21 10:09:50,-84.3996033333333,33.7818083333333,550,"come"
171.3,11.86,"210717",2017-07-21 10:09:51,-84.3995866666667,33.7817416666667,551,"come"
170.01,13.25,"210717",2017-07-21 10:09:52,-84.3995716666667,33.7816733333333,552,"come"
168.47,13.64,"210717",2017-07-21 10:09:53,-84.3995566666667,33.7815983333333,553,"come"
154.95,11.38,"210717",2017-07-21 10:09:54,-84.39955,33.781515,554,"come"
122.25,7.56,"210717",2017-07-21 10:09:56,-84.3994916666667,33.781415,555,"come"
103.54,7.54,"210717",2017-07-21 10:09:57,-84.3994566666667,33.7813966666667,556,"come"
97.15,7.87,"210717",2017-07-21 10:09:58,-84.399415,33.78139,557,"come"
93.81,8.28,"210717",2017-07-21 10:09:59,-84.3993716666667,33.7813866666667,558,"come"
90.33,8.83,"210717",2017-07-21 10:10:00,-84.399325,33.781385,559,"come"
87.91,10.46,"210717",2017-07-21 10:10:02,-84.3992066666667,33.781395,560,"come"
88.65,10.9,"210717",2017-07-21 10:10:03,-84.39914,33.7813966666667,561,"come"
88.89,11.23,"210717",2017-07-21 10:10:04,-84.3990716666667,33.7813983333333,562,"come"
89.46,11.56,"210717",2017-07-21 10:10:05,-84.3989983333333,33.7813966666667,563,"come"
89.49,11.58,"210717",2017-07-21 10:10:06,-84.3989316666667,33.7813966666667,564,"come"
90.14,11.79,"210717",2017-07-21 10:10:08,-84.3987933333333,33.7813933333333,565,"come"
90.44,11.87,"210717",2017-07-21 10:10:09,-84.39872,33.7813933333333,566,"come"
90.45,12.03,"210717",2017-07-21 10:10:10,-84.3986483333333,33.7813933333333,567,"come"
90.49,12.33,"210717",2017-07-21 10:10:11,-84.398565,33.781395,568,"come"
90.45,12.6,"210717",2017-07-21 10:10:12,-84.3984783333333,33.7813966666667,569,"come"
99.05,11.16,"210717",2017-07-21 10:10:14,-84.3983383333333,33.7813883333333,570,"come"
98.05,11.39,"210717",2017-07-21 10:10:15,-84.3982716666667,33.7813816666667,571,"come"
97.38,13.22,"210717",2017-07-21 10:10:16,-84.3981783333333,33.78138,572,"come"
96.73,15.02,"210717",2017-07-21 10:10:17,-84.39807,33.7813683333333,573,"come"
94.15,15.22,"210717",2017-07-21 10:10:18,-84.3979683333333,33.7813583333333,574,"come"
93.83,15.07,"210717",2017-07-21 10:10:20,-84.39777,33.7813383333333,575,"come"
95.07,15.08,"210717",2017-07-21 10:10:21,-84.39767,33.7813283333333,576,"come"
95.47,15.07,"210717",2017-07-21 10:10:22,-84.3975866666667,33.7813216666667,577,"come"
94.71,15.31,"210717",2017-07-21 10:10:23,-84.3975016666667,33.78132,578,"come"
94.19,15.8,"210717",2017-07-21 10:10:24,-84.39745,33.78135,579,"come"
92.01,17.43,"210717",2017-07-21 10:10:26,-84.39709,33.7813433333333,580,"come"
92.98,15.66,"210717",2017-07-21 10:10:27,-84.39697,33.781335,581,"come"
94.18,15.32,"210717",2017-07-21 10:10:28,-84.39685,33.7813233333333,582,"come"
95.63,14.05,"210717",2017-07-21 10:10:29,-84.39673,33.7813083333333,583,"come"
96.6,13.56,"210717",2017-07-21 10:10:30,-84.3966183333333,33.78129,584,"come"
97.6,13.95,"210717",2017-07-21 10:10:31,-84.3965133333333,33.7812716666667,585,"come"
98.42,14.47,"210717",2017-07-21 10:10:32,-84.3964166666667,33.7812566666667,586,"come"
97.62,14.86,"210717",2017-07-21 10:10:33,-84.3963216666667,33.7812466666667,587,"come"
96.08,14.91,"210717",2017-07-21 10:10:34,-84.3962233333333,33.781245,588,"come"
95.43,14.89,"210717",2017-07-21 10:10:35,-84.3961283333333,33.7812383333333,589,"come"
95.81,14.83,"210717",2017-07-21 10:10:36,-84.39603,33.781225,590,"come"
96.7,14.89,"210717",2017-07-21 10:10:37,-84.3959316666667,33.78121,591,"come"
96.72,15.32,"210717",2017-07-21 10:10:38,-84.3958366666667,33.78121,592,"come"
96.7,15.69,"210717",2017-07-21 10:10:39,-84.3957483333333,33.7812066666667,593,"come"
95.49,16.2,"210717",2017-07-21 10:10:40,-84.3956233333333,33.7811866666667,594,"come"
94.25,15.68,"210717",2017-07-21 10:10:41,-84.3955283333333,33.7811866666667,595,"come"
93.76,15.32,"210717",2017-07-21 10:10:42,-84.3954383333333,33.78119,596,"come"
92.61,15.69,"210717",2017-07-21 10:10:43,-84.39535,33.7812,597,"come"
90.99,15.99,"210717",2017-07-21 10:10:44,-84.395255,33.7812083333333,598,"come"
89.49,16.49,"210717",2017-07-21 10:10:45,-84.39516,33.7812166666667,599,"come"
88.79,18.27,"210717",2017-07-21 10:10:46,-84.39508,33.7812366666667,600,"come"
88.62,18.04,"210717",2017-07-21 10:10:47,-84.39497,33.781235,601,"come"
103.36,15.75,"210717",2017-07-21 10:10:48,-84.3948666666667,33.7812216666667,602,"come"
113.4,15.02,"210717",2017-07-21 10:10:49,-84.394775,33.7811933333333,603,"come"
113.02,14.48,"210717",2017-07-21 10:10:50,-84.3946916666667,33.7811683333333,604,"come"
111.73,14.07,"210717",2017-07-21 10:10:51,-84.3946116666667,33.7811483333333,605,"come"
102.17,14.31,"210717",2017-07-21 10:10:52,-84.3945216666667,33.7811366666667,606,"come"
96.19,14.29,"210717",2017-07-21 10:10:53,-84.394435,33.781135,607,"come"
90.03,14.25,"210717",2017-07-21 10:10:54,-84.3943316666667,33.7811316666667,608,"come"
86.82,14.48,"210717",2017-07-21 10:10:55,-84.39425,33.7811416666667,609,"come"
87.57,13.52,"210717",2017-07-21 10:10:56,-84.3941766666667,33.7811416666667,610,"come"
88.86,12.85,"210717",2017-07-21 10:10:57,-84.3941066666667,33.781145,611,"come"
87.98,12.32,"210717",2017-07-21 10:10:58,-84.3940316666667,33.7811466666667,612,"come"
87.14,12.78,"210717",2017-07-21 10:10:59,-84.3939766666667,33.7811916666667,613,"come"
89.74,13.77,"210717",2017-07-21 10:11:00,-84.3939133333333,33.7812283333333,614,"come"
107.09,12.54,"210717",2017-07-21 10:11:01,-84.393855,33.78123,615,"come"
137.68,10.29,"210717",2017-07-21 10:11:02,-84.3938266666667,33.78121,616,"come"
154.75,9.71,"210717",2017-07-21 10:11:03,-84.3938083333333,33.7811733333333,617,"come"
165.47,9.35,"210717",2017-07-21 10:11:04,-84.3938066666667,33.78114,618,"come"
167.46,9.68,"210717",2017-07-21 10:11:05,-84.3938033333333,33.7810983333333,619,"come"
175.81,9.32,"210717",2017-07-21 10:11:06,-84.3938066666667,33.781065,620,"come"
172.46,8.79,"210717",2017-07-21 10:11:07,-84.393815,33.781025,621,"come"
169.99,9.76,"210717",2017-07-21 10:11:08,-84.3938216666667,33.7809816666667,622,"come"
177.66,9.68,"210717",2017-07-21 10:11:09,-84.3938366666667,33.7809366666667,623,"come"
179.84,9.62,"210717",2017-07-21 10:11:10,-84.3938533333333,33.78089,624,"come"
183.43,9.3,"210717",2017-07-21 10:11:11,-84.3938583333333,33.7808483333333,625,"come"
183.61,9.66,"210717",2017-07-21 10:11:12,-84.3938683333333,33.7808066666667,626,"come"
177.86,9.65,"210717",2017-07-21 10:11:13,-84.39387,33.780765,627,"come"
181.03,9.08,"210717",2017-07-21 10:11:14,-84.3938733333333,33.780725,628,"come"
181.63,8.9,"210717",2017-07-21 10:11:15,-84.393885,33.7806883333333,629,"come"
180.24,8.87,"210717",2017-07-21 10:11:16,-84.3938916666667,33.7806466666667,630,"come"
180.11,9.26,"210717",2017-07-21 10:11:17,-84.39389,33.7806066666667,631,"come"
179.61,9.24,"210717",2017-07-21 10:11:18,-84.3938966666667,33.7805666666667,632,"come"
178.02,9.28,"210717",2017-07-21 10:11:19,-84.3939033333333,33.780525,633,"come"
177.61,9.2,"210717",2017-07-21 10:11:20,-84.3939083333333,33.7804816666667,634,"come"
178.24,8.77,"210717",2017-07-21 10:11:21,-84.3939066666667,33.7804416666667,635,"come"
178.54,8.98,"210717",2017-07-21 10:11:22,-84.393905,33.7804033333333,636,"come"
177.67,9.01,"210717",2017-07-21 10:11:23,-84.3938983333333,33.7803633333333,637,"come"
177.99,8.99,"210717",2017-07-21 10:11:24,-84.39389,33.7803233333333,638,"come"
178.71,8.51,"210717",2017-07-21 10:11:25,-84.3938866666667,33.780285,639,"come"
178.24,8.07,"210717",2017-07-21 10:11:26,-84.3938866666667,33.7802466666667,640,"come"
178.91,8.39,"210717",2017-07-21 10:11:27,-84.39388,33.7802083333333,641,"come"
179.44,8.44,"210717",2017-07-21 10:11:28,-84.393885,33.7801683333333,642,"come"
180.45,8.45,"210717",2017-07-21 10:11:29,-84.3938866666667,33.7801283333333,643,"come"
189.74,7.99,"210717",2017-07-21 10:11:30,-84.393895,33.7800933333333,644,"come"
188.21,8.06,"210717",2017-07-21 10:11:31,-84.3939016666667,33.7800533333333,645,"come"
187.46,8.07,"210717",2017-07-21 10:11:32,-84.3939,33.78002,646,"come"
180.56,7.91,"210717",2017-07-21 10:11:33,-84.3939033333333,33.7799833333333,647,"come"
181.77,8.56,"210717",2017-07-21 10:11:34,-84.3939066666667,33.7799433333333,648,"come"
183.13,8.19,"210717",2017-07-21 10:11:35,-84.39391,33.77991,649,"come"
175.56,6.88,"210717",2017-07-21 10:11:36,-84.3939166666667,33.77988,650,"come"
161.54,6.89,"210717",2017-07-21 10:11:37,-84.39392,33.7798466666667,651,"come"
162.06,7.48,"210717",2017-07-21 10:11:38,-84.3939133333333,33.7798116666667,652,"come"
163.09,7.48,"210717",2017-07-21 10:11:39,-84.393915,33.7797766666667,653,"come"
164.66,7.44,"210717",2017-07-21 10:11:40,-84.39393,33.77974,654,"come"
166.5,7.61,"210717",2017-07-21 10:11:41,-84.3939316666667,33.7797033333333,655,"come"
168.37,7.97,"210717",2017-07-21 10:11:42,-84.39392,33.779665,656,"come"
180.17,7.43,"210717",2017-07-21 10:11:43,-84.39391,33.77963,657,"come"
183.39,7.1,"210717",2017-07-21 10:11:44,-84.3939066666667,33.779595,658,"come"
184.19,7.09,"210717",2017-07-21 10:11:45,-84.3939066666667,33.779565,659,"come"
183.97,7.52,"210717",2017-07-21 10:11:46,-84.3939133333333,33.7795283333333,660,"come"
183.45,7.73,"210717",2017-07-21 10:11:47,-84.3939166666667,33.7794916666667,661,"come"
182.79,8.24,"210717",2017-07-21 10:11:48,-84.3939116666667,33.7794516666667,662,"come"
182.45,8.47,"210717",2017-07-21 10:11:49,-84.3939083333333,33.77941,663,"come"
180.6,8.41,"210717",2017-07-21 10:11:50,-84.39391,33.77937,664,"come"
184.64,9.07,"210717",2017-07-21 10:11:51,-84.39391,33.7793283333333,665,"come"
191.58,9.35,"210717",2017-07-21 10:11:52,-84.393915,33.779285,666,"come"
194.56,9.63,"210717",2017-07-21 10:11:53,-84.3939266666667,33.77924,667,"come"
193.82,9.68,"210717",2017-07-21 10:11:54,-84.39393,33.779195,668,"come"
193.01,10.32,"210717",2017-07-21 10:11:55,-84.39394,33.7791433333333,669,"come"
191.01,10.27,"210717",2017-07-21 10:11:56,-84.3939433333333,33.779095,670,"come"
190.5,10.32,"210717",2017-07-21 10:11:57,-84.3939366666667,33.7790433333333,671,"come"
189.72,10.15,"210717",2017-07-21 10:11:58,-84.39393,33.7789966666667,672,"come"
188.6,10.95,"210717",2017-07-21 10:11:59,-84.3939266666667,33.77894,673,"come"
187.57,10.98,"210717",2017-07-21 10:12:00,-84.3939066666667,33.778885,674,"come"
186.63,11.33,"210717",2017-07-21 10:12:01,-84.3938966666667,33.77883,675,"come"
185.45,11.6,"210717",2017-07-21 10:12:02,-84.3938833333333,33.7787733333333,676,"come"
184.29,12.05,"210717",2017-07-21 10:12:03,-84.39387,33.7787133333333,677,"come"
183.12,11.84,"210717",2017-07-21 10:12:04,-84.3938566666667,33.778655,678,"come"
182.13,11.86,"210717",2017-07-21 10:12:05,-84.3938483333333,33.7785933333333,679,"come"
181.18,12.59,"210717",2017-07-21 10:12:06,-84.3938383333333,33.7785266666667,680,"come"
180.4,13.39,"210717",2017-07-21 10:12:07,-84.3938283333333,33.7784516666667,681,"come"
180.77,14.33,"210717",2017-07-21 10:12:08,-84.3938466666667,33.7783716666667,682,"come"
180.56,14.35,"210717",2017-07-21 10:12:09,-84.3938416666667,33.778295,683,"come"
177.44,13.94,"210717",2017-07-21 10:12:10,-84.39386,33.7782133333333,684,"come"
177.78,13.68,"210717",2017-07-21 10:12:11,-84.39386,33.77814,685,"come"
178.58,13.48,"210717",2017-07-21 10:12:12,-84.3938516666667,33.7780733333333,686,"come"
179.44,13.06,"210717",2017-07-21 10:12:13,-84.3938533333333,33.7780083333333,687,"come"
179.7,13.25,"210717",2017-07-21 10:12:14,-84.39387,33.7779366666667,688,"come"
180.34,12.57,"210717",2017-07-21 10:12:15,-84.3938733333333,33.777875,689,"come"
180.49,11.69,"210717",2017-07-21 10:12:16,-84.39387,33.7778183333333,690,"come"
180.64,11.16,"210717",2017-07-21 10:12:17,-84.3938733333333,33.777765,691,"come"
181.09,11.2,"210717",2017-07-21 10:12:18,-84.3938733333333,33.7777116666667,692,"come"
182.45,10.69,"210717",2017-07-21 10:12:19,-84.393875,33.777665,693,"come"
183.65,10.77,"210717",2017-07-21 10:12:20,-84.39388,33.7776133333333,694,"come"
183.86,10.58,"210717",2017-07-21 10:12:21,-84.39388,33.7775666666667,695,"come"
182.52,10.51,"210717",2017-07-21 10:12:22,-84.393875,33.7775183333333,696,"come"
181.87,9.83,"210717",2017-07-21 10:12:23,-84.3938733333333,33.7774783333333,697,"come"
181.65,9.33,"210717",2017-07-21 10:12:24,-84.393875,33.7774333333333,698,"come"
181.14,8.88,"210717",2017-07-21 10:12:25,-84.3938633333333,33.777395,699,"come"
180.07,8.32,"210717",2017-07-21 10:12:26,-84.39386,33.7773566666667,700,"come"
179.22,8.33,"210717",2017-07-21 10:12:27,-84.3938516666667,33.7773166666667,701,"come"
178.5,8.57,"210717",2017-07-21 10:12:28,-84.3938466666667,33.7772733333333,702,"come"
178.27,8.39,"210717",2017-07-21 10:12:29,-84.3938483333333,33.7772383333333,703,"come"
179.83,8.42,"210717",2017-07-21 10:12:30,-84.393845,33.7771983333333,704,"come"
174.03,8.65,"210717",2017-07-21 10:12:31,-84.3938366666667,33.7771616666667,705,"come"
170.02,8.38,"210717",2017-07-21 10:12:32,-84.3938283333333,33.777125,706,"come"
170.58,7.57,"210717",2017-07-21 10:12:33,-84.393825,33.7770833333333,707,"come"
171.24,5.86,"210717",2017-07-21 10:12:34,-84.3938183333333,33.7770516666667,708,"come"
172.18,4.49,"210717",2017-07-21 10:12:35,-84.393815,33.7770283333333,709,"come"
193.42,3.65,"210717",2017-07-21 10:12:36,-84.3938133333333,33.77701,710,"come"
195.34,3.66,"210717",2017-07-21 10:12:37,-84.3938133333333,33.77699,711,"come"
199.02,4.86,"210717",2017-07-21 10:12:38,-84.3938266666667,33.7769566666667,712,"come"
197.43,5.35,"210717",2017-07-21 10:12:39,-84.3938266666667,33.7769333333333,713,"come"
194.82,5.55,"210717",2017-07-21 10:12:40,-84.3938233333333,33.77691,714,"come"
192.58,5.73,"210717",2017-07-21 10:12:41,-84.393825,33.7768783333333,715,"come"
191.82,4.38,"210717",2017-07-21 10:12:42,-84.3938383333333,33.7768433333333,716,"come"
191.82,2.68,"210717",2017-07-21 10:12:43,-84.3938516666667,33.7768183333333,717,"come"
190.68,0.12,"210717",2017-07-21 10:12:44,-84.3938583333333,33.7768066666667,718,"come"
190.62,0.21,"210717",2017-07-21 10:12:45,-84.3938566666667,33.7767966666667,719,"come"
190.61,0.33,"210717",2017-07-21 10:12:46,-84.3938466666667,33.7767833333333,720,"come"
188.08,4.39,"210717",2017-07-21 10:12:47,-84.3938383333333,33.7767633333333,721,"come"
184.26,4.15,"210717",2017-07-21 10:12:48,-84.3938316666667,33.7767466666667,722,"come"
178.26,4.15,"210717",2017-07-21 10:12:49,-84.3937866666667,33.7767383333333,723,"come"
63.44,3.82,"210717",2017-07-21 10:12:50,-84.3937283333333,33.776745,724,"come"
