215.21,10.33,190717,7/20/2017 18:06,-84.391235,33.751245,1245,7/20/2017 0:17,14.39333333,18.62666667,98.21333333,1,407.3333333
217.19,11.02,190717,7/20/2017 18:06,-84.39127167,33.75120167,1246,7/20/2017 0:17,12.7,17.78,95.25,234.5,226.5
220.4,11.49,190717,7/20/2017 18:06,-84.39131,33.75115833,1247,7/20/2017 0:17,12.7,17.78,97.79,99,440
219.43,12.5,190717,7/20/2017 18:06,-84.39134667,33.75110333,1248,7/20/2017 0:17,12.7,18.415,90.17,506.25,422.75
220.06,12.53,190717,7/20/2017 18:06,-84.39138667,33.751045,1249,7/20/2017 0:17,12.7,19.05,92.71,617.5,412.5
220.2,12,190717,7/20/2017 18:06,-84.391425,33.75099667,1250,7/20/2017 0:17,13.335,17.78,92.075,814.75,824.5
219.68,12.42,190717,7/20/2017 18:06,-84.39146667,33.75093667,1251,7/20/2017 0:17,13.335,19.05,95.25,1,1
