174.43,9.71,190717,7/20/2017 17:57,-84.39212333,33.761965,758,7/20/2017 0:09,12.7,18.288,96.52,697.2,364.4
175.74,9.69,190717,7/20/2017 17:58,-84.392115,33.76192,759,7/20/2017 0:09,12.7,17.78,93.98,550.5,149.5
179.04,9.17,190717,7/20/2017 17:58,-84.39211333,33.761875,760,7/20/2017 0:09,12.7,17.78,90.805,356.75,441.75
189.5,9.39,190717,7/20/2017 17:58,-84.39211167,33.76182667,761,7/20/2017 0:09,13.335,17.78,93.98,1,325.75
188.73,9.75,190717,7/20/2017 17:58,-84.39211333,33.76178333,762,7/20/2017 0:09,14.39333333,17.78,95.67333333,1,380.6666667
187.88,9.5,190717,7/20/2017 17:58,-84.39211333,33.76174333,763,7/20/2017 0:09,13.97,17.78,95.25,1,90
186.83,9.82,190717,7/20/2017 17:58,-84.39211,33.76169667,764,7/20/2017 0:09,12.7,17.78,91.44,1,1064.333333
185.93,9.65,190717,7/20/2017 17:58,-84.39211,33.76165167,765,7/20/2017 0:09,12.7,17.78,95.25,199.25,1
185.03,9.81,190717,7/20/2017 17:58,-84.39210667,33.761605,766,7/20/2017 0:09,12.7,17.78,89.74666667,1,1
183.98,10.09,190717,7/20/2017 17:58,-84.39209833,33.76155833,767,7/20/2017 0:09,13.335,17.78,92.075,1,70.75
183.07,9.64,190717,7/20/2017 17:58,-84.39209667,33.76151667,768,7/20/2017 0:09,13.335,17.78,95.25,1,1
182.15,10.19,190717,7/20/2017 17:58,-84.39208833,33.76147,769,7/20/2017 0:09,13.54666667,17.78,94.82666667,86.66666667,190.3333333
181.33,9.97,190717,7/20/2017 17:58,-84.39208667,33.761425,770,7/20/2017 0:09,13.54666667,17.78,93.98,698,1
179.43,9.49,190717,7/20/2017 17:58,-84.392085,33.76138333,771,7/20/2017 0:09,14.605,17.78,91.44,262.25,211.75
177.28,9.5,190717,7/20/2017 17:58,-84.39208167,33.76134,772,7/20/2017 0:09,14.39333333,17.78,90.59333333,266,230
176.76,9.94,190717,7/20/2017 17:58,-84.39207167,33.761295,773,7/20/2017 0:09,13.208,17.78,92.964,116.8,1
176.53,10.11,190717,7/20/2017 17:58,-84.392065,33.76125,774,7/20/2017 0:09,13.54666667,17.78,94.82666667,257.6666667,1325.333333
175.82,9.81,190717,7/20/2017 17:58,-84.39205833,33.761205,775,7/20/2017 0:09,12.7,17.78,89.74666667,1,504.3333333
