"course","speed","day","utc_time","lon","lat","seq","way","video_time","USRight","USLeft","USRear","LidarRight","LidarLeft","CO","SO","O3","NO","P10","P25"
0,0,190717,2017-07-21 17:45:05,0,0,1,"go",2017-07-20 23:56:27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,190717,2017-07-21 17:45:06,0,0,2,"go",2017-07-20 23:56:28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,190717,2017-07-21 17:45:07,0,0,3,"go",2017-07-20 23:56:29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,190717,2017-07-21 17:45:08,0,0,4,"go",2017-07-20 23:56:30,374.226666666667,193.04,314.113333333333,1297.33333333333,424.666666666667,NA,NA,NA,NA,NA,NA
0,0,190717,2017-07-21 17:45:09,0,0,5,"go",2017-07-20 23:56:31,433.07,246.38,278.765,1294.75,418.75,4095,4095,4095,4095,12.6,11.1
0,0,190717,2017-07-21 17:45:10,0,0,6,"go",2017-07-20 23:56:32,377.825,161.29,244.475,1298,420.5,4095,4095,4095,4095,12.6,11.1
0,0,190717,2017-07-21 17:45:11,0,0,7,"go",2017-07-20 23:56:33,374.65,291.465,208.915,1298.25,416.75,4095,4095,4095,4095,12.6,11.1
0,0,190717,2017-07-21 17:45:12,0,0,8,"go",2017-07-20 23:56:34,389.255,334.645,168.91,1300.25,413.25,4095,4095,4095,4095,12.5,11
0,0,190717,2017-07-21 17:45:13,0,0,9,"go",2017-07-20 23:56:35,376.555,346.71,440.69,1300.75,415.75,4095,4095,4095,4095,12.4,10.9
0,0,190717,2017-07-21 17:45:14,0,0,10,"go",2017-07-20 23:56:36,374.226666666667,386.08,553.72,1306.66666666667,417.333333333333,4095,4095,4095,4095,12.3,10.8
0,0,190717,2017-07-21 17:45:15,0,0,11,"go",2017-07-20 23:56:37,374.015,257.175,464.82,1300.5,413.75,4095,4095,4095,4095,12.5,10.8
0,0,190717,2017-07-21 17:45:16,0,0,12,"go",2017-07-20 23:56:38,374.65,297.815,424.18,1295.5,413.25,4095,4095,4095,4095,12.6,10.7
0,0,190717,2017-07-21 17:45:17,0,0,13,"go",2017-07-20 23:56:39,375.073333333333,346.286666666667,440.266666666667,1297,411,4095,4095,4095,4095,12.6,10.7
0,0,190717,2017-07-21 17:45:18,0,0,14,"go",2017-07-20 23:56:40,199.39,259.715,504.19,1302.5,408.75,4095,4095,4095,4095,12.6,10.8
0,0,190717,2017-07-21 17:45:19,0,0,15,"go",2017-07-20 23:56:41,173.99,276.86,502.285,1304,411.25,4095,4095,4095,4095,12.6,10.8
0,0,190717,2017-07-21 17:45:20,0,0,16,"go",2017-07-20 23:56:42,205.74,292.1,471.805,1298.25,410.5,4095,4095,4095,4095,12.6,10.8
0,0,190717,2017-07-21 17:45:21,0,0,17,"go",2017-07-20 23:56:43,237.913333333333,303.953333333333,481.753333333333,1302.33333333333,404.333333333333,4095,4095,4095,4095,12.6,10.8
0,0,190717,2017-07-21 17:45:22,0,0,18,"go",2017-07-20 23:56:44,262.466666666667,254.846666666667,484.293333333333,1301,414.333333333333,NA,NA,NA,NA,NA,NA
0,0,190717,2017-07-21 17:45:23,0,0,19,"go",2017-07-20 23:56:45,291.253333333333,155.786666666667,407.246666666667,1306.66666666667,414.333333333333,4095,4095,4095,4095,12.5,10.8
0,0,190717,2017-07-21 17:45:24,0,0,20,"go",2017-07-20 23:56:46,326.39,244.475,465.455,1300.75,408,4095,4095,4095,4095,12.5,10.8
0,0,190717,2017-07-21 17:45:25,0,0,21,"go",2017-07-20 23:56:47,367.665,240.03,461.645,1088.75,409.5,4095,4095,4095,4095,12.3,10.8
0,0,190717,2017-07-21 17:45:26,0,0,22,"go",2017-07-20 23:56:48,375.92,294.64,381,457.333333333333,404.333333333333,4095,4095,4095,4095,12.3,10.7
0,0,190717,2017-07-21 17:45:27,0,0,23,"go",2017-07-20 23:56:49,375.92,268.393333333333,407.246666666667,457.666666666667,402.666666666667,4095,4095,4095,4095,12.2,10.6
0,0,190717,2017-07-21 17:45:28,0,0,24,"go",2017-07-20 23:56:50,376.555,246.38,372.745,447.75,405,4095,4095,4095,4095,12.2,10.6
0,0,190717,2017-07-21 17:45:29,0,0,25,"go",2017-07-20 23:56:51,374.015,222.885,400.685,452.5,415.5,4095,4095,4095,4095,12.3,10.6
0,0,190717,2017-07-21 17:45:30,0,0,26,"go",2017-07-20 23:56:52,375.073333333333,287.02,366.606666666667,454,410.333333333333,NA,NA,NA,NA,NA,NA
0,0,190717,2017-07-21 17:45:31,0,0,27,"go",2017-07-20 23:56:53,376.766666666667,208.28,336.126666666667,459,409.666666666667,4095,4095,4095,4095,12.3,10.5
0,0,190717,2017-07-21 17:45:32,0,0,28,"go",2017-07-20 23:56:54,374.65,180.34,281.94,452,410.75,4095,4095,4095,4095,12.3,10.5
0,0,190717,2017-07-21 17:45:33,0,0,29,"go",2017-07-20 23:56:55,372.533333333333,340.36,270.086666666667,451.666666666667,413,4095,4095,4095,4095,12.2,10.4
0,0,190717,2017-07-21 17:45:34,0,0,30,"go",2017-07-20 23:56:56,374.015,294.64,224.79,453.5,411.5,4095,4095,4095,4095,12.1,10.3
0,0,190717,2017-07-21 17:45:35,0,0,31,"go",2017-07-20 23:56:57,375.92,318.135,191.135,453,410,4095,4095,4095,4095,12.2,10.3
0,0,190717,2017-07-21 17:45:36,0,0,32,"go",2017-07-20 23:56:58,375.073333333333,133.773333333333,160.866666666667,452,413.333333333333,4095,4095,4095,4095,12.2,10.3
0,0,190717,2017-07-21 17:45:37,0,0,33,"go",2017-07-20 23:56:59,374.65,323.85,441.96,667.5,417,4095,4095,4095,4095,12.3,10.3
0,0,190717,2017-07-21 17:45:38,0,0,34,"go",2017-07-20 23:57:00,375.92,290.406666666667,484.293333333333,1307.33333333333,419,NA,NA,NA,NA,NA,NA
0,0,190717,2017-07-21 17:45:39,0,0,35,"go",2017-07-20 23:57:01,374.65,208.915,527.685,1303.5,425.5,4095,4095,4095,4095,12.3,10.4
0,0,190717,2017-07-21 17:45:40,0,0,36,"go",2017-07-20 23:57:02,374.65,245.11,497.205,1299.75,432.75,4095,4095,4095,4095,12.4,10.4
0,0,190717,2017-07-21 17:45:41,0,0,37,"go",2017-07-20 23:57:03,374.226666666667,287.866666666667,475.826666666667,1300.33333333333,435,4095,4095,4095,4095,12.5,10.5
0,0,190717,2017-07-21 17:45:42,0,0,38,"go",2017-07-20 23:57:04,277.876,248.92,524.256,1298,445.4,4095,4095,4095,4095,12.4,10.4
0,0,190717,2017-07-21 17:45:43,0,0,39,"go",2017-07-20 23:57:05,164.253333333333,270.086666666667,550.333333333333,1293,446,4095,4095,4095,4095,12.4,10.4
0,0,190717,2017-07-21 17:45:44,0,0,40,"go",2017-07-20 23:57:06,192.024,304.8,560.832,1298.4,448,4095,4095,4095,4095,12.4,10.4
0,0,190717,2017-07-21 17:45:45,0,0,41,"go",2017-07-20 23:57:07,221.826666666667,270.933333333333,452.966666666667,1296,449.333333333333,4095,4095,4095,4095,12.5,10.5
0,0,190717,2017-07-21 17:45:46,0,0,42,"go",2017-07-20 23:57:08,247.226666666667,234.526666666667,558.8,1299,448,4095,4095,4095,4095,12.6,10.6
0,0,190717,2017-07-21 17:45:47,0,0,43,"go",2017-07-20 23:57:09,275.166666666667,267.546666666667,414.866666666667,1297.66666666667,445.333333333333,4095,4095,4095,4095,12.6,10.6
0,0,190717,2017-07-21 17:45:48,0,0,44,"go",2017-07-20 23:57:10,304.8,300.355,468.63,1296,447,4095,4095,4095,4095,12.6,10.5
0,0,190717,2017-07-21 17:45:49,0,0,45,"go",2017-07-20 23:57:11,333.586666666667,218.44,486.833333333333,1298,449.333333333333,NA,NA,NA,NA,NA,NA
0,0,190717,2017-07-21 17:45:50,0,0,46,"go",2017-07-20 23:57:12,363.855,184.785,481.33,1295.25,450.25,4095,4095,4095,4095,12.6,10.4
0,0,190717,2017-07-21 17:45:51,0,0,47,"go",2017-07-20 23:57:13,369.993333333333,170.18,472.44,1298,452.666666666667,4095,4095,4095,4095,12.6,10.4
0,0,190717,2017-07-21 17:45:52,0,0,48,"go",2017-07-20 23:57:14,372.11,231.14,438.15,1299.75,449,4095,4095,4095,4095,12.6,10.4
0,0,190717,2017-07-21 17:45:53,0,0,49,"go",2017-07-20 23:57:15,376.766666666667,308.186666666667,392.853333333333,1298.66666666667,448.666666666667,4095,4095,4095,4095,12.7,10.5
0,0,190717,2017-07-21 17:45:54,0,0,50,"go",2017-07-20 23:57:16,374.65,196.215,370.84,1299.75,393.75,4095,4095,4095,4095,12.6,10.3
0,0,190717,2017-07-21 17:45:55,0,0,51,"go",2017-07-20 23:57:17,372.745,299.085,340.995,1300.75,444.5,4095,4095,4095,4095,12.6,10.3
0,0,190717,2017-07-21 17:45:56,0,0,52,"go",2017-07-20 23:57:18,372.533333333333,304.8,279.4,1302.66666666667,446.333333333333,4095,4095,4095,4095,12.4,10.2
0,0,190717,2017-07-21 17:45:57,0,0,53,"go",2017-07-20 23:57:19,368.935,301.625,262.255,1288.75,462,4095,4095,4095,4095,12.2,10.2
0,0,190717,2017-07-21 17:45:58,0,0,54,"go",2017-07-20 23:57:20,364.066666666667,231.986666666667,225.213333333333,1273.33333333333,474.333333333333,NA,NA,NA,NA,NA,NA
0,0,190717,2017-07-21 17:45:59,0,0,55,"go",2017-07-20 23:57:21,363.22,280.035,229.87,1279.75,474.75,4095,4095,4095,4095,12,10.1
0,0,190717,2017-07-21 17:46:00,0,0,56,"go",2017-07-20 23:57:22,367.665,285.75,214.63,1287.5,468.5,4095,4095,4095,4095,12.1,10.1
0,0,190717,2017-07-21 17:46:01,0,0,57,"go",2017-07-20 23:57:23,369.993333333333,351.366666666667,186.266666666667,1287,458.333333333333,4095,4095,4095,4095,12.1,10.1
0,0,190717,2017-07-21 17:46:02,0,0,58,"go",2017-07-20 23:57:24,366.395,381.635,157.48,1281,475.75,4095,4095,4095,4095,12.1,10.1
0,0,190717,2017-07-21 17:46:03,0,0,59,"go",2017-07-20 23:57:25,367.453333333333,334.433333333333,129.54,1277.66666666667,477.333333333333,4095,4095,4095,4095,12.2,10.2
0,0,190717,2017-07-21 17:46:04,0,0,60,"go",2017-07-20 23:57:26,361.315,380.365,420.37,1276,478,4095,4095,4095,4095,12.2,10.2
0,0,190717,2017-07-21 17:46:05,0,0,61,"go",2017-07-20 23:57:27,364.913333333333,408.093333333333,493.606666666667,1275.66666666667,478.333333333333,4095,4095,4095,4095,12.3,10.3
0,0,190717,2017-07-21 17:46:06,0,0,62,"go",2017-07-20 23:57:28,366.395,379.73,384.81,1274.5,478,4095,4095,4095,4095,12.4,10.3
0,0,190717,2017-07-21 17:46:07,0,0,63,"go",2017-07-20 23:57:29,366.606666666667,381.846666666667,441.96,1279,477,NA,NA,NA,NA,NA,NA
0,0,190717,2017-07-21 17:46:08,0,0,64,"go",2017-07-20 23:57:30,264.16,370.205,360.045,1278.25,477.75,4095,4095,4095,4095,12.5,10.4
0,0,190717,2017-07-21 17:46:09,0,0,65,"go",2017-07-20 23:57:31,203.835,373.38,365.76,1273.25,476.75,4095,4095,4095,4095,12.5,10.4
0,0,190717,2017-07-21 17:46:10,0,0,66,"go",2017-07-20 23:57:32,190.5,300.566666666667,524.086666666667,1273.33333333333,477.666666666667,4095,4095,4095,4095,12.6,10.5
0,0,190717,2017-07-21 17:46:11,0,0,67,"go",2017-07-20 23:57:33,216.746666666667,369.993333333333,392.853333333333,1278.33333333333,477,4095,4095,4095,4095,12.6,10.5
0,0,190717,2017-07-21 17:46:12,0,0,68,"go",2017-07-20 23:57:34,243.205,340.36,422.91,1277.25,477.75,4095,4095,4095,4095,12.7,10.6
0,0,190717,2017-07-21 17:46:13,0,0,69,"go",2017-07-20 23:57:35,277.706666666667,301.413333333333,463.973333333333,1275,479.666666666667,4095,4095,4095,4095,12.7,10.6
0,0,190717,2017-07-21 17:46:14,0,0,70,"go",2017-07-20 23:57:36,307.975,363.22,410.21,1273.25,480,4095,4095,4095,4095,12.6,10.6
0,0,190717,2017-07-21 17:46:15,0,0,71,"go",2017-07-20 23:57:37,343.746666666667,344.593333333333,428.413333333333,1271,479,NA,NA,NA,NA,NA,NA
0,0,190717,2017-07-21 17:46:16,0,0,72,"go",2017-07-20 23:57:38,365.125,345.44,397.51,1270.75,478.5,4095,4095,4095,4095,12.4,10.6
0,0,190717,2017-07-21 17:46:17,0,0,73,"go",2017-07-20 23:57:39,366.395,324.485,408.305,1279.75,476.5,4095,4095,4095,4095,12.3,10.5
0,0,190717,2017-07-21 17:46:18,0,0,74,"go",2017-07-20 23:57:40,365.76,334.433333333333,325.966666666667,1273.66666666667,474.666666666667,4095,4095,4095,4095,12.2,10.5
0,0,190717,2017-07-21 17:46:19,0,0,75,"go",2017-07-20 23:57:41,367.03,365.76,340.36,1273.75,477,4095,4095,4095,4095,12.1,10.5
0,0,190717,2017-07-21 17:46:20,0,0,76,"go",2017-07-20 23:57:42,369.146666666667,353.906666666667,300.566666666667,1279,477.333333333333,4095,4095,4095,4095,12,10.4
0,0,190717,2017-07-21 17:46:21,0,0,77,"go",2017-07-20 23:57:43,366.395,347.98,325.755,1277,476.25,4095,4095,4095,4095,11.9,10.3
0,0,190717,2017-07-21 17:46:22,0,0,78,"go",2017-07-20 23:57:44,364.913333333333,300.566666666667,298.873333333333,1269.33333333333,477.666666666667,4095,4095,4095,4095,11.8,10.2
0,0,190717,2017-07-21 17:46:23,0,0,79,"go",2017-07-20 23:57:45,365.76,343.535,294.005,1275,477.5,4095,4095,4095,4095,11.8,10.1
0,0,190717,2017-07-21 17:46:24,0,0,80,"go",2017-07-20 23:57:46,367.453333333333,278.553333333333,283.633333333333,1273,476,NA,NA,NA,NA,NA,NA
0,0,190717,2017-07-21 17:46:25,0,0,81,"go",2017-07-20 23:57:47,368.935,338.455,243.205,1278.5,476,4095,4095,4095,4095,11.7,10.1
0,0,190717,2017-07-21 17:46:26,0,0,82,"go",2017-07-20 23:57:48,366.395,375.92,207.01,1278.5,476.5,4095,4095,4095,4095,11.7,10
0,0,190717,2017-07-21 17:46:27,0,0,83,"go",2017-07-20 23:57:49,368.3,305.646666666667,180.34,1278.66666666667,475.666666666667,4095,4095,4095,4095,11.6,10
0,0,190717,2017-07-21 17:46:28,0,0,84,"go",2017-07-20 23:57:50,368.935,266.065,209.55,1281.25,476,4095,4095,4095,4095,11.6,10
0,0,190717,2017-07-21 17:46:29,0,0,85,"go",2017-07-20 23:57:51,367.453333333333,307.34,565.573333333333,1278,479.666666666667,4095,4095,4095,4095,11.6,10
0,0,190717,2017-07-21 17:46:30,0,0,86,"go",2017-07-20 23:57:52,366.776,267.716,482.092,1274.6,477.4,4095,4095,4095,4095,11.4,9.9
0,0,190717,2017-07-21 17:46:31,0,0,87,"go",2017-07-20 23:57:53,366.606666666667,252.306666666667,567.266666666667,1280.33333333333,477.666666666667,4095,4095,4095,4095,11.3,9.8
0,0,190717,2017-07-21 17:46:32,0,0,88,"go",2017-07-20 23:57:54,365.76,270.51,567.055,1276,476,4095,4095,4095,4095,11.3,9.8
0,0,190717,2017-07-21 17:46:33,0,0,89,"go",2017-07-20 23:57:55,370.205,264.795,573.405,1276,476.25,4095,4095,4095,4095,11.3,9.8
0,0,190717,2017-07-21 17:46:34,0,0,90,"go",2017-07-20 23:57:56,211.666666666667,243.84,359.833333333333,1280.66666666667,474.666666666667,4095,4095,4095,4095,11.3,9.8
0,0,190717,2017-07-21 17:46:35,0,0,91,"go",2017-07-20 23:57:57,298.873333333333,340.36,557.106666666667,1282.33333333333,476.333333333333,NA,NA,NA,NA,NA,NA
0,0,190717,2017-07-21 17:46:36,0,0,92,"go",2017-07-20 23:57:58,178.435,198.12,481.33,1283,477,4095,4095,4095,4095,11.2,9.7
0,0,190717,2017-07-21 17:46:37,0,0,93,"go",2017-07-20 23:57:59,206.586666666667,336.973333333333,423.333333333333,1282.66666666667,476,4095,4095,4095,4095,11.1,9.7
0,0,190717,2017-07-21 17:46:38,0,0,94,"go",2017-07-20 23:58:00,233.68,322.58,342.9,1277,477.5,4095,4095,4095,4095,11,9.6
0,0,190717,2017-07-21 17:46:39,0,0,95,"go",2017-07-20 23:58:01,259.926666666667,255.693333333333,430.106666666667,1285,476.333333333333,4095,4095,4095,4095,11,9.6
0,0,190717,2017-07-21 17:46:40,0,0,96,"go",2017-07-20 23:58:02,290.83,271.78,381.635,1279,477.75,4095,4095,4095,4095,11,9.7
0,0,190717,2017-07-21 17:46:41,0,0,97,"go",2017-07-20 23:58:03,324.273333333333,333.586666666667,266.7,1277.33333333333,476,4095,4095,4095,4095,11,9.7
0,0,190717,2017-07-21 17:46:42,0,0,98,"go",2017-07-20 23:58:04,353.06,200.025,267.335,1276.25,476.25,4095,4095,4095,4095,11,9.7
0,0,190717,2017-07-21 17:46:43,0,0,99,"go",2017-07-20 23:58:05,369.993333333333,237.066666666667,247.226666666667,1281.33333333333,476.666666666667,NA,NA,NA,NA,NA,NA
0,0,190717,2017-07-21 17:46:44,0,0,100,"go",2017-07-20 23:58:06,369.57,284.48,244.475,1278.25,476.75,4095,4095,4095,4095,11.1,9.8
0,0,190717,2017-07-21 17:46:45,0,0,101,"go",2017-07-20 23:58:07,367.665,216.535,244.475,1281.25,476.75,4095,4095,4095,4095,10.9,9.7
0,0,190717,2017-07-21 17:46:46,0,0,102,"go",2017-07-20 23:58:08,369.146666666667,385.233333333333,217.593333333333,1283.33333333333,477,4095,4095,4095,4095,10.8,9.6
0,0,190717,2017-07-21 17:46:47,0,0,103,"go",2017-07-20 23:58:09,368.935,192.405,242.57,1280.75,479.5,4095,4095,4095,4095,10.7,9.6
0,0,190717,2017-07-21 17:46:48,0,0,104,"go",2017-07-20 23:58:10,370.84,273.473333333333,259.926666666667,1278,476,4095,4095,4095,4095,11,9.6
0,0,190717,2017-07-21 17:46:49,0,0,105,"go",2017-07-20 23:58:11,368.3,316.865,273.05,1284.25,478.5,4095,4095,4095,4095,11.5,9.6
0,0,190717,2017-07-21 17:46:50,0,0,106,"go",2017-07-20 23:58:12,365.76,307.34,309.033333333333,1278.66666666667,477.666666666667,4095,4095,4095,4095,11.4,9.5
0,0,190717,2017-07-21 17:46:51,0,0,107,"go",2017-07-20 23:58:13,365.76,241.935,267.97,1278.25,476.5,4095,4095,4095,4095,11.3,9.4
0,0,190717,2017-07-21 17:46:52,0,0,108,"go",2017-07-20 23:58:14,365.76,283.633333333333,211.666666666667,1280.66666666667,477,NA,NA,NA,NA,NA,NA
0,0,190717,2017-07-21 17:46:53,0,0,109,"go",2017-07-20 23:58:15,367.03,291.465,220.345,1279,476.5,4095,4095,4095,4095,11.3,9.3
0,0,190717,2017-07-21 17:46:54,0,0,110,"go",2017-07-20 23:58:16,370.205,346.71,189.23,1277.75,477,4095,4095,4095,4095,11.2,9.2
0,0,190717,2017-07-21 17:46:55,0,0,111,"go",2017-07-20 23:58:17,365.76,395.393333333333,154.94,1272.66666666667,478,4095,4095,4095,4095,11.1,9.2
0,0,190717,2017-07-21 17:46:56,0,0,112,"go",2017-07-20 23:58:18,368.935,282.575,188.595,1279,476.5,4095,4095,4095,4095,11.1,9.2
0,0,190717,2017-07-21 17:46:57,0,0,113,"go",2017-07-20 23:58:19,370.84,241.3,227.753333333333,1283,476.666666666667,4095,4095,4095,4095,11.2,9.2
0,0,190717,2017-07-21 17:46:58,0,0,114,"go",2017-07-20 23:58:20,288.925,273.05,238.76,974,432.75,4095,4095,4095,4095,11.5,9.3
0,0,190717,2017-07-21 17:46:59,0,0,115,"go",2017-07-20 23:58:21,378.46,239.606666666667,417.406666666667,1299.33333333333,429.666666666667,4095,4095,4095,4095,11.5,9.3
0,0,190717,2017-07-21 17:47:00,0,0,116,"go",2017-07-20 23:58:22,387.985,289.56,340.995,641,937.75,4095,4095,4095,4095,11.4,9.3
0,0,190717,2017-07-21 17:47:01,0,0,117,"go",2017-07-20 23:58:23,389.466666666667,331.046666666667,483.446666666667,424.333333333333,570.666666666667,NA,NA,NA,NA,NA,NA
0,0,190717,2017-07-21 17:47:02,0,0,118,"go",2017-07-20 23:58:24,200.66,382.905,210.82,1694,957.25,4095,4095,4095,4095,11.3,9.2
0,0,190717,2017-07-21 17:47:03,0,0,119,"go",2017-07-20 23:58:25,180.34,306.705,495.3,1247,661.5,4095,4095,4095,4095,11.4,9.3
0,0,190717,2017-07-21 17:47:04,0,0,120,"go",2017-07-20 23:58:26,209.126666666667,365.76,549.486666666667,522.666666666667,698.666666666667,4095,4095,4095,4095,11.4,9.3
0,0,190717,2017-07-21 17:47:05,0,0,121,"go",2017-07-20 23:58:27,239.395,421.64,586.105,269,584.75,4095,4095,4095,4095,11.5,9.3
0,0,190717,2017-07-21 17:47:06,0,0,122,"go",2017-07-20 23:58:28,263.313333333333,285.326666666667,475.826666666667,1211.33333333333,526.333333333333,4095,4095,4095,4095,11.4,9.2
0,0,190717,2017-07-21 17:47:07,0,0,123,"go",2017-07-20 23:58:29,293.793333333333,264.16,404.706666666667,488.333333333333,476.333333333333,4095,4095,4095,4095,11.3,9.2
0,0,190717,2017-07-21 17:47:08,0,0,124,"go",2017-07-20 23:58:30,325.12,294.005,278.765,379,593.75,4095,4095,4095,4095,11.2,9.2
0,0,190717,2017-07-21 17:47:09,0,0,125,"go",2017-07-20 23:58:31,353.906666666667,246.38,402.166666666667,531,516,NA,NA,NA,NA,NA,NA
0,0,190717,2017-07-21 17:47:10,0,0,126,"go",2017-07-20 23:58:32,384.81,214.63,390.525,693.25,380.5,4095,4095,4095,4095,11.2,9.2
0,0,190717,2017-07-21 17:47:11,0,0,127,"go",2017-07-20 23:58:33,419.735,286.385,344.805,897,502.75,4095,4095,4095,4095,11.1,9.1
0,0,190717,2017-07-21 17:47:12,0,0,128,"go",2017-07-20 23:58:34,302.895,344.805,349.25,423.75,400,4095,4095,4095,4095,11.1,9.2
0,0,190717,2017-07-21 17:47:13,0,0,129,"go",2017-07-20 23:58:35,105.833333333333,344.593333333333,316.653333333333,134.333333333333,97,4095,4095,4095,4095,11.1,9.2
0,0,190717,2017-07-21 17:47:14,0,0,130,"go",2017-07-20 23:58:36,418.465,186.055,355.6,1,273.25,4095,4095,4095,4095,11.1,9.3
0,0,190717,2017-07-21 17:47:15,0,0,131,"go",2017-07-20 23:58:37,534.67,230.505,342.265,251.5,337.25,4095,4095,4095,4095,11.2,9.3
0,0,190717,2017-07-21 17:47:16,0,0,132,"go",2017-07-20 23:58:38,519.853333333333,186.266666666667,308.186666666667,631.333333333333,225.666666666667,4095,4095,4095,4095,11.3,9.5
0,0,190717,2017-07-21 17:47:17,0,0,133,"go",2017-07-20 23:58:39,208.28,337.82,305.646666666667,302.666666666667,455.666666666667,4095,4095,4095,4095,11.3,9.5
0,0,190717,2017-07-21 17:47:18,0,0,134,"go",2017-07-20 23:58:40,573.193333333333,188.806666666667,291.253333333333,717,356,NA,NA,NA,NA,NA,NA
0,0,190717,2017-07-21 17:47:19,0,0,135,"go",2017-07-20 23:58:41,398.78,120.015,240.665,867.75,279.5,4095,4095,4095,4095,11.4,9.5
0,0,190717,2017-07-21 17:47:20,0,0,136,"go",2017-07-20 23:58:42,467.995,133.35,249.555,1001.75,278.5,4095,4095,4095,4095,11.4,9.5
0,0,190717,2017-07-21 17:47:21,0,0,137,"go",2017-07-20 23:58:43,300.566666666667,165.1,223.52,676.333333333333,598,4095,4095,4095,4095,11.4,9.5
0,0,190717,2017-07-21 17:47:22,0,0,138,"go",2017-07-20 23:58:44,503.555,177.165,210.82,628.25,473,4095,4095,4095,4095,11.4,9.6
0,0,190717,2017-07-21 17:47:23,0,0,139,"go",2017-07-20 23:58:45,355.6,198.12,190.5,781.333333333333,598,4095,4095,4095,4095,11.5,9.6
0,0,190717,2017-07-21 17:47:24,0,0,140,"go",2017-07-20 23:58:46,400.05,140.97,160.655,373.75,249.5,4095,4095,4095,4095,11.6,9.6
0,0,190717,2017-07-21 17:47:25,0,0,141,"go",2017-07-20 23:58:47,541.866666666667,187.113333333333,218.44,1,251.333333333333,4095,4095,4095,4095,11.7,9.6
0,0,190717,2017-07-21 17:47:26,0,0,142,"go",2017-07-20 23:58:48,558.8,215.265,470.535,591.25,589,4095,4095,4095,4095,11.9,9.7
0,0,190717,2017-07-21 17:47:27,0,0,143,"go",2017-07-20 23:58:49,619.76,233.045,451.485,593.25,936.75,4095,4095,4095,4095,12,9.8
0,0,190717,2017-07-21 17:47:28,0,0,144,"go",2017-07-20 23:58:50,622.3,287.866666666667,520.7,286,558.666666666667,NA,NA,NA,NA,NA,NA
0,0,190717,2017-07-21 17:47:29,0,0,145,"go",2017-07-20 23:58:51,639.445,253.365,551.815,837.25,330.25,4095,4095,4095,4095,12.1,9.9
0,0,190717,2017-07-21 17:47:30,0,0,146,"go",2017-07-20 23:58:52,641.773333333333,261.62,665.48,703,633.666666666667,4095,4095,4095,4095,12.1,9.9
0,0,190717,2017-07-21 17:47:31,0,0,147,"go",2017-07-20 23:58:53,492.125,303.53,335.28,741,1458.75,4095,4095,4095,4095,12.1,10
0,0,190717,2017-07-21 17:47:32,0,0,148,"go",2017-07-20 23:58:54,175.26,359.833333333333,298.026666666667,683,376.333333333333,4095,4095,4095,4095,12.2,10.1
0,0,190717,2017-07-21 17:47:33,0,0,149,"go",2017-07-20 23:58:55,204.47,278.765,435.61,944,996.75,4095,4095,4095,4095,12.1,10.1
0,0,190717,2017-07-21 17:47:34,0,0,150,"go",2017-07-20 23:58:56,234.526666666667,298.873333333333,459.74,422.333333333333,777.333333333333,4095,4095,4095,4095,12.1,10.1
0,0,190717,2017-07-21 17:47:35,0,0,151,"go",2017-07-20 23:58:57,302.26,565.573333333333,372.533333333333,778.666666666667,837.333333333333,NA,NA,NA,NA,NA,NA
0,0,190717,2017-07-21 17:47:36,0,0,152,"go",2017-07-20 23:58:58,321.564,301.752,439.928,1499.2,1172.2,4095,4095,4095,4095,12.15,10.2
0,0,190717,2017-07-21 17:47:37,0,0,153,"go",2017-07-20 23:58:59,328.506666666667,291.253333333333,392.853333333333,1511.66666666667,556.333333333333,NA,NA,NA,NA,NA,NA
0,0,190717,2017-07-21 17:47:38,0,0,154,"go",2017-07-20 23:59:00,331.47,227.965,346.075,799.5,1725,4095,4095,4095,4095,12.3,10.3
0,0,190717,2017-07-21 17:47:39,0,0,155,"go",2017-07-20 23:59:01,371.686666666667,157.48,506.306666666667,1,301.666666666667,4095,4095,4095,4095,12.3,10.2
0,0,190717,2017-07-21 17:47:40,0,0,156,"go",2017-07-20 23:59:02,370.205,145.415,391.795,430.5,358.75,4095,4095,4095,4095,12.3,10.2
0,0,190717,2017-07-21 17:47:41,0,0,157,"go",2017-07-20 23:59:03,328.506666666667,194.733333333333,451.273333333333,1250,344.333333333333,4095,4095,4095,4095,12.3,10.2
0,0,190717,2017-07-21 17:47:42,0,0,158,"go",2017-07-20 23:59:04,407.246666666667,203.2,364.066666666667,1062.33333333333,619.666666666667,4095,4095,4095,4095,12.2,10.1
0,0,190717,2017-07-21 17:47:43,0,0,159,"go",2017-07-20 23:59:05,442.806666666667,425.026666666667,299.72,1044,622.333333333333,NA,NA,NA,NA,NA,NA
0,0,190717,2017-07-21 17:47:44,0,0,160,"go",2017-07-20 23:59:06,419.1,255.905,379.095,870,223,4095,4095,4095,4095,12.2,10.1
0,0,190717,2017-07-21 17:47:45,0,0,161,"go",2017-07-20 23:59:07,340.36,211.455,334.01,435.5,432,4095,4095,4095,4095,12.2,10
0,0,190717,2017-07-21 17:47:46,0,0,162,"go",2017-07-20 23:59:08,227.33,186.69,269.875,76.75,338.25,4095,4095,4095,4095,12.1,10
