CO 852 SO 978 O3 746 NO 761 AA 0 CO2 847 SO2 493 O32 967 NO2 821 AA2 0 
CO 848 SO 951 O3 783 NO 814 AA 0 CO2 904 SO2 840 O32 728 NO2 894 AA2 0 
CO 846 SO 831 O3 887 NO 881 AA 0 CO2 1116 SO2 855 O32 826 NO2 876 AA2 0 
CO 845 SO 906 O3 859 NO 886 AA 0 CO2 994 SO2 819 O32 1315 NO2 884 AA2 0 
CO 839 SO 907 O3 809 NO 815 AA 0 CO2 957 SO2 633 O32 701 NO2 843 AA2 0 
CO 845 SO 955 O3 763 NO 769 AA 0 CO2 930 SO2 735 O32 803 NO2 771 AA2 0 
CO 846 SO 973 O3 790 NO 847 AA 0 CO2 929 SO2 709 O32 743 NO2 814 AA2 0 
CO 839 SO 973 O3 788 NO 806 AA 0 CO2 933 SO2 654 O32 887 NO2 838 AA2 0 
CO 850 SO 757 O3 940 NO 894 AA 0 CO2 858 SO2 781 O32 984 NO2 873 AA2 0 
CO 846 SO 832 O3 841 NO 844 AA 0 CO2 868 SO2 702 O32 904 NO2 851 AA2 0 
CO 830 SO 911 O3 781 NO 808 AA 0 CO2 915 SO2 686 O32 755 NO2 836 AA2 0 
CO 849 SO 901 O3 817 NO 812 AA 0 CO2 855 SO2 682 O32 844 NO2 807 AA2 0 
CO 846 SO 1035 O3 705 NO 769 AA 0 CO2 882 SO2 569 O32 834 NO2 811 AA2 0 
CO 853 SO 951 O3 796 NO 824 AA 0 CO2 893 SO2 531 O32 754 NO2 870 AA2 0 
CO 822 SO 927 O3 814 NO 832 AA 0 CO2 863 SO2 541 O32 746 NO2 833 AA2 0 
CO 844 SO 879 O3 866 NO 866 AA 0 CO2 910 SO2 744 O32 1101 NO2 874 AA2 0 
CO 849 SO 840 O3 841 NO 858 AA 0 CO2 893 SO2 642 O32 1109 NO2 908 AA2 0 
CO 818 SO 928 O3 800 NO 792 AA 0 CO2 970 SO2 281 O32 800 NO2 862 AA2 0 
CO 836 SO 968 O3 779 NO 806 AA 0 CO2 1072 SO2 701 O32 759 NO2 784 AA2 0 
CO 843 SO 919 O3 826 NO 823 AA 0 CO2 1020 SO2 1075 O32 848 NO2 878 AA2 0 
CO 839 SO 893 O3 829 NO 836 AA 0 CO2 1318 SO2 1696 O32 646 NO2 784 AA2 0 
CO 846 SO 896 O3 815 NO 825 AA 0 CO2 1372 SO2 1696 O32 979 NO2 846 AA2 0 
CO 846 SO 864 O3 847 NO 840 AA 0 CO2 1261 SO2 1695 O32 1402 NO2 901 AA2 0 
CO 850 SO 751 O3 897 NO 923 AA 0 CO2 861 SO2 1694 O32 1694 NO2 763 AA2 0 
CO 851 SO 793 O3 849 NO 841 AA 0 CO2 717 SO2 1694 O32 568 NO2 831 AA2 0 
CO 850 SO 795 O3 879 NO 908 AA 0 CO2 634 SO2 586 O32 810 NO2 881 AA2 0 
CO 849 SO 829 O3 848 NO 849 AA 0 CO2 741 SO2 187 O32 954 NO2 844 AA2 0 
CO 850 SO 846 O3 848 NO 840 AA 0 CO2 786 SO2 238 O32 804 NO2 838 AA2 0 
CO 855 SO 851 O3 846 NO 841 AA 0 CO2 717 SO2 288 O32 765 NO2 841 AA2 0 
CO 851 SO 886 O3 841 NO 830 AA 0 CO2 627 SO2 281 O32 1057 NO2 810 AA2 0 
CO 851 SO 881 O3 834 NO 834 AA 0 CO2 642 SO2 364 O32 963 NO2 843 AA2 0 
CO 844 SO 915 O3 827 NO 829 AA 0 CO2 688 SO2 309 O32 743 NO2 673 AA2 0 
CO 849 SO 936 O3 802 NO 789 AA 0 CO2 750 SO2 320 O32 801 NO2 821 AA2 0 
CO 862 SO 881 O3 852 NO 876 AA 0 CO2 816 SO2 444 O32 824 NO2 822 AA2 0 
CO 852 SO 808 O3 855 NO 845 AA 0 CO2 861 SO2 656 O32 663 NO2 1047 AA2 0 
CO 856 SO 932 O3 824 NO 824 AA 0 CO2 822 SO2 535 O32 770 NO2 794 AA2 0 
CO 847 SO 863 O3 845 NO 873 AA 0 CO2 819 SO2 399 O32 897 NO2 866 AA2 0 
CO 838 SO 896 O3 844 NO 776 AA 0 CO2 1023 SO2 95 O32 718 NO2 759 AA2 0 
CO 836 SO 993 O3 843 NO 819 AA 0 CO2 1247 SO2 1475 O32 708 NO2 927 AA2 0 
CO 843 SO 864 O3 840 NO 841 AA 0 CO2 1150 SO2 1694 O32 750 NO2 957 AA2 0 
CO 845 SO 852 O3 846 NO 844 AA 0 CO2 1174 SO2 1694 O32 698 NO2 896 AA2 0 
CO 848 SO 860 O3 846 NO 840 AA 0 CO2 1023 SO2 1693 O32 964 NO2 782 AA2 0 
CO 847 SO 902 O3 809 NO 810 AA 0 CO2 1047 SO2 1694 O32 892 NO2 720 AA2 0 
CO 850 SO 832 O3 842 NO 821 AA 0 CO2 812 SO2 1026 O32 1039 NO2 791 AA2 0 
CO 846 SO 1103 O3 847 NO 807 AA 0 CO2 783 SO2 0 O32 1045 NO2 771 AA2 0 
CO 848 SO 906 O3 846 NO 876 AA 0 CO2 609 SO2 357 O32 840 NO2 927 AA2 0 
CO 848 SO 903 O3 846 NO 783 AA 0 CO2 770 SO2 148 O32 811 NO2 757 AA2 0 
CO 848 SO 807 O3 846 NO 865 AA 0 CO2 710 SO2 282 O32 979 NO2 841 AA2 0 
CO 844 SO 884 O3 805 NO 795 AA 0 CO2 978 SO2 366 O32 628 NO2 974 AA2 0 
CO 844 SO 930 O3 801 NO 823 AA 0 CO2 991 SO2 1630 O32 785 NO2 887 AA2 0 
CO 845 SO 901 O3 811 NO 815 AA 0 CO2 971 SO2 1376 O32 596 NO2 881 AA2 0 
CO 848 SO 872 O3 835 NO 842 AA 0 CO2 942 SO2 1228 O32 878 NO2 840 AA2 0 
CO 849 SO 842 O3 847 NO 843 AA 0 CO2 761 SO2 693 O32 895 NO2 828 AA2 0 
CO 850 SO 853 O3 844 NO 845 AA 0 CO2 705 SO2 66 O32 828 NO2 846 AA2 0 
CO 849 SO 830 O3 863 NO 889 AA 0 CO2 732 SO2 0 O32 1135 NO2 920 AA2 0 
CO 850 SO 864 O3 838 NO 830 AA 0 CO2 753 SO2 147 O32 568 NO2 824 AA2 0 
CO 849 SO 876 O3 836 NO 834 AA 0 CO2 791 SO2 261 O32 969 NO2 819 AA2 0 
CO 849 SO 885 O3 833 NO 838 AA 0 CO2 812 SO2 442 O32 978 NO2 852 AA2 0 
CO 847 SO 890 O3 832 NO 831 AA 0 CO2 934 SO2 479 O32 767 NO2 802 AA2 0 
CO 849 SO 875 O3 839 NO 838 AA 0 CO2 873 SO2 531 O32 895 NO2 831 AA2 0 
CO 847 SO 882 O3 844 NO 830 AA 0 CO2 864 SO2 555 O32 899 NO2 845 AA2 0 
CO 848 SO 876 O3 845 NO 842 AA 0 CO2 860 SO2 574 O32 834 NO2 848 AA2 0 
CO 846 SO 946 O3 845 NO 801 AA 0 CO2 833 SO2 614 O32 764 NO2 815 AA2 0 
CO 847 SO 884 O3 845 NO 845 AA 0 CO2 805 SO2 557 O32 948 NO2 842 AA2 0 
CO 848 SO 864 O3 845 NO 842 AA 0 CO2 758 SO2 593 O32 832 NO2 843 AA2 0 
CO 847 SO 865 O3 845 NO 841 AA 0 CO2 694 SO2 653 O32 941 NO2 842 AA2 0 
CO 846 SO 873 O3 845 NO 838 AA 0 CO2 767 SO2 603 O32 864 NO2 842 AA2 0 
CO 847 SO 876 O3 845 NO 834 AA 0 CO2 802 SO2 630 O32 829 NO2 836 AA2 0 
CO 846 SO 890 O3 845 NO 825 AA 0 CO2 823 SO2 571 O32 816 NO2 830 AA2 0 
CO 846 SO 881 O3 845 NO 835 AA 0 CO2 837 SO2 615 O32 713 NO2 833 AA2 0 
CO 847 SO 887 O3 845 NO 831 AA 0 CO2 848 SO2 596 O32 742 NO2 837 AA2 0 
CO 846 SO 884 O3 845 NO 832 AA 0 CO2 864 SO2 597 O32 664 NO2 831 AA2 0 
CO 847 SO 882 O3 833 NO 836 AA 0 CO2 871 SO2 603 O32 669 NO2 835 AA2 0 
CO 846 SO 893 O3 845 NO 824 AA 0 CO2 867 SO2 601 O32 780 NO2 827 AA2 0 
CO 846 SO 880 O3 844 NO 836 AA 0 CO2 866 SO2 622 O32 842 NO2 833 AA2 0 
CO 847 SO 885 O3 797 NO 832 AA 0 CO2 853 SO2 628 O32 883 NO2 704 AA2 0 
CO 846 SO 881 O3 778 NO 832 AA 0 CO2 861 SO2 601 O32 832 NO2 821 AA2 0 
CO 846 SO 885 O3 831 NO 833 AA 0 CO2 953 SO2 629 O32 921 NO2 865 AA2 0 
CO 845 SO 887 O3 841 NO 827 AA 0 CO2 883 SO2 635 O32 845 NO2 831 AA2 0 
CO 846 SO 878 O3 842 NO 836 AA 0 CO2 780 SO2 630 O32 914 NO2 648 AA2 0 
CO 846 SO 882 O3 839 NO 834 AA 0 CO2 858 SO2 644 O32 880 NO2 654 AA2 0 
CO 846 SO 882 O3 839 NO 832 AA 0 CO2 761 SO2 645 O32 1071 NO2 928 AA2 0 
CO 845 SO 887 O3 841 NO 832 AA 0 CO2 757 SO2 629 O32 812 NO2 876 AA2 0 
CO 846 SO 887 O3 839 NO 831 AA 0 CO2 801 SO2 577 O32 677 NO2 690 AA2 0 
CO 846 SO 879 O3 836 NO 837 AA 0 CO2 831 SO2 653 O32 738 NO2 420 AA2 0 
CO 846 SO 880 O3 840 NO 836 AA 0 CO2 841 SO2 642 O32 837 NO2 829 AA2 0 
