"course","speed","day","time","lon","lat","seq","way","USRight","USLeft","USRear","LidarRight","LidarLeft","CO","SO","O3","NO","P10","P25"
189.8,3.96,200717,2017-07-21 00:11:24,-84.3849233333333,33.7723383333333,497,"first_ride",130.81,175.26,462.28,1023,4648.5,NA,NA,NA,NA,NA,NA
188.93,5.23,200717,2017-07-21 00:11:25,-84.3849233333333,33.7723183333333,498,"first_ride",173.99,275.59,391.795,166,1,4095,4095,4095,4095,11.4,9.6
188.26,5.25,200717,2017-07-21 00:11:26,-84.384925,33.7722933333333,499,"first_ride",183.515,394.97,389.89,173.75,1,4095,4095,4095,4095,11.4,9.7
187.19,5.63,200717,2017-07-21 00:11:27,-84.3849233333333,33.7722666666667,500,"first_ride",222.673333333333,399.626666666667,397.933333333333,119,1,4095,4095,4095,4095,11.5,9.7
184.87,7.05,200717,2017-07-21 00:11:28,-84.384925,33.7722366666667,501,"first_ride",119.888,267.716,418.084,49.2,1,4095,4095,4095,4095,11.5,9.7
189.94,8.2,200717,2017-07-21 00:11:29,-84.3849316666667,33.7722033333333,502,"first_ride",179.07,472.44,386.08,105,1,4095,4095,4095,4095,11.4,9.7
194.51,9.39,200717,2017-07-21 00:11:30,-84.3849416666667,33.7721633333333,503,"first_ride",157.48,334.645,356.87,96.75,1,4095,4095,4095,4095,11.4,9.7
193.63,8.55,200717,2017-07-21 00:11:31,-84.3849433333333,33.7721233333333,504,"first_ride",82.9733333333333,276.013333333333,396.24,109.333333333333,494,4095,4095,4095,4095,11.3,9.6
191.82,7.55,200717,2017-07-21 00:11:32,-84.384945,33.7720866666667,505,"first_ride",87.63,344.17,313.055,101.75,1019,4095,4095,4095,4095,11.3,9.6
190.1,5.74,200717,2017-07-21 00:11:33,-84.3849416666667,33.7720566666667,506,"first_ride",113.03,295.91,399.415,294.25,134.5,4095,4095,4095,4095,11.2,9.6
187.4,4.58,200717,2017-07-21 00:11:34,-84.3849383333333,33.772035,507,"first_ride",126.153333333333,400.473333333333,251.46,542.333333333333,1,NA,NA,NA,NA,NA,NA
184.22,3.99,200717,2017-07-21 00:11:35,-84.3849333333333,33.7720133333333,508,"first_ride",121.92,193.886666666667,450.426666666667,790.333333333333,205.333333333333,4095,4095,4095,4095,11.1,9.6
181.92,3.12,200717,2017-07-21 00:11:36,-84.3849283333333,33.7719966666667,509,"first_ride",125.095,222.885,365.125,796,55.75,4095,4095,4095,4095,10.9,9.7
178.49,2.12,200717,2017-07-21 00:11:37,-84.3849216666667,33.771985,510,"first_ride",100.33,373.38,332.105,423.25,1,4095,4095,4095,4095,10.9,9.7
166.67,0.96,200717,2017-07-21 00:11:38,-84.3849216666667,33.7719783333333,511,"first_ride",95.885,250.825,332.105,119,399.5,4095,4095,4095,4095,11,9.7
166.67,0.12,200717,2017-07-21 00:11:39,-84.3849233333333,33.7719766666667,512,"first_ride",121.92,115.146666666667,533.4,391.333333333333,583.333333333333,4095,4095,4095,4095,11,9.7
166.67,0.42,200717,2017-07-21 00:11:40,-84.3849266666667,33.7719766666667,513,"first_ride",156.633333333333,210.82,636.693333333333,686.333333333333,532.666666666667,4095,4095,4095,4095,11,9.7
166.67,0.43,200717,2017-07-21 00:11:41,-84.3849266666667,33.7719783333333,514,"first_ride",122.555,405.13,439.42,684.5,947.5,4095,4095,4095,4095,11.1,9.6
68.73,0.94,200717,2017-07-21 00:11:42,-84.384915,33.7719783333333,515,"first_ride",109.22,265.853333333333,596.9,695.333333333333,649,NA,NA,NA,NA,NA,NA
66.85,0.94,200717,2017-07-21 00:11:43,-84.3849033333333,33.7719833333333,516,"first_ride",143.764,157.48,594.868,690.2,165.8,4095,4095,4095,4095,11.25,9.7
66.33,0.91,200717,2017-07-21 00:11:44,-84.384895,33.7719866666667,517,"first_ride",110.066666666667,186.266666666667,651.086666666667,702.666666666667,211,NA,NA,NA,NA,NA,NA
65.77,1.58,200717,2017-07-21 00:11:45,-84.3848883333333,33.7719866666667,518,"first_ride",125.73,224.79,629.92,705,126.75,4095,4095,4095,4095,11.4,9.8
65.03,1.1,200717,2017-07-21 00:11:46,-84.384895,33.771985,519,"first_ride",127.846666666667,322.58,446.193333333333,740,809.333333333333,4095,4095,4095,4095,11.3,9.8
33.38,0.61,200717,2017-07-21 00:11:47,-84.3848983333333,33.771985,520,"first_ride",124.46,469.053333333333,615.526666666667,333.333333333333,631.666666666667,4095,4095,4095,4095,11.3,9.7
181.72,3.38,200717,2017-07-21 00:11:48,-84.3848966666667,33.77196,521,"first_ride",109.728,240.284,513.08,121,628.2,4095,4095,4095,4095,11.3,9.7
184.81,4.93,200717,2017-07-21 00:11:49,-84.3849,33.7719383333333,522,"first_ride",118.533333333333,328.506666666667,631.613333333333,139.333333333333,1410.66666666667,4095,4095,4095,4095,10.9,9.7
184.03,4.88,200717,2017-07-21 00:11:50,-84.3849033333333,33.771915,523,"first_ride",126.153333333333,201.506666666667,646.006666666667,139.333333333333,203.666666666667,4095,4095,4095,4095,10.7,9.6
183.8,5.33,200717,2017-07-21 00:11:51,-84.3849183333333,33.7718883333333,524,"first_ride",128.693333333333,175.26,564.726666666667,147.333333333333,189.333333333333,NA,NA,NA,NA,NA,NA
183.89,5.32,200717,2017-07-21 00:11:52,-84.3849316666667,33.7718616666667,525,"first_ride",120.65,135.255,520.065,128.25,199.25,4095,4095,4095,4095,10.7,9.6
182.57,5.27,200717,2017-07-21 00:11:53,-84.3849783333333,33.771825,526,"first_ride",125.095,183.515,475.615,103.25,195.25,4095,4095,4095,4095,10.7,9.6
183.4,4.99,200717,2017-07-21 00:11:54,-84.3849816666667,33.7718016666667,527,"first_ride",164.253333333333,176.953333333333,463.126666666667,149,250.666666666667,4095,4095,4095,4095,10.7,9.6
183.74,4.39,200717,2017-07-21 00:11:55,-84.384985,33.77178,528,"first_ride",116.205,184.15,437.515,1,341.5,4095,4095,4095,4095,10.7,9.6
184.61,4.01,200717,2017-07-21 00:11:56,-84.384985,33.7717633333333,529,"first_ride",120.226666666667,132.08,514.773333333333,137.666666666667,197.333333333333,4095,4095,4095,4095,10.6,9.5
184.34,3.2,200717,2017-07-21 00:11:57,-84.384985,33.7717516666667,530,"first_ride",111.125,158.115,450.85,1,201,4095,4095,4095,4095,10.5,9.5
184.97,3.25,200717,2017-07-21 00:11:58,-84.3849866666667,33.7717366666667,531,"first_ride",121.92,278.13,325.12,109,771,4095,4095,4095,4095,10.5,9.5
186.28,3.64,200717,2017-07-21 00:11:59,-84.38499,33.7717216666667,532,"first_ride",141.393333333333,256.54,279.4,153,774.333333333333,4095,4095,4095,4095,10.4,9.4
188.3,3.97,200717,2017-07-21 00:12:00,-84.3849933333333,33.7717033333333,533,"first_ride",149.86,265.006666666667,293.793333333333,207.333333333333,926.333333333333,NA,NA,NA,NA,NA,NA
182.62,4.64,200717,2017-07-21 00:12:01,-84.3849933333333,33.7716833333333,534,"first_ride",146.685,423.545,260.985,261,1218.25,4095,4095,4095,4095,10.3,9.4
177.26,4.98,200717,2017-07-21 00:12:02,-84.3849933333333,33.7716616666667,535,"first_ride",240.665,438.785,221.615,432.25,1617.25,4095,4095,4095,4095,10.4,9.4
180.53,5.27,200717,2017-07-21 00:12:03,-84.3849933333333,33.7716366666667,536,"first_ride",149.86,157.48,486.41,152.75,199.25,4095,4095,4095,4095,10.4,9.4
178.99,5.2,200717,2017-07-21 00:12:04,-84.384995,33.7716116666667,537,"first_ride",148.166666666667,164.253333333333,647.7,153,199,4095,4095,4095,4095,10.5,9.5
176.86,3.36,200717,2017-07-21 00:12:05,-84.3849933333333,33.7715933333333,538,"first_ride",148.166666666667,164.253333333333,469.9,360.333333333333,191.333333333333,4095,4095,4095,4095,10.5,9.5
175.28,2.71,200717,2017-07-21 00:12:06,-84.3849916666667,33.7715783333333,539,"first_ride",143.51,177.165,329.565,106.25,67.25,4095,4095,4095,4095,10.5,9.5
166.99,2.72,200717,2017-07-21 00:12:07,-84.38499,33.771565,540,"first_ride",175.26,271.78,427.566666666667,1,1,4095,4095,4095,4095,10.5,9.5
161.52,3,200717,2017-07-21 00:12:08,-84.3849866666667,33.77155,541,"first_ride",179.324,314.96,427.228,1154.6,338.6,4095,4095,4095,4095,10.5,9.5
161.71,2.58,200717,2017-07-21 00:12:09,-84.3849833333333,33.7715366666667,542,"first_ride",148.59,247.65,471.17,782.5,874.5,NA,NA,NA,NA,NA,NA
163.39,2.97,200717,2017-07-21 00:12:10,-84.3849816666667,33.7715233333333,543,"first_ride",128.905,185.42,528.955,68.5,97,4095,4095,4095,4095,10.5,9.5
166.39,3.39,200717,2017-07-21 00:12:11,-84.3849833333333,33.7715083333333,544,"first_ride",156.845,259.08,451.485,174.75,96.75,4095,4095,4095,4095,10.5,9.5
168.53,4.72,200717,2017-07-21 00:12:12,-84.38499,33.7714883333333,545,"first_ride",190.5,309.033333333333,591.82,412.666666666667,590,4095,4095,4095,4095,10.5,9.5
169.88,4.75,200717,2017-07-21 00:12:13,-84.3849933333333,33.7714683333333,546,"first_ride",167.64,305.435,542.29,383.25,438.75,4095,4095,4095,4095,10.6,9.6
171.75,5.7,200717,2017-07-21 00:12:14,-84.3849916666667,33.7714433333333,547,"first_ride",113.453333333333,243.84,411.48,1,1,4095,4095,4095,4095,10.6,9.6
173.27,7.4,200717,2017-07-21 00:12:15,-84.3849883333333,33.7714116666667,548,"first_ride",138.853333333333,254.846666666667,549.486666666667,327,80.3333333333333,4095,4095,4095,4095,10.7,9.7
174.44,8.7,200717,2017-07-21 00:12:16,-84.384985,33.7713666666667,549,"first_ride",107.95,189.23,586.105,419.5,189.5,4095,4095,4095,4095,10.7,9.7
175.55,8.68,200717,2017-07-21 00:12:17,-84.3849833333333,33.7713183333333,550,"first_ride",77.8933333333333,198.966666666667,413.173333333333,32.3333333333333,2592.66666666667,NA,NA,NA,NA,NA,NA
176.78,8.93,200717,2017-07-21 00:12:18,-84.38499,33.7712716666667,551,"first_ride",94.488,260.096,543.56,25.2,46,4095,4095,4095,4095,10.65,9.6
177.78,10.02,200717,2017-07-21 00:12:19,-84.385,33.7712283333333,552,"first_ride",94.8266666666667,180.34,528.32,574.333333333333,128.666666666667,NA,NA,NA,NA,NA,NA
178.55,10.81,200717,2017-07-21 00:12:20,-84.385025,33.771165,553,"first_ride",93.98,298.873333333333,629.073333333333,106.333333333333,1,4095,4095,4095,4095,10.7,9.6
179.29,11.49,200717,2017-07-21 00:12:21,-84.38504,33.7711066666667,554,"first_ride",109.22,457.835,452.755,325,677.5,4095,4095,4095,4095,10.7,9.6
181.01,11.76,200717,2017-07-21 00:12:22,-84.3850383333333,33.7710566666667,555,"first_ride",123.613333333333,418.253333333333,344.593333333333,1,481.333333333333,4095,4095,4095,4095,10.7,9.6
181.54,12.34,200717,2017-07-21 00:12:23,-84.385035,33.7710033333333,556,"first_ride",100.584,276.86,418.084,59.4,822.2,4095,4095,4095,4095,10.8,9.7
181.6,14.1,200717,2017-07-21 00:12:24,-84.3850366666667,33.7709466666667,557,"first_ride",96.52,273.05,513.08,1,1,4095,4095,4095,4095,10.8,9.7
186.17,13.52,200717,2017-07-21 00:12:25,-84.3850466666667,33.770895,558,"first_ride",106.68,487.68,464.82,1,727.25,4095,4095,4095,4095,10.8,9.7
185.35,13.57,200717,2017-07-21 00:12:26,-84.3850483333333,33.7708366666667,559,"first_ride",159.173333333333,424.18,392.006666666667,524.666666666667,126,NA,NA,NA,NA,NA,NA
184.7,13.61,200717,2017-07-21 00:12:27,-84.3850533333333,33.77078,560,"first_ride",135.255,225.425,464.82,791.75,341.5,4095,4095,4095,4095,10.9,9.7
182.27,13.13,200717,2017-07-21 00:12:28,-84.385065,33.770725,561,"first_ride",192.405,344.805,340.36,171.5,1,4095,4095,4095,4095,10.9,9.7
179.4,12.64,200717,2017-07-21 00:12:29,-84.3850733333333,33.7706683333333,562,"first_ride",151.553333333333,227.753333333333,341.206666666667,55,1,4095,4095,4095,4095,11,9.8
181.38,11.54,200717,2017-07-21 00:12:30,-84.38508,33.770615,563,"first_ride",182.88,307.34,429.26,134.666666666667,1,4095,4095,4095,4095,11,9.8
181.25,12.23,200717,2017-07-21 00:12:31,-84.3850916666667,33.7705616666667,564,"first_ride",86.36,227.33,273.05,96.25,54.75,4095,4095,4095,4095,11,9.8
181.68,12.6,200717,2017-07-21 00:12:32,-84.3850966666667,33.770505,565,"first_ride",104.775,179.705,250.825,104,105.25,4095,4095,4095,4095,11,9.8
182.37,12.27,200717,2017-07-21 00:12:33,-84.385095,33.7704466666667,566,"first_ride",131.445,302.895,336.55,271.25,1028.5,4095,4095,4095,4095,10.9,9.8
182.93,10.83,200717,2017-07-21 00:12:34,-84.3850933333333,33.7703916666667,567,"first_ride",105.41,234.95,294.64,117,1,NA,NA,NA,NA,NA,NA
182.49,11.54,200717,2017-07-21 00:12:35,-84.3850916666667,33.7703366666667,568,"first_ride",142.875,243.84,249.555,274.75,221.25,4095,4095,4095,4095,10.9,9.8
183.86,12.27,200717,2017-07-21 00:12:36,-84.3850966666667,33.7702833333333,569,"first_ride",113.665,234.95,273.685,95.25,206,4095,4095,4095,4095,10.8,9.7
184.32,10.09,200717,2017-07-21 00:12:37,-84.3851016666667,33.770235,570,"first_ride",101.6,149.013333333333,492.76,97.3333333333333,167.333333333333,4095,4095,4095,4095,10.9,9.8
184.51,10.15,200717,2017-07-21 00:12:38,-84.3851066666667,33.7701916666667,571,"first_ride",109.728,150.876,602.488,110.6,160.2,4095,4095,4095,4095,11,9.9
183.8,8.98,200717,2017-07-21 00:12:39,-84.3851066666667,33.77015,572,"first_ride",123.19,146.05,341.63,136,161,4095,4095,4095,4095,11.1,10
182.8,8.22,200717,2017-07-21 00:12:40,-84.3850983333333,33.7701116666667,573,"first_ride",118.745,154.94,501.015,116.75,562.5,4095,4095,4095,4095,11.1,10
181.58,7.47,200717,2017-07-21 00:12:41,-84.3850933333333,33.770075,574,"first_ride",103.293333333333,136.313333333333,644.313333333333,112,139,4095,4095,4095,4095,11.2,10.1
181.06,7.24,200717,2017-07-21 00:12:42,-84.3850866666667,33.77004,575,"first_ride",104.775,129.54,550.545,114.75,152,4095,4095,4095,4095,11.2,10.1
183,6.49,200717,2017-07-21 00:12:43,-84.3850833333333,33.7700083333333,576,"first_ride",96.52,130.556,500.888,108.4,148,4095,4095,4095,4095,11.2,10.1
182.4,5.37,200717,2017-07-21 00:12:44,-84.3850833333333,33.76998,577,"first_ride",105.41,148.59,679.45,117,493.5,NA,NA,NA,NA,NA,NA
179.56,4.29,200717,2017-07-21 00:12:45,-84.385085,33.7699583333333,578,"first_ride",110.49,488.95,495.3,135.75,373.25,4095,4095,4095,4095,11.2,10.1
178.42,3.55,200717,2017-07-21 00:12:46,-84.3850866666667,33.76994,579,"first_ride",113.03,111.76,448.945,695.5,138.25,4095,4095,4095,4095,11.3,10.2
177.09,3.27,200717,2017-07-21 00:12:47,-84.3850916666667,33.7699233333333,580,"first_ride",110.913333333333,108.373333333333,453.813333333333,538.333333333333,123,4095,4095,4095,4095,11.3,10.2
177.2,3.54,200717,2017-07-21 00:12:48,-84.3850916666667,33.76991,581,"first_ride",119.38,98.425,504.825,143.75,63.25,4095,4095,4095,4095,11.3,10.2
175.67,5.03,200717,2017-07-21 00:12:49,-84.3851033333333,33.76989,582,"first_ride",110.066666666667,120.226666666667,490.22,121.333333333333,1,4095,4095,4095,4095,11.3,10.2
175.08,3.05,200717,2017-07-21 00:12:50,-84.38511,33.7698733333333,583,"first_ride",203.2,102.446666666667,541.866666666667,172,1,4095,4095,4095,4095,11.3,10.2
174.74,0.04,200717,2017-07-21 00:12:51,-84.38514,33.769865,584,"first_ride",170.18,310.515,600.075,433.5,1,4095,4095,4095,4095,11.3,10.2
174.47,0.12,200717,2017-07-21 00:12:52,-84.3851483333333,33.7698716666667,585,"first_ride",137.16,196.426666666667,651.086666666667,507.333333333333,1,NA,NA,NA,NA,NA,NA
174.15,0.06,200717,2017-07-21 00:12:53,-84.38516,33.769875,586,"first_ride",108.712,128.016,425.196,1,1,4095,4095,4095,4095,11.4,10.25
174.15,0.09,200717,2017-07-21 00:12:54,-84.3851633333333,33.7698816666667,587,"first_ride",104.14,123.613333333333,432.646666666667,465.666666666667,1,NA,NA,NA,NA,NA,NA
174.15,0.05,200717,2017-07-21 00:12:55,-84.3851666666667,33.769885,588,"first_ride",107.526666666667,192.193333333333,496.146666666667,240,1,4095,4095,4095,4095,11.5,10.3
174.15,0.03,200717,2017-07-21 00:12:56,-84.3851683333333,33.7698833333333,589,"first_ride",109.22,111.76,544.406666666667,1,1,4095,4095,4095,4095,11.5,10.3
174.15,0.01,200717,2017-07-21 00:12:57,-84.38517,33.7698816666667,590,"first_ride",107.315,129.54,361.95,1,1,4095,4095,4095,4095,11.5,10.3
174.15,0.02,200717,2017-07-21 00:12:58,-84.38517,33.7698816666667,591,"first_ride",106.68,130.81,506.73,1,1,4095,4095,4095,4095,11.4,10.3
174.15,0.01,200717,2017-07-21 00:12:59,-84.3851683333333,33.7698816666667,592,"first_ride",106.68,112.606666666667,502.92,1,1,4095,4095,4095,4095,11.4,10.3
174.15,0.01,200717,2017-07-21 00:13:00,-84.3851683333333,33.7698816666667,593,"first_ride",106.68,109.855,478.155,73.5,1,4095,4095,4095,4095,11.4,10.3
174.15,0.03,200717,2017-07-21 00:13:01,-84.3851683333333,33.7698816666667,594,"first_ride",177.8,132.08,660.4,304,1,NA,NA,NA,NA,NA,NA
174.15,0.06,200717,2017-07-21 00:13:02,-84.3851683333333,33.76988,595,"first_ride",120.65,130.81,495.3,230,1,4095,4095,4095,4095,11.4,10.3
174.15,1.19,200717,2017-07-21 00:13:03,-84.3851716666667,33.7698783333333,596,"first_ride",106.68,140.97,462.28,231.25,1,4095,4095,4095,4095,11.3,10.2
206.16,4.88,200717,2017-07-21 00:13:04,-84.3851783333333,33.7698783333333,597,"first_ride",108.373333333333,122.766666666667,649.393333333333,465.333333333333,1,4095,4095,4095,4095,11.3,10.2
236.72,6.62,200717,2017-07-21 00:13:05,-84.385195,33.769865,598,"first_ride",110.913333333333,119.38,559.646666666667,465.666666666667,1,4095,4095,4095,4095,11.3,10.2
241.21,7.27,200717,2017-07-21 00:13:06,-84.3852216666667,33.7698583333333,599,"first_ride",203.2,130.386666666667,432.646666666667,686.666666666667,1,NA,NA,NA,NA,NA,NA
188.62,0.8,200717,2017-07-21 00:13:07,-84.385205,33.769875,600,"first_ride",104.775,112.395,527.685,533,1,4095,4095,4095,4095,11.3,10.2
188.62,0.46,200717,2017-07-21 00:13:08,-84.385195,33.7698833333333,601,"first_ride",143.51,113.03,605.79,1,1,4095,4095,4095,4095,11.3,10.2
187.77,0.7,200717,2017-07-21 00:13:09,-84.3851983333333,33.7698766666667,602,"first_ride",165.946666666667,131.233333333333,397.933333333333,233,1,4095,4095,4095,4095,11.3,10.2
61.66,1.32,200717,2017-07-21 00:13:10,-84.3851933333333,33.7698766666667,603,"first_ride",118.533333333333,138.853333333333,490.22,474.333333333333,1,4095,4095,4095,4095,11.4,10.3
62.33,1.16,200717,2017-07-21 00:13:11,-84.3851816666667,33.769875,604,"first_ride",110.49,127.635,569.595,171.75,1,4095,4095,4095,4095,11.3,10.2
60.67,2.12,200717,2017-07-21 00:13:12,-84.3851666666667,33.7698783333333,605,"first_ride",247.226666666667,142.24,427.566666666667,229.666666666667,1,4095,4095,4095,4095,11.3,10.2
56.18,3.27,200717,2017-07-21 00:13:13,-84.38516,33.7698916666667,606,"first_ride",140.208,131.064,453.644,194,1,4095,4095,4095,4095,11.2,10.1
55.4,5.33,200717,2017-07-21 00:13:14,-84.3851433333333,33.7699,607,"first_ride",247.65,132.08,468.63,157.5,1,NA,NA,NA,NA,NA,NA
52.16,2.49,200717,2017-07-21 00:13:15,-84.38513,33.7699066666667,608,"first_ride",180.975,130.175,502.92,355,1,4095,4095,4095,4095,11.2,10.1
2.19,1.25,200717,2017-07-21 00:13:16,-84.3851216666667,33.7699116666667,609,"first_ride",144.78,128.905,565.15,708.75,1,4095,4095,4095,4095,11.1,10
2.19,0.53,200717,2017-07-21 00:13:17,-84.3851183333333,33.7699116666667,610,"first_ride",156.633333333333,129.54,473.286666666667,711,1,4095,4095,4095,4095,11.2,10.1
2.19,0.51,200717,2017-07-21 00:13:18,-84.3851166666667,33.76991,611,"first_ride",181.61,137.795,565.785,699,1,4095,4095,4095,4095,11.2,10.1
2.19,0.53,200717,2017-07-21 00:13:19,-84.3851133333333,33.7699066666667,612,"first_ride",251.46,129.54,405.553333333333,460.666666666667,1,4095,4095,4095,4095,11.1,10.1
2.19,0.08,200717,2017-07-21 00:13:20,-84.38511,33.7699066666667,613,"first_ride",105.833333333333,141.393333333333,485.14,469.666666666667,1,4095,4095,4095,4095,11.1,10.1
2.19,0.13,200717,2017-07-21 00:13:21,-84.3851116666667,33.7699066666667,614,"first_ride",114.935,125.095,437.515,713.5,1,4095,4095,4095,4095,11,10
2.19,0.23,200717,2017-07-21 00:13:22,-84.3851116666667,33.7699066666667,615,"first_ride",201.506666666667,128.693333333333,388.62,470.666666666667,1,NA,NA,NA,NA,NA,NA
2.19,0.42,200717,2017-07-21 00:13:23,-84.3851116666667,33.7699083333333,616,"first_ride",250.444,120.396,490.728,421.6,1,4095,4095,4095,4095,11,10
222.63,1.93,200717,2017-07-21 00:13:24,-84.3851133333333,33.7699083333333,617,"first_ride",373.38,126.153333333333,435.186666666667,234.333333333333,1,NA,NA,NA,NA,NA,NA
223.98,5.55,200717,2017-07-21 00:13:25,-84.3851416666667,33.7699066666667,618,"first_ride",160.02,120.015,367.665,353.75,1,4095,4095,4095,4095,11,10
68.57,3.1,200717,2017-07-21 00:13:26,-84.38515,33.7699066666667,619,"first_ride",153.035,129.54,554.355,346.5,1,4095,4095,4095,4095,10.9,9.9
61.83,3.37,200717,2017-07-21 00:13:27,-84.3851833333333,33.7698966666667,620,"first_ride",157.48,106.68,546.946666666667,468,1,4095,4095,4095,4095,10.8,9.9
58.4,2.99,200717,2017-07-21 00:13:28,-84.3851883333333,33.7699016666667,621,"first_ride",250.444,127.508,346.456,422.4,1,4095,4095,4095,4095,10.7,9.8
56.43,1.36,200717,2017-07-21 00:13:29,-84.385185,33.7699066666667,622,"first_ride",248.92,129.54,499.11,1,1,4095,4095,4095,4095,10.7,9.8
54.74,0.8,200717,2017-07-21 00:13:30,-84.385185,33.76991,623,"first_ride",218.44,106.045,388.62,526.5,1,4095,4095,4095,4095,10.7,9.8
54.74,0.58,200717,2017-07-21 00:13:31,-84.3851833333333,33.7699133333333,624,"first_ride",322.58,129.54,480.906666666667,460.333333333333,1,4095,4095,4095,4095,10.8,9.8
54.74,0.18,200717,2017-07-21 00:13:32,-84.3851833333333,33.7699166666667,625,"first_ride",159.173333333333,103.293333333333,429.26,1,1,NA,NA,NA,NA,NA,NA
54.74,0.17,200717,2017-07-21 00:13:33,-84.3851816666667,33.7699183333333,626,"first_ride",263.144,138.176,439.42,1,1,4095,4095,4095,4095,10.8,9.8
54.74,0.44,200717,2017-07-21 00:13:34,-84.3851833333333,33.7699216666667,627,"first_ride",200.66,115.993333333333,445.346666666667,341.333333333333,962,NA,NA,NA,NA,NA,NA
54.74,0.34,200717,2017-07-21 00:13:35,-84.385185,33.76992,628,"first_ride",141.393333333333,132.08,488.526666666667,117.333333333333,1,4095,4095,4095,4095,10.8,9.8
54.74,0.25,200717,2017-07-21 00:13:36,-84.385185,33.7699183333333,629,"first_ride",184.15,132.08,427.355,334,1,4095,4095,4095,4095,10.7,9.7
54.74,0.2,200717,2017-07-21 00:13:37,-84.385185,33.7699166666667,630,"first_ride",248.073333333333,132.08,350.52,324.666666666667,1,4095,4095,4095,4095,10.5,9.6
54.74,0.35,200717,2017-07-21 00:13:38,-84.385185,33.7699166666667,631,"first_ride",183.896,132.588,325.628,149.8,1,4095,4095,4095,4095,10.4,9.5
54.74,0.48,200717,2017-07-21 00:13:39,-84.385185,33.769915,632,"first_ride",109.22,405.13,361.95,71.5,518.5,4095,4095,4095,4095,10.3,9.4
182.95,1.81,200717,2017-07-21 00:13:40,-84.3851866666667,33.7699133333333,633,"first_ride",174.625,314.325,556.895,138,442.5,4095,4095,4095,4095,10.3,9.4
183.22,2.04,200717,2017-07-21 00:13:41,-84.38519,33.769905,634,"first_ride",160.866666666667,234.526666666667,490.22,101.333333333333,600.666666666667,NA,NA,NA,NA,NA,NA
182.2,4.02,200717,2017-07-21 00:13:42,-84.3851933333333,33.7698833333333,635,"first_ride",241.3,238.76,554.99,132.75,196,4095,4095,4095,4095,10.3,9.4
190.88,6.52,200717,2017-07-21 00:13:43,-84.3851966666667,33.7698616666667,636,"first_ride",464.82,246.38,581.025,1,1,4095,4095,4095,4095,10.3,9.4
188.54,7.22,200717,2017-07-21 00:13:44,-84.3852033333333,33.7698316666667,637,"first_ride",591.82,268.393333333333,537.633333333333,1,66.3333333333333,4095,4095,4095,4095,10.3,9.4
186.22,8.13,200717,2017-07-21 00:13:45,-84.3852083333333,33.7697983333333,638,"first_ride",578.273333333333,148.166666666667,408.94,1,199.666666666667,4095,4095,4095,4095,10.3,9.4
186.08,9.01,200717,2017-07-21 00:13:46,-84.3852133333333,33.7697616666667,639,"first_ride",265.43,198.755,493.395,123.5,811.5,4095,4095,4095,4095,10.3,9.4
185.8,10.32,200717,2017-07-21 00:13:47,-84.385215,33.7697183333333,640,"first_ride",219.286666666667,278.553333333333,521.546666666667,1053.33333333333,1,4095,4095,4095,4095,10.4,9.5
184.46,10.77,200717,2017-07-21 00:13:48,-84.38522,33.76967,641,"first_ride",224.028,247.904,557.276,738,355.8,4095,4095,4095,4095,10.4,9.5
184.24,11.84,200717,2017-07-21 00:13:49,-84.385225,33.7696133333333,642,"first_ride",201.93,154.94,604.52,777,91.5,NA,NA,NA,NA,NA,NA
171.79,14.54,200717,2017-07-21 00:13:50,-84.38522,33.7695516666667,643,"first_ride",244.475,272.415,384.81,1121.5,122.75,4095,4095,4095,4095,10.4,9.5
154.25,17.42,200717,2017-07-21 00:13:51,-84.3851866666667,33.7694866666667,644,"first_ride",273.473333333333,386.08,568.113333333333,1113.33333333333,1317.33333333333,4095,4095,4095,4095,10.3,9.4
177.29,12.52,200717,2017-07-21 00:13:52,-84.385185,33.7694283333333,645,"first_ride",185.42,250.825,446.405,1043,1,4095,4095,4095,4095,10.3,9.4
175.2,12.78,200717,2017-07-21 00:13:53,-84.3851883333333,33.7693716666667,646,"first_ride",99.695,314.325,470.535,749.75,1,4095,4095,4095,4095,10.3,9.4
175.92,10.66,200717,2017-07-21 00:13:54,-84.3851883333333,33.76932,647,"first_ride",99.06,348.826666666667,470.746666666667,873,1,4095,4095,4095,4095,10.2,9.3
177.11,9.62,200717,2017-07-21 00:13:55,-84.385195,33.7692733333333,648,"first_ride",121.92,437.726666666667,448.733333333333,692,1,4095,4095,4095,4095,10.3,9.4
179.39,8.92,200717,2017-07-21 00:13:56,-84.3852083333333,33.7692316666667,649,"first_ride",106.045,165.1,457.835,616,167.25,4095,4095,4095,4095,10.3,9.4
181.67,8.97,200717,2017-07-21 00:13:57,-84.3852266666667,33.7691916666667,650,"first_ride",128.693333333333,209.973333333333,396.24,774.333333333333,515.666666666667,NA,NA,NA,NA,NA,NA
183.34,8.93,200717,2017-07-21 00:13:58,-84.385245,33.76915,651,"first_ride",166.116,396.748,382.524,348.2,1,4095,4095,4095,4095,10.3,9.4
185.65,9.32,200717,2017-07-21 00:13:59,-84.3852583333333,33.7691016666667,652,"first_ride",112.606666666667,284.48,308.186666666667,108,437.333333333333,NA,NA,NA,NA,NA,NA
187.02,9.78,200717,2017-07-21 00:14:00,-84.3852616666667,33.7690466666667,653,"first_ride",123.613333333333,337.82,277.706666666667,118.333333333333,585,4095,4095,4095,4095,10.4,9.4
