"","uv_index","oms_risk","pressure","altitude","temperature","humidity","timestamp","sensor","DateN","TimeN","sequenceTime"
"379",0.00133868807461113,"Low",NA,NA,NA,NA,230717011531,"ultraviolet","230717","011531",379
"380",0.00133868807461113,"Low",NA,NA,NA,NA,230717011533,"ultraviolet","230717","011533",380
"381",NA,NA,98068.25,274.6875,35.875,NA,230717011534,"pressure_temperature","230717","011534",381
"382",NA,NA,NA,NA,NA,66.8694915771484,230717011534,"humidity","230717","011534",382
"383",0.00133868807461113,"Low",NA,NA,NA,NA,230717011535,"ultraviolet","230717","011535",383
"384",0.00133868807461113,"Low",NA,NA,NA,NA,230717011537,"ultraviolet","230717","011537",384
"385",NA,NA,98073,274.25,35.9375,NA,230717011539,"pressure_temperature","230717","011539",385
"386",0.00133868807461113,"Low",NA,NA,NA,NA,230717011539,"ultraviolet","230717","011539",386
"387",NA,NA,NA,NA,NA,67.0285949707031,230717011539,"humidity","230717","011539",387
"388",0.00133868807461113,"Low",NA,NA,NA,NA,230717011541,"ultraviolet","230717","011541",388
"389",0.00133868807461113,"Low",NA,NA,NA,NA,230717011543,"ultraviolet","230717","011543",389
"390",NA,NA,98080.75,273.75,36,NA,230717011544,"pressure_temperature","230717","011544",390
"391",NA,NA,NA,NA,NA,66.9713668823242,230717011544,"humidity","230717","011544",391
"392",0.00133868807461113,"Low",NA,NA,NA,NA,230717011545,"ultraviolet","230717","011545",392
"393",0.00133868807461113,"Low",NA,NA,NA,NA,230717011547,"ultraviolet","230717","011547",393
"394",NA,NA,98092.25,272.875,36.0625,NA,230717011549,"pressure_temperature","230717","011549",394
"395",0.00133868807461113,"Low",NA,NA,NA,NA,230717011549,"ultraviolet","230717","011549",395
"396",NA,NA,NA,NA,NA,66.9406661987305,230717011549,"humidity","230717","011549",396
"397",0.00133868807461113,"Low",NA,NA,NA,NA,230717011551,"ultraviolet","230717","011551",397
"398",0.00133868807461113,"Low",NA,NA,NA,NA,230717011553,"ultraviolet","230717","011553",398
"399",NA,NA,98106.5,271.5,36.125,NA,230717011554,"pressure_temperature","230717","011554",399
"400",NA,NA,NA,NA,NA,66.8981018066406,230717011554,"humidity","230717","011554",400
"401",0.00133868807461113,"Low",NA,NA,NA,NA,230717011555,"ultraviolet","230717","011555",401
"402",0.00133868807461113,"Low",NA,NA,NA,NA,230717011557,"ultraviolet","230717","011557",402
"403",NA,NA,98119.25,270.625,36.1875,NA,230717011559,"pressure_temperature","230717","011559",403
"404",0.00133868807461113,"Low",NA,NA,NA,NA,230717011559,"ultraviolet","230717","011559",404
"405",NA,NA,NA,NA,NA,66.898796081543,230717011559,"humidity","230717","011559",405
"406",0.00133868807461113,"Low",NA,NA,NA,NA,230717011601,"ultraviolet","230717","011601",406
"407",0.00133868807461113,"Low",NA,NA,NA,NA,230717011603,"ultraviolet","230717","011603",407
"408",NA,NA,98142.75,268.5,36.1875,NA,230717011604,"pressure_temperature","230717","011604",408
"409",NA,NA,NA,NA,NA,66.8701858520508,230717011604,"humidity","230717","011604",409
"410",0.00133868807461113,"Low",NA,NA,NA,NA,230717011605,"ultraviolet","230717","011605",410
"411",0.00133868807461113,"Low",NA,NA,NA,NA,230717011607,"ultraviolet","230717","011607",411
"412",NA,NA,98184.75,264.8125,36.25,NA,230717011609,"pressure_temperature","230717","011609",412
"413",0.00133868807461113,"Low",NA,NA,NA,NA,230717011609,"ultraviolet","230717","011609",413
"414",NA,NA,NA,NA,NA,66.9371795654297,230717011609,"humidity","230717","011609",414
"415",0.00133868807461113,"Low",NA,NA,NA,NA,230717011611,"ultraviolet","230717","011611",415
"416",0.00133868807461113,"Low",NA,NA,NA,NA,230717011613,"ultraviolet","230717","011613",416
"417",NA,NA,98211.25,262.625,36.3125,NA,230717011614,"pressure_temperature","230717","011614",417
"418",NA,NA,NA,NA,NA,66.9197311401367,230717011614,"humidity","230717","011614",418
"419",0.00133868807461113,"Low",NA,NA,NA,NA,230717011615,"ultraviolet","230717","011615",419
"420",0.00133868807461113,"Low",NA,NA,NA,NA,230717011617,"ultraviolet","230717","011617",420
"421",NA,NA,98219.25,261.9375,36.375,NA,230717011619,"pressure_temperature","230717","011619",421
"422",0.00133868807461113,"Low",NA,NA,NA,NA,230717011619,"ultraviolet","230717","011619",422
"423",NA,NA,NA,NA,NA,66.8946075439453,230717011619,"humidity","230717","011619",423
"424",0.00133868807461113,"Low",NA,NA,NA,NA,230717011621,"ultraviolet","230717","011621",424
"425",0.00133868807461113,"Low",NA,NA,NA,NA,230717011623,"ultraviolet","230717","011623",425
"426",NA,NA,98227.25,260.9375,36.375,NA,230717011624,"pressure_temperature","230717","011624",426
"427",NA,NA,NA,NA,NA,66.9706726074219,230717011624,"humidity","230717","011624",427
"428",0.00133868807461113,"Low",NA,NA,NA,NA,230717011625,"ultraviolet","230717","011625",428
"429",0.00133868807461113,"Low",NA,NA,NA,NA,230717011627,"ultraviolet","230717","011627",429
"430",NA,NA,98224.25,261.1875,36.4375,NA,230717011629,"pressure_temperature","230717","011629",430
"431",0.00133868807461113,"Low",NA,NA,NA,NA,230717011629,"ultraviolet","230717","011629",431
"432",NA,NA,NA,NA,NA,66.9057769775391,230717011629,"humidity","230717","011629",432
"433",0.00133868807461113,"Low",NA,NA,NA,NA,230717011631,"ultraviolet","230717","011631",433
"434",0.00133868807461113,"Low",NA,NA,NA,NA,230717011633,"ultraviolet","230717","011633",434
"435",NA,NA,98214,262.25,36.5,NA,230717011634,"pressure_temperature","230717","011634",435
"436",NA,NA,NA,NA,NA,66.9811401367188,230717011634,"humidity","230717","011634",436
"437",0.00133868807461113,"Low",NA,NA,NA,NA,230717011635,"ultraviolet","230717","011635",437
"438",0.00133868807461113,"Low",NA,NA,NA,NA,230717011637,"ultraviolet","230717","011637",438
"439",NA,NA,98203,263.25,36.5625,NA,230717011639,"pressure_temperature","230717","011639",439
"440",0.00133868807461113,"Low",NA,NA,NA,NA,230717011639,"ultraviolet","230717","011639",440
"441",NA,NA,NA,NA,NA,66.9804458618164,230717011639,"humidity","230717","011639",441
"442",0.00133868807461113,"Low",NA,NA,NA,NA,230717011641,"ultraviolet","230717","011641",442
"443",0.00133868807461113,"Low",NA,NA,NA,NA,230717011643,"ultraviolet","230717","011643",443
"444",NA,NA,98194.75,263.9375,36.625,NA,230717011644,"pressure_temperature","230717","011644",444
"445",NA,NA,NA,NA,NA,66.8757705688477,230717011644,"humidity","230717","011644",445
"446",0.00133868807461113,"Low",NA,NA,NA,NA,230717011645,"ultraviolet","230717","011645",446
"447",0.00133868807461113,"Low",NA,NA,NA,NA,230717011647,"ultraviolet","230717","011647",447
"448",NA,NA,98183.5,264.5625,36.6875,NA,230717011649,"pressure_temperature","230717","011649",448
"449",0.00133868807461113,"Low",NA,NA,NA,NA,230717011649,"ultraviolet","230717","011649",449
"450",NA,NA,NA,NA,NA,67.0481338500977,230717011649,"humidity","230717","011649",450
"451",0.00133868807461113,"Low",NA,NA,NA,NA,230717011651,"ultraviolet","230717","011651",451
"452",0.00133868807461113,"Low",NA,NA,NA,NA,230717011653,"ultraviolet","230717","011653",452
"453",NA,NA,98176.25,265.375,36.75,NA,230717011654,"pressure_temperature","230717","011654",453
"454",NA,NA,NA,NA,NA,67.0153350830078,230717011654,"humidity","230717","011654",454
"455",0.00133868807461113,"Low",NA,NA,NA,NA,230717011655,"ultraviolet","230717","011655",455
"456",0.00133868807461113,"Low",NA,NA,NA,NA,230717011657,"ultraviolet","230717","011657",456
"457",NA,NA,98172.75,266.1875,36.8125,NA,230717011659,"pressure_temperature","230717","011659",457
"458",0.00133868807461113,"Low",NA,NA,NA,NA,230717011659,"ultraviolet","230717","011659",458
"459",NA,NA,NA,NA,NA,67.1172180175781,230717011659,"humidity","230717","011659",459
"460",0.00133868807461113,"Low",NA,NA,NA,NA,230717011701,"ultraviolet","230717","011701",460
"461",0.00133868807461113,"Low",NA,NA,NA,NA,230717011703,"ultraviolet","230717","011703",461
"462",NA,NA,98157.5,266.75,36.8125,NA,230717011704,"pressure_temperature","230717","011704",462
"463",NA,NA,NA,NA,NA,67.0558090209961,230717011704,"humidity","230717","011704",463
"464",0.00133868807461113,"Low",NA,NA,NA,NA,230717011705,"ultraviolet","230717","011705",464
"465",0.00133868807461113,"Low",NA,NA,NA,NA,230717011707,"ultraviolet","230717","011707",465
"466",NA,NA,98148.25,267.75,36.875,NA,230717011709,"pressure_temperature","230717","011709",466
"467",0.00133868807461113,"Low",NA,NA,NA,NA,230717011709,"ultraviolet","230717","011709",467
"468",NA,NA,NA,NA,NA,67.0746459960938,230717011709,"humidity","230717","011709",468
"469",0.00133868807461113,"Low",NA,NA,NA,NA,230717011711,"ultraviolet","230717","011711",469
"470",0.00133868807461113,"Low",NA,NA,NA,NA,230717011713,"ultraviolet","230717","011713",470
"471",NA,NA,98138.5,268.625,36.9375,NA,230717011714,"pressure_temperature","230717","011714",471
"472",NA,NA,NA,NA,NA,67.1562957763672,230717011714,"humidity","230717","011714",472
"473",0.00133868807461113,"Low",NA,NA,NA,NA,230717011715,"ultraviolet","230717","011715",473
"474",0.00133868807461113,"Low",NA,NA,NA,NA,230717011717,"ultraviolet","230717","011717",474
"475",NA,NA,98128.75,269.4375,37,NA,230717011719,"pressure_temperature","230717","011719",475
"476",0.00133868807461113,"Low",NA,NA,NA,NA,230717011719,"ultraviolet","230717","011719",476
"477",NA,NA,NA,NA,NA,67.0502243041992,230717011719,"humidity","230717","011719",477
"478",0.00133868807461113,"Low",NA,NA,NA,NA,230717011721,"ultraviolet","230717","011721",478
"479",0.00133868807461113,"Low",NA,NA,NA,NA,230717011723,"ultraviolet","230717","011723",479
"480",NA,NA,98119,270.0625,37.0625,NA,230717011724,"pressure_temperature","230717","011724",480
"481",NA,NA,NA,NA,NA,67.0181274414062,230717011724,"humidity","230717","011724",481
"482",0.00133868807461113,"Low",NA,NA,NA,NA,230717011725,"ultraviolet","230717","011725",482
"483",0.00133868807461113,"Low",NA,NA,NA,NA,230717011727,"ultraviolet","230717","011727",483
"484",NA,NA,98111,270.75,37.0625,NA,230717011729,"pressure_temperature","230717","011729",484
"485",0.00133868807461113,"Low",NA,NA,NA,NA,230717011729,"ultraviolet","230717","011729",485
"486",NA,NA,NA,NA,NA,67.0592956542969,230717011729,"humidity","230717","011729",486
"487",0.00133868807461113,"Low",NA,NA,NA,NA,230717011731,"ultraviolet","230717","011731",487
"488",0.00133868807461113,"Low",NA,NA,NA,NA,230717011733,"ultraviolet","230717","011733",488
"489",NA,NA,98104.25,271.6875,37.125,NA,230717011734,"pressure_temperature","230717","011734",489
"490",NA,NA,NA,NA,NA,67.1186141967773,230717011734,"humidity","230717","011734",490
"491",0.00133868807461113,"Low",NA,NA,NA,NA,230717011735,"ultraviolet","230717","011735",491
"492",0.00133868807461113,"Low",NA,NA,NA,NA,230717011737,"ultraviolet","230717","011737",492
"493",NA,NA,98092,272.75,37.1875,NA,230717011739,"pressure_temperature","230717","011739",493
"494",0.00133868807461113,"Low",NA,NA,NA,NA,230717011739,"ultraviolet","230717","011739",494
"495",NA,NA,NA,NA,NA,67.1318664550781,230717011739,"humidity","230717","011739",495
"496",0.00133868807461113,"Low",NA,NA,NA,NA,230717011741,"ultraviolet","230717","011741",496
"497",0.00133868807461113,"Low",NA,NA,NA,NA,230717011743,"ultraviolet","230717","011743",497
"498",NA,NA,98087,272.875,37.1875,NA,230717011744,"pressure_temperature","230717","011744",498
"499",NA,NA,NA,NA,NA,67.1730422973633,230717011744,"humidity","230717","011744",499
"500",0.00133868807461113,"Low",NA,NA,NA,NA,230717011745,"ultraviolet","230717","011745",500
"501",0.00133868807461113,"Low",NA,NA,NA,NA,230717011747,"ultraviolet","230717","011747",501
"502",NA,NA,98091,272.875,37.25,NA,230717011749,"pressure_temperature","230717","011749",502
"503",0.00133868807461113,"Low",NA,NA,NA,NA,230717011749,"ultraviolet","230717","011749",503
"504",NA,NA,NA,NA,NA,67.2672500610352,230717011749,"humidity","230717","011749",504
"505",0.00133868807461113,"Low",NA,NA,NA,NA,230717011751,"ultraviolet","230717","011751",505
"506",0.00133868807461113,"Low",NA,NA,NA,NA,230717011753,"ultraviolet","230717","011753",506
"507",NA,NA,98107.5,271.75,37.3125,NA,230717011754,"pressure_temperature","230717","011754",507
"508",NA,NA,NA,NA,NA,67.3014373779297,230717011754,"humidity","230717","011754",508
"509",0.00133868807461113,"Low",NA,NA,NA,NA,230717011755,"ultraviolet","230717","011755",509
"510",0.00133868807461113,"Low",NA,NA,NA,NA,230717011757,"ultraviolet","230717","011757",510
"511",NA,NA,98122,270.5625,37.3125,NA,230717011759,"pressure_temperature","230717","011759",511
"512",0.00133868807461113,"Low",NA,NA,NA,NA,230717011759,"ultraviolet","230717","011759",512
"513",NA,NA,NA,NA,NA,67.2944641113281,230717011759,"humidity","230717","011759",513
"514",0.00133868807461113,"Low",NA,NA,NA,NA,230717011801,"ultraviolet","230717","011801",514
"515",0.00133868807461113,"Low",NA,NA,NA,NA,230717011803,"ultraviolet","230717","011803",515
"516",NA,NA,98149.5,268.0625,37.375,NA,230717011804,"pressure_temperature","230717","011804",516
"517",NA,NA,NA,NA,NA,67.3188858032227,230717011804,"humidity","230717","011804",517
"518",0.00133868807461113,"Low",NA,NA,NA,NA,230717011805,"ultraviolet","230717","011805",518
"519",0.00133868807461113,"Low",NA,NA,NA,NA,230717011807,"ultraviolet","230717","011807",519
"520",NA,NA,98166.5,266.5625,37.375,NA,230717011809,"pressure_temperature","230717","011809",520
"521",0.00133868807461113,"Low",NA,NA,NA,NA,230717011809,"ultraviolet","230717","011809",521
"522",NA,NA,NA,NA,NA,67.4507751464844,230717011809,"humidity","230717","011809",522
"523",0.00133868807461113,"Low",NA,NA,NA,NA,230717011811,"ultraviolet","230717","011811",523
"524",0.00133868807461113,"Low",NA,NA,NA,NA,230717011813,"ultraviolet","230717","011813",524
"525",NA,NA,98186,265,37.4375,NA,230717011814,"pressure_temperature","230717","011814",525
"526",NA,NA,NA,NA,NA,67.2707366943359,230717011814,"humidity","230717","011814",526
"527",0.00133868807461113,"Low",NA,NA,NA,NA,230717011815,"ultraviolet","230717","011815",527
"528",0.00133868807461113,"Low",NA,NA,NA,NA,230717011817,"ultraviolet","230717","011817",528
"529",NA,NA,98202.25,263.5,37.4375,NA,230717011819,"pressure_temperature","230717","011819",529
"530",0.00133868807461113,"Low",NA,NA,NA,NA,230717011819,"ultraviolet","230717","011819",530
"531",NA,NA,NA,NA,NA,67.3105163574219,230717011819,"humidity","230717","011819",531
"532",0.00133868807461113,"Low",NA,NA,NA,NA,230717011821,"ultraviolet","230717","011821",532
"533",0.00133868807461113,"Low",NA,NA,NA,NA,230717011823,"ultraviolet","230717","011823",533
"534",NA,NA,98221.5,261.9375,37.5,NA,230717011824,"pressure_temperature","230717","011824",534
"535",NA,NA,NA,NA,NA,67.3077239990234,230717011824,"humidity","230717","011824",535
"536",0.00133868807461113,"Low",NA,NA,NA,NA,230717011825,"ultraviolet","230717","011825",536
"537",0.00133868807461113,"Low",NA,NA,NA,NA,230717011827,"ultraviolet","230717","011827",537
"538",NA,NA,98252.5,259.1875,37.5,NA,230717011829,"pressure_temperature","230717","011829",538
"539",0.00133868807461113,"Low",NA,NA,NA,NA,230717011829,"ultraviolet","230717","011829",539
"540",NA,NA,NA,NA,NA,67.2853927612305,230717011829,"humidity","230717","011829",540
"541",0.00133868807461113,"Low",NA,NA,NA,NA,230717011831,"ultraviolet","230717","011831",541
"542",0.00133868807461113,"Low",NA,NA,NA,NA,230717011833,"ultraviolet","230717","011833",542
"543",NA,NA,98298.25,255.25,37.5625,NA,230717011834,"pressure_temperature","230717","011834",543
"544",NA,NA,NA,NA,NA,67.1660614013672,230717011834,"humidity","230717","011834",544
"545",0.00133868807461113,"Low",NA,NA,NA,NA,230717011835,"ultraviolet","230717","011835",545
"546",0.00133868807461113,"Low",NA,NA,NA,NA,230717011837,"ultraviolet","230717","011837",546
"547",NA,NA,98324.5,252.875,37.5625,NA,230717011839,"pressure_temperature","230717","011839",547
"548",0.00133868807461113,"Low",NA,NA,NA,NA,230717011839,"ultraviolet","230717","011839",548
"549",NA,NA,NA,NA,NA,67.2177047729492,230717011839,"humidity","230717","011839",549
"550",0.00133868807461113,"Low",NA,NA,NA,NA,230717011841,"ultraviolet","230717","011841",550
"551",0.00133868807461113,"Low",NA,NA,NA,NA,230717011843,"ultraviolet","230717","011843",551
"552",NA,NA,98350.25,250.875,37.5625,NA,230717011844,"pressure_temperature","230717","011844",552
"553",NA,NA,NA,NA,NA,67.2030487060547,230717011844,"humidity","230717","011844",553
"554",0.00133868807461113,"Low",NA,NA,NA,NA,230717011845,"ultraviolet","230717","011845",554
"555",0.00133868807461113,"Low",NA,NA,NA,NA,230717011847,"ultraviolet","230717","011847",555
"556",NA,NA,98372.75,248.625,37.5625,NA,230717011849,"pressure_temperature","230717","011849",556
"557",0.00133868807461113,"Low",NA,NA,NA,NA,230717011849,"ultraviolet","230717","011849",557
"558",NA,NA,NA,NA,NA,67.0816268920898,230717011849,"humidity","230717","011849",558
"559",0.00133868807461113,"Low",NA,NA,NA,NA,230717011851,"ultraviolet","230717","011851",559
"560",0.00133868807461113,"Low",NA,NA,NA,NA,230717011853,"ultraviolet","230717","011853",560
"561",NA,NA,98388.5,247.25,37.625,NA,230717011854,"pressure_temperature","230717","011854",561
"562",NA,NA,NA,NA,NA,67.0858154296875,230717011854,"humidity","230717","011854",562
"563",0.00133868807461113,"Low",NA,NA,NA,NA,230717011855,"ultraviolet","230717","011855",563
"564",0.00133868807461113,"Low",NA,NA,NA,NA,230717011857,"ultraviolet","230717","011857",564
"565",NA,NA,98381.25,247.625,37.625,NA,230717011859,"pressure_temperature","230717","011859",565
"566",0.00133868807461113,"Low",NA,NA,NA,NA,230717011859,"ultraviolet","230717","011859",566
"567",NA,NA,NA,NA,NA,67.1186141967773,230717011859,"humidity","230717","011859",567
"568",0.00133868807461113,"Low",NA,NA,NA,NA,230717011901,"ultraviolet","230717","011901",568
"569",0.00133868807461113,"Low",NA,NA,NA,NA,230717011903,"ultraviolet","230717","011903",569
"570",NA,NA,98375.75,248.3125,37.6875,NA,230717011904,"pressure_temperature","230717","011904",570
"571",NA,NA,NA,NA,NA,67.0955810546875,230717011904,"humidity","230717","011904",571
"572",0.00133868807461113,"Low",NA,NA,NA,NA,230717011905,"ultraviolet","230717","011905",572
"573",0.00133868807461113,"Low",NA,NA,NA,NA,230717011907,"ultraviolet","230717","011907",573
"574",NA,NA,98375.75,248.25,37.6875,NA,230717011909,"pressure_temperature","230717","011909",574
"575",0.00133868807461113,"Low",NA,NA,NA,NA,230717011909,"ultraviolet","230717","011909",575
"576",NA,NA,NA,NA,NA,67.1186141967773,230717011909,"humidity","230717","011909",576
"577",0.00133868807461113,"Low",NA,NA,NA,NA,230717011911,"ultraviolet","230717","011911",577
"578",0.00133868807461113,"Low",NA,NA,NA,NA,230717011913,"ultraviolet","230717","011913",578
"579",NA,NA,98368.25,248.9375,37.75,NA,230717011914,"pressure_temperature","230717","011914",579
"580",NA,NA,NA,NA,NA,67.1381530761719,230717011914,"humidity","230717","011914",580
"581",0.00133868807461113,"Low",NA,NA,NA,NA,230717011915,"ultraviolet","230717","011915",581
"582",0.00133868807461113,"Low",NA,NA,NA,NA,230717011917,"ultraviolet","230717","011917",582
"583",NA,NA,98364.5,249.3125,37.75,NA,230717011919,"pressure_temperature","230717","011919",583
"584",0.00133868807461113,"Low",NA,NA,NA,NA,230717011919,"ultraviolet","230717","011919",584
"585",NA,NA,NA,NA,NA,67.1283798217773,230717011919,"humidity","230717","011919",585
"586",0.00133868807461113,"Low",NA,NA,NA,NA,230717011921,"ultraviolet","230717","011921",586
"587",0.00133868807461113,"Low",NA,NA,NA,NA,230717011923,"ultraviolet","230717","011923",587
"588",NA,NA,98364,249.375,37.75,NA,230717011924,"pressure_temperature","230717","011924",588
"589",NA,NA,NA,NA,NA,67.0858154296875,230717011924,"humidity","230717","011924",589
"590",0.00133868807461113,"Low",NA,NA,NA,NA,230717011925,"ultraviolet","230717","011925",590
"591",0.00133868807461113,"Low",NA,NA,NA,NA,230717011927,"ultraviolet","230717","011927",591
"592",NA,NA,98359.25,249.5625,37.75,NA,230717011929,"pressure_temperature","230717","011929",592
"593",0.00133868807461113,"Low",NA,NA,NA,NA,230717011929,"ultraviolet","230717","011929",593
"594",NA,NA,NA,NA,NA,67.1402435302734,230717011929,"humidity","230717","011929",594
"595",0.00133868807461113,"Low",NA,NA,NA,NA,230717011931,"ultraviolet","230717","011931",595
"596",0.00133868807461113,"Low",NA,NA,NA,NA,230717011933,"ultraviolet","230717","011933",596
"597",NA,NA,98358.75,249.8125,37.8125,NA,230717011934,"pressure_temperature","230717","011934",597
"598",NA,NA,NA,NA,NA,67.1416397094727,230717011934,"humidity","230717","011934",598
"599",0.00133868807461113,"Low",NA,NA,NA,NA,230717011935,"ultraviolet","230717","011935",599
"600",0.00133868807461113,"Low",NA,NA,NA,NA,230717011937,"ultraviolet","230717","011937",600
"601",NA,NA,98355.5,249.75,37.8125,NA,230717011939,"pressure_temperature","230717","011939",601
"602",0.00133868807461113,"Low",NA,NA,NA,NA,230717011939,"ultraviolet","230717","011939",602
"603",NA,NA,NA,NA,NA,67.2065353393555,230717011939,"humidity","230717","011939",603
"604",0.00133868807461113,"Low",NA,NA,NA,NA,230717011941,"ultraviolet","230717","011941",604
"605",0.00133868807461113,"Low",NA,NA,NA,NA,230717011943,"ultraviolet","230717","011943",605
"606",NA,NA,98356.25,250.25,37.875,NA,230717011944,"pressure_temperature","230717","011944",606
"607",NA,NA,NA,NA,NA,67.1786270141602,230717011944,"humidity","230717","011944",607
"608",0.00133868807461113,"Low",NA,NA,NA,NA,230717011945,"ultraviolet","230717","011945",608
"609",0.00133868807461113,"Low",NA,NA,NA,NA,230717011947,"ultraviolet","230717","011947",609
"610",NA,NA,98350,250.75,37.875,NA,230717011949,"pressure_temperature","230717","011949",610
"611",0.00133868807461113,"Low",NA,NA,NA,NA,230717011949,"ultraviolet","230717","011949",611
"612",NA,NA,NA,NA,NA,67.23095703125,230717011949,"humidity","230717","011949",612
"613",0.00133868807461113,"Low",NA,NA,NA,NA,230717011951,"ultraviolet","230717","011951",613
"614",0.00133868807461113,"Low",NA,NA,NA,NA,230717011953,"ultraviolet","230717","011953",614
"615",NA,NA,98351.5,250.5,37.875,NA,230717011954,"pressure_temperature","230717","011954",615
"616",NA,NA,NA,NA,NA,67.2463150024414,230717011954,"humidity","230717","011954",616
"617",0.00133868807461113,"Low",NA,NA,NA,NA,230717011955,"ultraviolet","230717","011955",617
"618",0.00133868807461113,"Low",NA,NA,NA,NA,230717011957,"ultraviolet","230717","011957",618
"619",NA,NA,98355.75,250.0625,37.875,NA,230717011959,"pressure_temperature","230717","011959",619
"620",0.00133868807461113,"Low",NA,NA,NA,NA,230717011959,"ultraviolet","230717","011959",620
"621",NA,NA,NA,NA,NA,67.2993469238281,230717011959,"humidity","230717","011959",621
"622",0.00133868807461113,"Low",NA,NA,NA,NA,230717012001,"ultraviolet","230717","012001",622
"623",0.00133868807461113,"Low",NA,NA,NA,NA,230717012003,"ultraviolet","230717","012003",623
"624",NA,NA,98373.25,248.8125,37.9375,NA,230717012004,"pressure_temperature","230717","012004",624
"625",NA,NA,NA,NA,NA,67.2616653442383,230717012004,"humidity","230717","012004",625
"626",0.00133868807461113,"Low",NA,NA,NA,NA,230717012005,"ultraviolet","230717","012005",626
"627",0.00133868807461113,"Low",NA,NA,NA,NA,230717012007,"ultraviolet","230717","012007",627
"628",NA,NA,98385.5,247.5,37.9375,NA,230717012009,"pressure_temperature","230717","012009",628
"629",0.00133868807461113,"Low",NA,NA,NA,NA,230717012009,"ultraviolet","230717","012009",629
"630",NA,NA,NA,NA,NA,67.3056259155273,230717012009,"humidity","230717","012009",630
"631",0.00133868807461113,"Low",NA,NA,NA,NA,230717012011,"ultraviolet","230717","012011",631
"632",0.00133868807461113,"Low",NA,NA,NA,NA,230717012013,"ultraviolet","230717","012013",632
"633",NA,NA,98393.75,247.125,38,NA,230717012014,"pressure_temperature","230717","012014",633
"634",NA,NA,NA,NA,NA,67.3279571533203,230717012014,"humidity","230717","012014",634
"635",0.00133868807461113,"Low",NA,NA,NA,NA,230717012015,"ultraviolet","230717","012015",635
"636",0.00133868807461113,"Low",NA,NA,NA,NA,230717012017,"ultraviolet","230717","012017",636
"637",NA,NA,98401,246.5,38,NA,230717012019,"pressure_temperature","230717","012019",637
"638",0.00133868807461113,"Low",NA,NA,NA,NA,230717012019,"ultraviolet","230717","012019",638
"639",NA,NA,NA,NA,NA,67.3447036743164,230717012019,"humidity","230717","012019",639
"640",0.00133868807461113,"Low",NA,NA,NA,NA,230717012021,"ultraviolet","230717","012021",640
"641",0.00133868807461113,"Low",NA,NA,NA,NA,230717012023,"ultraviolet","230717","012023",641
"642",NA,NA,98401.5,246.0625,38,NA,230717012024,"pressure_temperature","230717","012024",642
"643",NA,NA,NA,NA,NA,67.3105163574219,230717012024,"humidity","230717","012024",643
"644",0.00133868807461113,"Low",NA,NA,NA,NA,230717012025,"ultraviolet","230717","012025",644
"645",0.00133868807461113,"Low",NA,NA,NA,NA,230717012027,"ultraviolet","230717","012027",645
"646",NA,NA,98406,246.0625,38,NA,230717012029,"pressure_temperature","230717","012029",646
"647",0.00133868807461113,"Low",NA,NA,NA,NA,230717012029,"ultraviolet","230717","012029",647
"648",NA,NA,NA,NA,NA,67.3977432250977,230717012029,"humidity","230717","012029",648
"649",0.00133868807461113,"Low",NA,NA,NA,NA,230717012031,"ultraviolet","230717","012031",649
"650",0.00133868807461113,"Low",NA,NA,NA,NA,230717012033,"ultraviolet","230717","012033",650
"651",NA,NA,98406,245.9375,38.0625,NA,230717012034,"pressure_temperature","230717","012034",651
"652",NA,NA,NA,NA,NA,67.3893661499023,230717012034,"humidity","230717","012034",652
"653",0.00133868807461113,"Low",NA,NA,NA,NA,230717012035,"ultraviolet","230717","012035",653
"654",0.00133868807461113,"Low",NA,NA,NA,NA,230717012037,"ultraviolet","230717","012037",654
"655",NA,NA,98402.5,245.9375,38.0625,NA,230717012039,"pressure_temperature","230717","012039",655
"656",0.00133868807461113,"Low",NA,NA,NA,NA,230717012039,"ultraviolet","230717","012039",656
"657",NA,NA,NA,NA,NA,67.4368209838867,230717012039,"humidity","230717","012039",657
"658",0.00133868807461113,"Low",NA,NA,NA,NA,230717012041,"ultraviolet","230717","012041",658
"659",0.00133868807461113,"Low",NA,NA,NA,NA,230717012043,"ultraviolet","230717","012043",659
"660",NA,NA,98408.5,245.875,38.0625,NA,230717012044,"pressure_temperature","230717","012044",660
"661",NA,NA,NA,NA,NA,67.3949508666992,230717012044,"humidity","230717","012044",661
"662",0.00133868807461113,"Low",NA,NA,NA,NA,230717012045,"ultraviolet","230717","012045",662
"663",0.00133868807461113,"Low",NA,NA,NA,NA,230717012047,"ultraviolet","230717","012047",663
"664",NA,NA,98402.75,246.1875,38.125,NA,230717012049,"pressure_temperature","230717","012049",664
"665",0.00133868807461113,"Low",NA,NA,NA,NA,230717012049,"ultraviolet","230717","012049",665
"666",NA,NA,NA,NA,NA,67.4277496337891,230717012049,"humidity","230717","012049",666
"667",0.00133868807461113,"Low",NA,NA,NA,NA,230717012051,"ultraviolet","230717","012051",667
"668",0.00133868807461113,"Low",NA,NA,NA,NA,230717012053,"ultraviolet","230717","012053",668
"669",NA,NA,98402.5,246,38.125,NA,230717012054,"pressure_temperature","230717","012054",669
"670",NA,NA,NA,NA,NA,67.4738006591797,230717012054,"humidity","230717","012054",670
"671",0.00133868807461113,"Low",NA,NA,NA,NA,230717012055,"ultraviolet","230717","012055",671
