"","course","speed","day","utc_time","long","lat","Time","sequenceTime"
"485",358.66,8.91,"230717",11640,-84.3776483333333,33.7768066666667,NA,485
"486",358.54,9.26,"230717",11641,-84.3776516666667,33.776855,NA,486
"487",358.61,9.06,"230717",11642,-84.377655,33.7768966666667,NA,487
"488",1.44,8.65,"230717",11643,-84.3776566666667,33.7769333333333,NA,488
"489",0.45,8.35,"230717",11644,-84.3776583333333,33.7769716666667,NA,489
"490",1,9,"230717",11645,-84.3776616666667,33.7770116666667,NA,490
"491",1.15,8.99,"230717",11646,-84.3776633333333,33.77705,NA,491
"492",2.94,9.18,"230717",11647,-84.3776616666667,33.7770916666667,NA,492
"493",1.68,9.4,"230717",11648,-84.3776616666667,33.777135,NA,493
"494",357.87,9.43,"230717",11649,-84.3776633333333,33.7771783333333,NA,494
"495",3.92,8.22,"230717",11650,-84.37766,33.7772166666667,NA,495
"496",6.98,7.91,"230717",11651,-84.377655,33.7772533333333,NA,496
"497",5.43,7.61,"230717",11652,-84.3776483333333,33.7772866666667,NA,497
"498",6.55,6.76,"230717",11653,-84.3776433333333,33.77732,NA,498
"499",4.07,5.88,"230717",11654,-84.3776433333333,33.7773533333333,NA,499
"500",1.96,6.23,"230717",11655,-84.3776466666667,33.7774016666667,NA,500
"501",7.36,6.54,"230717",11656,-84.377645,33.777435,NA,501
"502",7.11,6.83,"230717",11657,-84.3776433333333,33.7774683333333,NA,502
"503",6.43,7.64,"230717",11658,-84.3776433333333,33.7775033333333,NA,503
"504",359.45,7.67,"230717",11659,-84.3776416666667,33.777535,NA,504
"505",3.13,7.39,"230717",11700,-84.3776433333333,33.7775666666667,NA,505
"506",2.03,7.41,"230717",11701,-84.3776433333333,33.7776033333333,NA,506
"507",1.13,7.2,"230717",11702,-84.3776433333333,33.7776383333333,NA,507
"508",357.97,7.39,"230717",11703,-84.3776433333333,33.7776733333333,NA,508
"509",1.23,7.99,"230717",11704,-84.3776433333333,33.7777133333333,NA,509
"510",0.87,7.79,"230717",11705,-84.3776416666667,33.7777483333333,NA,510
"511",2.72,7.48,"230717",11706,-84.3776333333333,33.7777916666667,NA,511
"512",3.31,7.46,"230717",11707,-84.3776266666667,33.7778183333333,NA,512
"513",3.72,7.28,"230717",11708,-84.3776216666667,33.777855,NA,513
"514",2.61,7.32,"230717",11709,-84.37762,33.77789,NA,514
"515",357.08,8.18,"230717",11710,-84.3776216666667,33.77793,NA,515
"516",359.1,7.66,"230717",11711,-84.3776233333333,33.7779733333333,NA,516
"517",1.91,7.38,"230717",11712,-84.3776266666667,33.778015,NA,517
"518",2.25,7.75,"230717",11713,-84.3776266666667,33.7780533333333,NA,518
"519",1.49,8.04,"230717",11714,-84.3776266666667,33.7780966666667,NA,519
"520",357.99,6.69,"230717",11715,-84.3776283333333,33.7781333333333,NA,520
"521",358.11,6.71,"230717",11716,-84.3776316666667,33.7781683333333,NA,521
"522",357.96,6.35,"230717",11717,-84.3776333333333,33.778205,NA,522
"523",355.09,6.43,"230717",11718,-84.3776383333333,33.7782383333333,NA,523
"524",354.19,6.07,"230717",11719,-84.3776466666667,33.7782716666667,NA,524
"525",359.8,6.1,"230717",11720,-84.3776516666667,33.778305,NA,525
"526",2.92,6.54,"230717",11721,-84.3776533333333,33.7783366666667,NA,526
"527",9.02,6.25,"230717",11722,-84.37765,33.7783683333333,NA,527
"528",5.89,6.46,"230717",11723,-84.3776466666667,33.7784066666667,NA,528
"529",5.22,7.53,"230717",11724,-84.3776433333333,33.7784466666667,NA,529
"530",2.61,7.56,"230717",11725,-84.3776433333333,33.778485,NA,530
"531",358.6,7.15,"230717",11726,-84.377645,33.7785216666667,NA,531
"532",2.25,7.2,"230717",11727,-84.377645,33.7785616666667,NA,532
"533",1.17,7.91,"230717",11728,-84.3776466666667,33.778605,NA,533
"534",358.12,8.42,"230717",11729,-84.3776483333333,33.7786483333333,NA,534
"535",358.51,7.95,"230717",11730,-84.37765,33.7786883333333,NA,535
"536",0.25,7.63,"230717",11731,-84.3776516666667,33.7787266666667,NA,536
"537",358.91,7.62,"230717",11732,-84.3776533333333,33.778765,NA,537
"538",359.24,7.38,"230717",11733,-84.3776533333333,33.7788016666667,NA,538
"539",359.61,6.89,"230717",11734,-84.377655,33.77884,NA,539
"540",4.42,7.62,"230717",11735,-84.377655,33.7788766666667,NA,540
"541",3.11,7.93,"230717",11736,-84.3776516666667,33.778915,NA,541
"542",4.45,7.75,"230717",11737,-84.3776433333333,33.77896,NA,542
"543",4.04,7.81,"230717",11738,-84.377635,33.7789983333333,NA,543
"544",358.63,8.08,"230717",11739,-84.3776316666667,33.7790366666667,NA,544
"545",358.39,7.81,"230717",11740,-84.3776266666667,33.779075,NA,545
"546",0,7.8,"230717",11741,-84.3776283333333,33.7791133333333,NA,546
"547",355.9,7.76,"230717",11742,-84.3776316666667,33.7791516666667,NA,547
"548",358.62,7.76,"230717",11743,-84.377635,33.77919,NA,548
"549",359.41,6.67,"230717",11744,-84.3776383333333,33.7792216666667,NA,549
"550",358.52,6.07,"230717",11745,-84.3776416666667,33.77925,NA,550
"551",3.85,6.32,"230717",11746,-84.3776416666667,33.77928,NA,551
"552",1.91,6.61,"230717",11747,-84.3776416666667,33.7793166666667,NA,552
"553",357.18,6.56,"230717",11748,-84.3776466666667,33.77935,NA,553
"554",5.87,7.56,"230717",11749,-84.377645,33.779385,NA,554
"555",21.76,7.62,"230717",11750,-84.3776333333333,33.7794216666667,NA,555
"556",35.13,8.12,"230717",11751,-84.37761,33.779455,NA,556
"557",57.61,8.86,"230717",11752,-84.37757,33.7794783333333,NA,557
"558",71.68,10.07,"230717",11753,-84.3775166666667,33.7794916666667,NA,558
"559",86.14,10.01,"230717",11754,-84.3774583333333,33.7794966666667,NA,559
"560",91.44,9.59,"230717",11755,-84.377405,33.7794966666667,NA,560
"561",91.43,9.99,"230717",11756,-84.3773483333333,33.7794966666667,NA,561
"562",91.77,10.49,"230717",11757,-84.3772883333333,33.7794933333333,NA,562
"563",91.79,10.45,"230717",11758,-84.3772316666667,33.7794933333333,NA,563
"564",92.02,11.57,"230717",11759,-84.3771633333333,33.7794916666667,NA,564
"565",88.95,12.52,"230717",11800,-84.3770933333333,33.7794916666667,NA,565
"566",89.25,12.84,"230717",11801,-84.3770183333333,33.7794933333333,NA,566
"567",88.93,12.8,"230717",11802,-84.3769466666667,33.779495,NA,567
"568",89.66,12.24,"230717",11803,-84.3768783333333,33.779495,NA,568
"569",89.77,12.08,"230717",11804,-84.3768066666667,33.7795016666667,NA,569
"570",89.69,13.6,"230717",11805,-84.37673,33.779505,NA,570
"571",89.82,14.23,"230717",11806,-84.3766416666667,33.7795083333333,NA,571
"572",91.35,13.71,"230717",11807,-84.3765583333333,33.7795066666667,NA,572
"573",92.19,12.89,"230717",11808,-84.376465,33.7795266666667,NA,573
"574",92.84,11.86,"230717",11809,-84.3763916666667,33.7795266666667,NA,574
"575",93.61,11.62,"230717",11810,-84.37632,33.779525,NA,575
"576",92.95,12.95,"230717",11811,-84.376245,33.7795233333333,NA,576
"577",92.08,13.66,"230717",11812,-84.3761666666667,33.7795283333333,NA,577
"578",91.05,14.14,"230717",11813,-84.3760783333333,33.77953,NA,578
"579",91.1,13.97,"230717",11814,-84.3759966666667,33.7795316666667,NA,579
"580",91.35,14.26,"230717",11815,-84.375915,33.779525,NA,580
"581",92.11,13.88,"230717",11816,-84.375835,33.7795216666667,NA,581
"582",92.15,14.18,"230717",11817,-84.375755,33.7795166666667,NA,582
"583",91.93,13.6,"230717",11818,-84.375675,33.7795183333333,NA,583
"584",92.05,13.55,"230717",11819,-84.3756,33.779515,NA,584
"585",92.28,13.04,"230717",11820,-84.3755266666667,33.7795083333333,NA,585
"586",93.97,11.88,"230717",11821,-84.3754616666667,33.7795033333333,NA,586
"587",89.98,12.19,"230717",11822,-84.3753933333333,33.779505,NA,587
"588",89.09,11.79,"230717",11823,-84.3753283333333,33.7795083333333,NA,588
"589",88.63,11.24,"230717",11824,-84.375265,33.7795133333333,NA,589
"590",81.05,11.19,"230717",11825,-84.3752033333333,33.779525,NA,590
"591",82.28,11.42,"230717",11826,-84.3751366666667,33.7795333333333,NA,591
"592",82.82,12.33,"230717",11827,-84.3750683333333,33.7795366666667,NA,592
"593",83.35,13.36,"230717",11828,-84.3749933333333,33.7795383333333,NA,593
"594",83.93,13.91,"230717",11829,-84.3749133333333,33.7795416666667,NA,594
"595",84.65,14.24,"230717",11830,-84.37483,33.7795433333333,NA,595
"596",85.21,15.07,"230717",11831,-84.37474,33.7795383333333,NA,596
"597",85.93,15.12,"230717",11832,-84.3746466666667,33.7795316666667,NA,597
"598",86.76,15.5,"230717",11833,-84.3745583333333,33.779525,NA,598
"599",87.45,15.24,"230717",11834,-84.3744733333333,33.77952,NA,599
"600",89.57,15.71,"230717",11835,-84.374385,33.7795183333333,NA,600
"601",90.92,15.95,"230717",11836,-84.3742933333333,33.7795133333333,NA,601
"602",91.38,14.48,"230717",11837,-84.3742083333333,33.7795133333333,NA,602
"603",90.54,12.28,"230717",11838,-84.3741383333333,33.77952,NA,603
"604",89.06,13.14,"230717",11839,-84.3740466666667,33.77953,NA,604
"605",91.71,14.13,"230717",11840,-84.3739583333333,33.779535,NA,605
"606",90.53,14.14,"230717",11841,-84.3738733333333,33.7795316666667,NA,606
"607",89.51,15.43,"230717",11842,-84.373785,33.7795333333333,NA,607
"608",88.38,15.84,"230717",11843,-84.3736933333333,33.7795333333333,NA,608
"609",88.46,16.43,"230717",11844,-84.3736,33.779535,NA,609
"610",90.67,15.97,"230717",11845,-84.3735066666667,33.779535,NA,610
"611",90.31,15.18,"230717",11846,-84.37342,33.7795283333333,NA,611
"612",91.12,14.33,"230717",11847,-84.37334,33.77952,NA,612
"613",91.98,12.94,"230717",11848,-84.3732666666667,33.7795133333333,NA,613
"614",93.16,12.18,"230717",11849,-84.3731983333333,33.7795083333333,NA,614
"615",87.79,10.26,"230717",11850,-84.3731333333333,33.77951,NA,615
"616",89.79,9.73,"230717",11851,-84.373075,33.77951,NA,616
"617",88.65,9.7,"230717",11852,-84.37302,33.7795116666667,NA,617
"618",74.6,9.29,"230717",11853,-84.3729716666667,33.7795216666667,NA,618
"619",62.85,7.69,"230717",11854,-84.3729216666667,33.7795333333333,NA,619
"620",39.18,6.52,"230717",11855,-84.3728883333333,33.77955,NA,620
"621",35.58,7.14,"230717",11856,-84.37286,33.7795733333333,NA,621
"622",29.26,8.09,"230717",11857,-84.37283,33.7795983333333,NA,622
"623",16.2,8.08,"230717",11858,-84.3728116666667,33.7796316666667,NA,623
"624",9.37,8.84,"230717",11859,-84.3727966666667,33.7796716666667,NA,624
"625",4.75,10.05,"230717",11900,-84.3727883333333,33.7797183333333,NA,625
"626",0.65,11.2,"230717",11901,-84.3727833333333,33.7797683333333,NA,626
"627",356.98,10.82,"230717",11902,-84.372785,33.77982,NA,627
"628",358.15,10.49,"230717",11903,-84.3727883333333,33.77987,NA,628
"629",0.71,9.83,"230717",11904,-84.3727866666667,33.779915,NA,629
"630",1.78,9.65,"230717",11905,-84.3727816666667,33.7799616666667,NA,630
"631",3.34,8.98,"230717",11906,-84.3727783333333,33.7800033333333,NA,631
"632",1.38,8.32,"230717",11907,-84.3727783333333,33.7800433333333,NA,632
"633",1.57,8.27,"230717",11908,-84.3727766666667,33.78008,NA,633
"634",1.36,9.58,"230717",11909,-84.3727733333333,33.7801233333333,NA,634
"635",359.97,9.15,"230717",11910,-84.3727733333333,33.7801633333333,NA,635
"636",359.4,8.02,"230717",11911,-84.37278,33.7802,NA,636
"637",1.58,8.48,"230717",11912,-84.3727833333333,33.7802366666667,NA,637
"638",359.57,7.44,"230717",11913,-84.3727866666667,33.7802733333333,NA,638
"639",358.42,7.46,"230717",11914,-84.37279,33.7803066666667,NA,639
"640",359.23,7.48,"230717",11915,-84.3727916666667,33.7803433333333,NA,640
"641",358.38,7.96,"230717",11916,-84.3727933333333,33.7803833333333,NA,641
"642",3.66,7.97,"230717",11917,-84.3727916666667,33.7804233333333,NA,642
"643",2.44,8.19,"230717",11918,-84.37279,33.7804616666667,NA,643
"644",1.95,7.24,"230717",11919,-84.37279,33.7804983333333,NA,644
"645",0.97,7.53,"230717",11920,-84.37279,33.780535,NA,645
"646",1.11,7.46,"230717",11921,-84.3727916666667,33.7805716666667,NA,646
"647",3.33,7.15,"230717",11922,-84.3727916666667,33.780605,NA,647
"648",4.03,7.44,"230717",11923,-84.3727883333333,33.7806416666667,NA,648
"649",5.54,7.7,"230717",11924,-84.3727833333333,33.7806783333333,NA,649
"650",5.26,8.02,"230717",11925,-84.3727783333333,33.7807166666667,NA,650
"651",359.2,8.01,"230717",11926,-84.3727766666667,33.780755,NA,651
"652",359.67,8.06,"230717",11927,-84.372775,33.7807933333333,NA,652
"653",1.66,8.02,"230717",11928,-84.372775,33.7808333333333,NA,653
"654",0.77,8.08,"230717",11929,-84.3727733333333,33.78087,NA,654
"655",1.11,8.04,"230717",11930,-84.3727733333333,33.7809083333333,NA,655
"656",355.86,8.93,"230717",11931,-84.3727766666667,33.78095,NA,656
"657",357.65,8.69,"230717",11932,-84.3727766666667,33.7809916666667,NA,657
"658",2.01,8.62,"230717",11933,-84.3727766666667,33.7810316666667,NA,658
"659",0.99,7.91,"230717",11934,-84.372775,33.78107,NA,659
"660",357.63,7.95,"230717",11935,-84.3727766666667,33.7811066666667,NA,660
"661",356.26,8.63,"230717",11936,-84.3727783333333,33.7811516666667,NA,661
"662",1.06,9.54,"230717",11937,-84.37278,33.7811933333333,NA,662
"663",2.4,8.93,"230717",11938,-84.37278,33.7812383333333,NA,663
"664",3.83,8.63,"230717",11939,-84.3727783333333,33.7812783333333,NA,664
"665",4.66,8.06,"230717",11940,-84.372775,33.7813183333333,NA,665
"666",359.09,7.7,"230717",11941,-84.3727766666667,33.7813483333333,NA,666
"667",359.63,7.18,"230717",11942,-84.3727766666667,33.781385,NA,667
"668",0.11,7.19,"230717",11943,-84.3727766666667,33.78142,NA,668
"669",357.37,7.36,"230717",11944,-84.372775,33.7814583333333,NA,669
"670",355.53,7.39,"230717",11945,-84.3727766666667,33.781495,NA,670
"671",0.32,7,"230717",11946,-84.37278,33.7815316666667,NA,671
"672",358.68,6.61,"230717",11947,-84.3727816666667,33.7815616666667,NA,672
"673",358.57,5.89,"230717",11948,-84.372785,33.78159,NA,673
"674",357.42,5.39,"230717",11949,-84.3727883333333,33.7816166666667,NA,674
"675",7.81,5.18,"230717",11950,-84.3727866666667,33.78164,NA,675
"676",9.29,5.49,"230717",11951,-84.3727833333333,33.7816683333333,NA,676
"677",7.13,6.21,"230717",11952,-84.3727783333333,33.781695,NA,677
"678",7.08,6.39,"230717",11953,-84.372775,33.781725,NA,678
"679",8.18,7.03,"230717",11954,-84.37277,33.7817566666667,NA,679
"680",7.79,7.19,"230717",11955,-84.3727633333333,33.7817916666667,NA,680
"681",1.37,7.79,"230717",11956,-84.37276,33.7818283333333,NA,681
"682",357.19,8.16,"230717",11957,-84.3727616666667,33.7818666666667,NA,682
"683",354.66,8.45,"230717",11958,-84.3727666666667,33.7819083333333,NA,683
"684",355.54,8.24,"230717",11959,-84.37277,33.7819483333333,NA,684
"685",2.97,9.01,"230717",12000,-84.3727683333333,33.7819866666667,2017-07-23 12:00:00,685
"686",1.2,8.96,"230717",12001,-84.3727666666667,33.7820316666667,2017-07-23 12:00:01,686
"687",0.53,10.1,"230717",12002,-84.3727666666667,33.7820783333333,2017-07-23 12:00:02,687
"688",2.39,10.79,"230717",12003,-84.3727633333333,33.78213,2017-07-23 12:00:03,688
"689",3.02,11.94,"230717",12004,-84.37276,33.7821866666667,2017-07-23 12:00:04,689
"690",359.11,12.13,"230717",12005,-84.3727583333333,33.7822466666667,2017-07-23 12:00:05,690
"691",355.91,12.51,"230717",12006,-84.3727616666667,33.782305,2017-07-23 12:00:06,691
"692",354.03,12.49,"230717",12007,-84.3727683333333,33.782365,2017-07-23 12:00:07,692
"693",351.41,11.67,"230717",12008,-84.3727766666667,33.78242,2017-07-23 12:00:08,693
"694",343.87,11.02,"230717",12009,-84.3727916666667,33.7824716666667,2017-07-23 12:00:09,694
"695",340.18,10.33,"230717",12010,-84.37281,33.7825183333333,2017-07-23 12:01:00,695
"696",337.04,9.54,"230717",12011,-84.3728316666667,33.78256,2017-07-23 12:01:01,696
"697",335,9.13,"230717",12012,-84.372855,33.7825933333333,2017-07-23 12:01:02,697
"698",345.89,9.43,"230717",12013,-84.372875,33.7826283333333,2017-07-23 12:01:03,698
"699",348.97,9.94,"230717",12014,-84.3728883333333,33.7826766666667,2017-07-23 12:01:04,699
"700",346.01,11.37,"230717",12015,-84.3729033333333,33.7827283333333,2017-07-23 12:01:05,700
"701",343.05,11.03,"230717",12016,-84.3729233333333,33.7827816666667,2017-07-23 12:01:06,701
"702",336.24,11.4,"230717",12017,-84.3729483333333,33.7828383333333,2017-07-23 12:01:07,702
"703",336.3,11.65,"230717",12018,-84.3729766666667,33.7828916666667,2017-07-23 12:01:08,703
"704",337.94,11.69,"230717",12019,-84.3730033333333,33.7829466666667,2017-07-23 12:01:09,704
"705",344.74,11.19,"230717",12020,-84.3730233333333,33.7829983333333,2017-07-23 12:02:00,705
"706",349.01,10.4,"230717",12021,-84.3730366666667,33.7830483333333,2017-07-23 12:02:01,706
"707",352.48,9.45,"230717",12022,-84.373045,33.7830933333333,2017-07-23 12:02:02,707
"708",353.1,9.27,"230717",12023,-84.3730533333333,33.7831366666667,2017-07-23 12:02:03,708
"709",352.9,9.85,"230717",12024,-84.3730616666667,33.7831833333333,2017-07-23 12:02:04,709
"710",350.37,10.3,"230717",12025,-84.37307,33.78323,2017-07-23 12:02:05,710
"711",349.86,10,"230717",12026,-84.373085,33.7832766666667,2017-07-23 12:02:06,711
"712",349.31,10.36,"230717",12027,-84.3731016666667,33.7833233333333,2017-07-23 12:02:07,712
"713",347.87,9.39,"230717",12028,-84.373115,33.783365,2017-07-23 12:02:08,713
"714",345.74,10.92,"230717",12029,-84.37313,33.7834183333333,2017-07-23 12:02:09,714
"715",344.88,10.95,"230717",12030,-84.3731516666667,33.7834683333333,2017-07-23 12:03:00,715
"716",343.79,11.12,"230717",12031,-84.37317,33.7835233333333,2017-07-23 12:03:01,716
"717",344.15,10.75,"230717",12032,-84.3731866666667,33.7835766666667,2017-07-23 12:03:02,717
"718",345.62,10.72,"230717",12033,-84.3732,33.7836316666667,2017-07-23 12:03:03,718
"719",347.43,9.76,"230717",12034,-84.3732116666667,33.7836816666667,2017-07-23 12:03:04,719
"720",348.13,8.86,"230717",12035,-84.3732216666667,33.7837266666667,2017-07-23 12:03:05,720
"721",348.44,7.85,"230717",12036,-84.3732316666667,33.7837683333333,2017-07-23 12:03:06,721
"722",354.48,6.13,"230717",12037,-84.3732366666667,33.7838016666667,2017-07-23 12:03:07,722
"723",4.73,6.88,"230717",12038,-84.3732366666667,33.7838333333333,2017-07-23 12:03:08,723
"724",15.37,6.32,"230717",12039,-84.3732283333333,33.7838666666667,2017-07-23 12:03:09,724
"725",12.17,6.28,"230717",12040,-84.37322,33.7838983333333,2017-07-23 12:04:00,725
"726",11.33,6.22,"230717",12041,-84.373215,33.78393,2017-07-23 12:04:01,726
"727",355.66,6.51,"230717",12042,-84.3732166666667,33.7839616666667,2017-07-23 12:04:02,727
"728",354.93,8.01,"230717",12043,-84.3732216666667,33.784005,2017-07-23 12:04:03,728
"729",355.2,8.69,"230717",12044,-84.3732266666667,33.78405,2017-07-23 12:04:04,729
"730",354.65,8.44,"230717",12045,-84.3732316666667,33.7840933333333,2017-07-23 12:04:05,730
"731",346.12,8.48,"230717",12046,-84.37324,33.7841316666667,2017-07-23 12:04:06,731
"732",343.29,9.03,"230717",12047,-84.373255,33.7841733333333,2017-07-23 12:04:07,732
"733",343.92,9.49,"230717",12048,-84.3732733333333,33.7842166666667,2017-07-23 12:04:08,733
"734",346.46,9.14,"230717",12049,-84.3732883333333,33.78426,2017-07-23 12:04:09,734
"735",348.74,8.69,"230717",12050,-84.3733016666667,33.7842983333333,2017-07-23 12:05:00,735
"736",343.58,8.31,"230717",12051,-84.373315,33.784335,2017-07-23 12:05:01,736
"737",338.85,8.31,"230717",12052,-84.3733333333333,33.78437,2017-07-23 12:05:02,737
"738",339.62,8.37,"230717",12053,-84.37335,33.7844066666667,2017-07-23 12:05:03,738
"739",341.64,8.74,"230717",12054,-84.373355,33.784445,2017-07-23 12:05:04,739
"740",7.38,9.63,"230717",12055,-84.3733516666667,33.7844883333333,2017-07-23 12:05:05,740
"741",8.68,9.79,"230717",12056,-84.3733433333333,33.7845333333333,2017-07-23 12:05:06,741
"742",11.11,9.13,"230717",12057,-84.3733333333333,33.784575,2017-07-23 12:05:07,742
"743",12.69,8.42,"230717",12058,-84.3733216666667,33.784615,2017-07-23 12:05:08,743
"744",12.42,8.35,"230717",12059,-84.37331,33.7846516666667,2017-07-23 12:05:09,744
"745",14.18,7.7,"230717",12100,-84.3732983333333,33.7846866666667,2017-07-23 12:10:00,745
"746",21.5,8.49,"230717",12101,-84.3732816666667,33.784725,2017-07-23 12:10:01,746
"747",25.71,9.04,"230717",12102,-84.37326,33.784765,2017-07-23 12:10:02,747
"748",29.24,9.77,"230717",12103,-84.373235,33.784805,2017-07-23 12:10:03,748
"749",33.63,9.1,"230717",12104,-84.373205,33.7848433333333,2017-07-23 12:10:04,749
"750",32.07,9.43,"230717",12105,-84.3731766666667,33.78488,2017-07-23 12:10:05,750
"751",36.86,8.96,"230717",12106,-84.373145,33.7849133333333,2017-07-23 12:10:06,751
"752",46.17,8.79,"230717",12107,-84.37311,33.7849433333333,2017-07-23 12:10:07,752
"753",56.86,8.83,"230717",12108,-84.37307,33.7849683333333,2017-07-23 12:10:08,753
"754",66.11,8.85,"230717",12109,-84.373025,33.7849866666667,2017-07-23 12:10:09,754
"755",68.57,8.63,"230717",12110,-84.37298,33.7850016666667,2017-07-23 12:11:00,755
"756",67.65,8.45,"230717",12111,-84.372935,33.7850166666667,2017-07-23 12:11:01,756
"757",67.24,8.52,"230717",12112,-84.3728916666667,33.7850316666667,2017-07-23 12:11:02,757
"758",66.57,8.08,"230717",12113,-84.37285,33.78505,2017-07-23 12:11:03,758
"759",63.39,8.83,"230717",12114,-84.3728083333333,33.7850716666667,2017-07-23 12:11:04,759
"760",54.62,8.2,"230717",12115,-84.372765,33.7851033333333,2017-07-23 12:11:05,760
"761",55.29,8.59,"230717",12116,-84.3727233333333,33.7851283333333,2017-07-23 12:11:06,761
"762",57.12,8.56,"230717",12117,-84.372675,33.7851466666667,2017-07-23 12:11:07,762
"763",59.31,9.3,"230717",12118,-84.3726233333333,33.7851566666667,2017-07-23 12:11:08,763
"764",61.57,9.13,"230717",12119,-84.3725716666667,33.7851616666667,2017-07-23 12:11:09,764
"765",62.92,9.13,"230717",12120,-84.3725216666667,33.78517,2017-07-23 12:12:00,765
"766",64.28,9.56,"230717",12121,-84.3724716666667,33.7851866666667,2017-07-23 12:12:01,766
"767",64.87,9.6,"230717",12122,-84.3724233333333,33.7852033333333,2017-07-23 12:12:02,767
"768",64.72,9.06,"230717",12123,-84.3723766666667,33.7852216666667,2017-07-23 12:12:03,768
"769",64.07,9.06,"230717",12124,-84.3723316666667,33.78524,2017-07-23 12:12:04,769
"770",73.16,9.31,"230717",12125,-84.3722833333333,33.7852516666667,2017-07-23 12:12:05,770
"771",70.04,9.48,"230717",12126,-84.3722333333333,33.78527,2017-07-23 12:12:06,771
"772",69.52,8.76,"230717",12127,-84.372185,33.7852866666667,2017-07-23 12:12:07,772
"773",61.71,9.05,"230717",12128,-84.37214,33.7853066666667,2017-07-23 12:12:08,773
"774",59.96,9.59,"230717",12129,-84.37209,33.7853266666667,2017-07-23 12:12:09,774
"775",59.99,9.26,"230717",12130,-84.372045,33.78535,2017-07-23 12:13:00,775
"776",58.21,9.94,"230717",12131,-84.371995,33.785375,2017-07-23 12:13:01,776
"777",56.83,8.88,"230717",12132,-84.3719516666667,33.7853983333333,2017-07-23 12:13:02,777
"778",50.73,8.95,"230717",12133,-84.37191,33.785425,2017-07-23 12:13:03,778
"779",47.47,8.31,"230717",12134,-84.3718716666667,33.7854566666667,2017-07-23 12:13:04,779
"780",38.86,8.07,"230717",12135,-84.3718383333333,33.7854866666667,2017-07-23 12:13:05,780
"781",37.16,8.44,"230717",12136,-84.3718083333333,33.78552,2017-07-23 12:13:06,781
"782",30.59,8.48,"230717",12137,-84.37178,33.78555,2017-07-23 12:13:07,782
"783",26.64,8.69,"230717",12138,-84.371755,33.7855866666667,2017-07-23 12:13:08,783
"784",15.93,9.83,"230717",12139,-84.3717366666667,33.78563,2017-07-23 12:13:09,784
"785",7.37,11.18,"230717",12140,-84.3717216666667,33.785685,2017-07-23 12:14:00,785
"786",4.2,12.42,"230717",12141,-84.3717133333333,33.7857433333333,2017-07-23 12:14:01,786
"787",0.39,12.34,"230717",12142,-84.3717116666667,33.785805,2017-07-23 12:14:02,787
"788",355.44,11.56,"230717",12143,-84.3717133333333,33.78586,2017-07-23 12:14:03,788
"789",349.9,10.7,"230717",12144,-84.3717216666667,33.78591,2017-07-23 12:14:04,789
"790",350.43,10.12,"230717",12145,-84.37173,33.7859483333333,2017-07-23 12:14:05,790
"791",352.3,8.66,"230717",12146,-84.3717383333333,33.785985,2017-07-23 12:14:06,791
"792",352.1,8.49,"230717",12147,-84.3717466666667,33.7860266666667,2017-07-23 12:14:07,792
"793",350.97,8.89,"230717",12148,-84.3717566666667,33.7860683333333,2017-07-23 12:14:08,793
"794",351.44,8.88,"230717",12149,-84.3717666666667,33.7861083333333,2017-07-23 12:14:09,794
"795",351.37,8.54,"230717",12150,-84.3717783333333,33.78615,2017-07-23 12:15:00,795
"796",352.45,7.89,"230717",12151,-84.371785,33.78619,2017-07-23 12:15:01,796
"797",352.66,8.15,"230717",12152,-84.37179,33.7862283333333,2017-07-23 12:15:02,797
"798",351.57,8.12,"230717",12153,-84.3717983333333,33.7862683333333,2017-07-23 12:15:03,798
"799",342.21,8.57,"230717",12154,-84.3718116666667,33.7863116666667,2017-07-23 12:15:04,799
"800",339.23,9.59,"230717",12155,-84.3718316666667,33.786355,2017-07-23 12:15:05,800
"801",334.2,10.15,"230717",12156,-84.371855,33.7864033333333,2017-07-23 12:15:06,801
"802",330.83,11.24,"230717",12157,-84.371885,33.7864483333333,2017-07-23 12:15:07,802
"803",326.96,9.9,"230717",12158,-84.371915,33.78649,2017-07-23 12:15:08,803
"804",319.3,9.94,"230717",12159,-84.37195,33.786525,2017-07-23 12:15:09,804
"805",306.69,9.95,"230717",12200,-84.3719916666667,33.7865583333333,2017-07-23 12:20:00,805
"806",305.75,10.2,"230717",12201,-84.3720366666667,33.7865983333333,2017-07-23 12:20:01,806
"807",302.78,10,"230717",12202,-84.3720833333333,33.786625,2017-07-23 12:20:02,807
"808",293.54,10,"230717",12203,-84.3721366666667,33.78665,2017-07-23 12:20:03,808
"809",288.79,9.53,"230717",12204,-84.3721866666667,33.78667,2017-07-23 12:20:04,809
"810",288.41,8.97,"230717",12205,-84.3722366666667,33.786685,2017-07-23 12:20:05,810
"811",286.58,8.98,"230717",12206,-84.3722833333333,33.7867116666667,2017-07-23 12:20:06,811
"812",282.09,8.07,"230717",12207,-84.3723283333333,33.7867333333333,2017-07-23 12:20:07,812
"813",277.18,7.82,"230717",12208,-84.372375,33.78674,2017-07-23 12:20:08,813
"814",282.59,7.62,"230717",12209,-84.37242,33.7867466666667,2017-07-23 12:20:09,814
"815",286.04,8.35,"230717",12210,-84.3724666666667,33.7867566666667,2017-07-23 12:21:00,815
"816",283.07,8.68,"230717",12211,-84.3725133333333,33.7867666666667,2017-07-23 12:21:01,816
