"course","speed","day","Time","lon","lat","seq","way","video_time","USRight","USLeft","USRear","LidarRight","LidarLeft"
275.13,7.25,200717,2017-07-20 16:12:10,-84.385755,33.7767083333333,1009,"come",2017-07-20 00:07:36,NA,NA,NA,NA,NA
275.12,8.69,200717,2017-07-20 16:12:11,-84.385795,33.7766766666667,1010,"come",2017-07-20 00:07:37,NA,NA,NA,NA,NA
272.47,7.79,200717,2017-07-20 16:12:12,-84.385835,33.7766416666667,1011,"come",2017-07-20 00:07:38,NA,NA,NA,NA,NA
260.84,6.12,200717,2017-07-20 16:12:13,-84.38587,33.7766016666667,1012,"come",2017-07-20 00:07:39,NA,NA,NA,NA,NA
254,5.95,200717,2017-07-20 16:12:14,-84.3859033333333,33.7765683333333,1013,"come",2017-07-20 00:07:40,NA,NA,NA,NA,NA
254.77,7.18,200717,2017-07-20 16:12:15,-84.3858933333333,33.7764866666667,1014,"come",2017-07-20 00:07:41,NA,NA,NA,NA,NA
257,8.02,200717,2017-07-20 16:12:16,-84.3858933333333,33.7764316666667,1015,"come",2017-07-20 00:07:42,NA,NA,NA,NA,NA
259.97,7.14,200717,2017-07-20 16:12:17,-84.385905,33.7763816666667,1016,"come",2017-07-20 00:07:43,NA,NA,NA,NA,NA
261.76,6.29,200717,2017-07-20 16:12:18,-84.3859216666667,33.7763416666667,1017,"come",2017-07-20 00:07:44,NA,NA,NA,NA,NA
258.32,6.84,200717,2017-07-20 16:12:19,-84.3859416666667,33.7762866666667,1018,"come",2017-07-20 00:07:45,NA,NA,NA,NA,NA
259.59,5.96,200717,2017-07-20 16:12:20,-84.3859733333333,33.7762766666667,1019,"come",2017-07-20 00:07:46,NA,NA,NA,NA,NA
260.08,8.67,200717,2017-07-20 16:12:21,-84.3860216666667,33.7762766666667,1020,"come",2017-07-20 00:07:47,NA,NA,NA,NA,NA
260.89,9.9,200717,2017-07-20 16:12:22,-84.3860833333333,33.7762716666667,1021,"come",2017-07-20 00:07:48,NA,NA,NA,NA,NA
262.2,9.69,200717,2017-07-20 16:12:23,-84.3861433333333,33.7762716666667,1022,"come",2017-07-20 00:07:49,NA,NA,NA,NA,NA
264.23,10.28,200717,2017-07-20 16:12:24,-84.3862066666667,33.7762683333333,1023,"come",2017-07-20 00:07:50,NA,NA,NA,NA,NA
294.3,12.9,200717,2017-07-20 16:12:25,-84.3862633333333,33.7762333333333,1024,"come",2017-07-20 00:07:51,NA,NA,NA,NA,NA
294.46,13.21,200717,2017-07-20 16:12:26,-84.38633,33.776225,1025,"come",2017-07-20 00:07:52,NA,NA,NA,NA,NA
291.26,13.37,200717,2017-07-20 16:12:27,-84.3863983333333,33.7762283333333,1026,"come",2017-07-20 00:07:53,NA,NA,NA,NA,NA
284.5,12.37,200717,2017-07-20 16:12:28,-84.3864583333333,33.7762216666667,1027,"come",2017-07-20 00:07:54,NA,NA,NA,NA,NA
254.68,10.28,200717,2017-07-20 16:12:29,-84.38651,33.7761933333333,1028,"come",2017-07-20 00:07:55,NA,NA,NA,NA,NA
252.59,9.28,200717,2017-07-20 16:12:30,-84.386555,33.7761633333333,1029,"come",2017-07-20 00:07:56,NA,NA,NA,NA,NA
247.08,9.61,200717,2017-07-20 16:12:31,-84.3865983333333,33.7761333333333,1030,"come",2017-07-20 00:07:57,NA,NA,NA,NA,NA
247.62,11.29,200717,2017-07-20 16:12:32,-84.38664,33.776085,1031,"come",2017-07-20 00:07:58,NA,NA,NA,NA,NA
248.8,13.13,200717,2017-07-20 16:12:33,-84.38669,33.776035,1032,"come",2017-07-20 00:07:59,NA,NA,NA,NA,NA
250.14,13.16,200717,2017-07-20 16:12:34,-84.38675,33.7759983333333,1033,"come",2017-07-20 00:08:00,NA,NA,NA,NA,NA
251.62,13.79,200717,2017-07-20 16:12:35,-84.3868116666667,33.7759633333333,1034,"come",2017-07-20 00:08:01,NA,NA,NA,NA,NA
253.16,13.08,200717,2017-07-20 16:12:36,-84.3868716666667,33.7759383333333,1035,"come",2017-07-20 00:08:02,NA,NA,NA,NA,NA
254.52,12.44,200717,2017-07-20 16:12:37,-84.3869366666667,33.77593,1036,"come",2017-07-20 00:08:03,NA,NA,NA,NA,NA
256.14,10.62,200717,2017-07-20 16:12:38,-84.3869883333333,33.7759233333333,1037,"come",2017-07-20 00:08:04,NA,NA,NA,NA,NA
257.88,8.85,200717,2017-07-20 16:12:39,-84.3870316666667,33.7759216666667,1038,"come",2017-07-20 00:08:05,NA,NA,NA,NA,NA
259.54,8.65,200717,2017-07-20 16:12:40,-84.3870733333333,33.7759233333333,1039,"come",2017-07-20 00:08:06,NA,NA,NA,NA,NA
261.25,7.06,200717,2017-07-20 16:12:41,-84.3870983333333,33.7759266666667,1040,"come",2017-07-20 00:08:07,NA,NA,NA,NA,NA
267.86,7.67,200717,2017-07-20 16:12:42,-84.3871383333333,33.7759383333333,1041,"come",2017-07-20 00:08:08,NA,NA,NA,NA,NA
259.4,9.26,200717,2017-07-20 16:12:43,-84.38718,33.7759033333333,1042,"come",2017-07-20 00:08:09,NA,NA,NA,NA,NA
260.28,10.24,200717,2017-07-20 16:12:44,-84.387215,33.7759083333333,1043,"come",2017-07-20 00:08:10,NA,NA,NA,NA,NA
261.22,8.53,200717,2017-07-20 16:12:45,-84.3872516666667,33.7759166666667,1044,"come",2017-07-20 00:08:11,NA,NA,NA,NA,NA
262.68,6.39,200717,2017-07-20 16:12:46,-84.387285,33.7759483333333,1045,"come",2017-07-20 00:08:12,NA,NA,NA,NA,NA
264.28,3.91,200717,2017-07-20 16:12:47,-84.3873116666667,33.775985,1046,"come",2017-07-20 00:08:13,NA,NA,NA,NA,NA
270.65,3.02,200717,2017-07-20 16:12:48,-84.3873316666667,33.776015,1047,"come",2017-07-20 00:08:14,NA,NA,NA,NA,NA
274.49,4.64,200717,2017-07-20 16:12:49,-84.387345,33.7760583333333,1048,"come",2017-07-20 00:08:15,NA,NA,NA,NA,NA
20.79,4.17,200717,2017-07-20 16:12:50,-84.387365,33.7761016666667,1049,"come",2017-07-20 00:08:16,NA,NA,NA,NA,NA
21.85,4.14,200717,2017-07-20 16:12:51,-84.387365,33.7761383333333,1050,"come",2017-07-20 00:08:17,NA,NA,NA,NA,NA
344.88,5.85,200717,2017-07-20 16:12:52,-84.387365,33.7761716666667,1051,"come",2017-07-20 00:08:18,NA,NA,NA,NA,NA
347.2,7.82,200717,2017-07-20 16:12:53,-84.38737,33.7762183333333,1052,"come",2017-07-20 00:08:19,NA,NA,NA,NA,NA
349.28,7.16,200717,2017-07-20 16:12:54,-84.3873766666667,33.7762583333333,1053,"come",2017-07-20 00:08:20,NA,NA,NA,NA,NA
349.79,5.74,200717,2017-07-20 16:12:55,-84.38738,33.7762933333333,1054,"come",2017-07-20 00:08:21,NA,NA,NA,NA,NA
16.9,4.8,200717,2017-07-20 16:12:56,-84.387375,33.7763266666667,1055,"come",2017-07-20 00:08:22,NA,NA,NA,NA,NA
16.18,4.17,200717,2017-07-20 16:12:57,-84.38737,33.7763483333333,1056,"come",2017-07-20 00:08:23,NA,NA,NA,NA,NA
16.18,2.17,200717,2017-07-20 16:12:58,-84.3873716666667,33.7763683333333,1057,"come",2017-07-20 00:08:24,NA,NA,NA,NA,NA
16.18,2.91,200717,2017-07-20 16:12:59,-84.3873716666667,33.7763816666667,1058,"come",2017-07-20 00:08:25,NA,NA,NA,NA,NA
16.18,2.7,200717,2017-07-20 16:13:00,-84.38736,33.7764,1059,"come",2017-07-20 00:08:26,NA,NA,NA,NA,NA
350.98,5.58,200717,2017-07-20 16:13:01,-84.3873566666667,33.77642,1060,"come",2017-07-20 00:08:27,NA,NA,NA,NA,NA
349.55,11.89,200717,2017-07-20 16:13:02,-84.387375,33.776465,1061,"come",2017-07-20 00:08:28,NA,NA,NA,NA,NA
348.11,18.96,200717,2017-07-20 16:13:03,-84.387405,33.77654,1062,"come",2017-07-20 00:08:29,NA,NA,NA,NA,NA
346.89,20.41,200717,2017-07-20 16:13:04,-84.3874433333333,33.7766233333333,1063,"come",2017-07-20 00:08:30,NA,NA,NA,NA,NA
346.04,13.67,200717,2017-07-20 16:13:05,-84.387465,33.776675,1064,"come",2017-07-20 00:08:31,NA,NA,NA,NA,NA
345.05,9.99,200717,2017-07-20 16:13:06,-84.3874833333333,33.7767133333333,1065,"come",2017-07-20 00:08:32,NA,NA,NA,NA,NA
343.84,9.18,200717,2017-07-20 16:13:07,-84.3875033333333,33.7767483333333,1066,"come",2017-07-20 00:08:33,NA,NA,NA,NA,NA
345.12,9.24,200717,2017-07-20 16:13:08,-84.3875166666667,33.7767933333333,1067,"come",2017-07-20 00:08:34,NA,NA,NA,NA,NA
350.64,10.58,200717,2017-07-20 16:13:09,-84.38752,33.776825,1068,"come",2017-07-20 00:08:35,NA,NA,NA,NA,NA
354.82,10.6,200717,2017-07-20 16:13:10,-84.3875183333333,33.7768583333333,1069,"come",2017-07-20 00:08:36,NA,NA,NA,NA,NA
0.44,7.73,200717,2017-07-20 16:13:11,-84.3875133333333,33.7768866666667,1070,"come",2017-07-20 00:08:37,NA,NA,NA,NA,NA
352.94,5.49,200717,2017-07-20 16:13:12,-84.3875083333333,33.7769016666667,1071,"come",2017-07-20 00:08:38,NA,NA,NA,NA,NA
350.85,6.73,200717,2017-07-20 16:13:13,-84.3875133333333,33.7769116666667,1072,"come",2017-07-20 00:08:39,NA,NA,NA,NA,NA
349.2,6.76,200717,2017-07-20 16:13:14,-84.3875216666667,33.77692,1073,"come",2017-07-20 00:08:40,NA,NA,NA,NA,NA
347.34,6.22,200717,2017-07-20 16:13:15,-84.3875333333333,33.7769266666667,1074,"come",2017-07-20 00:08:41,NA,NA,NA,NA,NA
345.8,7.28,200717,2017-07-20 16:13:16,-84.3875483333333,33.7769483333333,1075,"come",2017-07-20 00:08:42,NA,NA,NA,NA,NA
344.33,9.27,200717,2017-07-20 16:13:17,-84.3875716666667,33.7769816666667,1076,"come",2017-07-20 00:08:43,NA,NA,NA,NA,NA
342.98,8.3,200717,2017-07-20 16:13:18,-84.3875766666667,33.7769883333333,1077,"come",2017-07-20 00:08:44,NA,NA,NA,NA,NA
340.81,3.48,200717,2017-07-20 16:13:19,-84.38755,33.7769016666667,1078,"come",2017-07-20 00:08:45,NA,NA,NA,NA,NA
340.81,0.08,200717,2017-07-20 16:13:20,-84.38752,33.77682,1079,"come",2017-07-20 00:08:46,NA,NA,NA,NA,NA
340.81,0.1,200717,2017-07-20 16:13:21,-84.3874966666667,33.7767783333333,1080,"come",2017-07-20 00:08:47,NA,NA,NA,NA,NA
340.81,0.13,200717,2017-07-20 16:13:22,-84.387475,33.77674,1081,"come",2017-07-20 00:08:48,NA,NA,NA,NA,NA
340.81,0.13,200717,2017-07-20 16:13:23,-84.387455,33.7767083333333,1082,"come",2017-07-20 00:08:49,NA,NA,NA,NA,NA
340.81,0.09,200717,2017-07-20 16:13:24,-84.3874483333333,33.7767066666667,1083,"come",2017-07-20 00:08:50,NA,NA,NA,NA,NA
340.81,0,200717,2017-07-20 16:13:25,-84.3874433333333,33.776705,1084,"come",2017-07-20 00:08:51,NA,NA,NA,NA,NA
340.81,0,200717,2017-07-20 16:13:26,-84.3874433333333,33.776705,1085,"come",2017-07-20 00:08:52,NA,NA,NA,NA,NA
340.81,0,200717,2017-07-20 16:13:27,-84.3874433333333,33.776705,1086,"come",2017-07-20 00:08:53,NA,NA,NA,NA,NA
340.81,0,200717,2017-07-20 16:13:28,-84.3874433333333,33.7767033333333,1087,"come",2017-07-20 00:08:54,NA,NA,NA,NA,NA
340.81,0.02,200717,2017-07-20 16:13:29,-84.387445,33.7767033333333,1088,"come",2017-07-20 00:08:55,NA,NA,NA,NA,NA
340.81,0,200717,2017-07-20 16:13:30,-84.387445,33.776705,1089,"come",2017-07-20 00:08:56,NA,NA,NA,NA,NA
340.81,0,200717,2017-07-20 16:13:31,-84.387445,33.776705,1090,"come",2017-07-20 00:08:57,NA,NA,NA,NA,NA
340.81,0,200717,2017-07-20 16:13:32,-84.38745,33.7767016666667,1091,"come",2017-07-20 00:08:58,NA,NA,NA,NA,NA
340.81,0,200717,2017-07-20 16:13:33,-84.38745,33.7767016666667,1092,"come",2017-07-20 00:08:59,NA,NA,NA,NA,NA
340.81,0,200717,2017-07-20 16:13:34,-84.38745,33.7767016666667,1093,"come",2017-07-20 00:09:00,NA,NA,NA,NA,NA
340.81,0,200717,2017-07-20 16:13:35,-84.38745,33.7767016666667,1094,"come",2017-07-20 00:09:01,NA,NA,NA,NA,NA
340.81,0.09,200717,2017-07-20 16:13:36,0,0,1095,"come",2017-07-20 00:09:02,NA,NA,NA,NA,NA
340.81,0,200717,2017-07-20 16:13:37,-84.3874516666667,33.776705,1096,"come",2017-07-20 00:09:03,NA,NA,NA,NA,NA
340.81,0,200717,2017-07-20 16:13:38,-84.3874516666667,33.7767066666667,1097,"come",2017-07-20 00:09:04,NA,NA,NA,NA,NA
340.81,0,200717,2017-07-20 16:13:39,-84.38746,33.77671,1098,"come",2017-07-20 00:09:05,NA,NA,NA,NA,NA
340.81,0,200717,2017-07-20 16:13:40,-84.38746,33.77671,1099,"come",2017-07-20 00:09:06,NA,NA,NA,NA,NA
340.81,0.13,200717,2017-07-20 16:13:41,-84.3874633333333,33.7767083333333,1100,"come",2017-07-20 00:09:07,NA,NA,NA,NA,NA
340.81,0.24,200717,2017-07-20 16:13:42,-84.38747,33.776705,1101,"come",2017-07-20 00:09:08,NA,NA,NA,NA,NA
340.81,0.24,200717,2017-07-20 16:13:43,-84.3874583333333,33.7766783333333,1102,"come",2017-07-20 00:09:09,NA,NA,NA,NA,NA
340.81,0.29,200717,2017-07-20 16:13:44,-84.38747,33.776655,1103,"come",2017-07-20 00:09:10,NA,NA,NA,NA,NA
332.88,5.71,200717,2017-07-20 16:13:45,-84.3874916666667,33.77664,1104,"come",2017-07-20 00:09:11,NA,NA,NA,NA,NA
325.48,6.92,200717,2017-07-20 16:13:46,-84.38753,33.7766216666667,1105,"come",2017-07-20 00:09:12,NA,NA,NA,NA,NA
319.72,6.71,200717,2017-07-20 16:13:47,-84.38757,33.7766083333333,1106,"come",2017-07-20 00:09:13,NA,NA,NA,NA,NA
315.1,6.03,200717,2017-07-20 16:13:48,-84.38761,33.7766066666667,1107,"come",2017-07-20 00:09:14,NA,NA,NA,NA,NA
309.5,5.74,200717,2017-07-20 16:13:49,-84.3876416666667,33.7766066666667,1108,"come",2017-07-20 00:09:15,NA,NA,NA,NA,NA
305.55,6.51,200717,2017-07-20 16:13:50,-84.3876783333333,33.7766083333333,1109,"come",2017-07-20 00:09:16,NA,NA,NA,NA,NA
302.02,5.55,200717,2017-07-20 16:13:51,-84.3877133333333,33.77661,1110,"come",2017-07-20 00:09:17,NA,NA,NA,NA,NA
298.71,5.38,200717,2017-07-20 16:13:52,-84.3877483333333,33.7766116666667,1111,"come",2017-07-20 00:09:18,NA,NA,NA,NA,NA
295.77,5.88,200717,2017-07-20 16:13:53,-84.387785,33.776615,1112,"come",2017-07-20 00:09:19,NA,NA,NA,NA,NA
293.16,5.58,200717,2017-07-20 16:13:54,-84.3878216666667,33.7766183333333,1113,"come",2017-07-20 00:09:20,NA,NA,NA,NA,NA
290.86,5.34,200717,2017-07-20 16:13:55,-84.3878583333333,33.776615,1114,"come",2017-07-20 00:09:21,NA,NA,NA,NA,NA
263.24,5.98,200717,2017-07-20 16:13:56,-84.3879066666667,33.7766016666667,1115,"come",2017-07-20 00:09:22,NA,NA,NA,NA,NA
245.88,8.13,200717,2017-07-20 16:13:57,-84.3879433333333,33.7765833333333,1116,"come",2017-07-20 00:09:23,NA,NA,NA,NA,NA
245.57,8.32,200717,2017-07-20 16:13:58,-84.387985,33.776575,1117,"come",2017-07-20 00:09:24,NA,NA,NA,NA,NA
240.52,7.87,200717,2017-07-20 16:13:59,-84.3880216666667,33.7765616666667,1118,"come",2017-07-20 00:09:25,NA,NA,NA,NA,NA
233.5,8.69,200717,2017-07-20 16:14:00,-84.3880616666667,33.77655,1119,"come",2017-07-20 00:09:26,NA,NA,NA,NA,NA
234.35,8.91,200717,2017-07-20 16:14:01,-84.3881133333333,33.7765533333333,1120,"come",2017-07-20 00:09:27,NA,NA,NA,NA,NA
236.58,9.11,200717,2017-07-20 16:14:02,-84.3881716666667,33.77656,1121,"come",2017-07-20 00:09:28,NA,NA,NA,NA,NA
235.21,9.09,200717,2017-07-20 16:14:03,-84.388215,33.7765433333333,1122,"come",2017-07-20 00:09:29,NA,NA,NA,NA,NA
237.68,9.05,200717,2017-07-20 16:14:04,-84.3882733333333,33.7765483333333,1123,"come",2017-07-20 00:09:30,NA,NA,NA,NA,NA
253.09,9.08,200717,2017-07-20 16:14:05,-84.3883233333333,33.776545,1124,"come",2017-07-20 00:09:31,NA,NA,NA,NA,NA
256.4,9.27,200717,2017-07-20 16:14:06,-84.388385,33.7765533333333,1125,"come",2017-07-20 00:09:32,NA,NA,NA,NA,NA
270.5,9.02,200717,2017-07-20 16:14:07,-84.3884433333333,33.7765583333333,1126,"come",2017-07-20 00:09:33,NA,NA,NA,NA,NA
269.44,8.15,200717,2017-07-20 16:14:08,-84.3884916666667,33.7765583333333,1127,"come",2017-07-20 00:09:34,NA,NA,NA,NA,NA
266.6,6.09,200717,2017-07-20 16:14:09,-84.38854,33.77658,1128,"come",2017-07-20 00:09:35,NA,NA,NA,NA,NA
265.03,4.55,200717,2017-07-20 16:14:10,-84.388575,33.77659,1129,"come",2017-07-20 00:09:36,NA,NA,NA,NA,NA
266.55,0.17,200717,2017-07-20 16:14:12,-84.388615,33.7765883333333,1130,"come",2017-07-20 00:09:37,NA,NA,NA,NA,NA
265.85,0.09,200717,2017-07-20 16:14:13,-84.3886233333333,33.7765933333333,1131,"come",2017-07-20 00:09:38,NA,NA,NA,NA,NA
266.25,0.05,200717,2017-07-20 16:14:14,-84.388625,33.7766016666667,1132,"come",2017-07-20 00:09:39,NA,NA,NA,NA,NA
266.42,0.11,200717,2017-07-20 16:14:15,-84.3886283333333,33.776625,1133,"come",2017-07-20 00:09:40,NA,NA,NA,NA,NA
266.2,0.09,200717,2017-07-20 16:14:16,-84.3886266666667,33.7766333333333,1134,"come",2017-07-20 00:09:41,NA,NA,NA,NA,NA
266.18,0.06,200717,2017-07-20 16:14:17,-84.3886283333333,33.7766383333333,1135,"come",2017-07-20 00:09:42,NA,NA,NA,NA,NA
266.2,0.02,200717,2017-07-20 16:14:18,-84.388635,33.7766433333333,1136,"come",2017-07-20 00:09:43,NA,NA,NA,NA,NA
266.27,0.01,200717,2017-07-20 16:14:19,-84.3886483333333,33.7766516666667,1137,"come",2017-07-20 00:09:44,NA,NA,NA,NA,NA
266.21,0.02,200717,2017-07-20 16:14:20,-84.3886583333333,33.7766583333333,1138,"come",2017-07-20 00:09:45,NA,NA,NA,NA,NA
266.19,0.04,200717,2017-07-20 16:14:21,-84.3886616666667,33.77666,1139,"come",2017-07-20 00:09:46,NA,NA,NA,NA,NA
266.22,0.08,200717,2017-07-20 16:14:22,-84.388665,33.776665,1140,"come",2017-07-20 00:09:47,NA,NA,NA,NA,NA
266.22,0.06,200717,2017-07-20 16:14:23,-84.3886483333333,33.77666,1141,"come",2017-07-20 00:09:48,NA,NA,NA,NA,NA
266.21,0.02,200717,2017-07-20 16:14:24,-84.3886366666667,33.7766583333333,1142,"come",2017-07-20 00:09:49,NA,NA,NA,NA,NA
266.2,0.03,200717,2017-07-20 16:14:25,-84.38863,33.7766533333333,1143,"come",2017-07-20 00:09:50,NA,NA,NA,NA,NA
266.21,0.05,200717,2017-07-20 16:14:26,-84.3886216666667,33.77665,1144,"come",2017-07-20 00:09:51,NA,NA,NA,NA,NA
266.21,0.05,200717,2017-07-20 16:14:27,-84.3886233333333,33.77665,1145,"come",2017-07-20 00:09:52,NA,NA,NA,NA,NA
266.21,0.05,200717,2017-07-20 16:14:28,-84.3886283333333,33.7766516666667,1146,"come",2017-07-20 00:09:53,NA,NA,NA,NA,NA
266.21,0.04,200717,2017-07-20 16:14:29,-84.3886333333333,33.7766566666667,1147,"come",2017-07-20 00:09:54,NA,NA,NA,NA,NA
266.21,0.04,200717,2017-07-20 16:14:30,-84.3886366666667,33.7766566666667,1148,"come",2017-07-20 00:09:55,NA,NA,NA,NA,NA
266.21,0.03,200717,2017-07-20 16:14:31,-84.3886416666667,33.77666,1149,"come",2017-07-20 00:09:56,NA,NA,NA,NA,NA
266.21,0.02,200717,2017-07-20 16:14:32,-84.388645,33.7766583333333,1150,"come",2017-07-20 00:09:57,NA,NA,NA,NA,NA
266.21,0.02,200717,2017-07-20 16:14:33,-84.3886466666667,33.77666,1151,"come",2017-07-20 00:09:58,NA,NA,NA,NA,NA
266.21,0.02,200717,2017-07-20 16:14:34,-84.3886466666667,33.77666,1152,"come",2017-07-20 00:09:59,NA,NA,NA,NA,NA
266.21,0.06,200717,2017-07-20 16:14:35,-84.38865,33.776665,1153,"come",2017-07-20 00:10:00,NA,NA,NA,NA,NA
266.21,0.79,200717,2017-07-20 16:14:36,-84.3886483333333,33.7766683333333,1154,"come",2017-07-20 00:10:01,NA,NA,NA,NA,NA
266.21,0.96,200717,2017-07-20 16:14:37,-84.38865,33.7766716666667,1155,"come",2017-07-20 00:10:02,NA,NA,NA,NA,NA
266.21,0.93,200717,2017-07-20 16:14:38,-84.38865,33.7766733333333,1156,"come",2017-07-20 00:10:03,NA,NA,NA,NA,NA
266.21,0.71,200717,2017-07-20 16:14:39,-84.3886516666667,33.776675,1157,"come",2017-07-20 00:10:04,NA,NA,NA,NA,NA
266.21,0.66,200717,2017-07-20 16:14:40,-84.388655,33.7766766666667,1158,"come",2017-07-20 00:10:05,NA,NA,NA,NA,NA
266.21,0.64,200717,2017-07-20 16:14:41,-84.3886566666667,33.7766783333333,1159,"come",2017-07-20 00:10:06,NA,NA,NA,NA,NA
266.21,0.58,200717,2017-07-20 16:14:42,-84.38866,33.77668,1160,"come",2017-07-20 00:10:07,NA,NA,NA,NA,NA
266.21,0.5,200717,2017-07-20 16:14:43,-84.3886633333333,33.77668,1161,"come",2017-07-20 00:10:08,NA,NA,NA,NA,NA
266.21,0.53,200717,2017-07-20 16:14:44,-84.3886666666667,33.7766783333333,1162,"come",2017-07-20 00:10:09,NA,NA,NA,NA,NA
266.21,0.8,200717,2017-07-20 16:14:45,-84.3886666666667,33.7766766666667,1163,"come",2017-07-20 00:10:10,NA,NA,NA,NA,NA
266.21,0.68,200717,2017-07-20 16:14:46,-84.3886683333333,33.7766733333333,1164,"come",2017-07-20 00:10:11,NA,NA,NA,NA,NA
266.21,0.51,200717,2017-07-20 16:14:47,-84.38867,33.77667,1165,"come",2017-07-20 00:10:12,NA,NA,NA,NA,NA
266.21,0.28,200717,2017-07-20 16:14:48,-84.38867,33.7766683333333,1166,"come",2017-07-20 00:10:13,NA,NA,NA,NA,NA
266.21,0.39,200717,2017-07-20 16:14:49,-84.3886716666667,33.7766666666667,1167,"come",2017-07-20 00:10:14,NA,NA,NA,NA,NA
266.21,0.9,200717,2017-07-20 16:14:50,-84.3886733333333,33.7766683333333,1168,"come",2017-07-20 00:10:15,NA,NA,NA,NA,NA
266.21,0.96,200717,2017-07-20 16:14:51,-84.388675,33.7766716666667,1169,"come",2017-07-20 00:10:16,NA,NA,NA,NA,NA
266.21,0.8,200717,2017-07-20 16:14:52,-84.3886766666667,33.7766766666667,1170,"come",2017-07-20 00:10:17,NA,NA,NA,NA,NA
266.21,0.36,200717,2017-07-20 16:14:53,-84.3886783333333,33.77668,1171,"come",2017-07-20 00:10:18,NA,NA,NA,NA,NA
266.21,0.34,200717,2017-07-20 16:14:54,-84.38868,33.77668,1172,"come",2017-07-20 00:10:19,NA,NA,NA,NA,NA
266.21,0.27,200717,2017-07-20 16:14:55,-84.3886816666667,33.77668,1173,"come",2017-07-20 00:10:20,NA,NA,NA,NA,NA
266.21,0,200717,2017-07-20 16:14:56,-84.3886833333333,33.77668,1174,"come",2017-07-20 00:10:21,NA,NA,NA,NA,NA
266.21,0,200717,2017-07-20 16:14:57,-84.3886833333333,33.77668,1175,"come",2017-07-20 00:10:22,NA,NA,NA,NA,NA
266.21,0,200717,2017-07-20 16:14:58,-84.3886833333333,33.77668,1176,"come",2017-07-20 00:10:23,NA,NA,NA,NA,NA
266.21,0.55,200717,2017-07-20 16:14:59,-84.3886833333333,33.7766816666667,1177,"come",2017-07-20 00:10:24,NA,NA,NA,NA,NA
266.21,0.7,200717,2017-07-20 16:15:00,-84.3886833333333,33.7766833333333,1178,"come",2017-07-20 00:10:25,NA,NA,NA,NA,NA
266.21,0,200717,2017-07-20 16:15:01,-84.3886816666667,33.7766866666667,1179,"come",2017-07-20 00:10:26,NA,NA,NA,NA,NA
266.21,0,200717,2017-07-20 16:15:02,-84.3886816666667,33.7766866666667,1180,"come",2017-07-20 00:10:27,NA,NA,NA,NA,NA
266.21,0,200717,2017-07-20 16:15:03,-84.3886816666667,33.7766866666667,1181,"come",2017-07-20 00:10:28,NA,NA,NA,NA,NA
266.21,0.05,200717,2017-07-20 16:15:04,-84.38868,33.7766883333333,1182,"come",2017-07-20 00:10:29,NA,NA,NA,NA,NA
266.21,0.23,200717,2017-07-20 16:15:05,-84.38868,33.7766883333333,1183,"come",2017-07-20 00:10:30,NA,NA,NA,NA,NA
266.21,1.04,200717,2017-07-20 16:15:06,-84.3886816666667,33.7766866666667,1184,"come",2017-07-20 00:10:31,NA,NA,NA,NA,NA
266.21,1.84,200717,2017-07-20 16:15:07,-84.3886866666667,33.7766833333333,1185,"come",2017-07-20 00:10:32,NA,NA,NA,NA,NA
266.21,2.25,200717,2017-07-20 16:15:08,-84.3886966666667,33.7766816666667,1186,"come",2017-07-20 00:10:33,NA,NA,NA,NA,NA
260.79,3.05,200717,2017-07-20 16:15:09,-84.3887216666667,33.776675,1187,"come",2017-07-20 00:10:34,NA,NA,NA,NA,NA
263.29,5.61,200717,2017-07-20 16:15:10,-84.3887483333333,33.7766616666667,1188,"come",2017-07-20 00:10:35,NA,NA,NA,NA,NA
264.58,5.67,200717,2017-07-20 16:15:11,-84.3887833333333,33.776665,1189,"come",2017-07-20 00:10:36,NA,NA,NA,NA,NA
262.64,6.22,200717,2017-07-20 16:15:12,-84.388815,33.7766533333333,1190,"come",2017-07-20 00:10:37,NA,NA,NA,NA,NA
260.91,5.99,200717,2017-07-20 16:15:13,-84.3888466666667,33.77664,1191,"come",2017-07-20 00:10:38,NA,NA,NA,NA,NA
260.17,6.04,200717,2017-07-20 16:15:14,-84.3888783333333,33.77663,1192,"come",2017-07-20 00:10:39,NA,NA,NA,NA,NA
260.17,6.02,200717,2017-07-20 16:15:15,-84.3889083333333,33.776625,1193,"come",2017-07-20 00:10:40,NA,NA,NA,NA,NA
260.27,5.81,200717,2017-07-20 16:15:16,-84.3889383333333,33.776625,1194,"come",2017-07-20 00:10:41,NA,NA,NA,NA,NA
260.88,6.4,200717,2017-07-20 16:15:17,-84.3889716666667,33.776625,1195,"come",2017-07-20 00:10:42,NA,NA,NA,NA,NA
261.86,7.22,200717,2017-07-20 16:15:18,-84.38901,33.7766283333333,1196,"come",2017-07-20 00:10:43,NA,NA,NA,NA,NA
262.81,7.22,200717,2017-07-20 16:15:19,-84.3890466666667,33.77663,1197,"come",2017-07-20 00:10:44,NA,NA,NA,NA,NA
263.76,6.29,200717,2017-07-20 16:15:20,-84.3890833333333,33.7766366666667,1198,"come",2017-07-20 00:10:45,NA,NA,NA,NA,NA
264.87,3.15,200717,2017-07-20 16:15:21,-84.3890933333333,33.7766383333333,1199,"come",2017-07-20 00:10:46,NA,NA,NA,NA,NA
283.47,3.93,200717,2017-07-20 16:15:22,-84.3891133333333,33.7766483333333,1200,"come",2017-07-20 00:10:47,NA,NA,NA,NA,NA
