LidarLeft,CO,P25,USRear,USLeft,LidarRight,USRight,O3,SO,P10,NO,timestamp,sensor,DateN,TimeN,Time
1506,NA,NA,642.62,55.88,732,599.44,NA,NA,NA,NA,2.00717E+11,proximity,200717,200644,2017-07-20 20:06:44
1480,NA,NA,645.16,55.88,1833,642.62,NA,NA,NA,NA,2.00717E+11,proximity,200717,200645,2017-07-20 20:06:45
1,776,11,640.08,55.88,748,129.54,773,1054,12,636,2.00717E+11,proximity,200717,200645,2017-07-20 20:06:45
930,NA,NA,640.08,55.88,1404,332.74,NA,NA,NA,NA,2.00717E+11,proximity,200717,200646,2017-07-20 20:06:46
2462,NA,NA,642.62,83.82,154,137.16,NA,NA,NA,NA,2.00717E+11,proximity,200717,200646,2017-07-20 20:06:46
667,NA,NA,642.62,55.88,2025,160.02,NA,NA,NA,NA,2.00717E+11,proximity,200717,200647,2017-07-20 20:06:47
1266,781,11,642.62,55.88,154,121.92,771,328,11.9,1049,2.00717E+11,proximity,200717,200647,2017-07-20 20:06:47
1,NA,NA,645.16,55.88,867,220.98,NA,NA,NA,NA,2.00717E+11,proximity,200717,200648,2017-07-20 20:06:48
1,NA,NA,642.62,157.48,213,187.96,NA,NA,NA,NA,2.00717E+11,proximity,200717,200648,2017-07-20 20:06:48
1,NA,NA,629.92,55.88,1511,363.22,NA,NA,NA,NA,2.00717E+11,proximity,200717,200649,2017-07-20 20:06:49
1,778,11.1,642.62,55.88,1,645.16,772,786,12,789,2.00717E+11,proximity,200717,200649,2017-07-20 20:06:49
1401,NA,NA,632.46,55.88,1667,647.7,NA,NA,NA,NA,2.00717E+11,proximity,200717,200650,2017-07-20 20:06:50
700,NA,NA,642.62,55.88,1427,645.16,NA,NA,NA,NA,2.00717E+11,proximity,200717,200650,2017-07-20 20:06:50
1,NA,NA,640.08,147.32,1821,642.62,NA,NA,NA,NA,2.00717E+11,proximity,200717,200651,2017-07-20 20:06:51
1,776,11.1,642.62,175.26,141,127,773,1080,12.1,575,2.00717E+11,proximity,200717,200651,2017-07-20 20:06:51
1,NA,NA,642.62,55.88,145,124.46,NA,NA,NA,NA,2.00717E+11,proximity,200717,200652,2017-07-20 20:06:52
1,NA,NA,640.08,55.88,1,637.54,NA,NA,NA,NA,2.00717E+11,proximity,200717,200652,2017-07-20 20:06:52
1,NA,NA,642.62,55.88,733,629.92,NA,NA,NA,NA,2.00717E+11,proximity,200717,200653,2017-07-20 20:06:53
1385,780,11.2,612.14,55.88,738,645.16,770,320,12.2,1047,2.00717E+11,proximity,200717,200653,2017-07-20 20:06:53
1,NA,NA,632.46,55.88,699,645.16,NA,NA,NA,NA,2.00717E+11,proximity,200717,200654,2017-07-20 20:06:54
1,NA,NA,472.44,480.06,691,624.84,NA,NA,NA,NA,2.00717E+11,proximity,200717,200654,2017-07-20 20:06:54
2213,NA,NA,624.84,55.88,1,642.62,NA,NA,NA,NA,2.00717E+11,proximity,200717,200655,2017-07-20 20:06:55
1,777,11.2,640.08,55.88,1,642.62,773,790,12.1,799,2.00717E+11,proximity,200717,200655,2017-07-20 20:06:55
1,NA,NA,640.08,152.4,1,325.12,NA,NA,NA,NA,2.00717E+11,proximity,200717,200656,2017-07-20 20:06:56
1,NA,NA,342.9,63.5,646,132.08,NA,NA,NA,NA,2.00717E+11,proximity,200717,200656,2017-07-20 20:06:56
1,NA,NA,642.62,58.42,156,139.7,NA,NA,NA,NA,2.00717E+11,proximity,200717,200657,2017-07-20 20:06:57
1974,776,11.2,381,58.42,151,132.08,772,1084,12.2,550,2.00717E+11,proximity,200717,200657,2017-07-20 20:06:57
1,NA,NA,642.62,58.42,599,144.78,NA,NA,NA,NA,2.00717E+11,proximity,200717,200658,2017-07-20 20:06:58
1,NA,NA,642.62,58.42,626,317.5,NA,NA,NA,NA,2.00717E+11,proximity,200717,200658,2017-07-20 20:06:58
1,NA,NA,292.1,58.42,132,109.22,NA,NA,NA,NA,2.00717E+11,proximity,200717,200659,2017-07-20 20:06:59
1,778,11.3,261.62,58.42,139,111.76,770,356,12.3,1115,2.00717E+11,proximity,200717,200659,2017-07-20 20:06:59
968,NA,NA,482.6,58.42,623,424.18,NA,NA,NA,NA,2.00717E+11,proximity,200717,200700,2017-07-20 20:07:00
793,NA,NA,403.86,58.42,129,106.68,NA,NA,NA,NA,2.00717E+11,proximity,200717,200700,2017-07-20 20:07:00
1,NA,NA,607.06,58.42,144,121.92,NA,NA,NA,NA,2.00717E+11,proximity,200717,200701,2017-07-20 20:07:01
1265,777,11.4,525.78,58.42,617,314.96,773,823,12.4,757,2.00717E+11,proximity,200717,200701,2017-07-20 20:07:01
1470,NA,NA,632.46,58.42,629,322.58,NA,NA,NA,NA,2.00717E+11,proximity,200717,200702,2017-07-20 20:07:02
1,NA,NA,642.62,182.88,114,93.98,NA,NA,NA,NA,2.00717E+11,proximity,200717,200702,2017-07-20 20:07:02
1,NA,NA,642.62,58.42,113,93.98,NA,NA,NA,NA,2.00717E+11,proximity,200717,200703,2017-07-20 20:07:03
1,776,11.5,642.62,58.42,377,116.84,772,971,12.5,544,2.00717E+11,proximity,200717,200703,2017-07-20 20:07:03
1181,NA,NA,642.62,58.42,129,106.68,NA,NA,NA,NA,2.00717E+11,proximity,200717,200704,2017-07-20 20:07:04
1,NA,NA,642.62,58.42,138,111.76,NA,NA,NA,NA,2.00717E+11,proximity,200717,200704,2017-07-20 20:07:04
1,NA,NA,642.62,66.04,636,121.92,NA,NA,NA,NA,2.00717E+11,proximity,200717,200705,2017-07-20 20:07:05
1,776,11.5,642.62,58.42,153,137.16,770,546,12.5,1072,2.00717E+11,proximity,200717,200705,2017-07-20 20:07:05
731,NA,NA,398.78,58.42,136,124.46,NA,NA,NA,NA,2.00717E+11,proximity,200717,200706,2017-07-20 20:07:06
950,NA,NA,642.62,58.42,635,129.54,NA,NA,NA,NA,2.00717E+11,proximity,200717,200706,2017-07-20 20:07:06
1,NA,NA,645.16,58.42,1585,645.16,NA,NA,NA,NA,2.00717E+11,proximity,200717,200707,2017-07-20 20:07:07
1235,775,11.5,640.08,58.42,633,632.46,773,825,12.5,757,2.00717E+11,proximity,200717,200707,2017-07-20 20:07:07
1,NA,NA,642.62,104.14,613,645.16,NA,NA,NA,NA,2.00717E+11,proximity,200717,200707,2017-07-20 20:07:07
1,NA,NA,635,58.42,1,551.18,NA,NA,NA,NA,2.00717E+11,proximity,200717,200708,2017-07-20 20:07:08
1,NA,NA,586.74,58.42,605,304.8,NA,NA,NA,NA,2.00717E+11,proximity,200717,200709,2017-07-20 20:07:09
1165,776,11.5,617.22,58.42,602,317.5,773,962,12.5,514,2.00717E+11,proximity,200717,200709,2017-07-20 20:07:09
1,NA,NA,607.06,58.42,329,309.88,NA,NA,NA,NA,2.00717E+11,proximity,200717,200710,2017-07-20 20:07:10
1,NA,NA,505.46,58.42,394,254,NA,NA,NA,NA,2.00717E+11,proximity,200717,200710,2017-07-20 20:07:10
9917,NA,NA,403.86,81.28,537,454.66,NA,NA,NA,NA,2.00717E+11,proximity,200717,200711,2017-07-20 20:07:11
1,774,11.6,419.1,58.42,566,447.04,773,757,12.6,776,2.00717E+11,proximity,200717,200711,2017-07-20 20:07:11
1,NA,NA,525.78,58.42,545,330.2,NA,NA,NA,NA,2.00717E+11,proximity,200717,200712,2017-07-20 20:07:12
1,NA,NA,515.62,58.42,520,365.76,NA,NA,NA,NA,2.00717E+11,proximity,200717,200712,2017-07-20 20:07:12
1,NA,NA,629.92,58.42,432,624.84,NA,NA,NA,NA,2.00717E+11,proximity,200717,200712,2017-07-20 20:07:12
1,775,11.7,645.16,58.42,586,642.62,771,803,12.7,774,2.00717E+11,proximity,200717,200713,2017-07-20 20:07:13
1,NA,NA,279.4,58.42,1,152.4,NA,NA,NA,NA,2.00717E+11,proximity,200717,200714,2017-07-20 20:07:14
1,NA,NA,360.68,58.42,1,325.12,NA,NA,NA,NA,2.00717E+11,proximity,200717,200714,2017-07-20 20:07:14
1,NA,NA,355.6,58.42,1,322.58,NA,NA,NA,NA,2.00717E+11,proximity,200717,200715,2017-07-20 20:07:15
1,781,11.8,386.08,58.42,1,327.66,771,715,12.8,574,2.00717E+11,proximity,200717,200715,2017-07-20 20:07:15
1,NA,NA,398.78,58.42,1391,327.66,NA,NA,NA,NA,2.00717E+11,proximity,200717,200716,2017-07-20 20:07:16
1,NA,NA,439.42,58.42,1410,340.36,NA,NA,NA,NA,2.00717E+11,proximity,200717,200716,2017-07-20 20:07:16
1,NA,NA,292.1,60.96,1401,154.94,NA,NA,NA,NA,2.00717E+11,proximity,200717,200717,2017-07-20 20:07:17
1,777,11.8,607.06,58.42,665,637.54,772,780,12.8,803,2.00717E+11,proximity,200717,200717,2017-07-20 20:07:17
1,NA,NA,508,60.96,1448,322.58,NA,NA,NA,NA,2.00717E+11,proximity,200717,200717,2017-07-20 20:07:17
1,NA,NA,642.62,63.5,1453,322.58,NA,NA,NA,NA,2.00717E+11,proximity,200717,200718,2017-07-20 20:07:18
1,NA,NA,325.12,60.96,1356,132.08,NA,NA,NA,NA,2.00717E+11,proximity,200717,200718,2017-07-20 20:07:18
1,777,11.7,287.02,60.96,369,132.08,773,866,12.7,734,2.00717E+11,proximity,200717,200719,2017-07-20 20:07:19
1,NA,NA,640.08,60.96,1488,645.16,NA,NA,NA,NA,2.00717E+11,proximity,200717,200720,2017-07-20 20:07:20
1,NA,NA,416.56,58.42,1486,325.12,NA,NA,NA,NA,2.00717E+11,proximity,200717,200720,2017-07-20 20:07:20
1,NA,NA,274.32,60.96,1,127,NA,NA,NA,NA,2.00717E+11,proximity,200717,200721,2017-07-20 20:07:21
2984,779,11.7,642.62,127,740,132.08,770,556,12.7,746,2.00717E+11,proximity,200717,200721,2017-07-20 20:07:21
1,NA,NA,281.94,60.96,744,132.08,NA,NA,NA,NA,2.00717E+11,proximity,200717,200722,2017-07-20 20:07:22
1,NA,NA,403.86,60.96,759,322.58,NA,NA,NA,NA,2.00717E+11,proximity,200717,200722,2017-07-20 20:07:22
1,NA,NA,520.7,149.86,780,429.26,NA,NA,NA,NA,2.00717E+11,proximity,200717,200722,2017-07-20 20:07:22
1,777,11.7,642.62,182.88,786,322.58,773,751,12.7,784,2.00717E+11,proximity,200717,200723,2017-07-20 20:07:23
1,NA,NA,251.46,71.12,807,134.62,NA,NA,NA,NA,2.00717E+11,proximity,200717,200723,2017-07-20 20:07:23
1,NA,NA,640.08,60.96,809,510.54,NA,NA,NA,NA,2.00717E+11,proximity,200717,200724,2017-07-20 20:07:24
1,NA,NA,642.62,60.96,523,132.08,NA,NA,NA,NA,2.00717E+11,proximity,200717,200724,2017-07-20 20:07:24
1,775,11.7,642.62,60.96,527,414.02,772,817,12.7,745,2.00717E+11,proximity,200717,200725,2017-07-20 20:07:25
1,NA,NA,642.62,60.96,529,129.54,NA,NA,NA,NA,2.00717E+11,proximity,200717,200725,2017-07-20 20:07:25
2863,NA,NA,106.68,76.2,525,464.82,NA,NA,NA,NA,2.00717E+11,proximity,200717,200726,2017-07-20 20:07:26
1,NA,NA,642.62,60.96,511,137.16,NA,NA,NA,NA,2.00717E+11,proximity,200717,200726,2017-07-20 20:07:26
1,779,11.7,642.62,60.96,507,132.08,769,554,12.7,879,2.00717E+11,proximity,200717,200727,2017-07-20 20:07:27
1,NA,NA,629.92,76.2,563,322.58,NA,NA,NA,NA,2.00717E+11,proximity,200717,200727,2017-07-20 20:07:27
1,NA,NA,642.62,60.96,98,91.44,NA,NA,NA,NA,2.00717E+11,proximity,200717,200728,2017-07-20 20:07:28
1,NA,NA,210.82,60.96,103,81.28,NA,NA,NA,NA,2.00717E+11,proximity,200717,200728,2017-07-20 20:07:28
1,774,11.7,170.18,60.96,584,93.98,773,764,12.7,792,2.00717E+11,proximity,200717,200729,2017-07-20 20:07:29
1,NA,NA,284.48,60.96,574,302.26,NA,NA,NA,NA,2.00717E+11,proximity,200717,200729,2017-07-20 20:07:29
1,NA,NA,309.88,60.96,570,297.18,NA,NA,NA,NA,2.00717E+11,proximity,200717,200730,2017-07-20 20:07:30
1,NA,NA,185.42,60.96,538,132.08,NA,NA,NA,NA,2.00717E+11,proximity,200717,200730,2017-07-20 20:07:30
935,775,11.7,393.7,60.96,631,497.84,772,897,12.7,753,2.00717E+11,proximity,200717,200731,2017-07-20 20:07:31
1,NA,NA,281.94,60.96,566,302.26,NA,NA,NA,NA,2.00717E+11,proximity,200717,200731,2017-07-20 20:07:31
1,NA,NA,187.96,60.96,595,129.54,NA,NA,NA,NA,2.00717E+11,proximity,200717,200732,2017-07-20 20:07:32
1,NA,NA,210.82,60.96,674,132.08,NA,NA,NA,NA,2.00717E+11,proximity,200717,200732,2017-07-20 20:07:32
1,779,11.8,269.24,60.96,675,312.42,770,420,12.8,916,2.00717E+11,proximity,200717,200733,2017-07-20 20:07:33
3495,NA,NA,350.52,60.96,602,360.68,NA,NA,NA,NA,2.00717E+11,proximity,200717,200733,2017-07-20 20:07:33
1,NA,NA,142.24,60.96,367,132.08,NA,NA,NA,NA,2.00717E+11,proximity,200717,200734,2017-07-20 20:07:34
1,NA,NA,365.76,60.96,1,342.9,NA,NA,NA,NA,2.00717E+11,proximity,200717,200734,2017-07-20 20:07:34
208,776,11.8,312.42,60.96,1,322.58,772,782,12.8,818,2.00717E+11,proximity,200717,200735,2017-07-20 20:07:35
1208,NA,NA,238.76,60.96,1,139.7,NA,NA,NA,NA,2.00717E+11,proximity,200717,200735,2017-07-20 20:07:35
1,NA,NA,530.86,60.96,1,325.12,NA,NA,NA,NA,2.00717E+11,proximity,200717,200736,2017-07-20 20:07:36
1,NA,NA,505.46,60.96,1,447.04,NA,NA,NA,NA,2.00717E+11,proximity,200717,200736,2017-07-20 20:07:36
1,776,11.8,441.96,60.96,1,132.08,773,855,12.8,737,2.00717E+11,proximity,200717,200737,2017-07-20 20:07:37
1,NA,NA,642.62,60.96,2591,327.66,NA,NA,NA,NA,2.00717E+11,proximity,200717,200737,2017-07-20 20:07:37
1,NA,NA,635,66.04,1904,332.74,NA,NA,NA,NA,2.00717E+11,proximity,200717,200738,2017-07-20 20:07:38
1,NA,NA,642.62,60.96,1,325.12,NA,NA,NA,NA,2.00717E+11,proximity,200717,200738,2017-07-20 20:07:38
1,781,11.8,429.26,60.96,845,325.12,770,466,12.8,909,2.00717E+11,proximity,200717,200739,2017-07-20 20:07:39
1,NA,NA,406.4,60.96,1475,436.88,NA,NA,NA,NA,2.00717E+11,proximity,200717,200739,2017-07-20 20:07:39
2623,NA,NA,642.62,60.96,734,642.62,NA,NA,NA,NA,2.00717E+11,proximity,200717,200740,2017-07-20 20:07:40
1,NA,NA,645.16,60.96,767,388.62,NA,NA,NA,NA,2.00717E+11,proximity,200717,200740,2017-07-20 20:07:40
1,777,11.8,640.08,60.96,785,452.12,771,730,12.8,791,2.00717E+11,proximity,200717,200741,2017-07-20 20:07:41
1,NA,NA,642.62,60.96,145,127,NA,NA,NA,NA,2.00717E+11,proximity,200717,200741,2017-07-20 20:07:41
1,NA,NA,642.62,60.96,144,111.76,NA,NA,NA,NA,2.00717E+11,proximity,200717,200742,2017-07-20 20:07:42
1,NA,NA,642.62,60.96,819,320.04,NA,NA,NA,NA,2.00717E+11,proximity,200717,200742,2017-07-20 20:07:42
1,776,11.7,645.16,60.96,122,104.14,773,921,12.7,731,2.00717E+11,proximity,200717,200743,2017-07-20 20:07:43
2084,NA,NA,642.62,60.96,118,99.06,NA,NA,NA,NA,2.00717E+11,proximity,200717,200743,2017-07-20 20:07:43
1,NA,NA,642.62,71.12,126,109.22,NA,NA,NA,NA,2.00717E+11,proximity,200717,200744,2017-07-20 20:07:44
1,NA,NA,566.42,63.5,1571,317.5,NA,NA,NA,NA,2.00717E+11,proximity,200717,200744,2017-07-20 20:07:44
1,782,11.7,637.54,104.14,139,116.84,770,401,12.7,926,2.00717E+11,proximity,200717,200745,2017-07-20 20:07:45
1,NA,NA,640.08,63.5,140,111.76,NA,NA,NA,NA,2.00717E+11,proximity,200717,200745,2017-07-20 20:07:45
2118,NA,NA,642.62,91.44,1,137.16,NA,NA,NA,NA,2.00717E+11,proximity,200717,200746,2017-07-20 20:07:46
1,NA,NA,642.62,63.5,220,129.54,NA,NA,NA,NA,2.00717E+11,proximity,200717,200746,2017-07-20 20:07:46
1,777,11.7,640.08,238.76,1,114.3,772,650,12.7,846,2.00717E+11,proximity,200717,200747,2017-07-20 20:07:47
1,NA,NA,642.62,60.96,135,111.76,NA,NA,NA,NA,2.00717E+11,proximity,200717,200747,2017-07-20 20:07:47
2228,NA,NA,642.62,63.5,132,114.3,NA,NA,NA,NA,2.00717E+11,proximity,200717,200748,2017-07-20 20:07:48
1,NA,NA,642.62,63.5,817,104.14,NA,NA,NA,NA,2.00717E+11,proximity,200717,200748,2017-07-20 20:07:48
1,778,11.7,640.08,63.5,1508,132.08,772,868,12.8,744,2.00717E+11,proximity,200717,200748,2017-07-20 20:07:48
1,NA,NA,642.62,63.5,159,124.46,NA,NA,NA,NA,2.00717E+11,proximity,200717,200749,2017-07-20 20:07:49
1,NA,NA,640.08,60.96,261,119.38,NA,NA,NA,NA,2.00717E+11,proximity,200717,200749,2017-07-20 20:07:49
1,NA,NA,640.08,63.5,1260,116.84,NA,NA,NA,NA,2.00717E+11,proximity,200717,200750,2017-07-20 20:07:50
1,780,11.7,642.62,60.96,149,127,769,367,12.8,971,2.00717E+11,proximity,200717,200750,2017-07-20 20:07:50
1,NA,NA,642.62,71.12,1,124.46,NA,NA,NA,NA,2.00717E+11,proximity,200717,200751,2017-07-20 20:07:51
1,NA,NA,642.62,60.96,1657,124.46,NA,NA,NA,NA,2.00717E+11,proximity,200717,200751,2017-07-20 20:07:51
1,NA,NA,642.62,63.5,146,106.68,NA,NA,NA,NA,2.00717E+11,proximity,200717,200752,2017-07-20 20:07:52
1,778,11.7,642.62,63.5,118,96.52,771,810,12.8,783,2.00717E+11,proximity,200717,200752,2017-07-20 20:07:52
1,NA,NA,642.62,63.5,124,104.14,NA,NA,NA,NA,2.00717E+11,proximity,200717,200753,2017-07-20 20:07:53
1,NA,NA,642.62,63.5,818,129.54,NA,NA,NA,NA,2.00717E+11,proximity,200717,200753,2017-07-20 20:07:53
1348,NA,NA,642.62,63.5,132,114.3,NA,NA,NA,NA,2.00717E+11,proximity,200717,200754,2017-07-20 20:07:54
1731,776,11.8,642.62,63.5,124,106.68,770,992,12.9,684,2.00717E+11,proximity,200717,200754,2017-07-20 20:07:54
1,NA,NA,645.16,63.5,1078,104.14,NA,NA,NA,NA,2.00717E+11,proximity,200717,200755,2017-07-20 20:07:55
1,NA,NA,642.62,63.5,129,116.84,NA,NA,NA,NA,2.00717E+11,proximity,200717,200755,2017-07-20 20:07:55
1,NA,NA,642.62,63.5,122,106.68,NA,NA,NA,NA,2.00717E+11,proximity,200717,200756,2017-07-20 20:07:56
1,781,11.8,642.62,63.5,121,101.6,767,318,12.9,1000,2.00717E+11,proximity,200717,200756,2017-07-20 20:07:56
1941,NA,NA,642.62,63.5,152,134.62,NA,NA,NA,NA,2.00717E+11,proximity,200717,200757,2017-07-20 20:07:57
1,NA,NA,642.62,63.5,92,76.2,NA,NA,NA,NA,2.00717E+11,proximity,200717,200757,2017-07-20 20:07:57
1,NA,NA,642.62,63.5,129,55.88,NA,NA,NA,NA,2.00717E+11,proximity,200717,200758,2017-07-20 20:07:58
2148,777,11.8,642.62,63.5,193,129.54,760,739,12.9,814,2.00717E+11,proximity,200717,200758,2017-07-20 20:07:58
1,NA,NA,622.3,63.5,143,119.38,NA,NA,NA,NA,2.00717E+11,proximity,200717,200759,2017-07-20 20:07:59
1,NA,NA,642.62,63.5,152,129.54,NA,NA,NA,NA,2.00717E+11,proximity,200717,200759,2017-07-20 20:07:59
1,NA,NA,642.62,63.5,1471,132.08,NA,NA,NA,NA,2.00717E+11,proximity,200717,200800,2017-07-20 20:08:00
1,779,11.7,642.62,63.5,127,106.68,749,984,12.8,689,2.00717E+11,proximity,200717,200800,2017-07-20 20:08:00
1032,NA,NA,645.16,63.5,130,106.68,NA,NA,NA,NA,2.00717E+11,proximity,200717,200801,2017-07-20 20:08:01
2295,NA,NA,264.16,60.96,1501,116.84,NA,NA,NA,NA,2.00717E+11,proximity,200717,200801,2017-07-20 20:08:01
1,NA,NA,642.62,63.5,134,119.38,NA,NA,NA,NA,2.00717E+11,proximity,200717,200802,2017-07-20 20:08:02
1,780,11.6,642.62,63.5,136,119.38,756,274,12.7,1086,2.00717E+11,proximity,200717,200802,2017-07-20 20:08:02
1,NA,NA,645.16,63.5,189,121.92,NA,NA,NA,NA,2.00717E+11,proximity,200717,200803,2017-07-20 20:08:03
1,NA,NA,640.08,60.96,898,139.7,NA,NA,NA,NA,2.00717E+11,proximity,200717,200803,2017-07-20 20:08:03
1,NA,NA,640.08,60.96,1810,340.36,NA,NA,NA,NA,2.00717E+11,proximity,200717,200804,2017-07-20 20:08:04
1716,778,11.6,645.16,63.5,1146,642.62,761,710,12.7,843,2.00717E+11,proximity,200717,200804,2017-07-20 20:08:04
1,NA,NA,642.62,63.5,799,320.04,NA,NA,NA,NA,2.00717E+11,proximity,200717,200805,2017-07-20 20:08:05
1,NA,NA,645.16,63.5,959,314.96,NA,NA,NA,NA,2.00717E+11,proximity,200717,200805,2017-07-20 20:08:05
1,NA,NA,642.62,63.5,2281,368.3,NA,NA,NA,NA,2.00717E+11,proximity,200717,200806,2017-07-20 20:08:06
1,777,11.7,642.62,63.5,1299,132.08,760,977,12.8,645,2.00717E+11,proximity,200717,200806,2017-07-20 20:08:06
1,NA,NA,642.62,63.5,1,325.12,NA,NA,NA,NA,2.00717E+11,proximity,200717,200807,2017-07-20 20:08:07
1,NA,NA,642.62,63.5,1,325.12,NA,NA,NA,NA,2.00717E+11,proximity,200717,200807,2017-07-20 20:08:07
1,NA,NA,640.08,63.5,1,322.58,NA,NA,NA,NA,2.00717E+11,proximity,200717,200808,2017-07-20 20:08:08
1,780,11.7,642.62,63.5,3099,185.42,754,246,12.8,1149,2.00717E+11,proximity,200717,200808,2017-07-20 20:08:08
1,NA,NA,642.62,63.5,1,325.12,NA,NA,NA,NA,2.00717E+11,proximity,200717,200809,2017-07-20 20:08:09
1,NA,NA,645.16,63.5,2419,332.74,NA,NA,NA,NA,2.00717E+11,proximity,200717,200809,2017-07-20 20:08:09
1,NA,NA,642.62,63.5,1175,353.06,NA,NA,NA,NA,2.00717E+11,proximity,200717,200810,2017-07-20 20:08:10
1,777,11.7,642.62,63.5,1,393.7,757,717,12.8,846,2.00717E+11,proximity,200717,200810,2017-07-20 20:08:10
1,NA,NA,642.62,63.5,1,325.12,NA,NA,NA,NA,2.00717E+11,proximity,200717,200811,2017-07-20 20:08:11
558,NA,NA,642.62,63.5,467,330.2,NA,NA,NA,NA,2.00717E+11,proximity,200717,200811,2017-07-20 20:08:11
251,NA,NA,640.08,63.5,491,129.54,NA,NA,NA,NA,2.00717E+11,proximity,200717,200812,2017-07-20 20:08:12
1,777,11.6,642.62,63.5,658,121.92,760,998,12.7,627,2.00717E+11,proximity,200717,200812,2017-07-20 20:08:12
1,NA,NA,642.62,63.5,506,104.14,NA,NA,NA,NA,2.00717E+11,proximity,200717,200813,2017-07-20 20:08:13
1,NA,NA,642.62,63.5,416,381,NA,NA,NA,NA,2.00717E+11,proximity,200717,200813,2017-07-20 20:08:13
1,NA,NA,642.62,63.5,402,320.04,NA,NA,NA,NA,2.00717E+11,proximity,200717,200814,2017-07-20 20:08:14
1,779,11.6,642.62,63.5,388,358.14,750,344,12.7,1124,2.00717E+11,proximity,200717,200814,2017-07-20 20:08:14
1,NA,NA,642.62,63.5,340,312.42,NA,NA,NA,NA,2.00717E+11,proximity,200717,200815,2017-07-20 20:08:15
1,NA,NA,642.62,63.5,446,314.96,NA,NA,NA,NA,2.00717E+11,proximity,200717,200815,2017-07-20 20:08:15
1,NA,NA,642.62,63.5,400,340.36,NA,NA,NA,NA,2.00717E+11,proximity,200717,200816,2017-07-20 20:08:16
1448,775,11.7,640.08,63.5,428,139.7,754,806,12.8,774,2.00717E+11,proximity,200717,200816,2017-07-20 20:08:16
1,NA,NA,640.08,63.5,1382,325.12,NA,NA,NA,NA,2.00717E+11,proximity,200717,200817,2017-07-20 20:08:17
1,NA,NA,640.08,63.5,1,642.62,NA,NA,NA,NA,2.00717E+11,proximity,200717,200817,2017-07-20 20:08:17
1,NA,NA,642.62,63.5,1,640.08,NA,NA,NA,NA,2.00717E+11,proximity,200717,200817,2017-07-20 20:08:17
1,775,11.7,642.62,63.5,1,645.16,751,990,12.8,521,2.00717E+11,proximity,200717,200818,2017-07-20 20:08:18
1,NA,NA,642.62,63.5,3404,642.62,NA,NA,NA,NA,2.00717E+11,proximity,200717,200819,2017-07-20 20:08:19
1,NA,NA,645.16,63.5,3401,642.62,NA,NA,NA,NA,2.00717E+11,proximity,200717,200819,2017-07-20 20:08:19
1,NA,NA,642.62,63.5,1,642.62,NA,NA,NA,NA,2.00717E+11,proximity,200717,200820,2017-07-20 20:08:20
1,776,11.7,642.62,63.5,1,642.62,756,496,12.8,1088,2.00717E+11,proximity,200717,200820,2017-07-20 20:08:20
1,NA,NA,642.62,63.5,1,398.78,NA,NA,NA,NA,2.00717E+11,proximity,200717,200821,2017-07-20 20:08:21
1,NA,NA,642.62,63.5,337,360.68,NA,NA,NA,NA,2.00717E+11,proximity,200717,200821,2017-07-20 20:08:21
1,NA,NA,642.62,63.5,818,139.7,NA,NA,NA,NA,2.00717E+11,proximity,200717,200822,2017-07-20 20:08:22
1,776,11.7,642.62,63.5,1858,403.86,755,774,12.8,824,2.00717E+11,proximity,200717,200822,2017-07-20 20:08:22
1,NA,NA,642.62,63.5,1,411.48,NA,NA,NA,NA,2.00717E+11,proximity,200717,200822,2017-07-20 20:08:22
1423,NA,NA,645.16,63.5,1,144.78,NA,NA,NA,NA,2.00717E+11,proximity,200717,200823,2017-07-20 20:08:23
1,NA,NA,642.62,63.5,840,154.94,NA,NA,NA,NA,2.00717E+11,proximity,200717,200824,2017-07-20 20:08:24
1,776,11.8,642.62,63.5,834,414.02,758,940,12.9,534,2.00717E+11,proximity,200717,200824,2017-07-20 20:08:24
1,NA,NA,640.08,63.5,5,129.54,NA,NA,NA,NA,2.00717E+11,proximity,200717,200825,2017-07-20 20:08:25
1,NA,NA,642.62,63.5,2073,391.16,NA,NA,NA,NA,2.00717E+11,proximity,200717,200825,2017-07-20 20:08:25
1,NA,NA,642.62,63.5,1,642.62,NA,NA,NA,NA,2.00717E+11,proximity,200717,200826,2017-07-20 20:08:26
1,777,11.8,642.62,63.5,3380,642.62,757,685,12.9,827,2.00717E+11,proximity,200717,200826,2017-07-20 20:08:26
1,NA,NA,642.62,63.5,1,645.16,NA,NA,NA,NA,2.00717E+11,proximity,200717,200827,2017-07-20 20:08:27
1,NA,NA,640.08,63.5,2580,645.16,NA,NA,NA,NA,2.00717E+11,proximity,200717,200827,2017-07-20 20:08:27
1,NA,NA,640.08,63.5,1,640.08,NA,NA,NA,NA,2.00717E+11,proximity,200717,200827,2017-07-20 20:08:27
1,774,11.7,642.62,63.5,1106,642.62,761,849,12.8,774,2.00717E+11,proximity,200717,200828,2017-07-20 20:08:28
1,NA,NA,642.62,63.5,1102,642.62,NA,NA,NA,NA,2.00717E+11,proximity,200717,200829,2017-07-20 20:08:29
1,NA,NA,642.62,63.5,569,642.62,NA,NA,NA,NA,2.00717E+11,proximity,200717,200829,2017-07-20 20:08:29
1296,NA,NA,642.62,63.5,1107,439.42,NA,NA,NA,NA,2.00717E+11,proximity,200717,200829,2017-07-20 20:08:29
1354,780,11.7,579.12,147.32,1115,459.74,744,760,12.8,591,2.00717E+11,proximity,200717,200830,2017-07-20 20:08:30
