"","uv_index","oms_risk","altitude","temperature","pressure","humidity","timestamp","sensor","DateN","TimeN","Time"
"258",NA,NA,261.125,33.6875,98226,NA,220717075018,"pressure_temperature","220717","075018",2017-07-22 07:50:18
"259",0.00535475229844451,"Low",NA,NA,NA,NA,220717075018,"ultraviolet","220717","075018",2017-07-22 07:50:18
"260",NA,NA,NA,NA,NA,71.4716339111328,220717075018,"humidity","220717","075018",2017-07-22 07:50:18
"261",0.00535475229844451,"Low",NA,NA,NA,NA,220717075020,"ultraviolet","220717","075020",2017-07-22 07:50:20
"262",0.00535475229844451,"Low",NA,NA,NA,NA,220717075022,"ultraviolet","220717","075022",2017-07-22 07:50:22
"263",NA,NA,261.25,33.8125,98226,NA,220717075023,"pressure_temperature","220717","075023",2017-07-22 07:50:23
"264",NA,NA,NA,NA,NA,71.5228042602539,220717075023,"humidity","220717","075023",2017-07-22 07:50:23
"265",0.00535475229844451,"Low",NA,NA,NA,NA,220717075023,"ultraviolet","220717","075023",2017-07-22 07:50:23
"266",0.00535475229844451,"Low",NA,NA,NA,NA,220717075025,"ultraviolet","220717","075025",2017-07-22 07:50:25
"267",NA,NA,261.0625,33.875,98225,NA,220717075027,"pressure_temperature","220717","075027",2017-07-22 07:50:27
"268",0.00535475229844451,"Low",NA,NA,NA,NA,220717075027,"ultraviolet","220717","075027",2017-07-22 07:50:27
"269",NA,NA,NA,NA,NA,71.5472717285156,220717075028,"humidity","220717","075028",2017-07-22 07:50:28
"270",0.00535475229844451,"Low",NA,NA,NA,NA,220717075029,"ultraviolet","220717","075029",2017-07-22 07:50:29
"271",0.00535475229844451,"Low",NA,NA,NA,NA,220717075031,"ultraviolet","220717","075031",2017-07-22 07:50:31
"272",NA,NA,260.8125,33.9375,98229.5,NA,220717075032,"pressure_temperature","220717","075032",2017-07-22 07:50:32
"273",NA,NA,NA,NA,NA,71.5643310546875,220717075033,"humidity","220717","075033",2017-07-22 07:50:33
"274",0.00535475229844451,"Low",NA,NA,NA,NA,220717075033,"ultraviolet","220717","075033",2017-07-22 07:50:33
"275",0.00535475229844451,"Low",NA,NA,NA,NA,220717075035,"ultraviolet","220717","075035",2017-07-22 07:50:35
"276",NA,NA,260.5625,34,98232.75,NA,220717075037,"pressure_temperature","220717","075037",2017-07-22 07:50:37
"277",0.00535475229844451,"Low",NA,NA,NA,NA,220717075037,"ultraviolet","220717","075037",2017-07-22 07:50:37
"278",NA,NA,NA,NA,NA,71.6281051635742,220717075038,"humidity","220717","075038",2017-07-22 07:50:38
"279",0.00535475229844451,"Low",NA,NA,NA,NA,220717075039,"ultraviolet","220717","075039",2017-07-22 07:50:39
"280",0.00535475229844451,"Low",NA,NA,NA,NA,220717075041,"ultraviolet","220717","075041",2017-07-22 07:50:41
"281",NA,NA,260.5,34.125,98235.25,NA,220717075042,"pressure_temperature","220717","075042",2017-07-22 07:50:42
"282",NA,NA,NA,NA,NA,71.7274780273438,220717075043,"humidity","220717","075043",2017-07-22 07:50:43
"283",0.00535475229844451,"Low",NA,NA,NA,NA,220717075043,"ultraviolet","220717","075043",2017-07-22 07:50:43
"284",0.00535475229844451,"Low",NA,NA,NA,NA,220717075045,"ultraviolet","220717","075045",2017-07-22 07:50:45
"285",NA,NA,259.375,34.125,98250.25,NA,220717075047,"pressure_temperature","220717","075047",2017-07-22 07:50:47
"286",0.00535475229844451,"Low",NA,NA,NA,NA,220717075047,"ultraviolet","220717","075047",2017-07-22 07:50:47
"287",NA,NA,NA,NA,NA,71.7163543701172,220717075048,"humidity","220717","075048",2017-07-22 07:50:48
"288",0.00535475229844451,"Low",NA,NA,NA,NA,220717075049,"ultraviolet","220717","075049",2017-07-22 07:50:49
"289",0.00669344048947096,"Low",NA,NA,NA,NA,220717075051,"ultraviolet","220717","075051",2017-07-22 07:50:51
"290",NA,NA,257.3125,34.125,98270.25,NA,220717075052,"pressure_temperature","220717","075052",2017-07-22 07:50:52
"291",NA,NA,NA,NA,NA,71.8535385131836,220717075053,"humidity","220717","075053",2017-07-22 07:50:53
"292",0.00535475229844451,"Low",NA,NA,NA,NA,220717075053,"ultraviolet","220717","075053",2017-07-22 07:50:53
"293",0.00669344048947096,"Low",NA,NA,NA,NA,220717075055,"ultraviolet","220717","075055",2017-07-22 07:50:55
"294",NA,NA,255.375,34.125,98302.75,NA,220717075057,"pressure_temperature","220717","075057",2017-07-22 07:50:57
"295",0.00669344048947096,"Low",NA,NA,NA,NA,220717075057,"ultraviolet","220717","075057",2017-07-22 07:50:57
"296",NA,NA,NA,NA,NA,71.7133865356445,220717075058,"humidity","220717","075058",2017-07-22 07:50:58
"297",0.00535475229844451,"Low",NA,NA,NA,NA,220717075059,"ultraviolet","220717","075059",2017-07-22 07:50:59
"298",0.00535475229844451,"Low",NA,NA,NA,NA,220717075101,"ultraviolet","220717","075101",2017-07-22 07:51:01
"299",NA,NA,249.6875,34,98355.25,NA,220717075102,"pressure_temperature","220717","075102",2017-07-22 07:51:02
"300",NA,NA,NA,NA,NA,71.7489776611328,220717075103,"humidity","220717","075103",2017-07-22 07:51:03
"301",0.00535475229844451,"Low",NA,NA,NA,NA,220717075103,"ultraviolet","220717","075103",2017-07-22 07:51:03
"302",0.00535475229844451,"Low",NA,NA,NA,NA,220717075105,"ultraviolet","220717","075105",2017-07-22 07:51:05
"303",NA,NA,247.0625,33.9375,98396.5,NA,220717075107,"pressure_temperature","220717","075107",2017-07-22 07:51:07
"304",0.00535475229844451,"Low",NA,NA,NA,NA,220717075107,"ultraviolet","220717","075107",2017-07-22 07:51:07
"305",NA,NA,NA,NA,NA,71.6614761352539,220717075108,"humidity","220717","075108",2017-07-22 07:51:08
"306",0.00669344048947096,"Low",NA,NA,NA,NA,220717075109,"ultraviolet","220717","075109",2017-07-22 07:51:09
"307",0.00669344048947096,"Low",NA,NA,NA,NA,220717075111,"ultraviolet","220717","075111",2017-07-22 07:51:11
"308",NA,NA,247,33.9375,98395.75,NA,220717075112,"pressure_temperature","220717","075112",2017-07-22 07:51:12
"309",NA,NA,NA,NA,NA,71.7378540039062,220717075113,"humidity","220717","075113",2017-07-22 07:51:13
"310",0.00669344048947096,"Low",NA,NA,NA,NA,220717075113,"ultraviolet","220717","075113",2017-07-22 07:51:13
"311",0.00669344048947096,"Low",NA,NA,NA,NA,220717075115,"ultraviolet","220717","075115",2017-07-22 07:51:15
"312",NA,NA,248.0625,33.9375,98385.25,NA,220717075117,"pressure_temperature","220717","075117",2017-07-22 07:51:17
"313",0.00669344048947096,"Low",NA,NA,NA,NA,220717075117,"ultraviolet","220717","075117",2017-07-22 07:51:17
"314",NA,NA,NA,NA,NA,71.7215423583984,220717075118,"humidity","220717","075118",2017-07-22 07:51:18
"315",0.00669344048947096,"Low",NA,NA,NA,NA,220717075119,"ultraviolet","220717","075119",2017-07-22 07:51:19
"316",0.00535475229844451,"Low",NA,NA,NA,NA,220717075121,"ultraviolet","220717","075121",2017-07-22 07:51:21
"317",NA,NA,248.5,34,98375.75,NA,220717075122,"pressure_temperature","220717","075122",2017-07-22 07:51:22
"318",NA,NA,NA,NA,NA,71.7586212158203,220717075123,"humidity","220717","075123",2017-07-22 07:51:23
"319",0.00669344048947096,"Low",NA,NA,NA,NA,220717075123,"ultraviolet","220717","075123",2017-07-22 07:51:23
"320",0.00535475229844451,"Low",NA,NA,NA,NA,220717075125,"ultraviolet","220717","075125",2017-07-22 07:51:25
"321",NA,NA,249.75,34.0625,98360.25,NA,220717075127,"pressure_temperature","220717","075127",2017-07-22 07:51:27
"322",0.00535475229844451,"Low",NA,NA,NA,NA,220717075127,"ultraviolet","220717","075127",2017-07-22 07:51:27
"323",NA,NA,NA,NA,NA,71.8728179931641,220717075128,"humidity","220717","075128",2017-07-22 07:51:28
"324",0.00669344048947096,"Low",NA,NA,NA,NA,220717075129,"ultraviolet","220717","075129",2017-07-22 07:51:29
"325",0.00669344048947096,"Low",NA,NA,NA,NA,220717075131,"ultraviolet","220717","075131",2017-07-22 07:51:31
"326",NA,NA,251.875,34.125,98333.25,NA,220717075132,"pressure_temperature","220717","075132",2017-07-22 07:51:32
"327",NA,NA,NA,NA,NA,71.7296981811523,220717075133,"humidity","220717","075133",2017-07-22 07:51:33
"328",0.00669344048947096,"Low",NA,NA,NA,NA,220717075133,"ultraviolet","220717","075133",2017-07-22 07:51:33
"329",0.00669344048947096,"Low",NA,NA,NA,NA,220717075135,"ultraviolet","220717","075135",2017-07-22 07:51:35
"330",NA,NA,253.875,34.1875,98307.5,NA,220717075137,"pressure_temperature","220717","075137",2017-07-22 07:51:37
"331",0.00535475229844451,"Low",NA,NA,NA,NA,220717075137,"ultraviolet","220717","075137",2017-07-22 07:51:37
"332",NA,NA,NA,NA,NA,71.7623291015625,220717075138,"humidity","220717","075138",2017-07-22 07:51:38
"333",0.00803212821483612,"Low",NA,NA,NA,NA,220717075139,"ultraviolet","220717","075139",2017-07-22 07:51:39
"334",0.00535475229844451,"Low",NA,NA,NA,NA,220717075141,"ultraviolet","220717","075141",2017-07-22 07:51:41
"335",NA,NA,255.125,34.25,98296.75,NA,220717075142,"pressure_temperature","220717","075142",2017-07-22 07:51:42
"336",NA,NA,NA,NA,NA,71.8446426391602,220717075143,"humidity","220717","075143",2017-07-22 07:51:43
"337",0.00669344048947096,"Low",NA,NA,NA,NA,220717075143,"ultraviolet","220717","075143",2017-07-22 07:51:43
"338",0.00669344048947096,"Low",NA,NA,NA,NA,220717075145,"ultraviolet","220717","075145",2017-07-22 07:51:45
"339",NA,NA,255.5625,34.3125,98289.5,NA,220717075147,"pressure_temperature","220717","075147",2017-07-22 07:51:47
"340",0.00669344048947096,"Low",NA,NA,NA,NA,220717075147,"ultraviolet","220717","075147",2017-07-22 07:51:47
"341",NA,NA,NA,NA,NA,71.9098968505859,220717075148,"humidity","220717","075148",2017-07-22 07:51:48
"342",0.00669344048947096,"Low",NA,NA,NA,NA,220717075149,"ultraviolet","220717","075149",2017-07-22 07:51:49
"343",0.00669344048947096,"Low",NA,NA,NA,NA,220717075151,"ultraviolet","220717","075151",2017-07-22 07:51:51
"344",NA,NA,256.75,34.4375,98280.75,NA,220717075152,"pressure_temperature","220717","075152",2017-07-22 07:51:52
"345",NA,NA,NA,NA,NA,71.8965530395508,220717075153,"humidity","220717","075153",2017-07-22 07:51:53
"346",0.00669344048947096,"Low",NA,NA,NA,NA,220717075153,"ultraviolet","220717","075153",2017-07-22 07:51:53
"347",0.00669344048947096,"Low",NA,NA,NA,NA,220717075155,"ultraviolet","220717","075155",2017-07-22 07:51:55
"348",NA,NA,257.125,34.5,98270,NA,220717075157,"pressure_temperature","220717","075157",2017-07-22 07:51:57
"349",0.00669344048947096,"Low",NA,NA,NA,NA,220717075157,"ultraviolet","220717","075157",2017-07-22 07:51:57
"350",NA,NA,NA,NA,NA,71.8735656738281,220717075158,"humidity","220717","075158",2017-07-22 07:51:58
"351",0.00669344048947096,"Low",NA,NA,NA,NA,220717075159,"ultraviolet","220717","075159",2017-07-22 07:51:59
"352",0.00803212821483612,"Low",NA,NA,NA,NA,220717075201,"ultraviolet","220717","075201",2017-07-22 07:52:01
"353",NA,NA,258.25,34.5625,98260.25,NA,220717075202,"pressure_temperature","220717","075202",2017-07-22 07:52:02
"354",NA,NA,NA,NA,NA,71.9773788452148,220717075203,"humidity","220717","075203",2017-07-22 07:52:03
"355",0.00803212821483612,"Low",NA,NA,NA,NA,220717075203,"ultraviolet","220717","075203",2017-07-22 07:52:03
"356",0.00669344048947096,"Low",NA,NA,NA,NA,220717075205,"ultraviolet","220717","075205",2017-07-22 07:52:05
"357",NA,NA,258.3125,34.625,98257.75,NA,220717075207,"pressure_temperature","220717","075207",2017-07-22 07:52:07
"358",0.00803212821483612,"Low",NA,NA,NA,NA,220717075207,"ultraviolet","220717","075207",2017-07-22 07:52:07
"359",NA,NA,NA,NA,NA,71.9855422973633,220717075208,"humidity","220717","075208",2017-07-22 07:52:08
"360",0.00669344048947096,"Low",NA,NA,NA,NA,220717075209,"ultraviolet","220717","075209",2017-07-22 07:52:09
"361",0.00803212821483612,"Low",NA,NA,NA,NA,220717075211,"ultraviolet","220717","075211",2017-07-22 07:52:11
"362",NA,NA,258.625,34.6875,98257,NA,220717075212,"pressure_temperature","220717","075212",2017-07-22 07:52:12
"363",NA,NA,NA,NA,NA,72.0359649658203,220717075213,"humidity","220717","075213",2017-07-22 07:52:13
"364",0.00669344048947096,"Low",NA,NA,NA,NA,220717075213,"ultraviolet","220717","075213",2017-07-22 07:52:13
"365",0.00669344048947096,"Low",NA,NA,NA,NA,220717075215,"ultraviolet","220717","075215",2017-07-22 07:52:15
"366",NA,NA,258.5625,34.75,98256.25,NA,220717075217,"pressure_temperature","220717","075217",2017-07-22 07:52:17
"367",0.00803212821483612,"Low",NA,NA,NA,NA,220717075217,"ultraviolet","220717","075217",2017-07-22 07:52:17
"368",NA,NA,NA,NA,NA,72.0263290405273,220717075218,"humidity","220717","075218",2017-07-22 07:52:18
"369",0.00803212821483612,"Low",NA,NA,NA,NA,220717075219,"ultraviolet","220717","075219",2017-07-22 07:52:19
"370",0.00669344048947096,"Low",NA,NA,NA,NA,220717075221,"ultraviolet","220717","075221",2017-07-22 07:52:21
"371",NA,NA,258.5,34.8125,98257.75,NA,220717075222,"pressure_temperature","220717","075222",2017-07-22 07:52:22
"372",NA,NA,NA,NA,NA,72.1998519897461,220717075223,"humidity","220717","075223",2017-07-22 07:52:23
"373",0.00669344048947096,"Low",NA,NA,NA,NA,220717075223,"ultraviolet","220717","075223",2017-07-22 07:52:23
"374",0.00803212821483612,"Low",NA,NA,NA,NA,220717075225,"ultraviolet","220717","075225",2017-07-22 07:52:25
"375",NA,NA,257.75,34.875,98267.25,NA,220717075227,"pressure_temperature","220717","075227",2017-07-22 07:52:27
"376",0.00669344048947096,"Low",NA,NA,NA,NA,220717075227,"ultraviolet","220717","075227",2017-07-22 07:52:27
"377",NA,NA,NA,NA,NA,72.1212463378906,220717075228,"humidity","220717","075228",2017-07-22 07:52:28
"378",0.00669344048947096,"Low",NA,NA,NA,NA,220717075229,"ultraviolet","220717","075229",2017-07-22 07:52:29
"379",0.00803212821483612,"Low",NA,NA,NA,NA,220717075231,"ultraviolet","220717","075231",2017-07-22 07:52:31
"380",NA,NA,257.375,34.875,98271.5,NA,220717075232,"pressure_temperature","220717","075232",2017-07-22 07:52:32
"381",NA,NA,NA,NA,NA,72.1316299438477,220717075233,"humidity","220717","075233",2017-07-22 07:52:33
"382",0.00535475229844451,"Low",NA,NA,NA,NA,220717075233,"ultraviolet","220717","075233",2017-07-22 07:52:33
"383",0.00669344048947096,"Low",NA,NA,NA,NA,220717075235,"ultraviolet","220717","075235",2017-07-22 07:52:35
"384",NA,NA,257.125,34.9375,98275.5,NA,220717075237,"pressure_temperature","220717","075237",2017-07-22 07:52:37
"385",0.00803212821483612,"Low",NA,NA,NA,NA,220717075237,"ultraviolet","220717","075237",2017-07-22 07:52:37
"386",NA,NA,NA,NA,NA,72.1820526123047,220717075238,"humidity","220717","075238",2017-07-22 07:52:38
"387",0.00803212821483612,"Low",NA,NA,NA,NA,220717075239,"ultraviolet","220717","075239",2017-07-22 07:52:39
"388",0.00669344048947096,"Low",NA,NA,NA,NA,220717075241,"ultraviolet","220717","075241",2017-07-22 07:52:41
"389",NA,NA,255.4375,35,98300.25,NA,220717075242,"pressure_temperature","220717","075242",2017-07-22 07:52:42
"390",NA,NA,NA,NA,NA,72.1464614868164,220717075243,"humidity","220717","075243",2017-07-22 07:52:43
"391",0.00669344048947096,"Low",NA,NA,NA,NA,220717075243,"ultraviolet","220717","075243",2017-07-22 07:52:43
"392",0.00669344048947096,"Low",NA,NA,NA,NA,220717075245,"ultraviolet","220717","075245",2017-07-22 07:52:45
"393",NA,NA,252.625,35,98329.25,NA,220717075247,"pressure_temperature","220717","075247",2017-07-22 07:52:47
"394",0.00669344048947096,"Low",NA,NA,NA,NA,220717075247,"ultraviolet","220717","075247",2017-07-22 07:52:47
"395",NA,NA,NA,NA,NA,72.2406387329102,220717075248,"humidity","220717","075248",2017-07-22 07:52:48
"396",0.00669344048947096,"Low",NA,NA,NA,NA,220717075249,"ultraviolet","220717","075249",2017-07-22 07:52:49
"397",0.00669344048947096,"Low",NA,NA,NA,NA,220717075251,"ultraviolet","220717","075251",2017-07-22 07:52:51
"398",NA,NA,249.5625,34.9375,98360.25,NA,220717075252,"pressure_temperature","220717","075252",2017-07-22 07:52:52
"399",NA,NA,NA,NA,NA,72.1768646240234,220717075253,"humidity","220717","075253",2017-07-22 07:52:53
"400",0.00669344048947096,"Low",NA,NA,NA,NA,220717075253,"ultraviolet","220717","075253",2017-07-22 07:52:53
"401",0.00669344048947096,"Low",NA,NA,NA,NA,220717075255,"ultraviolet","220717","075255",2017-07-22 07:52:55
"402",NA,NA,247.6875,34.875,98385.75,NA,220717075257,"pressure_temperature","220717","075257",2017-07-22 07:52:57
"403",0.00669344048947096,"Low",NA,NA,NA,NA,220717075257,"ultraviolet","220717","075257",2017-07-22 07:52:57
"404",NA,NA,NA,NA,NA,72.1827926635742,220717075258,"humidity","220717","075258",2017-07-22 07:52:58
"405",0.00669344048947096,"Low",NA,NA,NA,NA,220717075259,"ultraviolet","220717","075259",2017-07-22 07:52:59
"406",0.00669344048947096,"Low",NA,NA,NA,NA,220717075301,"ultraviolet","220717","075301",2017-07-22 07:53:01
"407",NA,NA,248.75,34.8125,98371.75,NA,220717075302,"pressure_temperature","220717","075302",2017-07-22 07:53:02
"408",NA,NA,NA,NA,NA,72.148681640625,220717075303,"humidity","220717","075303",2017-07-22 07:53:03
"409",0.00669344048947096,"Low",NA,NA,NA,NA,220717075303,"ultraviolet","220717","075303",2017-07-22 07:53:03
"410",0.00535475229844451,"Low",NA,NA,NA,NA,220717075305,"ultraviolet","220717","075305",2017-07-22 07:53:05
"411",NA,NA,249.1875,34.75,98369,NA,220717075307,"pressure_temperature","220717","075307",2017-07-22 07:53:07
"412",0.00669344048947096,"Low",NA,NA,NA,NA,220717075307,"ultraviolet","220717","075307",2017-07-22 07:53:07
"413",NA,NA,NA,NA,NA,72.1464614868164,220717075308,"humidity","220717","075308",2017-07-22 07:53:08
"414",0.00669344048947096,"Low",NA,NA,NA,NA,220717075309,"ultraviolet","220717","075309",2017-07-22 07:53:09
"415",0.00803212821483612,"Low",NA,NA,NA,NA,220717075311,"ultraviolet","220717","075311",2017-07-22 07:53:11
"416",NA,NA,249.5,34.6875,98360.75,NA,220717075312,"pressure_temperature","220717","075312",2017-07-22 07:53:12
"417",NA,NA,NA,NA,NA,72.1827926635742,220717075313,"humidity","220717","075313",2017-07-22 07:53:13
"418",0.00669344048947096,"Low",NA,NA,NA,NA,220717075313,"ultraviolet","220717","075313",2017-07-22 07:53:13
"419",0.00669344048947096,"Low",NA,NA,NA,NA,220717075315,"ultraviolet","220717","075315",2017-07-22 07:53:15
"420",NA,NA,250.5,34.6875,98351.25,NA,220717075317,"pressure_temperature","220717","075317",2017-07-22 07:53:17
"421",0.00669344048947096,"Low",NA,NA,NA,NA,220717075317,"ultraviolet","220717","075317",2017-07-22 07:53:17
"422",NA,NA,NA,NA,NA,72.1813125610352,220717075318,"humidity","220717","075318",2017-07-22 07:53:18
"423",0.00669344048947096,"Low",NA,NA,NA,NA,220717075319,"ultraviolet","220717","075319",2017-07-22 07:53:19
"424",0.00535475229844451,"Low",NA,NA,NA,NA,220717075321,"ultraviolet","220717","075321",2017-07-22 07:53:21
"425",NA,NA,251.125,34.6875,98348.25,NA,220717075322,"pressure_temperature","220717","075322",2017-07-22 07:53:22
"426",NA,NA,NA,NA,NA,72.2154235839844,220717075323,"humidity","220717","075323",2017-07-22 07:53:23
"427",0.00535475229844451,"Low",NA,NA,NA,NA,220717075323,"ultraviolet","220717","075323",2017-07-22 07:53:23
"428",0.00535475229844451,"Low",NA,NA,NA,NA,220717075325,"ultraviolet","220717","075325",2017-07-22 07:53:25
"429",NA,NA,252.375,34.6875,98328.75,NA,220717075327,"pressure_temperature","220717","075327",2017-07-22 07:53:27
"430",0.00535475229844451,"Low",NA,NA,NA,NA,220717075327,"ultraviolet","220717","075327",2017-07-22 07:53:27
"431",NA,NA,NA,NA,NA,72.2309951782227,220717075328,"humidity","220717","075328",2017-07-22 07:53:28
"432",0.00535475229844451,"Low",NA,NA,NA,NA,220717075329,"ultraviolet","220717","075329",2017-07-22 07:53:29
"433",0.00535475229844451,"Low",NA,NA,NA,NA,220717075331,"ultraviolet","220717","075331",2017-07-22 07:53:31
"434",NA,NA,253.75,34.6875,98308.5,NA,220717075332,"pressure_temperature","220717","075332",2017-07-22 07:53:32
"435",NA,NA,NA,NA,NA,72.2176513671875,220717075333,"humidity","220717","075333",2017-07-22 07:53:33
"436",0.00535475229844451,"Low",NA,NA,NA,NA,220717075333,"ultraviolet","220717","075333",2017-07-22 07:53:33
"437",0.00535475229844451,"Low",NA,NA,NA,NA,220717075335,"ultraviolet","220717","075335",2017-07-22 07:53:35
"438",NA,NA,254.4375,34.75,98300,NA,220717075337,"pressure_temperature","220717","075337",2017-07-22 07:53:37
"439",0.00535475229844451,"Low",NA,NA,NA,NA,220717075337,"ultraviolet","220717","075337",2017-07-22 07:53:37
"440",NA,NA,NA,NA,NA,72.2398986816406,220717075338,"humidity","220717","075338",2017-07-22 07:53:38
"441",0.00535475229844451,"Low",NA,NA,NA,NA,220717075339,"ultraviolet","220717","075339",2017-07-22 07:53:39
"442",0.00535475229844451,"Low",NA,NA,NA,NA,220717075341,"ultraviolet","220717","075341",2017-07-22 07:53:41
"443",NA,NA,255.125,34.75,98294.25,NA,220717075342,"pressure_temperature","220717","075342",2017-07-22 07:53:42
"444",NA,NA,NA,NA,NA,72.3333358764648,220717075343,"humidity","220717","075343",2017-07-22 07:53:43
"445",0.00535475229844451,"Low",NA,NA,NA,NA,220717075343,"ultraviolet","220717","075343",2017-07-22 07:53:43
"446",0.00535475229844451,"Low",NA,NA,NA,NA,220717075345,"ultraviolet","220717","075345",2017-07-22 07:53:45
"447",NA,NA,255.25,34.75,98292.75,NA,220717075347,"pressure_temperature","220717","075347",2017-07-22 07:53:47
"448",0.00535475229844451,"Low",NA,NA,NA,NA,220717075347,"ultraviolet","220717","075347",2017-07-22 07:53:47
"449",NA,NA,NA,NA,NA,72.2932891845703,220717075348,"humidity","220717","075348",2017-07-22 07:53:48
"450",0.00535475229844451,"Low",NA,NA,NA,NA,220717075349,"ultraviolet","220717","075349",2017-07-22 07:53:49
"451",0.00535475229844451,"Low",NA,NA,NA,NA,220717075351,"ultraviolet","220717","075351",2017-07-22 07:53:51
"452",NA,NA,255.5,34.8125,98293.25,NA,220717075352,"pressure_temperature","220717","075352",2017-07-22 07:53:52
"453",NA,NA,NA,NA,NA,72.3311080932617,220717075353,"humidity","220717","075353",2017-07-22 07:53:53
"454",0.00535475229844451,"Low",NA,NA,NA,NA,220717075353,"ultraviolet","220717","075353",2017-07-22 07:53:53
"455",0.00669344048947096,"Low",NA,NA,NA,NA,220717075355,"ultraviolet","220717","075355",2017-07-22 07:53:55
"456",NA,NA,255.5625,34.8125,98289.75,NA,220717075357,"pressure_temperature","220717","075357",2017-07-22 07:53:57
"457",0.00669344048947096,"Low",NA,NA,NA,NA,220717075357,"ultraviolet","220717","075357",2017-07-22 07:53:57
"458",NA,NA,NA,NA,NA,72.2436065673828,220717075358,"humidity","220717","075358",2017-07-22 07:53:58
"459",0.00535475229844451,"Low",NA,NA,NA,NA,220717075359,"ultraviolet","220717","075359",2017-07-22 07:53:59
"460",0.00535475229844451,"Low",NA,NA,NA,NA,220717075401,"ultraviolet","220717","075401",2017-07-22 07:54:01
"461",NA,NA,256.25,34.8125,98284.75,NA,220717075402,"pressure_temperature","220717","075402",2017-07-22 07:54:02
"462",NA,NA,NA,NA,NA,72.3288803100586,220717075403,"humidity","220717","075403",2017-07-22 07:54:03
"463",0.00535475229844451,"Low",NA,NA,NA,NA,220717075403,"ultraviolet","220717","075403",2017-07-22 07:54:03
"464",0.00535475229844451,"Low",NA,NA,NA,NA,220717075405,"ultraviolet","220717","075405",2017-07-22 07:54:05
"465",NA,NA,256.4375,34.8125,98282.25,NA,220717075407,"pressure_temperature","220717","075407",2017-07-22 07:54:07
"466",0.00535475229844451,"Low",NA,NA,NA,NA,220717075407,"ultraviolet","220717","075407",2017-07-22 07:54:07
"467",NA,NA,NA,NA,NA,72.297737121582,220717075408,"humidity","220717","075408",2017-07-22 07:54:08
"468",0.00535475229844451,"Low",NA,NA,NA,NA,220717075409,"ultraviolet","220717","075409",2017-07-22 07:54:09
"469",0.00535475229844451,"Low",NA,NA,NA,NA,220717075411,"ultraviolet","220717","075411",2017-07-22 07:54:11
"470",NA,NA,255.6875,34.875,98290.25,NA,220717075412,"pressure_temperature","220717","075412",2017-07-22 07:54:12
"471",NA,NA,NA,NA,NA,72.3451995849609,220717075413,"humidity","220717","075413",2017-07-22 07:54:13
"472",0.00535475229844451,"Low",NA,NA,NA,NA,220717075413,"ultraviolet","220717","075413",2017-07-22 07:54:13
"473",0.00535475229844451,"Low",NA,NA,NA,NA,220717075415,"ultraviolet","220717","075415",2017-07-22 07:54:15
"474",NA,NA,255.5625,34.875,98289.75,NA,220717075417,"pressure_temperature","220717","075417",2017-07-22 07:54:17
"475",0.00535475229844451,"Low",NA,NA,NA,NA,220717075417,"ultraviolet","220717","075417",2017-07-22 07:54:17
"476",NA,NA,NA,NA,NA,72.2992248535156,220717075418,"humidity","220717","075418",2017-07-22 07:54:18
"477",0.00535475229844451,"Low",NA,NA,NA,NA,220717075419,"ultraviolet","220717","075419",2017-07-22 07:54:19
"478",0.00535475229844451,"Low",NA,NA,NA,NA,220717075421,"ultraviolet","220717","075421",2017-07-22 07:54:21
"479",NA,NA,256.875,34.9375,98280.5,NA,220717075422,"pressure_temperature","220717","075422",2017-07-22 07:54:22
"480",NA,NA,NA,NA,NA,72.3311080932617,220717075423,"humidity","220717","075423",2017-07-22 07:54:23
"481",0.00535475229844451,"Low",NA,NA,NA,NA,220717075423,"ultraviolet","220717","075423",2017-07-22 07:54:23
"482",0.00535475229844451,"Low",NA,NA,NA,NA,220717075425,"ultraviolet","220717","075425",2017-07-22 07:54:25
"483",NA,NA,257.6875,34.9375,98269,NA,220717075427,"pressure_temperature","220717","075427",2017-07-22 07:54:27
"484",0.00535475229844451,"Low",NA,NA,NA,NA,220717075427,"ultraviolet","220717","075427",2017-07-22 07:54:27
"485",NA,NA,NA,NA,NA,72.3244323730469,220717075428,"humidity","220717","075428",2017-07-22 07:54:28
"486",0.00669344048947096,"Low",NA,NA,NA,NA,220717075429,"ultraviolet","220717","075429",2017-07-22 07:54:29
"487",0.00669344048947096,"Low",NA,NA,NA,NA,220717075431,"ultraviolet","220717","075431",2017-07-22 07:54:31
"488",NA,NA,258.25,35,98258.25,NA,220717075432,"pressure_temperature","220717","075432",2017-07-22 07:54:32
"489",NA,NA,NA,NA,NA,72.2984771728516,220717075433,"humidity","220717","075433",2017-07-22 07:54:33
"490",0.00535475229844451,"Low",NA,NA,NA,NA,220717075433,"ultraviolet","220717","075433",2017-07-22 07:54:33
"491",0.00535475229844451,"Low",NA,NA,NA,NA,220717075435,"ultraviolet","220717","075435",2017-07-22 07:54:35
"492",NA,NA,258.4375,35.0625,98257.25,NA,220717075437,"pressure_temperature","220717","075437",2017-07-22 07:54:37
"493",0.00535475229844451,"Low",NA,NA,NA,NA,220717075437,"ultraviolet","220717","075437",2017-07-22 07:54:37
"494",NA,NA,NA,NA,NA,72.6396026611328,220717075438,"humidity","220717","075438",2017-07-22 07:54:38
"495",0.00535475229844451,"Low",NA,NA,NA,NA,220717075439,"ultraviolet","220717","075439",2017-07-22 07:54:39
