358.52,21.39,"220717",2017-07-22 03:52:57,-84.3977833333333,33.779995,367,"go",2017-07-22 00:05:48,349.25,368.935,640.08,244.25,851.25,786,262,1357,1083,23.5,21.3
357.65,20.78,"220717",2017-07-22 03:52:58,-84.3977866666667,33.7800966666667,368,"go",2017-07-22 00:05:49,300.566666666667,225.213333333333,640.08,2093,783.666666666667,783,925,680,723,23.4,21.2
1.22,22.24,"220717",2017-07-22 03:52:59,-84.397785,33.7802016666667,369,"go",2017-07-22 00:05:50,297.18,234.526666666667,640.08,1,1022.33333333333,NA,NA,NA,NA,NA,NA
3.59,23.73,"220717",2017-07-22 03:53:00,-84.3977783333333,33.78031,370,"go",2017-07-22 00:05:51,422.275,168.91,622.3,330.75,933.25,783,687,890,832,23.5,21.2
3.5,21.56,"220717",2017-07-22 03:53:01,-84.3977683333333,33.7804166666667,371,"go",2017-07-22 00:05:52,264.16,306.493333333333,425.873333333333,532.333333333333,489,787,438,1007,881,23.4,21.1
