4.67,14.36,"220717",2017-07-22 03:53:14,-84.3977566666667,33.7812233333333,384,"go",2017-07-22 00:06:05,267.546666666667,636.693333333333,640.926666666667,933.666666666667,160,781,791,841,809,22.4,20.2
4.79,13.19,"220717",2017-07-22 03:53:15,-84.3977533333333,33.78128,385,"go",2017-07-22 00:06:06,245.533333333333,637.54,640.926666666667,838,973.666666666667,783,410,1276,1122,22.1,19.9
4.15,10.73,"220717",2017-07-22 03:53:16,-84.3977516666667,33.78133,386,"go",2017-07-22 00:06:07,240.453333333333,640.926666666667,640.926666666667,826.333333333333,673,781,988,565,674,22.1,19.9
4.62,12.38,"220717",2017-07-22 03:53:17,-84.3977466666667,33.7813816666667,387,"go",2017-07-22 00:06:08,264.16,639.233333333333,640.08,604.666666666667,1,NA,NA,NA,NA,NA,NA
4.04,11.61,"220717",2017-07-22 03:53:18,-84.397745,33.7814266666667,388,"go",2017-07-22 00:06:09,322.58,472.44,640.08,1,1,784,526.5,993,886.5,21.95,19.75
3.08,11.2,"220717",2017-07-22 03:53:19,-84.3977433333333,33.7814733333333,389,"go",2017-07-22 00:06:10,322.58,318.77,640.08,1,1,NA,NA,NA,NA,NA,NA
