180.78,8.99,190717,42936.7437,-84.38895833,33.77440833,336,42936.00141,12.7,17.78,90.17,432.75,622.25
181.81,9.25,190717,42936.74372,-84.38895167,33.77436333,337,42936.00142,13.54666667,17.78,89.74666667,61.33333333,184.6666667
181.76,9.97,190717,42936.74373,-84.38893833,33.77432167,338,42936.00144,13.97,17.78,90.17,33.25,243
181.21,9.63,190717,42936.74374,-84.38893,33.77428667,339,42936.00145,13.97,17.78,88.9,241.25,407.5
182.77,9.56,190717,42936.74375,-84.388925,33.77425333,340,42936.00146,13.54666667,17.78,88.9,1,60
183.07,8.46,190717,42936.74376,-84.388925,33.77422667,341,42936.00147,14.605,17.78,86.995,262.5,500.75
183.47,8.03,190717,42936.74377,-84.38892333,33.774195,342,42936.00148,13.335,17.78,89.535,61,381
184.64,8.81,190717,42936.74378,-84.38891333,33.77415667,343,42936.00149,15.24,17.78,88.05333333,812.6666667,942.3333333
