228.5,3.2,190717,42936.74316,-84.38910167,33.776895,289,42936.00087,13.97,17.78,86.995,681.25,1
225.74,3.59,190717,42936.74317,-84.38911333,33.77687,290,42936.00088,14.39333333,17.78,88.05333333,142.6666667,1
223.19,4.89,190717,42936.74318,-84.38912667,33.776815,291,42936.00089,13.54666667,17.78,87.20666667,380,314
220.82,5.3,190717,42936.74319,-84.38913333,33.77677833,292,42936.0009,12.7,17.78,88.265,233,846.25
218.62,5.56,190717,42936.74321,-84.389145,33.77674333,293,42936.00091,14.39333333,17.78,91.44,649.6666667,1
216.67,5.87,190717,42936.74322,-84.38916,33.77670833,294,42936.00093,13.335,17.78,92.71,265.25,1341.25
