603,1,312.42,391.16,586,375.92,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,164610,42934.69873
604,1,81.28,388.62,610,370.84,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,164610,42934.69873
605,203,88.9,386.08,638,370.84,7.9,560,542,544,541,9.8,NA,1.80717E+11,proximity,180717,164610,42934.69873
606,1,91.44,388.62,516,370.84,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,164610,42934.69873
607,55,83.82,388.62,671,370.84,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,164611,42934.69874
608,847,78.74,388.62,675,373.38,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,164611,42934.69874
609,77,78.74,388.62,1,373.38,7.9,555,545,540,547,9.9,NA,1.80717E+11,proximity,180717,164611,42934.69874
610,50,73.66,391.16,1,375.92,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,164612,42934.69875
