2629,1,335.28,388.62,846,370.84,5.9,555,551,532,550,6.5,NA,1.80717E+11,proximity,180717,170012,42934.70847
2630,1084,332.74,386.08,832,370.84,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170012,42934.70847
2631,1,335.28,386.08,869,368.3,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170012,42934.70847
2632,1,332.74,386.08,882,368.3,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170012,42934.70847
2633,975,332.74,386.08,875,370.84,5.9,556,541,536,543,6.5,NA,1.80717E+11,proximity,180717,170013,42934.70848
2634,973,332.74,383.54,877,370.84,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170013,42934.70848
2635,966,335.28,388.62,884,370.84,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170013,42934.70848
2636,1,335.28,386.08,880,370.84,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170014,42934.7085
2637,1,335.28,386.08,855,370.84,6,560,544,535,543,6.6,NA,1.80717E+11,proximity,180717,170014,42934.7085
2638,1,335.28,386.08,830,373.38,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170014,42934.7085
2639,1,335.28,386.08,820,370.84,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170014,42934.7085
2640,1060,335.28,386.08,862,368.3,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170015,42934.70851
2641,1,335.28,386.08,815,370.84,5.9,557,544,534,544,6.5,NA,1.80717E+11,proximity,180717,170015,42934.70851
2642,1,335.28,386.08,832,370.84,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170015,42934.70851
2643,1,335.28,386.08,807,368.3,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170016,42934.70852
2644,1130,335.28,383.54,822,368.3,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170016,42934.70852
2645,1,335.28,386.08,820,370.84,5.8,563,540,535,543,6.4,NA,1.80717E+11,proximity,180717,170016,42934.70852
2646,1,335.28,386.08,836,370.84,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170016,42934.70852
2647,1,335.28,386.08,871,370.84,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170017,42934.70853
2648,1018,335.28,386.08,875,370.84,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170017,42934.70853
2649,1051,335.28,386.08,844,370.84,5.8,561,542,535,541,6.3,NA,1.80717E+11,proximity,180717,170017,42934.70853
2650,1,335.28,386.08,813,370.84,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170017,42934.70853
2651,1,335.28,388.62,765,370.84,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170018,42934.70854
2652,1,335.28,386.08,759,370.84,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170018,42934.70854
2653,1,335.28,386.08,763,370.84,5.9,561,545,536,548,6.4,NA,1.80717E+11,proximity,180717,170018,42934.70854
2654,1,337.82,388.62,772,368.3,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170019,42934.70855
2655,882,335.28,386.08,888,368.3,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170019,42934.70855
2656,855,337.82,386.08,901,370.84,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170019,42934.70855
2657,920,337.82,391.16,1,373.38,5.9,542,557,536,553,6.4,NA,1.80717E+11,proximity,180717,170020,42934.70856
2658,972,337.82,391.16,991,373.38,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170020,42934.70856
2659,1,337.82,386.08,782,370.84,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170020,42934.70856
2660,1,337.82,388.62,760,373.38,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170020,42934.70856
2661,1,335.28,386.08,755,368.3,5.9,562,539,538,539,6.4,NA,1.80717E+11,proximity,180717,170021,42934.70858
2662,1463,335.28,386.08,746,370.84,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170021,42934.70858
2663,1,335.28,386.08,745,368.3,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170021,42934.70858
2664,1,335.28,386.08,778,370.84,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170022,42934.70859
2665,1,337.82,386.08,773,368.3,5.9,563,541,536,543,6.4,NA,1.80717E+11,proximity,180717,170022,42934.70859
2666,1,335.28,386.08,775,370.84,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170022,42934.70859
2667,1,337.82,386.08,799,370.84,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170022,42934.70859
2668,1,337.82,388.62,812,370.84,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170023,42934.7086
2669,1,337.82,388.62,839,373.38,5.9,553,548,535,546,6.4,NA,1.80717E+11,proximity,180717,170023,42934.7086
2670,1,337.82,388.62,844,373.38,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170023,42934.7086
2671,1,335.28,386.08,852,368.3,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170024,42934.70861
2672,998,335.28,386.08,860,368.3,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170024,42934.70861
2673,1028,337.82,386.08,864,370.84,5.9,565,540,534,544,6.5,NA,1.80717E+11,proximity,180717,170024,42934.70861
2674,1009,335.28,386.08,866,370.84,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170024,42934.70861
2675,1,337.82,386.08,894,370.84,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170025,42934.70862
2676,1045,337.82,386.08,872,370.84,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170025,42934.70862
2677,1,335.28,388.62,866,370.84,5.8,553,549,536,550,6.4,NA,1.80717E+11,proximity,180717,170026,42934.70863
2678,994,335.28,388.62,869,373.38,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170026,42934.70863
2679,1,335.28,388.62,876,370.84,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170026,42934.70863
2680,1000,335.28,386.08,889,370.84,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170026,42934.70863
2681,959,337.82,386.08,877,370.84,5.9,560,544,534,545,6.5,NA,1.80717E+11,proximity,180717,170027,42934.70865
2682,995,335.28,386.08,873,368.3,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170027,42934.70865
2683,995,335.28,386.08,881,368.3,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170027,42934.70865
2684,1008,335.28,386.08,887,370.84,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170027,42934.70865
2685,984,335.28,386.08,879,368.3,5.9,557,543,535,546,6.5,NA,1.80717E+11,proximity,180717,170028,42934.70866
2686,982,335.28,386.08,872,370.84,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170028,42934.70866
2687,1,335.28,386.08,881,370.84,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170028,42934.70866
2688,972,335.28,386.08,874,370.84,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170029,42934.70867
2689,1,337.82,391.16,865,373.38,6,557,545,536,544,6.6,NA,1.80717E+11,proximity,180717,170029,42934.70867
2690,1,337.82,391.16,868,373.38,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170029,42934.70867
2691,996,335.28,386.08,865,370.84,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170030,42934.70868
2692,1060,335.28,388.62,854,373.38,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170030,42934.70868
2693,986,335.28,386.08,884,370.84,6,567,538,535,540,6.6,NA,1.80717E+11,proximity,180717,170030,42934.70868
2694,1,335.28,388.62,872,373.38,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170030,42934.70868
2695,1,332.74,386.08,818,370.84,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170031,42934.70869
2696,1,335.28,386.08,762,368.3,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170031,42934.70869
2697,1,332.74,386.08,721,368.3,5.9,567,538,537,542,6.5,NA,1.80717E+11,proximity,180717,170031,42934.70869
2698,1,332.74,386.08,709,370.84,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170032,42934.7087
2699,1,335.28,388.62,693,370.84,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170032,42934.7087
2700,1037,335.28,388.62,706,370.84,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170032,42934.7087
2701,1,231.14,391.16,775,373.38,5.9,553,549,537,549,6.5,NA,1.80717E+11,proximity,180717,170032,42934.7087
2702,1335,220.98,386.08,809,370.84,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170033,42934.70872
2703,243,220.98,386.08,1,370.84,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170033,42934.70872
2704,227,317.5,386.08,247,370.84,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170033,42934.70872
2705,227,325.12,388.62,2750,373.38,5.9,555,542,551,544,6.5,NA,1.80717E+11,proximity,180717,170034,42934.70873
2706,225,266.7,386.08,2748,370.84,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170034,42934.70873
2707,237,238.76,386.08,1,368.3,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170034,42934.70873
2708,1,241.3,386.08,1,368.3,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170034,42934.70873
2709,1,248.92,386.08,1,370.84,5.8,554,546,533,547,6.4,NA,1.80717E+11,proximity,180717,170035,42934.70874
2710,1,335.28,386.08,1,370.84,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170035,42934.70874
2711,1,335.28,388.62,1,370.84,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170035,42934.70874
2712,1,332.74,386.08,1,370.84,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170036,42934.70875
2713,1,322.58,386.08,1,370.84,5.8,561,539,532,544,6.4,NA,1.80717E+11,proximity,180717,170036,42934.70875
